"Muni_ID","ID","Muni","Ewes","Other_ovine"
112,"1610112","Murtosa",26.62,8.47
114,"1610114","Oliveira do Bairro",52.14,11.11
115,"1610115","Ovar",30.58,7.15
117,"1610117","Sever do Vouga",62.92,22.44
118,"1610118","Vagos",59.95,16.39
602,"1620602","Cantanhede",132.77,46.2
603,"1620603","Coimbra",374,80.3
604,"1620604","Condeixa-a-Nova",256.85,80.96
605,"1620605","Figueira da Foz",324.17,46.42
608,"1620608","Mira",5.17,2.09
610,"1620610","Montemor-o-Velho",806.74,115.06
613,"1620613","Penacova",341.33,133.65
615,"1620615","Soure",559.24,87.23
1004,"1631004","Batalha",115.28,41.69
1009,"1631009","Leiria",596.86,223.85
1010,"1631010","Marinha Grande",34.43,8.47
1015,"1631015","Pombal",1073.05,339.79
1016,"1631016","Porto de Mós",555.83,145.97
1002,"1641002","Alvaiázere",366.52,56.1
1003,"1641003","Ansião",783.97,108.68
601,"1640601","Arganil",378.4,91.74
1007,"1641007","Castanheira de Pêra",29.92,9.35
1008,"1641008","Figueiró dos Vinhos",84.59,26.4
606,"1640606","Góis",26.07,6.6
607,"1640607","Lousã",67.43,14.63
609,"1640609","Miranda do Corvo",85.03,28.71
611,"1640611","Oliveira do Hospital",1387.32,143.88
612,"1640612","Pampilhosa da Serra",48.62,6.38
1013,"1641013","Pedrógão Grande",91.41,16.5
614,"1640614","Penela",385.99,40.48
616,"1640616","Tábua",830.28,117.15
617,"1640617","Vila Nova de Poiares",24.31,10.45
901,"1650901","Aguiar da Beira",710.49,87.78
1802,"1651802","Carregal do Sal",439.89,39.27
1803,"1651803","Castro Daire",593.89,118.69
1806,"1651806","Mangualde",1350.8,92.07
1808,"1651808","Mortágua",684.97,176.11
1809,"1651809","Nelas",604.78,38.28
1810,"1651810","Oliveira de Frades",199.87,51.26
1811,"1651811","Penalva do Castelo",489.39,22.11
1814,"1651814","Santa Comba Dão",440.88,46.75
1816,"1651816","São Pedro do Sul",544.83,160.38
1817,"1651817","Sátão",328.35,60.61
1821,"1651821","Tondela",1418.34,294.47
1822,"1651822","Vila Nova de Paiva",276.32,48.62
1823,"1651823","Viseu",1321.87,327.14
1824,"1651824","Vouzela",466.51,91.63
1413,"1661413","Mação",206.47,21.34
506,"1660506","Oleiros",50.93,8.91
508,"1660508","Proença-a-Nova",241.89,103.73
509,"1660509","Sertã",305.91,78.21
510,"1660510","Vila de Rei",28.38,3.52
905,"1670905","Fornos de Algodres",834.24,83.93
906,"1670906","Gouveia",1633.94,190.3
912,"1670912","Seia",2128.5,129.69
902,"1680902","Almeida",2310.33,158.29
903,"1680903","Celorico da Beira",2568.72,299.09
904,"1680904","Figueira de Castelo Rodrigo",3640.89,119.24
907,"1680907","Guarda",2477.53,317.24
908,"1680908","Manteigas",156.2,6.6
909,"1680909","Mêda",1038.4,73.15
910,"1680910","Pinhel",1927.31,137.61
911,"1680911","Sabugal",1983.08,167.86
913,"1680913","Trancoso",2152.37,124.63
502,"1690502","Castelo Branco",9517.31,766.59
505,"1690505","Idanha-a-Nova",11201.74,856.13
507,"1690507","Penamacor",1744.82,138.71
511,"1690511","Vila Velha de Ródão",1500.73,109.45
501,"16A0501","Belmonte",1450.9,133.65
503,"16A0503","Covilhã",1815.99,101.31
504,"16A0504","Fundão",6392.32,343.2
1001,"16B1001","Alcobaça",825.55,219.01
1101,"16B1101","Alenquer",468.05,81.73
1102,"16B1102","Arruda dos Vinhos",236.17,44.66
1005,"16B1005","Bombarral",73.48,11.11
1104,"16B1104","Cadaval",172.26,38.06
1006,"16B1006","Caldas da Rainha",362.56,135.52
1108,"16B1108","Lourinhã",490.49,65.34
1011,"16B1011","Nazaré",127.05,7.48
1012,"16B1012","Óbidos",98.67,35.09
1014,"16B1014","Peniche",273.57,61.82
1112,"16B1112","Sobral de Monte Agraço",329.34,62.37
1113,"16B1113","Torres Vedras",1206.92,129.47
1401,"16C1401","Abrantes",1703.02,236.5
1402,"16C1402","Alcanena",436.81,55.22
1408,"16C1408","Constância",17.93,1.54
1410,"16C1410","Entroncamento",83.93,3.52
1411,"16C1411","Ferreira do Zêzere",333.85,46.75
1421,"16C1421","Ourém",609.51,214.83
1417,"16C1417","Sardoal",99.44,24.2
1418,"16C1418","Tomar",829.07,115.06
1419,"16C1419","Torres Novas",833.69,141.79
1420,"16C1420","Vila Nova da Barquinha",54.89,14.41
1115,"1711115","Amadora",29.92,1.43
1105,"1711105","Cascais",40.81,12.65
1106,"1711106","Lisboa",4.4,0.66
1107,"1711107","Loures",646.58,112.75
1109,"1711109","Mafra",1154.56,237.05
1116,"1711116","Odivelas",148.72,29.37
1110,"1711110","Oeiras",4.84,1.76
1111,"1711111","Sintra",611.93,105.27
1114,"1711114","Vila Franca de Xira",469.92,46.97
1502,"1721502","Alcochete",110.55,19.25
1503,"1721503","Almada",170.5,10.12
1504,"1721504","Barreiro",58.41,5.39
1506,"1721506","Moita",185.79,37.51
1507,"1721507","Montijo",1380.83,210.98
1508,"1721508","Palmela",3096.94,249.26
1510,"1721510","Seixal",80.08,10.56
1511,"1721511","Sesimbra",172.81,70.73
1512,"1721512","Setúbal",801.02,72.16
1501,"1811501","Alcácer do Sal",3752.87,830.06
1505,"1811505","Grândola",4053.06,727.54
211,"1810211","Odemira",4620.33,799.48
1509,"1811509","Santiago do Cacém",4996.75,891.55
1513,"1811513","Sines",990.33,341.33
1201,"1821201","Alter do Chão",2911.15,560.67
1202,"1821202","Arronches",2143.68,127.6
1203,"1821203","Avis",4571.6,822.8
1204,"1821204","Campo Maior",559.46,55.99
1205,"1821205","Castelo de Vide",1200.1,105.27
1206,"1821206","Crato",1960.31,185.24
1207,"1821207","Elvas",3401.97,545.71
1208,"1821208","Fronteira",3319.03,558.25
1209,"1821209","Gavião",207.35,36.3
1210,"1821210","Marvão",1075.14,105.27
1211,"1821211","Monforte",1667.6,431.86
707,"1820707","Mora",3225.86,778.25
1212,"1821212","Nisa",3072.08,505.45
1213,"1821213","Ponte de Sor",4499.11,1188.77
1214,"1821214","Portalegre",3115.2,266.42
701,"1830701","Alandroal",3396.8,415.69
702,"1830702","Arraiolos",3929.64,915.2
703,"1830703","Borba",1225.07,352.11
704,"1830704","Estremoz",5570.51,1215.72
705,"1830705","Évora",6119.3,1247.51
706,"1830706","Montemor-o-Novo",7896.79,2167.11
708,"1830708","Mourão",877.36,99.22
709,"1830709","Portel",4198.26,695.86
710,"1830710","Redondo",1125.19,324.83
711,"1830711","Reguengos de Monsaraz",1741.52,353.98
1215,"1831215","Sousel",2999.81,550.22
712,"1830712","Vendas Novas",757.02,172.26
713,"1830713","Viana do Alentejo",3213.87,459.91
714,"1830714","Vila Viçosa",1140.81,383.35
201,"1840201","Aljustrel",2467.63,534.05
202,"1840202","Almodôvar",5625.18,854.92
203,"1840203","Alvito",1793.99,220.33
204,"1840204","Barrancos",559.79,29.15
205,"1840205","Beja",4653.44,909.81
206,"1840206","Castro Verde",5224.78,333.52
207,"1840207","Cuba",1061.39,204.05
208,"1840208","Ferreira do Alentejo",3186.48,675.73
209,"1840209","Mértola",11718.08,3069
210,"1840210","Moura",3585.12,627.22
212,"1840212","Ourique",5621,1511.4
213,"1840213","Serpa",10921.02,1761.1
214,"1840214","Vidigueira",1713.69,334.18
1403,"1851403","Almeirim",92.51,13.42
1404,"1851404","Alpiarça",80.52,7.15
1103,"1851103","Azambuja",381.15,54.78
1405,"1851405","Benavente",409.42,41.58
1406,"1851406","Cartaxo",138.16,31.68
1407,"1851407","Chamusca",2142.25,97.9
1409,"1851409","Coruche",1546.82,165.11
1412,"1851412","Golegã",66.55,4.4
1414,"1851414","Rio Maior",475.31,287.1
1415,"1851415","Salvaterra de Magos",167.53,10.56
1416,"1851416","Santarém",1488.08,234.85
801,"1500801","Albufeira",545.16,69.19
802,"1500802","Alcoutim",1299.65,62.04
803,"1500803","Aljezur",73.92,11.66
804,"1500804","Castro Marim",428.78,50.93
805,"1500805","Faro",241.78,8.47
806,"1500806","Lagoa",49.17,9.57
807,"1500807","Lagos",38.94,6.93
808,"1500808","Loulé",1295.47,240.9
809,"1500809","Monchique",45.21,13.53
810,"1500810","Olhão",97.35,15.84
811,"1500811","Portimão",142.89,10.23
812,"1500812","São Brás de Alportel",44.11,5.72
813,"1500813","Silves",1252.35,288.2
814,"1500814","Tavira",341.33,34.21
815,"1500815","Vila do Bispo",831.49,198.11
816,"1500816","Vila Real de Santo António",61.71,7.7
