Muni_ID,CAA_ID,Full_ID,Muni.x,rf09,uaa09,poly_sum,poly_corr,grazing,fertiliser09,sludge09,manure_application
104,204,1160104,AROUCA,9.62,4457,5604,50,166.804227164319,239.07143,0,214.350953580054
104,205,1160104,AROUCA,5,4457,5604,1,1.73393167530477,2.48515,0,2.22818039064505
104,206,1160104,AROUCA,11.75,4457,5604,81,330.053894394263,473.0483025,0,424.134137359286
104,207,1160104,AROUCA,11.74,4457,5604,59,240.20502284332,344.2727998,0,308.674285876841
104,208,1160104,AROUCA,6.71,4457,5604,111,258.289930216749,370.1929143,0,331.914207351268
104,209,1160104,AROUCA,3.85,4457,5604,34,45.3943312594788,65.061227,0,58.3337626270875
104,210,1160104,AROUCA,2.34,4457,5604,30,24.3444007212789,34.891506,0,31.2836526846565
105,211,1610105,AVEIRO,0,2424,4880,140,0,0,0,0
105,212,1610105,AVEIRO,0,2424,4880,16,0,0,0,0
105,213,1610105,AVEIRO,0,2424,4880,63,0,0,0,0
105,214,1610105,AVEIRO,0.45,2424,4880,945,121.745475834985,418.00374,48.85053253101,140.495652844472
105,215,1610105,AVEIRO,0,2424,4880,20,0,0,0,0
105,216,1610105,AVEIRO,0.69,2424,4880,50,9.87705800424921,33.91212,3.96318253338,11.3982363859712
105,217,1610105,AVEIRO,0,2424,4880,19,0,0,0,0
105,218,1610105,AVEIRO,0.13,2424,4880,24,0.893229593427754,3.0668352,0.3584095508448,1.03079702968783
105,219,1610105,AVEIRO,0,2424,4880,29,0,0,0,0
105,220,1610105,AVEIRO,0.46,2424,4880,103,13.5644929925022,46.5726448,5.4427706791752,15.6535779700672
105,221,1610105,AVEIRO,0.47,2424,4880,31,4.17126768469307,14.3217272,1.6737266525028,4.81368997517684
105,222,1610105,AVEIRO,1.67,2424,4880,16,7.64970985140692,26.2646912,3.0694561533888,8.82785148501888
105,223,1610105,AVEIRO,3.15,2424,4880,19,17.1345484508497,58.830156,6.875260133994,19.7734622521849
105,224,1610105,AVEIRO,1.83,2424,4880,16,8.38261618447585,28.7810688,3.3635357848512,9.67363366322428
105,225,1610105,AVEIRO,0.08,2424,4880,39,0.893229593427755,3.0668352,0.3584095508448,1.03079702968783
105,226,1610105,AVEIRO,0,2424,4880,35,0,0,0,0
105,227,1610105,AVEIRO,0.51,2424,4880,32,4.67227787331441,16.0419072,1.8747576505728,5.39186138605944
105,228,1610105,AVEIRO,1.12,2424,4880,213,68.2977089128606,234.4949376,27.4045456569024,78.8163267315159
105,229,1610105,AVEIRO,0.21,2424,4880,198,11.904002081643,40.8714768,4.7764965141432,13.7373527225706
105,230,1610105,AVEIRO,0.13,2424,4880,22,0.818793793975442,2.8112656,0.3285420882744,0.944897277213848
105,231,1610105,AVEIRO,0,2424,4880,2,0,0,0,0
105,232,1610105,AVEIRO,0,2424,4880,34,0,0,0,0
105,233,1610105,AVEIRO,0.54,2424,4880,239,36.9487856819827,126.8608176,14.8257489205224,42.6393155934333
105,234,1610105,AVEIRO,1.67,2424,4880,1,0.478106865712933,1.6415432,0.1918410095868,0.55174071781368
105,235,1610105,AVEIRO,1.67,2424,4880,47,22.4710226885078,77.1525304,9.0165274505796,25.931813737243
105,236,1610105,AVEIRO,1.28,2424,4880,26,9.52778232989605,32.7129088,3.8230352090112,10.9951683166702
105,237,1610105,AVEIRO,0.2,2424,4880,42,2.40484890538242,8.256864,0.964948790736,2.77522277223648
106,238,1150106,CASTELO DE PAIVA,9.84,1346,1951,135,399.999143419867,1345.177692,0,365.428430910219
106,239,1150106,CASTELO DE PAIVA,10.92,1346,1951,13,42.7460692561611,143.7529548,0,39.0516561668282
106,240,1150106,CASTELO DE PAIVA,10.81,1346,1951,115,374.329219468841,1258.8509845,0,341.977080612796
106,241,1150106,CASTELO DE PAIVA,9.19,1346,1951,82,226.913094322752,763.0977154,0,207.301683954624
106,242,1150106,CASTELO DE PAIVA,12.5,1346,1951,0,0,0,0,0
106,243,1150106,CASTELO DE PAIVA,10.82,1346,1951,23,74.9350999935774,252.0031018,0,68.4586866277605
106,244,1150106,CASTELO DE PAIVA,11.62,1346,1951,16,55.9830177240453,188.2681696,0,51.1445753348599
106,245,1150106,CASTELO DE PAIVA,11.21,1346,1951,59,199.153442838351,669.7433557,0,181.941214935042
106,246,1150106,CASTELO DE PAIVA,10.48,1346,1951,73,230.363854774116,774.7024552,0,210.454205648565
106,247,1150106,CASTELO DE PAIVA,8.99,1346,1951,46,124.52246745698,418.7630102,0,113.760368351861
106,248,1150106,CASTELO DE PAIVA,4.49,1346,1951,126,170.351938722038,572.8852962,0,155.62893744591
106,249,1150106,CASTELO DE PAIVA,11.29,1346,1951,46,156.380273369222,525.8992642,0,142.864800744439
106,250,1150106,CASTELO DE PAIVA,8.97,1346,1951,131,353.829413925311,1189.9111341,0,323.249011073224
106,251,1150106,CASTELO DE PAIVA,11.67,1346,1951,39,137.045776983352,460.8782919,0,125.201326227166
106,252,1150106,CASTELO DE PAIVA,9.49,1346,1951,86,245.75075347086,826.4478482,0,224.511261369366
106,253,1150106,CASTELO DE PAIVA,8.59,1346,1951,55,142.261062412463,478.4170435,0,129.965870357974
106,254,1150106,CASTELO DE PAIVA,8.75,1346,1951,51,134.371889303761,451.8861375,0,122.758534548092
106,255,1150106,CASTELO DE PAIVA,11.2,1346,1951,41,138.271308836497,464.999696,0,126.320939080076
106,256,1150106,CASTELO DE PAIVA,9.79,1346,1951,112,330.164905733978,1110.3285424,0,301.629754535107
106,257,1150106,CASTELO DE PAIVA,11.31,1346,1951,18,61.3006817354837,206.1512154,0,56.0026497777042
106,258,1150106,CASTELO DE PAIVA,11.56,1346,1951,26,90.5026667767806,304.3560728,0,82.6807958403909
106,259,1150106,CASTELO DE PAIVA,8.68,1346,1951,30,78.4099495231357,263.688852,0,71.6332154539453
106,260,1150106,CASTELO DE PAIVA,8.48,1346,1951,23,58.7291726382196,197.5033552,0,53.6533884106662
107,261,1140107,ESPINHO,0.98,70,273,1,0.4651326263948,0.098882,1.494930205104,1.824200000028
107,262,1140107,ESPINHO,1.82,70,273,12,10.3658128167984,2.203656,33.315587428032,40.653600000624
107,263,1140107,ESPINHO,0,70,273,3,0,0,0,0
107,264,1140107,ESPINHO,0,70,273,12,0,0,0,0
107,265,1140107,ESPINHO,0,70,273,16,0,0,0,0
107,266,1140107,ESPINHO,0,70,273,27,0,0,0,0
108,267,1610108,ESTARREJA,0.18,3173,6352,34,4.64987535578396,3.1570632,0,5.99173652698295
108,268,1610108,ESTARREJA,0.42,3173,6352,8,2.55287274435198,1.7332896,0,3.28958083834358
108,269,1610108,ESTARREJA,0,3173,6352,0,0,0,0,0
108,270,1610108,ESTARREJA,0,3173,6352,0,0,0,0,0
108,271,1610108,ESTARREJA,0.41,3173,6352,121,37.692862156935,25.5918146,0,48.5702694613765
108,272,1610108,ESTARREJA,0.05,3173,6352,404,15.3476278083065,10.420372,0,19.7766467067084
108,273,1610108,ESTARREJA,0,3173,6352,1,0,0,0,0
108,274,1610108,ESTARREJA,0,3173,6352,90,0,0,0,0
108,275,1610108,ESTARREJA,0,3173,6352,70,0,0,0,0
108,276,1610108,ESTARREJA,0,3173,6352,61,0,0,0,0
108,277,1610108,ESTARREJA,0,3173,6352,37,0,0,0,0
108,278,1610108,ESTARREJA,0,3173,6352,35,0,0,0,0
108,279,1610108,ESTARREJA,0,3173,6352,1,0,0,0,0
108,280,1610108,ESTARREJA,0.34,3173,6352,77,19.8911334664091,13.5052148,0,25.6313173654271
108,281,1610108,ESTARREJA,0,3173,6352,92,0,0,0,0
108,282,1610108,ESTARREJA,0.64,3173,6352,2137,1039.14077232003,705.5314048,0,1339.01604791242
108,283,1610108,ESTARREJA,0,3173,6352,2,0,0,0,0
109,284,1160109,SANTA MARIA DA FEIRA,1.06,1240,4557,11,4.20668011477539,16.3720392,0.0018394809004,10.5287919359728
109,285,1160109,SANTA MARIA DA FEIRA,0.71,1240,4557,0,0,0,0,0
109,286,1160109,SANTA MARIA DA FEIRA,2.87,1240,4557,18,18.6378297366464,72.5368392,0.0081498785004,46.6481467763599
109,287,1160109,SANTA MARIA DA FEIRA,2.73,1240,4557,4,3.93970384677077,15.3329904,0.0017227385448,9.86058387142568
109,288,1160109,SANTA MARIA DA FEIRA,5.95,1240,4557,8,17.1730680500265,66.836112,0.007509373144,42.9820322600607
109,289,1160109,SANTA MARIA DA FEIRA,2.5,1240,4557,20,18.0389370273387,70.206,0.007887997,45.1491935504839
109,290,1160109,SANTA MARIA DA FEIRA,5.54,1240,4557,13,25.9832848941787,101.1247224,0.0113618708788,65.032898390117
109,291,1160109,SANTA MARIA DA FEIRA,2.08,1240,4557,3,2.25125934101187,8.7617088,0.0009844220256,5.63461935510039
109,292,1160109,SANTA MARIA DA FEIRA,3.33,1240,4557,0,0,0,0,0
109,293,1160109,SANTA MARIA DA FEIRA,2.75,1240,4557,2,1.98428307300726,7.72266,0.00086767967,4.96641129055323
109,294,1160109,SANTA MARIA DA FEIRA,3.46,1240,4557,4,4.99317776916735,19.4330208,0.0021833975696,12.4972967747739
109,295,1160109,SANTA MARIA DA FEIRA,4.26,1240,4557,16,24.5906789556681,95.7048192,0.0107529175104,61.5473806480196
109,296,1160109,SANTA MARIA DA FEIRA,9.33,1240,4557,13,43.7588534409182,170.3057148,0.0191347031226,109.522913714764
109,297,1160109,SANTA MARIA DA FEIRA,1.83,1240,4557,101,66.6827346152603,259.5234996,0.0291587697102,166.898508878719
109,298,1160109,SANTA MARIA DA FEIRA,5.11,1240,4557,167,307.877753820401,1198.2338844,0.1346275999978,770.579346003529
109,299,1160109,SANTA MARIA DA FEIRA,3.01,1240,4557,14,15.2032161266411,59.1696168,0.0066480038716,38.0517403243478
109,300,1160109,SANTA MARIA DA FEIRA,2.73,1240,4557,16,15.7588153870831,61.3319616,0.0068909541792,39.4423354857027
109,301,1160109,SANTA MARIA DA FEIRA,6.36,1240,4557,23,52.7747141671821,205.3946736,0.0230771240232,132.088480651296
109,302,1160109,SANTA MARIA DA FEIRA,1.09,1240,4557,26,10.2244695070956,39.7927608,0.0044709166996,25.5905629044143
109,303,1160109,SANTA MARIA DA FEIRA,3.4,1240,4557,30,36.799431535771,143.22024,0.01609151388,92.1043548429871
109,304,1160109,SANTA MARIA DA FEIRA,2.1,1240,4557,10,7.57635355148226,29.48652,0.00331295874,18.9626612912032
109,305,1160109,SANTA MARIA DA FEIRA,1.04,1240,4557,15,5.62814835252968,21.904272,0.002461055064,14.086548387751
109,306,1160109,SANTA MARIA DA FEIRA,7.62,1240,4557,11,30.2404740326306,117.6933384,0.0132234381708,75.6881080680312
109,307,1160109,SANTA MARIA DA FEIRA,3.77,1240,4557,54,73.4473360005123,285.8507496,0.0321167685852,183.82945646015
109,308,1160109,SANTA MARIA DA FEIRA,4.2,1240,4557,10,15.1527071029645,58.97304,0.00662591748,37.9253225824065
109,309,1160109,SANTA MARIA DA FEIRA,5.63,1240,4557,10,20.3118430927834,79.051956,0.008881884622,50.8379919378448
109,310,1160109,SANTA MARIA DA FEIRA,2.61,1240,4557,46,43.3150955900457,168.5786472,0.0189406583964,108.412243553422
109,311,1160109,SANTA MARIA DA FEIRA,3.17,1240,4557,26,29.7353837958651,115.7275704,0.0130025742548,74.4239306486176
109,312,1160109,SANTA MARIA DA FEIRA,4.09,1240,4557,14,20.6581906837083,80.3999112,0.0090333341644,51.7048564540141
109,313,1160109,SANTA MARIA DA FEIRA,4.06,1240,4557,9,13.1828551795791,51.3065448,0.0057645482076,32.9950306466936
109,314,1160109,SANTA MARIA DA FEIRA,2.39,1240,4557,23,19.8320073678562,77.1844764,0.0086720639018,49.637023389402
109,315,1160109,SANTA MARIA DA FEIRA,2.19,1240,4557,45,35.5547448808846,138.376026,0.015547242087,88.9890604880037
109,316,1160109,SANTA MARIA DA FEIRA,4.61,1240,4557,24,39.9165598540951,155.3518368,0.0174545597616,99.9061354885107
109,317,1160109,SANTA MARIA DA FEIRA,2.17,1240,4557,62,48.539171753163,188.9103048,0.0212250223276,121.487450005642
109,318,1160109,SANTA MARIA DA FEIRA,4.15,1240,4557,16,23.9557083723058,93.233568,0.010475260016,59.9581290350426
109,319,1160109,SANTA MARIA DA FEIRA,4.39,1240,4557,0,0,0,0,0
109,320,1160109,SANTA MARIA DA FEIRA,2.54,1240,4557,10,9.16378000988806,35.664648,0.004007102476,22.9357903236458
109,321,1160109,SANTA MARIA DA FEIRA,2.45,1240,4557,26,22.9816057728295,89.442444,0.010049308178,57.5200725833165
109,322,1160109,SANTA MARIA DA FEIRA,1.08,1240,4557,13,5.06533351727671,19.7138448,0.0022149495576,12.6778935489759
109,323,1160109,SANTA MARIA DA FEIRA,2.81,1240,4557,118,119.627014790499,465.5781096,0.0523100409052,299.411391949389
109,324,1160109,SANTA MARIA DA FEIRA,2.52,1240,4557,49,44.5489588827157,173.3807376,0.0194801973912,111.500448392275
109,325,1160109,SANTA MARIA DA FEIRA,3.36,1240,4557,89,107.887274573107,419.8880448,0.0471765324576,270.028296786734
109,326,1160109,SANTA MARIA DA FEIRA,2.32,1240,4557,21,17.5771402394388,68.4087264,0.0076860642768,43.9933741955915
109,327,1160109,SANTA MARIA DA FEIRA,4.46,1240,4557,13,20.917951376902,81.4108776,0.0091469213212,52.3550048411411
109,328,1160109,SANTA MARIA DA FEIRA,0.41,1240,4557,12,1.77503140349013,6.9082704,0.0007761789048,4.44268064536761
109,329,1160109,SANTA MARIA DA FEIRA,0.34,1240,4557,10,1.22664771785903,4.774008,0.000536383796,3.0701451614329
109,330,1160109,SANTA MARIA DA FEIRA,3.04,1240,4557,15,16.4515105689329,64.027872,0.007193853264,41.1760645180413
110,331,1610110,�lhavo,0,822,2905,15,0,0,0,0
110,332,1610110,�lhavo,0,822,2905,83,0,0,0,0
110,333,1610110,�lhavo,0,822,2905,159,0,0,0,0
110,334,1610110,�lhavo,0.08,822,2905,157,2.76839149324436,1.1041496,3.210356349712,19.3239114355152
110,335,1610110,�lhavo,0,822,2905,33,0,0,0,0
110,336,1610110,�lhavo,0,822,2905,57,0,0,0,0
110,337,1610110,�lhavo,0,822,2905,55,0,0,0,0
110,338,1610110,�lhavo,0.15,822,2905,112,3.70294403554978,1.476888,4.29410721936,25.8472700729821
110,339,1610110,�lhavo,0.22,822,2905,67,3.24889256452403,1.2957934,3.767567881748,22.6779024330807
110,340,1610110,�lhavo,0.08,822,2905,84,1.48117761421991,0.5907552,1.717642887744,10.3389080291928
110,341,1610110,�lhavo,0,822,2905,0,0,0,0,0
111,342,1610111,MEALHADA,0,1708,1699,17,0,0,0,0
111,343,1610111,MEALHADA,2.68,1708,1699,3,1.38522333703715,0.2224668,0,5.97374824335825
111,344,1610111,MEALHADA,11.38,1708,1699,32,62.7416580118719,10.0763072,0,270.57215924146
111,345,1610111,MEALHADA,6.64,1708,1699,167,191.050553976836,30.6827096,0,823.901735335211
111,346,1610111,MEALHADA,2.32,1708,1699,70,27.9801330764719,4.493608,0,120.663770487734
