,Muni_ID,ID,Muni,2009
59,1704,1171704,Mes�o Frio,0
60,1807,1171807,Moimenta da Beira,5
61,1812,1171812,Penedono,0
62,1708,1171708,Peso da R�gua,0
63,1710,1171710,Sabrosa,1
64,1711,1171711,Santa Marta de Penagui�o,0
65,1815,1171815,S�o Jo�o da Pesqueira,0
66,1818,1171818,Sernancelhe,8
67,1819,1171819,Tabua�o,1
68,1820,1171820,Tarouca,6
69,409,1170409,Torre de Moncorvo,24
70,410,1170410,Vila Flor,5
71,914,1170914,Vila Nova de Foz C�a,9
72,1714,1171714,Vila Real,102
73,401,1180401,Alf�ndega da F�,148
74,1702,1181702,Boticas,0
75,402,1180402,Bragan�a,182
76,1703,1181703,Chaves,94
77,405,1180405,Macedo de Cavaleiros,209
78,406,1180406,Miranda do Douro,37
79,407,1180407,Mirandela,35
80,408,1180408,Mogadouro,35
81,1706,1181706,Montalegre,27
82,1707,1181707,Mur�a,1
83,1712,1181712,Valpa�os,3
84,1713,1181713,Vila Pouca de Aguiar,106
85,411,1180411,Vimioso,2
86,412,1180412,Vinhais,73
87,101,1610101,�gueda,2
88,102,1610102,Albergaria-a-Velha,4
89,103,1610103,Anadia,2
90,105,1610105,Aveiro,37
91,108,1610108,Estarreja,27
92,110,1610110,�lhavo,1
93,111,1610111,Mealhada,1
94,112,1610112,Murtosa,2
95,114,1610114,Oliveira do Bairro,2
96,115,1610115,Ovar,6
97,117,1610117,Sever do Vouga,71
98,118,1610118,Vagos,0
99,602,1620602,Cantanhede,9
100,603,1620603,Coimbra,18
101,604,1620604,Condeixa-a-Nova,24
102,605,1620605,Figueira da Foz,12
103,608,1620608,Mira,0
104,610,1620610,Montemor-o-Velho,59
105,613,1620613,Penacova,18
106,615,1620615,Soure,16
107,1004,1631004,Batalha,1
108,1009,1631009,Leiria,56
109,1010,1631010,Marinha Grande,0
110,1015,1631015,Pombal,43
111,1016,1631016,Porto de M�s,28
112,1002,1641002,Alvai�zere,12
113,1003,1641003,Ansi�o,113
114,601,1640601,Arganil,86
115,1007,1641007,Castanheira de P�ra,0
116,1008,1641008,Figueir� dos Vinhos,2
117,606,1640606,G�is,4
118,607,1640607,Lous�,9
119,609,1640609,Miranda do Corvo,18
120,611,1640611,Oliveira do Hospital,371
121,612,1640612,Pampilhosa da Serra,1
122,1013,1641013,Pedr�g�o Grande,0
123,614,1640614,Penela,76
124,616,1640616,T�bua,167
125,617,1640617,Vila Nova de Poiares,15
126,901,1650901,Aguiar da Beira,0
127,1802,1651802,Carregal do Sal,73
128,1803,1651803,Castro Daire,4
129,1806,1651806,Mangualde,198
130,1808,1651808,Mort�gua,13
131,1809,1651809,Nelas,38
132,1810,1651810,Oliveira de Frades,89
133,1811,1651811,Penalva do Castelo,8
134,1814,1651814,Santa Comba D�o,140
135,1816,1651816,S�o Pedro do Sul,106
136,1817,1651817,S�t�o,12
137,1821,1651821,Tondela,15
138,1822,1651822,Vila Nova de Paiva,2
139,1823,1651823,Viseu,29
140,1824,1651824,Vouzela,14
141,1413,1661413,Ma��o,0
142,506,1660506,Oleiros,0
143,508,1660508,Proen�a-a-Nova,4
144,509,1660509,Sert�,4
145,510,1660510,Vila de Rei,0
146,905,1670905,Fornos de Algodres,3
147,906,1670906,Gouveia,92
148,912,1670912,Seia,16
149,902,1680902,Almeida,13
150,903,1680903,Celorico da Beira,90
151,904,1680904,Figueira de Castelo Rodrigo,23
152,907,1680907,Guarda,555
153,908,1680908,Manteigas,0
154,909,1680909,Meda,19
155,910,1680910,Pinhel,26
156,911,1680911,Sabugal,115
157,913,1680913,Trancoso,79
158,502,1690502,Castelo Branco,309
159,505,1690505,Idanha-a-Nova,2160
160,507,1690507,Penamacor,74
161,511,1690511,Vila Velha de R�d�o,93
162,501,16A0501,Belmonte,73
163,503,16A0503,Covilh�,63
164,504,16A0504,Fund�o,277
165,1001,16B1001,Alcoba�a,52
166,1101,16B1101,Alenquer,92
167,1102,16B1102,Arruda dos Vinhos,37
168,1005,16B1005,Bombarral,0
169,1104,16B1104,Cadaval,3
170,1006,16B1006,Caldas da Rainha,62
171,1108,16B1108,Lourinh�,49
172,1011,16B1011,Nazar�,14
173,1012,16B1012,�bidos,7
174,1014,16B1014,Peniche,6
175,1112,16B1112,Sobral de Monte Agra�o,11
176,1113,16B1113,Torres Vedras,163
177,1401,16C1401,Abrantes,286
178,1402,16C1402,Alcanena,61
179,1408,16C1408,Const�ncia,0
180,1410,16C1410,Entroncamento,0
181,1411,16C1411,Ferreira do Z�zere,19
182,1421,16C1421,Our�m,16
183,1417,16C1417,Sardoal,38
184,1418,16C1418,Tomar,114
185,1419,16C1419,Torres Novas,245
186,1420,16C1420,Vila Nova da Barquinha,0
187,1115,1711115,Amadora,0
188,1105,1711105,Cascais,2
189,1106,1711106,Lisboa,3
190,1107,1711107,Loures,43
191,1109,1711109,Mafra,218
192,1116,1711116,Odivelas,0
193,1110,1711110,Oeiras,0
194,1111,1711111,Sintra,245
195,1114,1711114,Vila Franca de Xira,211
196,1502,1721502,Alcochete,145
197,1503,1721503,Almada,1
198,1504,1721504,Barreiro,4
199,1506,1721506,Moita,7
200,1507,1721507,Montijo,34
201,1508,1721508,Palmela,299
202,1510,1721510,Seixal,0
203,1511,1721511,Sesimbra,161
204,1512,1721512,Set�bal,42
205,1501,1811501,Alc�cer do Sal,196
206,1505,1811505,Gr�ndola,0
207,211,1810211,Odemira,457
208,1509,1811509,Santiago do Cac�m,197
209,1513,1811513,Sines,12
210,1201,1821201,Alter do Ch�o,652
211,1202,1821202,Arronches,7
212,1203,1821203,Avis,421
213,1204,1821204,Campo Maior,95
214,1205,1821205,Castelo de Vide,0
215,1206,1821206,Crato,88
216,1207,1821207,Elvas,80
217,1208,1821208,Fronteira,794
218,1209,1821209,Gavi�o,0
219,1210,1821210,Marv�o,1
220,1211,1821211,Monforte,77
221,707,1820707,Mora,225
222,1212,1821212,Nisa,41
223,1213,1821213,Ponte de Sor,658
224,1214,1821214,Portalegre,54
225,701,1830701,Alandroal,59
226,702,1830702,Arraiolos,530
227,703,1830703,Borba,16
228,704,1830704,Estremoz,264
229,705,1830705,�vora,2040
230,706,1830706,Montemor-o-Novo,471
231,708,1830708,Mour�o,0
232,709,1830709,Portel,246
233,710,1830710,Redondo,9
234,711,1830711,Reguengos de Monsaraz,28
235,1215,1831215,Sousel,74
236,712,1830712,Vendas Novas,550
237,713,1830713,Viana do Alentejo,175
238,714,1830714,Vila Vi�osa,78
239,201,1840201,Aljustrel,151
240,202,1840202,Almod�var,65
241,203,1840203,Alvito,67
242,204,1840204,Barrancos,0
243,205,1840205,Beja,935
244,206,1840206,Castro Verde,88
245,207,1840207,Cuba,169
246,208,1840208,Ferreira do Alentejo,224
247,209,1840209,M�rtola,466
248,210,1840210,Moura,149
249,212,1840212,Ourique,252
250,213,1840213,Serpa,23
251,214,1840214,Vidigueira,193
252,1403,1851403,Almeirim,0
253,1404,1851404,Alpiar�a,0
254,1103,1851103,Azambuja,61
255,1405,1851405,Benavente,797
256,1406,1851406,Cartaxo,27
257,1407,1851407,Chamusca,746
258,1409,1851409,Coruche,689
259,1412,1851412,Goleg�,230
260,1414,1851414,Rio Maior,203
261,1415,1851415,Salvaterra de Magos,0
262,1416,1851416,Santar�m,151
263,801,1500801,Albufeira,0
264,802,1500802,Alcoutim,0
265,803,1500803,Aljezur,1
266,804,1500804,Castro Marim,0
267,805,1500805,Faro,0
268,806,1500806,Lagoa,0
269,807,1500807,Lagos,3
270,808,1500808,Loul�,7
271,809,1500809,Monchique,14
272,810,1500810,Olh�o,0
273,811,1500811,Portim�o,0
274,812,1500812,S�o Br�s de Alportel,0
275,813,1500813,Silves,33
276,814,1500814,Tavira,0
277,815,1500815,Vila do Bispo,0
278,816,1500816,Vila Real de Santo Ant�nio,0
