"","Muni_ID","ID","Muni","2009"
"104",610,"1620610","Montemor-o-Velho",125
"105",613,"1620613","Penacova",100
"106",615,"1620615","Soure",229
"107",1004,"1631004","Batalha",198
"108",1009,"1631009","Leiria",506
"109",1010,"1631010","Marinha Grande",5
"110",1015,"1631015","Pombal",386
"111",1016,"1631016","Porto de Mós",89
"112",1002,"1641002","Alvaiázere",91
"113",1003,"1641003","Ansião",209
"114",601,"1640601","Arganil",25
"115",1007,"1641007","Castanheira de Pêra",3
"116",1008,"1641008","Figueiró dos Vinhos",49
"117",606,"1640606","Góis",3
"118",607,"1640607","Lousã",23
"119",609,"1640609","Miranda do Corvo",133
"120",611,"1640611","Oliveira do Hospital",150
"121",612,"1640612","Pampilhosa da Serra",24
"122",1013,"1641013","Pedrógão Grande",8
"123",614,"1640614","Penela",158
"124",616,"1640616","Tábua",106
"125",617,"1640617","Vila Nova de Poiares",9
"126",901,"1650901","Aguiar da Beira",82
"127",1802,"1651802","Carregal do Sal",290
"128",1803,"1651803","Castro Daire",42
"129",1806,"1651806","Mangualde",723
"130",1808,"1651808","Mortágua",92
"131",1809,"1651809","Nelas",1140
"132",1810,"1651810","Oliveira de Frades",49
"133",1811,"1651811","Penalva do Castelo",916
"134",1814,"1651814","Santa Comba Dão",119
"135",1816,"1651816","São Pedro do Sul",149
"136",1817,"1651817","Sátão",439
"137",1821,"1651821","Tondela",1172
"138",1822,"1651822","Vila Nova de Paiva",1
"139",1823,"1651823","Viseu",1412
"140",1824,"1651824","Vouzela",73
"141",1413,"1661413","Mação",97
"142",506,"1660506","Oleiros",37
"143",508,"1660508","Proença-a-Nova",120
"144",509,"1660509","Sertã",123
"145",510,"1660510","Vila de Rei",18
"146",905,"1670905","Fornos de Algodres",88
"147",906,"1670906","Gouveia",841
"148",912,"1670912","Seia",527
"149",902,"1680902","Almeida",522
"150",903,"1680903","Celorico da Beira",152
"151",904,"1680904","Figueira de Castelo Rodrigo",2255
"152",907,"1680907","Guarda",365
"153",908,"1680908","Manteigas",22
"154",909,"1680909","Meda",2519
"155",910,"1680910","Pinhel",3707
"156",911,"1680911","Sabugal",226
"157",913,"1680913","Trancoso",858
"158",502,"1690502","Castelo Branco",750
"159",505,"1690505","Idanha-a-Nova",157
"160",507,"1690507","Penamacor",202
"161",511,"1690511","Vila Velha de Ródão",47
"162",501,"16A0501","Belmonte",651
"163",503,"16A0503","Covilhã",705
"164",504,"16A0504","Fundão",1088
"165",1001,"16B1001","Alcobaça",242
"166",1101,"16B1101","Alenquer",4451
"167",1102,"16B1102","Arruda dos Vinhos",859
"168",1005,"16B1005","Bombarral",655
"169",1104,"16B1104","Cadaval",1279
"170",1006,"16B1006","Caldas da Rainha",567
"171",1108,"16B1108","Lourinhã",287
"172",1011,"16B1011","Nazaré",20
"173",1012,"16B1012","Óbidos",225
"174",1014,"16B1014","Peniche",40
"175",1112,"16B1112","Sobral de Monte Agraço",402
"176",1113,"16B1113","Torres Vedras",4696
"177",1401,"16C1401","Abrantes",362
"178",1402,"16C1402","Alcanena",52
"179",1408,"16C1408","Constância",7
"180",1410,"16C1410","Entroncamento",8
"181",1411,"16C1411","Ferreira do Zêzere",258
"182",1421,"16C1421","Ourém",752
"183",1417,"16C1417","Sardoal",89
"184",1418,"16C1418","Tomar",875
"185",1419,"16C1419","Torres Novas",780
"186",1420,"16C1420","Vila Nova da Barquinha",2
"187",1115,"1711115","Amadora",0
"188",1105,"1711105","Cascais",17
"189",1106,"1711106","Lisboa",4
"190",1107,"1711107","Loures",296
"191",1109,"1711109","Mafra",1191
"192",1116,"1711116","Odivelas",5
"193",1110,"1711110","Oeiras",22
"194",1111,"1711111","Sintra",99
"195",1114,"1711114","Vila Franca de Xira",306
"196",1502,"1721502","Alcochete",2
"197",1503,"1721503","Almada",4
"198",1504,"1721504","Barreiro",4
"199",1506,"1721506","Moita",4
"200",1507,"1721507","Montijo",866
"201",1508,"1721508","Palmela",6238
"202",1510,"1721510","Seixal",14
"203",1511,"1721511","Sesimbra",63
"204",1512,"1721512","Setúbal",608
"205",1501,"1811501","Alcácer do Sal",363
"206",1505,"1811505","Grândola",144
"207",211,"1810211","Odemira",60
"208",1509,"1811509","Santiago do Cacém",227
"209",1513,"1811513","Sines",3
"210",1201,"1821201","Alter do Chão",139
"211",1202,"1821202","Arronches",76
"212",1203,"1821203","Avis",314
"213",1204,"1821204","Campo Maior",78
"214",1205,"1821205","Castelo de Vide",16
"215",1206,"1821206","Crato",92
"216",1207,"1821207","Elvas",356
"217",1208,"1821208","Fronteira",115
"218",1209,"1821209","Gavião",118
"219",1210,"1821210","Marvão",77
"220",1211,"1821211","Monforte",253
"221",707,"1820707","Mora",152
"222",1212,"1821212","Nisa",111
"223",1213,"1821213","Ponte de Sor",52
"224",1214,"1821214","Portalegre",603
"225",701,"1830701","Alandroal",600
"226",702,"1830702","Arraiolos",608
"227",703,"1830703","Borba",1479
"228",704,"1830704","Estremoz",1876
"229",705,"1830705","Évora",2101
"230",706,"1830706","Montemor-o-Novo",529
"231",708,"1830708","Mourão",273
"232",709,"1830709","Portel",138
"233",710,"1830710","Redondo",2154
"234",711,"1830711","Reguengos de Monsaraz",3283
"235",1215,"1831215","Sousel",276
"236",712,"1830712","Vendas Novas",430
"237",713,"1830713","Viana do Alentejo",8
"238",714,"1830714","Vila Viçosa",337
"239",201,"1840201","Aljustrel",80
"240",202,"1840202","Almodôvar",23
"241",203,"1840203","Alvito",203
"242",204,"1840204","Barrancos",1
"243",205,"1840205","Beja",920
"244",206,"1840206","Castro Verde",3
"245",207,"1840207","Cuba",806
"246",208,"1840208","Ferreira do Alentejo",342
"247",209,"1840209","Mértola",65
"248",210,"1840210","Moura",805
"249",212,"1840212","Ourique",21
"250",213,"1840213","Serpa",445
"251",214,"1840214","Vidigueira",1840
"252",1403,"1851403","Almeirim",3339
"253",1404,"1851404","Alpiarça",1350
"254",1103,"1851103","Azambuja",1143
"255",1405,"1851405","Benavente",229
"256",1406,"1851406","Cartaxo",1083
"257",1407,"1851407","Chamusca",274
"258",1409,"1851409","Coruche",462
"259",1412,"1851412","Golegã",39
"260",1414,"1851414","Rio Maior",526
"261",1415,"1851415","Salvaterra de Magos",167
"262",1416,"1851416","Santarém",1958
"263",801,"1500801","Albufeira",141
"264",802,"1500802","Alcoutim",19
"265",803,"1500803","Aljezur",98
"266",804,"1500804","Castro Marim",74
"267",805,"1500805","Faro",30
"268",806,"1500806","Lagoa",211
"269",807,"1500807","Lagos",104
"270",808,"1500808","Loulé",55
"271",809,"1500809","Monchique",1
"272",810,"1500810","Olhão",38
"273",811,"1500811","Portimão",94
"274",812,"1500812","São Brás de Alportel",22
"275",813,"1500813","Silves",277
"276",814,"1500814","Tavira",207
"277",815,"1500815","Vila do Bispo",7
"278",816,"1500816","Vila Real de Santo António",19
