CAA_ID,Muni_ID,Full_ID,Muni,uaa09,poly_sum,poly_corr,prec09
1636,402,1180402,BRAGAN�?A,36031,66255,216,440.3127757
1637,402,1180402,BRAGAN�?A,36031,66255,356,379.5280995
1638,402,1180402,BRAGAN�?A,36031,66255,809,738.7505012
1639,402,1180402,BRAGAN�?A,36031,66255,32,738.7505012
1640,402,1180402,BRAGAN�?A,36031,66255,18,799.7003804
1641,402,1180402,BRAGAN�?A,36031,66255,39,836.9920058
1642,402,1180402,BRAGAN�?A,36031,66255,19,858.1238251
1643,402,1180402,BRAGAN�?A,36031,66255,46,902.5819486
1644,402,1180402,BRAGAN�?A,36031,66255,80,732.2000108
1645,402,1180402,BRAGAN�?A,36031,66255,167,953.2652067
1646,402,1180402,BRAGAN�?A,36031,66255,29,1013.010285
1647,402,1180402,BRAGAN�?A,36031,66255,2033,1013.010285
1648,402,1180402,BRAGAN�?A,36031,66255,1562,1013.010285
1649,402,1180402,BRAGAN�?A,36031,66255,20,1013.010285
1650,402,1180402,BRAGAN�?A,36031,66255,20,651.8156128
1651,402,1180402,BRAGAN�?A,36031,66255,46,651.8156128
1652,402,1180402,BRAGAN�?A,36031,66255,7466,775.5059245
1653,402,1180402,BRAGAN�?A,36031,66255,32,470.588115
1654,402,1180402,BRAGAN�?A,36031,66255,86,1070.851212
1655,402,1180402,BRAGAN�?A,36031,66255,21,1070.851212
1656,402,1180402,BRAGAN�?A,36031,66255,35,1070.851212
1657,402,1180402,BRAGAN�?A,36031,66255,30,584.2954739
1658,402,1180402,BRAGAN�?A,36031,66255,39,614.9441121
1659,402,1180402,BRAGAN�?A,36031,66255,341,1037.00115
1660,402,1180402,BRAGAN�?A,36031,66255,34,427.6333216
1661,402,1180402,BRAGAN�?A,36031,66255,27,487.3814869
1662,402,1180402,BRAGAN�?A,36031,66255,1,781.5258331
1663,402,1180402,BRAGAN�?A,36031,66255,19,539.608358
1664,402,1180402,BRAGAN�?A,36031,66255,1032,539.608358
1665,402,1180402,BRAGAN�?A,36031,66255,73,542.5828902
1666,402,1180402,BRAGAN�?A,36031,66255,77,611.2352301
1667,402,1180402,BRAGAN�?A,36031,66255,29,478.8839996
1668,402,1180402,BRAGAN�?A,36031,66255,18,478.8839996
1669,402,1180402,BRAGAN�?A,36031,66255,69,478.8839996
1670,402,1180402,BRAGAN�?A,36031,66255,6523,478.8839996
1671,402,1180402,BRAGAN�?A,36031,66255,49,478.8839996
1672,402,1180402,BRAGAN�?A,36031,66255,25,478.8839996
1673,402,1180402,BRAGAN�?A,36031,66255,18,671.6640137
1674,402,1180402,BRAGAN�?A,36031,66255,27,344.6741764
1675,402,1180402,BRAGAN�?A,36031,66255,11,338.4202681
1676,402,1180402,BRAGAN�?A,36031,66255,161,647.8187663
1677,402,1180402,BRAGAN�?A,36031,66255,169,587.4623524
1678,402,1180402,BRAGAN�?A,36031,66255,35,381.5994133
1679,402,1180402,BRAGAN�?A,36031,66255,36,328.993478
1680,402,1180402,BRAGAN�?A,36031,66255,554,328.993478
1681,402,1180402,BRAGAN�?A,36031,66255,32,328.993478
1682,402,1180402,BRAGAN�?A,36031,66255,923,328.993478
1683,402,1180402,BRAGAN�?A,36031,66255,47,328.993478
1684,402,1180402,BRAGAN�?A,36031,66255,7,328.993478
1685,402,1180402,BRAGAN�?A,36031,66255,66,328.993478
1686,402,1180402,BRAGAN�?A,36031,66255,86,328.993478
1687,402,1180402,BRAGAN�?A,36031,66255,731,328.993478
1688,402,1180402,BRAGAN�?A,36031,66255,2148,328.993478
1689,402,1180402,BRAGAN�?A,36031,66255,22,328.993478
1690,402,1180402,BRAGAN�?A,36031,66255,80,328.993478
1691,402,1180402,BRAGAN�?A,36031,66255,197,319.3101908
1692,402,1180402,BRAGAN�?A,36031,66255,3,319.3101908
1693,402,1180402,BRAGAN�?A,36031,66255,0,551.2579346
1694,402,1180402,BRAGAN�?A,36031,66255,4,330.0326756
1695,402,1180402,BRAGAN�?A,36031,66255,30,468.5436412
1696,402,1180402,BRAGAN�?A,36031,66255,0,478.0179607
1697,402,1180402,BRAGAN�?A,36031,66255,21,420.2904056
1698,402,1180402,BRAGAN�?A,36031,66255,27,420.2904056
1699,402,1180402,BRAGAN�?A,36031,66255,2011,420.2904056
1700,402,1180402,BRAGAN�?A,36031,66255,47,420.2904056
1701,402,1180402,BRAGAN�?A,36031,66255,30,420.2904056
1702,402,1180402,BRAGAN�?A,36031,66255,24,474.6895055
1703,402,1180402,BRAGAN�?A,36031,66255,89,417.0334473
1704,402,1180402,BRAGAN�?A,36031,66255,3426,413.4726264
1705,402,1180402,BRAGAN�?A,36031,66255,221,310.5971037
1706,402,1180402,BRAGAN�?A,36031,66255,32,310.5971037
1707,402,1180402,BRAGAN�?A,36031,66255,41,339.5678743
1708,402,1180402,BRAGAN�?A,36031,66255,1,339.5678743
1709,402,1180402,BRAGAN�?A,36031,66255,281,294.4369629
1710,402,1180402,BRAGAN�?A,36031,66255,41,294.4369629
1711,402,1180402,BRAGAN�?A,36031,66255,188,294.4369629
1712,402,1180402,BRAGAN�?A,36031,66255,36,294.4369629
1713,402,1180402,BRAGAN�?A,36031,66255,21,432.2807898
1714,402,1180402,BRAGAN�?A,36031,66255,5,394.9897369
1715,402,1180402,BRAGAN�?A,36031,66255,2183,401.9031372
1716,402,1180402,BRAGAN�?A,36031,66255,1,254.695879
1717,402,1180402,BRAGAN�?A,36031,66255,88,306.5577586
1718,402,1180402,BRAGAN�?A,36031,66255,71,511.0557034
1719,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,184,594.7246483
1720,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,26,606.425636
1721,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,255,636.6101458
1722,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,77,668.7399835
1723,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,1,386.4450264
1724,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,3,386.4450264
1725,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,24,386.4450264
1726,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,73,386.4450264
1727,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,164,281.6497758
1728,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,0,376.1105929
1729,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,53,338.9526097
1730,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,1,403.0824408
1731,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,158,485.6429173
1732,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,92,470.517368
1733,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,36,519.4187941
1734,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,17,677.2004848
1735,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,22,689.3113669
1736,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,0,625.2089386
1737,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,0,1009.937839
1738,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,263,655.4788548
1739,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,73,655.4788548
1740,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,315,655.4788548
1741,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,26,655.4788548
1742,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,60,655.4788548
1743,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,2036,655.4788548
1744,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,32,655.4788548
1745,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,1,732.629946
1746,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,58,805.7895551
1747,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,115,960.9558722
1748,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,115,528.2272656
1749,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,1,935.160815
1750,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,1,820.4523619
1751,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,75,957.2155762
1752,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,1,1188.769351
1753,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,0,1187.327637
1754,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,0,945.7883923
1755,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,108,1096.215632
1756,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,89,1153.989535
1757,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,1,854.8866071
1758,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,29,854.8866071
1759,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,197,854.8866071
1760,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,23,854.8866071
1761,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,85,1092.981135
1762,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,23,949.0781279
1763,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,170,948.1388351
1764,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,29,1004.879084
1765,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,558,926.5124792
1766,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,24,1042.386932
1767,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,86,981.5217597
1768,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,117,997.3712369
1769,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,44,900.9034038
1770,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,0,848.5170265
1771,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,180,879.0467669
1772,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,28,927.7619446
1773,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,34,938.4159665
1774,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,29,880.4175363
1775,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,42,891.2532349
1776,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,30,886.0768607
1777,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,225,893.3100364
1778,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,237,923.7925795
1779,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,23,870.6556586
1780,403,1170403,CARRAZEDA DE ANSI�?ES,6795,10087,26,934.7771213
1781,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,52,880.9064533
1782,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,51,880.7158674
1783,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,87,878.7527344
1784,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,138,875.7669067
1785,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,1703,932.0842851
1786,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,81,867.4680499
1787,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,47,888.7572345
1788,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,33,853.0928955
1789,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,31,893.8585248
1790,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,417,864.3231224
1791,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,0,841.920172
1792,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,6,816.3698643
1793,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,59,777.4702439
1794,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,40,849.4390579
1795,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,1026,849.6362101
1796,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,809,852.9210002
1797,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,0,841.7988116
1798,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,0,847.9713135
1799,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,26,852.4736374
1800,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,209,815.292669
1801,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,383,823.573521
1802,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,146,823.573521
1803,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,40,792.2175007
1804,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,3,767.6423631
1805,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,741,817.2124324
1806,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,24,799.6013896
1807,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,67,785.7567399
1808,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,288,683.4794981
1809,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,32,832.0254497
1810,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,100,841.4717859
1811,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,488,586.5561035
1812,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,63,860.9069772
1813,404,1170404,FREIXO DE ESPADA �? CINTA,7191,9808,0,771.6633627
1814,405,1180405,MACEDO DE CAVALEIROS,21803,45670,43,813.9388651
1815,405,1180405,MACEDO DE CAVALEIROS,21803,45670,8,591.1670609
1816,405,1180405,MACEDO DE CAVALEIROS,21803,45670,63,864.8156761
1817,405,1180405,MACEDO DE CAVALEIROS,21803,45670,14,799.6636247
1818,405,1180405,MACEDO DE CAVALEIROS,21803,45670,47,697.0234913
1819,405,1180405,MACEDO DE CAVALEIROS,21803,45670,30,736.8865323
1820,405,1180405,MACEDO DE CAVALEIROS,21803,45670,70,771.9069698
1821,405,1180405,MACEDO DE CAVALEIROS,21803,45670,82,760.5711548
1822,405,1180405,MACEDO DE CAVALEIROS,21803,45670,139,1010.301716
1823,405,1180405,MACEDO DE CAVALEIROS,21803,45670,1223,1010.301716
1824,405,1180405,MACEDO DE CAVALEIROS,21803,45670,24,1010.301716
1825,405,1180405,MACEDO DE CAVALEIROS,21803,45670,777,1010.301716
1826,405,1180405,MACEDO DE CAVALEIROS,21803,45670,2,1010.301716
1827,405,1180405,MACEDO DE CAVALEIROS,21803,45670,5,1010.301716
1828,405,1180405,MACEDO DE CAVALEIROS,21803,45670,55,903.3486721
1829,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,903.3486721
1830,405,1180405,MACEDO DE CAVALEIROS,21803,45670,561,903.3486721
1831,405,1180405,MACEDO DE CAVALEIROS,21803,45670,61,903.3486721
1832,405,1180405,MACEDO DE CAVALEIROS,21803,45670,133,903.3486721
1833,405,1180405,MACEDO DE CAVALEIROS,21803,45670,31,903.3486721
1834,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,890.6515503
1835,405,1180405,MACEDO DE CAVALEIROS,21803,45670,41,890.6515503
1836,405,1180405,MACEDO DE CAVALEIROS,21803,45670,1004,1038.273546
1837,405,1180405,MACEDO DE CAVALEIROS,21803,45670,17,1038.273546
1838,405,1180405,MACEDO DE CAVALEIROS,21803,45670,8,812.5487329
1839,405,1180405,MACEDO DE CAVALEIROS,21803,45670,922,912.0382876
1840,405,1180405,MACEDO DE CAVALEIROS,21803,45670,19,708.5087816
1841,405,1180405,MACEDO DE CAVALEIROS,21803,45670,1,775.0238861
1842,405,1180405,MACEDO DE CAVALEIROS,21803,45670,13,803.0057373
1843,405,1180405,MACEDO DE CAVALEIROS,21803,45670,33,621.8782349
1844,405,1180405,MACEDO DE CAVALEIROS,21803,45670,89,573.8305634
1845,405,1180405,MACEDO DE CAVALEIROS,21803,45670,1,497.7602082
1846,405,1180405,MACEDO DE CAVALEIROS,21803,45670,49,497.3681448
1847,405,1180405,MACEDO DE CAVALEIROS,21803,45670,244,862.1445428
1848,405,1180405,MACEDO DE CAVALEIROS,21803,45670,3151,895.7755925
1849,405,1180405,MACEDO DE CAVALEIROS,21803,45670,11288,667.089407
1850,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,632.0425415
1851,405,1180405,MACEDO DE CAVALEIROS,21803,45670,21,884.7300071
1852,405,1180405,MACEDO DE CAVALEIROS,21803,45670,49,622.3166523
1853,405,1180405,MACEDO DE CAVALEIROS,21803,45670,32,879.6852512
1854,405,1180405,MACEDO DE CAVALEIROS,21803,45670,11,879.0601199
1855,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,1005.201727
1856,405,1180405,MACEDO DE CAVALEIROS,21803,45670,24,917.8885354
1857,405,1180405,MACEDO DE CAVALEIROS,21803,45670,72,917.8885354
1858,405,1180405,MACEDO DE CAVALEIROS,21803,45670,16,776.4232025
1859,405,1180405,MACEDO DE CAVALEIROS,21803,45670,278,973.1589301
1860,405,1180405,MACEDO DE CAVALEIROS,21803,45670,167,802.6149616
1861,405,1180405,MACEDO DE CAVALEIROS,21803,45670,378,868.6051025
1862,405,1180405,MACEDO DE CAVALEIROS,21803,45670,16,769.5189819
1863,405,1180405,MACEDO DE CAVALEIROS,21803,45670,48,882.0068316
1864,405,1180405,MACEDO DE CAVALEIROS,21803,45670,16,824.1066021
1865,405,1180405,MACEDO DE CAVALEIROS,21803,45670,15,824.1066021
1866,405,1180405,MACEDO DE CAVALEIROS,21803,45670,125,787.0136821
1867,405,1180405,MACEDO DE CAVALEIROS,21803,45670,10,698.6853739
1868,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,866.4609194
1869,405,1180405,MACEDO DE CAVALEIROS,21803,45670,21,650.0300152
1870,405,1180405,MACEDO DE CAVALEIROS,21803,45670,40,789.744602
1871,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,853.763794
1872,405,1180405,MACEDO DE CAVALEIROS,21803,45670,95,853.763794
1873,405,1180405,MACEDO DE CAVALEIROS,21803,45670,16,759.422479
1874,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,542.2242297
1875,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,847.6937142
1876,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,559.9969076
1877,405,1180405,MACEDO DE CAVALEIROS,21803,45670,21,829.8559922
1878,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,820.1505737
1879,405,1180405,MACEDO DE CAVALEIROS,21803,45670,65,641.4106579
1880,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,706.300553
1881,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,537.8444893
1882,405,1180405,MACEDO DE CAVALEIROS,21803,45670,1,801.40861
1883,405,1180405,MACEDO DE CAVALEIROS,21803,45670,11,572.8278052
1884,405,1180405,MACEDO DE CAVALEIROS,21803,45670,1,684.2085049
1885,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,357.5973879
1886,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,188.4872778
1887,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,396.0684021
1888,405,1180405,MACEDO DE CAVALEIROS,21803,45670,0,648.1095895
1889,405,1180405,MACEDO DE CAVALEIROS,21803,45670,4,629.6416929
1890,406,1180406,MIRANDA DO DOURO,21813,42386,21036,633.1723023
1891,406,1180406,MIRANDA DO DOURO,21813,42386,0,635.673425
1892,406,1180406,MIRANDA DO DOURO,21813,42386,0,570.744751
1893,406,1180406,MIRANDA DO DOURO,21813,42386,0,565.6843698
1894,406,1180406,MIRANDA DO DOURO,21813,42386,0,652.1384037
1895,406,1180406,MIRANDA DO DOURO,21813,42386,0,571.9509441
1896,406,1180406,MIRANDA DO DOURO,21813,42386,107,557.7981814
1897,406,1180406,MIRANDA DO DOURO,21813,42386,0,583.5914504
1898,406,1180406,MIRANDA DO DOURO,21813,42386,2,562.9995332
1899,406,1180406,MIRANDA DO DOURO,21813,42386,19,616.006958
1900,406,1180406,MIRANDA DO DOURO,21813,42386,0,551.5723207
1901,406,1180406,MIRANDA DO DOURO,21813,42386,8,588.1998508
1902,406,1180406,MIRANDA DO DOURO,21813,42386,45,909.2227609
1903,406,1180406,MIRANDA DO DOURO,21813,42386,0,636.6565415
1904,406,1180406,MIRANDA DO DOURO,21813,42386,0,548.421839
1905,406,1180406,MIRANDA DO DOURO,21813,42386,0,572.733621
1906,406,1180406,MIRANDA DO DOURO,21813,42386,17,547.2730387
1907,406,1180406,MIRANDA DO DOURO,21813,42386,171,821.7735158
1908,406,1180406,MIRANDA DO DOURO,21813,42386,51,1164.356497
1909,406,1180406,MIRANDA DO DOURO,21813,42386,26,1087.370242
1910,406,1180406,MIRANDA DO DOURO,21813,42386,19,454.8482602
1911,406,1180406,MIRANDA DO DOURO,21813,42386,36,460.411499
1912,406,1180406,MIRANDA DO DOURO,21813,42386,18,854.5424194
1913,406,1180406,MIRANDA DO DOURO,21813,42386,20,491.521651
1914,406,1180406,MIRANDA DO DOURO,21813,42386,37,591.4912972
1915,406,1180406,MIRANDA DO DOURO,21813,42386,146,571.6371228
1916,406,1180406,MIRANDA DO DOURO,21813,42386,19,413.5842999
1917,406,1180406,MIRANDA DO DOURO,21813,42386,21,578.1335144
1918,406,1180406,MIRANDA DO DOURO,21813,42386,17,449.5898848
1919,407,1180407,MIRANDELA,24834,42111,0,454.6011866
1920,407,1180407,MIRANDELA,24834,42111,34,473.0045636
1921,407,1180407,MIRANDELA,24834,42111,11,411.9858553
1922,407,1180407,MIRANDELA,24834,42111,8,486.7099609
1923,407,1180407,MIRANDELA,24834,42111,15269,472.7514071
1924,407,1180407,MIRANDELA,24834,42111,163,415.6784206
1925,407,1180407,MIRANDELA,24834,42111,68,370.1874085
1926,407,1180407,MIRANDELA,24834,42111,27,460.4042969
1927,407,1180407,MIRANDELA,24834,42111,96,160.6197018
1928,407,1180407,MIRANDELA,24834,42111,23,358.2778304
1929,407,1180407,MIRANDELA,24834,42111,147,195.7193176
1930,407,1180407,MIRANDELA,24834,42111,7,144.9406039
1931,407,1180407,MIRANDELA,24834,42111,153,435.3831482
1932,407,1180407,MIRANDELA,24834,42111,94,348.263482
1933,407,1180407,MIRANDELA,24834,42111,22,430.7549744
1934,407,1180407,MIRANDELA,24834,42111,33,297.1830963
1935,407,1180407,MIRANDELA,24834,42111,60,378.3209953
1936,407,1180407,MIRANDELA,24834,42111,20,410
1937,407,1180407,MIRANDELA,24834,42111,249,314.0838237
1938,407,1180407,MIRANDELA,24834,42111,321,341.4248287
1939,407,1180407,MIRANDELA,24834,42111,103,278.9451205
1940,407,1180407,MIRANDELA,24834,42111,17,282.8683523
1941,407,1180407,MIRANDELA,24834,42111,304,329.5986
1942,407,1180407,MIRANDELA,24834,42111,1,268.4560834
1943,407,1180407,MIRANDELA,24834,42111,219,300.2039286
1944,407,1180407,MIRANDELA,24834,42111,12,264.1780904
1945,407,1180407,MIRANDELA,24834,42111,0,538.4329481
1946,407,1180407,MIRANDELA,24834,42111,21,533.1289063
1947,407,1180407,MIRANDELA,24834,42111,20,533.0561004
1948,407,1180407,MIRANDELA,24834,42111,20,528.8349545
1949,407,1180407,MIRANDELA,24834,42111,21,494.8084717
1950,407,1180407,MIRANDELA,24834,42111,4,488.9687087
1951,407,1180407,MIRANDELA,24834,42111,8,459.8040982
1952,407,1180407,MIRANDELA,24834,42111,25,459.8040982
1953,407,1180407,MIRANDELA,24834,42111,21,459.8040982
1954,407,1180407,MIRANDELA,24834,42111,705,484.7283325
1955,407,1180407,MIRANDELA,24834,42111,61,546.610951
1956,407,1180407,MIRANDELA,24834,42111,28,544.9994022
1957,407,1180407,MIRANDELA,24834,42111,21,542.5001831
1958,407,1180407,MIRANDELA,24834,42111,564,530.2379002
1959,407,1180407,MIRANDELA,24834,42111,1519,574.1175859
1960,407,1180407,MIRANDELA,24834,42111,201,496.8764838
1961,407,1180407,MIRANDELA,24834,42111,99,566.3516235
1962,407,1180407,MIRANDELA,24834,42111,40,532.1483843
1963,407,1180407,MIRANDELA,24834,42111,275,532.1483843
1964,407,1180407,MIRANDELA,24834,42111,6,490.6391849
1965,407,1180407,MIRANDELA,24834,42111,56,578.1900024
1966,407,1180407,MIRANDELA,24834,42111,769,543.3797832
1967,407,1180407,MIRANDELA,24834,42111,19,623.5720316
1968,407,1180407,MIRANDELA,24834,42111,157,568.3381814
1969,407,1180407,MIRANDELA,24834,42111,149,575.5834684
1970,407,1180407,MIRANDELA,24834,42111,271,537.9644089
1971,407,1180407,MIRANDELA,24834,42111,81,522.8093193
1972,407,1180407,MIRANDELA,24834,42111,94,638.7634264
1973,407,1180407,MIRANDELA,24834,42111,0,757.5906915
1974,407,1180407,MIRANDELA,24834,42111,336,682.6368947
1975,407,1180407,MIRANDELA,24834,42111,27,407.7679071
1976,407,1180407,MIRANDELA,24834,42111,11,733.0473633
1977,407,1180407,MIRANDELA,24834,42111,0,758.581652
1978,407,1180407,MIRANDELA,24834,42111,21,673.9176498
1979,407,1180407,MIRANDELA,24834,42111,77,448.6067636
1980,407,1180407,MIRANDELA,24834,42111,38,724.0683594
1981,407,1180407,MIRANDELA,24834,42111,481,370.5063006
1982,407,1180407,MIRANDELA,24834,42111,0,579.692766
1983,407,1180407,MIRANDELA,24834,42111,2,631.7472805
1984,407,1180407,MIRANDELA,24834,42111,242,475.1660754
1985,407,1180407,MIRANDELA,24834,42111,0,647.400094
1986,407,1180407,MIRANDELA,24834,42111,38,654.2790971
1987,407,1180407,MIRANDELA,24834,42111,34,514.7529055
1988,407,1180407,MIRANDELA,24834,42111,811,540.4688971
1989,407,1180407,MIRANDELA,24834,42111,0,601.8391254
1990,407,1180407,MIRANDELA,24834,42111,0,590.9881897
1991,407,1180407,MIRANDELA,24834,42111,0,467.1548385
1992,407,1180407,MIRANDELA,24834,42111,0,554.9176372
1993,407,1180407,MIRANDELA,24834,42111,0,563.9760441
1994,408,1180408,MOGADOURO,32797,55465,43,517.4492231
1995,408,1180408,MOGADOURO,32797,55465,84,483.3713989
1996,408,1180408,MOGADOURO,32797,55465,29150,445.7906494
1997,408,1180408,MOGADOURO,32797,55465,0,556.8850525
1998,408,1180408,MOGADOURO,32797,55465,0,548.8194444
1999,408,1180408,MOGADOURO,32797,55465,48,519.9072846
2000,408,1180408,MOGADOURO,32797,55465,0,506.4081092
2001,408,1180408,MOGADOURO,32797,55465,6,492.4479454
2002,408,1180408,MOGADOURO,32797,55465,0,733.5482902
2003,408,1180408,MOGADOURO,32797,55465,0,745.5955252
2004,408,1180408,MOGADOURO,32797,55465,0,745.6665039
2005,408,1180408,MOGADOURO,32797,55465,1,745.6882019
2006,408,1180408,MOGADOURO,32797,55465,0,622.7985327
2007,408,1180408,MOGADOURO,32797,55465,1,471.4858048
2008,408,1180408,MOGADOURO,32797,55465,29,737.625919
2009,408,1180408,MOGADOURO,32797,55465,39,557.7972634
2010,408,1180408,MOGADOURO,32797,55465,37,740.6829645
2011,408,1180408,MOGADOURO,32797,55465,41,747.6814355
2012,408,1180408,MOGADOURO,32797,55465,23,455.7038983
2013,408,1180408,MOGADOURO,32797,55465,258,785.3162292
2014,408,1180408,MOGADOURO,32797,55465,54,489.6633578
2015,408,1180408,MOGADOURO,32797,55465,20,534.169106
2016,408,1180408,MOGADOURO,32797,55465,26,531.4820557
2017,408,1180408,MOGADOURO,32797,55465,34,520.5590506
2018,408,1180408,MOGADOURO,32797,55465,20,506.5861271
2019,408,1180408,MOGADOURO,32797,55465,22,355.3649915
2020,408,1180408,MOGADOURO,32797,55465,66,497.4840096
2021,408,1180408,MOGADOURO,32797,55465,54,497.4840096
2022,408,1180408,MOGADOURO,32797,55465,141,607.434559
