CAA_ID,Muni_ID,full_ID,Muni,uaa99,poly_sum,poly_corr,lf99
1103,411,1180411,VIMIOSO,14731,35387,16,18.75
1104,411,1180411,VIMIOSO,14731,35387,8,18.75
1105,411,1180411,VIMIOSO,14731,35387,103,16.10221675
1106,411,1180411,VIMIOSO,14731,35387,4418,18.65572381
1107,411,1180411,VIMIOSO,14731,35387,9924,18.86427524
1108,412,1180412,VINHAIS,22837,46163,3,0
1109,412,1180412,VINHAIS,22837,46163,24,18.75
1110,412,1180412,VINHAIS,22837,46163,214,17.94871795
1111,412,1180412,VINHAIS,22837,46163,30,15.07352941
1112,412,1180412,VINHAIS,22837,46163,50,18.75
1113,412,1180412,VINHAIS,22837,46163,2,18.75
1114,412,1180412,VINHAIS,22837,46163,44,18.75
1115,412,1180412,VINHAIS,22837,46163,42,18.75
1116,412,1180412,VINHAIS,22837,46163,28,18.75
1117,412,1180412,VINHAIS,22837,46163,40,14.77272727
1118,412,1180412,VINHAIS,22837,46163,232,18.75
1119,412,1180412,VINHAIS,22837,46163,19,18.75
1120,412,1180412,VINHAIS,22837,46163,26,18.75
1121,412,1180412,VINHAIS,22837,46163,18,18.75
1122,412,1180412,VINHAIS,22837,46163,39,18.75
1123,412,1180412,VINHAIS,22837,46163,31,18.75
1124,412,1180412,VINHAIS,22837,46163,39,18.75
1125,412,1180412,VINHAIS,22837,46163,54,18.75
1126,412,1180412,VINHAIS,22837,46163,15,18.75
1127,412,1180412,VINHAIS,22837,46163,17,18.75
1128,412,1180412,VINHAIS,22837,46163,21,18.75
1129,412,1180412,VINHAIS,22837,46163,17,18.75
1130,412,1180412,VINHAIS,22837,46163,44,18.75
1131,412,1180412,VINHAIS,22837,46163,18,18.75
1132,412,1180412,VINHAIS,22837,46163,202,8.743902439
1133,412,1180412,VINHAIS,22837,46163,280,16.125
1134,412,1180412,VINHAIS,22837,46163,660,12.89509804
1135,412,1180412,VINHAIS,22837,46163,65,17.32142857
1136,412,1180412,VINHAIS,22837,46163,486,18.08035714
1137,412,1180412,VINHAIS,22837,46163,1456,18.17941674
1138,412,1180412,VINHAIS,22837,46163,298,18.75
1139,412,1180412,VINHAIS,22837,46163,42,18.75
1140,412,1180412,VINHAIS,22837,46163,71,18.75
1141,412,1180412,VINHAIS,22837,46163,14481,18.53468085
1142,412,1180412,VINHAIS,22837,46163,941,18.48144531
1143,412,1180412,VINHAIS,22837,46163,2788,15.36308999
1144,501,16A0501,BELMONTE,6694,9772,34,12.5
1145,501,16A0501,BELMONTE,6694,9772,6660,12.07778346
1146,502,1690502,CASTELO BRANCO,56435,77814,29,18.75
1147,502,1690502,CASTELO BRANCO,56435,77814,26,18.75
1148,502,1690502,CASTELO BRANCO,56435,77814,31,18.75
1149,502,1690502,CASTELO BRANCO,56435,77814,53,10.52631579
1150,502,1690502,CASTELO BRANCO,56435,77814,33,18.75
1151,502,1690502,CASTELO BRANCO,56435,77814,26,18.75
1152,502,1690502,CASTELO BRANCO,56435,77814,36,18.75
1153,502,1690502,CASTELO BRANCO,56435,77814,31,18.75
1154,502,1690502,CASTELO BRANCO,56435,77814,36,18.75
1155,502,1690502,CASTELO BRANCO,56435,77814,63,18.75
1156,502,1690502,CASTELO BRANCO,56435,77814,41,7.03125
1157,502,1690502,CASTELO BRANCO,56435,77814,0,18.75
1158,502,1690502,CASTELO BRANCO,56435,77814,24,18.75
1159,502,1690502,CASTELO BRANCO,56435,77814,30,18.75
1160,502,1690502,CASTELO BRANCO,56435,77814,51,18.75
1161,502,1690502,CASTELO BRANCO,56435,77814,36,18.75
1162,502,1690502,CASTELO BRANCO,56435,77814,147,18.75
1163,502,1690502,CASTELO BRANCO,56435,77814,27,18.75
1164,502,1690502,CASTELO BRANCO,56435,77814,33,18.75
1165,502,1690502,CASTELO BRANCO,56435,77814,50,12.5
1166,502,1690502,CASTELO BRANCO,56435,77814,41,18.75
1167,502,1690502,CASTELO BRANCO,56435,77814,25,37.5
1168,502,1690502,CASTELO BRANCO,56435,77814,34,18.75
1169,502,1690502,CASTELO BRANCO,56435,77814,24,18.75
1170,502,1690502,CASTELO BRANCO,56435,77814,36,18.75
1171,502,1690502,CASTELO BRANCO,56435,77814,59,18.75
1172,502,1690502,CASTELO BRANCO,56435,77814,30,18.75
1173,502,1690502,CASTELO BRANCO,56435,77814,33,18.75
1174,502,1690502,CASTELO BRANCO,56435,77814,44,18.75
1175,502,1690502,CASTELO BRANCO,56435,77814,40,18.75
1176,502,1690502,CASTELO BRANCO,56435,77814,54,18.75
1177,502,1690502,CASTELO BRANCO,56435,77814,67,18.75
1178,502,1690502,CASTELO BRANCO,56435,77814,55,18.75
1179,502,1690502,CASTELO BRANCO,56435,77814,79,18.75
1180,502,1690502,CASTELO BRANCO,56435,77814,2,18.75
1181,502,1690502,CASTELO BRANCO,56435,77814,75,18.75
1182,502,1690502,CASTELO BRANCO,56435,77814,58,18.75
1183,502,1690502,CASTELO BRANCO,56435,77814,24,18.75
1184,502,1690502,CASTELO BRANCO,56435,77814,26,18.75
1185,502,1690502,CASTELO BRANCO,56435,77814,11,18.75
1186,502,1690502,CASTELO BRANCO,56435,77814,25,18.75
1187,502,1690502,CASTELO BRANCO,56435,77814,27,18.75
1188,502,1690502,CASTELO BRANCO,56435,77814,24,18.75
1189,502,1690502,CASTELO BRANCO,56435,77814,133,15.14900662
1190,502,1690502,CASTELO BRANCO,56435,77814,45,18.75
1191,502,1690502,CASTELO BRANCO,56435,77814,236,18.75
1192,502,1690502,CASTELO BRANCO,56435,77814,49,18.75
1193,502,1690502,CASTELO BRANCO,56435,77814,22,18.75
1194,502,1690502,CASTELO BRANCO,56435,77814,225,18.75
1195,502,1690502,CASTELO BRANCO,56435,77814,24,18.75
1196,502,1690502,CASTELO BRANCO,56435,77814,49,18.75
1197,502,1690502,CASTELO BRANCO,56435,77814,233,17.11309524
1198,502,1690502,CASTELO BRANCO,56435,77814,137,15.06372549
1199,502,1690502,CASTELO BRANCO,56435,77814,90,12.375
1200,502,1690502,CASTELO BRANCO,56435,77814,678,18.75
1201,502,1690502,CASTELO BRANCO,56435,77814,460,18.75
1202,502,1690502,CASTELO BRANCO,56435,77814,55,18.75
1203,502,1690502,CASTELO BRANCO,56435,77814,81,18.75
1204,502,1690502,CASTELO BRANCO,56435,77814,83,18.75
1205,502,1690502,CASTELO BRANCO,56435,77814,106,18.75
1206,502,1690502,CASTELO BRANCO,56435,77814,68,18.75
1207,502,1690502,CASTELO BRANCO,56435,77814,2014,18.42354911
1208,502,1690502,CASTELO BRANCO,56435,77814,212,18.75
1209,502,1690502,CASTELO BRANCO,56435,77814,501,16.93222621
1210,502,1690502,CASTELO BRANCO,56435,77814,156,14.77941176
1211,502,1690502,CASTELO BRANCO,56435,77814,551,17.87439614
1212,502,1690502,CASTELO BRANCO,56435,77814,15,18.75
1213,502,1690502,CASTELO BRANCO,56435,77814,316,15.92684659
1214,502,1690502,CASTELO BRANCO,56435,77814,46966,15.70064685
1215,502,1690502,CASTELO BRANCO,56435,77814,1236,18.75
1216,503,16A0503,COVILHÃ?,14023,21404,30,18.75
1217,503,16A0503,COVILHÃ?,14023,21404,48,6.355932203
1218,503,16A0503,COVILHÃ?,14023,21404,53,12.5
1219,503,16A0503,COVILHÃ?,14023,21404,33,56.25
1220,503,16A0503,COVILHÃ?,14023,21404,83,19.57070707
1221,503,16A0503,COVILHÃ?,14023,21404,131,40.41149068
1222,503,16A0503,COVILHÃ?,14023,21404,32,18.75
1223,503,16A0503,COVILHÃ?,14023,21404,80,17.3537234
1224,503,16A0503,COVILHÃ?,14023,21404,22,18.75
1225,503,16A0503,COVILHÃ?,14023,21404,22,18.75
1226,503,16A0503,COVILHÃ?,14023,21404,45,18.75
1227,503,16A0503,COVILHÃ?,14023,21404,31,18.75
1228,503,16A0503,COVILHÃ?,14023,21404,89,7.638888889
1229,503,16A0503,COVILHÃ?,14023,21404,22,14.25
1230,503,16A0503,COVILHÃ?,14023,21404,36,18.75
1231,503,16A0503,COVILHÃ?,14023,21404,24,16.66666667
1232,503,16A0503,COVILHÃ?,14023,21404,29,6.25
1233,503,16A0503,COVILHÃ?,14023,21404,161,24.71153846
1234,503,16A0503,COVILHÃ?,14023,21404,289,11.84490085
1235,503,16A0503,COVILHÃ?,14023,21404,133,18.28416149
1236,503,16A0503,COVILHÃ?,14023,21404,804,14.34457404
1237,503,16A0503,COVILHÃ?,14023,21404,11826,17.41709693
1238,504,16A0504,FUNDÃ?O,27228,42155,25,15.80882353
1239,504,16A0504,FUNDÃ?O,27228,42155,29,12.5
1240,504,16A0504,FUNDÃ?O,27228,42155,29,6.791666667
1241,504,16A0504,FUNDÃ?O,27228,42155,23,12.73148148
1242,504,16A0504,FUNDÃ?O,27228,42155,25,18.75
1243,504,16A0504,FUNDÃ?O,27228,42155,57,12.5
1244,504,16A0504,FUNDÃ?O,27228,42155,34,5.813953488
1245,504,16A0504,FUNDÃ?O,27228,42155,22,12.5
1246,504,16A0504,FUNDÃ?O,27228,42155,24,18.75
1247,504,16A0504,FUNDÃ?O,27228,42155,22,12.5
1248,504,16A0504,FUNDÃ?O,27228,42155,28,0
1249,504,16A0504,FUNDÃ?O,27228,42155,24,18.75
1250,504,16A0504,FUNDÃ?O,27228,42155,6,18.75
1251,504,16A0504,FUNDÃ?O,27228,42155,6,14.58333333
1252,504,16A0504,FUNDÃ?O,27228,42155,31,18.75
1253,504,16A0504,FUNDÃ?O,27228,42155,67,11.17647059
1254,504,16A0504,FUNDÃ?O,27228,42155,18,12.5
1255,504,16A0504,FUNDÃ?O,27228,42155,23,18.75
1256,504,16A0504,FUNDÃ?O,27228,42155,63,12.5
1257,504,16A0504,FUNDÃ?O,27228,42155,21,17.59259259
1258,504,16A0504,FUNDÃ?O,27228,42155,43,10.45454545
1259,504,16A0504,FUNDÃ?O,27228,42155,10,12.5
1260,504,16A0504,FUNDÃ?O,27228,42155,2,18.75
1261,504,16A0504,FUNDÃ?O,27228,42155,64,15.70121951
1262,504,16A0504,FUNDÃ?O,27228,42155,42,18.75
1263,504,16A0504,FUNDÃ?O,27228,42155,111,13.08876812
1264,504,16A0504,FUNDÃ?O,27228,42155,26381,14.25128556
1265,505,1690505,IDANHA-A-NOVA,27228,42155,26,18.75
1266,505,1690505,IDANHA-A-NOVA,27228,42155,222,18.75
1267,505,1690505,IDANHA-A-NOVA,27228,42155,104,18.75
1268,505,1690505,IDANHA-A-NOVA,27228,42155,66,18.75
1269,505,1690505,IDANHA-A-NOVA,27228,42155,28,6.75
1270,505,1690505,IDANHA-A-NOVA,27228,42155,178,16.01785714
1271,505,1690505,IDANHA-A-NOVA,27228,42155,41,12.5
1272,505,1690505,IDANHA-A-NOVA,27228,42155,58,18.75
1273,505,1690505,IDANHA-A-NOVA,27228,42155,34,18.75
1274,505,1690505,IDANHA-A-NOVA,27228,42155,37,4.855555556
1275,505,1690505,IDANHA-A-NOVA,27228,42155,3,6.75
1276,505,1690505,IDANHA-A-NOVA,27228,42155,74,18.75
1277,505,1690505,IDANHA-A-NOVA,27228,42155,22,12.5
1278,505,1690505,IDANHA-A-NOVA,27228,42155,47,8.059090909
1279,505,1690505,IDANHA-A-NOVA,27228,42155,23,6.75
1280,505,1690505,IDANHA-A-NOVA,27228,42155,31,18.75
1281,505,1690505,IDANHA-A-NOVA,27228,42155,38,18.75
1282,505,1690505,IDANHA-A-NOVA,27228,42155,23,18.75
1283,505,1690505,IDANHA-A-NOVA,27228,42155,21,18.75
1284,505,1690505,IDANHA-A-NOVA,27228,42155,37,18.75
1285,505,1690505,IDANHA-A-NOVA,27228,42155,41,17.36111111
1286,505,1690505,IDANHA-A-NOVA,27228,42155,21,18.75
1287,505,1690505,IDANHA-A-NOVA,27228,42155,64,18.75
1288,505,1690505,IDANHA-A-NOVA,27228,42155,53,18.75
1289,505,1690505,IDANHA-A-NOVA,27228,42155,32,18.75
1290,505,1690505,IDANHA-A-NOVA,27228,42155,50,3.880952381
1291,505,1690505,IDANHA-A-NOVA,27228,42155,73,10.69444444
1292,505,1690505,IDANHA-A-NOVA,27228,42155,21,18.75
1293,505,1690505,IDANHA-A-NOVA,27228,42155,39,18.75
1294,505,1690505,IDANHA-A-NOVA,27228,42155,6,18.75
1295,505,1690505,IDANHA-A-NOVA,27228,42155,70,18.75
1296,505,1690505,IDANHA-A-NOVA,27228,42155,25,7.163793103
1297,505,1690505,IDANHA-A-NOVA,27228,42155,65,6.75
1298,505,1690505,IDANHA-A-NOVA,27228,42155,87,11.98636364
1299,505,1690505,IDANHA-A-NOVA,27228,42155,24,18.75
1300,505,1690505,IDANHA-A-NOVA,27228,42155,22,18.75
1301,505,1690505,IDANHA-A-NOVA,27228,42155,782,18.14381443
1302,505,1690505,IDANHA-A-NOVA,27228,42155,60,18.75
1303,505,1690505,IDANHA-A-NOVA,27228,42155,122,18.75
1304,505,1690505,IDANHA-A-NOVA,27228,42155,33,18.75
1305,505,1690505,IDANHA-A-NOVA,27228,42155,35,18.75
1306,505,1690505,IDANHA-A-NOVA,27228,42155,813,16.60798817
1307,505,1690505,IDANHA-A-NOVA,27228,42155,80,18.75
1308,505,1690505,IDANHA-A-NOVA,27228,42155,130,18.75
1309,505,1690505,IDANHA-A-NOVA,27228,42155,131,17.14939024
1310,505,1690505,IDANHA-A-NOVA,27228,42155,480,18.35779352
1311,505,1690505,IDANHA-A-NOVA,27228,42155,196,8.921161826
1312,505,1690505,IDANHA-A-NOVA,27228,42155,106,16.91729323
1313,505,1690505,IDANHA-A-NOVA,27228,42155,59118,15.71357089
1314,506,1660506,OLEIROS,2534,3794,37,12.5
1315,506,1660506,OLEIROS,2534,3794,86,9.4375
1316,506,1660506,OLEIROS,2534,3794,23,18.75
1317,506,1660506,OLEIROS,2534,3794,35,8.035714286
1318,506,1660506,OLEIROS,2534,3794,26,18.75
1319,506,1660506,OLEIROS,2534,3794,24,9.375
1320,506,1660506,OLEIROS,2534,3794,26,18.75
1321,506,1660506,OLEIROS,2534,3794,25,18.75
1322,506,1660506,OLEIROS,2534,3794,34,14.32926829
1323,506,1660506,OLEIROS,2534,3794,61,18.75
1324,506,1660506,OLEIROS,2534,3794,24,20.04310345
1325,506,1660506,OLEIROS,2534,3794,53,26.18534483
1326,506,1660506,OLEIROS,2534,3794,27,18.75
1327,506,1660506,OLEIROS,2534,3794,25,18.75
1328,506,1660506,OLEIROS,2534,3794,22,12.5
1329,506,1660506,OLEIROS,2534,3794,26,10.04464286
1330,506,1660506,OLEIROS,2534,3794,49,12.18220339
1331,506,1660506,OLEIROS,2534,3794,25,18.75
1332,506,1660506,OLEIROS,2534,3794,25,22.8515625
1333,506,1660506,OLEIROS,2534,3794,346,18.75
1334,506,1660506,OLEIROS,2534,3794,26,23.58870968
1335,506,1660506,OLEIROS,2534,3794,22,12.5
1336,506,1660506,OLEIROS,2534,3794,40,18.75
1337,506,1660506,OLEIROS,2534,3794,31,18.75
1338,506,1660506,OLEIROS,2534,3794,47,37.5
1339,506,1660506,OLEIROS,2534,3794,66,36.09375
1340,506,1660506,OLEIROS,2534,3794,29,27.85714286
1341,506,1660506,OLEIROS,2534,3794,23,37.5
1342,506,1660506,OLEIROS,2534,3794,24,30.55555556
1343,506,1660506,OLEIROS,2534,3794,42,37.5
1344,506,1660506,OLEIROS,2534,3794,22,37.5
1345,506,1660506,OLEIROS,2534,3794,29,18.75
1346,506,1660506,OLEIROS,2534,3794,22,37.5
1347,506,1660506,OLEIROS,2534,3794,30,37.5
1348,506,1660506,OLEIROS,2534,3794,23,37.5
1349,506,1660506,OLEIROS,2534,3794,24,37.5
1350,506,1660506,OLEIROS,2534,3794,24,37.5
1351,506,1660506,OLEIROS,2534,3794,35,14.58333333
1352,506,1660506,OLEIROS,2534,3794,31,37.5
1353,506,1660506,OLEIROS,2534,3794,27,37.5
1354,506,1660506,OLEIROS,2534,3794,53,37.5
1355,506,1660506,OLEIROS,2534,3794,34,25
1356,506,1660506,OLEIROS,2534,3794,66,36.2804878
1357,506,1660506,OLEIROS,2534,3794,21,37.5
1358,506,1660506,OLEIROS,2534,3794,48,23.07692308
1359,506,1660506,OLEIROS,2534,3794,53,37.5
1360,506,1660506,OLEIROS,2534,3794,150,18.85359116
1361,506,1660506,OLEIROS,2534,3794,172,25.24154589
1362,506,1660506,OLEIROS,2534,3794,66,19.71153846
1363,506,1660506,OLEIROS,2534,3794,255,26.98412698
1364,507,1690507,PENAMACOR,14329,23268,26,14.88970588
1365,507,1690507,PENAMACOR,14329,23268,7,12.5
1366,507,1690507,PENAMACOR,14329,23268,15,17.10526316
1367,507,1690507,PENAMACOR,14329,23268,0,18.75
1368,507,1690507,PENAMACOR,14329,23268,34,15.95744681
1369,507,1690507,PENAMACOR,14329,23268,38,18.75
1370,507,1690507,PENAMACOR,14329,23268,29,18.75
1371,507,1690507,PENAMACOR,14329,23268,31,18.75
1372,507,1690507,PENAMACOR,14329,23268,50,13.8671875
1373,507,1690507,PENAMACOR,14329,23268,10,18.75
1374,507,1690507,PENAMACOR,14329,23268,45,18.75
1375,507,1690507,PENAMACOR,14329,23268,35,18.75
1376,507,1690507,PENAMACOR,14329,23268,10,18.75
1377,507,1690507,PENAMACOR,14329,23268,60,18.75
1378,507,1690507,PENAMACOR,14329,23268,47,18.75
1379,507,1690507,PENAMACOR,14329,23268,29,18.75
1380,507,1690507,PENAMACOR,14329,23268,41,6.75
1381,507,1690507,PENAMACOR,14329,23268,22,3.34375
1382,507,1690507,PENAMACOR,14329,23268,0,18.75
1383,507,1690507,PENAMACOR,14329,23268,0,12.5
1384,507,1690507,PENAMACOR,14329,23268,271,16.95422535
1385,507,1690507,PENAMACOR,14329,23268,81,11.37385321
1386,507,1690507,PENAMACOR,14329,23268,166,18.75
1387,507,1690507,PENAMACOR,14329,23268,90,11.84090909
1388,507,1690507,PENAMACOR,14329,23268,1338,14.55104106
1389,507,1690507,PENAMACOR,14329,23268,3,18.75
1390,507,1690507,PENAMACOR,14329,23268,11849,15.59203723
1391,508,1660508,PROENÃ?A-A-NOVA,4291,14305,10,37.5
1392,508,1660508,PROENÃ?A-A-NOVA,4291,14305,11,37.5
1393,508,1660508,PROENÃ?A-A-NOVA,4291,14305,43,32.14285714
1394,508,1660508,PROENÃ?A-A-NOVA,4291,14305,12,18.75
1395,508,1660508,PROENÃ?A-A-NOVA,4291,14305,11,37.5
1396,508,1660508,PROENÃ?A-A-NOVA,4291,14305,1,37.5
1397,508,1660508,PROENÃ?A-A-NOVA,4291,14305,31,37.5
1398,508,1660508,PROENÃ?A-A-NOVA,4291,14305,17,37.5
1399,508,1660508,PROENÃ?A-A-NOVA,4291,14305,19,37.5
1400,508,1660508,PROENÃ?A-A-NOVA,4291,14305,13,37.5
1401,508,1660508,PROENÃ?A-A-NOVA,4291,14305,17,18.75
1402,508,1660508,PROENÃ?A-A-NOVA,4291,14305,13,28.125
1403,508,1660508,PROENÃ?A-A-NOVA,4291,14305,16,37.5
1404,508,1660508,PROENÃ?A-A-NOVA,4291,14305,89,29.49790795
1405,508,1660508,PROENÃ?A-A-NOVA,4291,14305,16,18.75
1406,508,1660508,PROENÃ?A-A-NOVA,4291,14305,12,18.75
1407,508,1660508,PROENÃ?A-A-NOVA,4291,14305,43,37.5
1408,508,1660508,PROENÃ?A-A-NOVA,4291,14305,10,18.75
1409,508,1660508,PROENÃ?A-A-NOVA,4291,14305,34,14.77941176
1410,508,1660508,PROENÃ?A-A-NOVA,4291,14305,11,7.5
1411,508,1660508,PROENÃ?A-A-NOVA,4291,14305,28,18.75
1412,508,1660508,PROENÃ?A-A-NOVA,4291,14305,10,18.75
1413,508,1660508,PROENÃ?A-A-NOVA,4291,14305,32,37.5
1414,508,1660508,PROENÃ?A-A-NOVA,4291,14305,22,18.75
1415,508,1660508,PROENÃ?A-A-NOVA,4291,14305,17,18.75
1416,508,1660508,PROENÃ?A-A-NOVA,4291,14305,17,37.5
1417,508,1660508,PROENÃ?A-A-NOVA,4291,14305,22,18.75
1418,508,1660508,PROENÃ?A-A-NOVA,4291,14305,0,18.75
1419,508,1660508,PROENÃ?A-A-NOVA,4291,14305,17,37.5
1420,508,1660508,PROENÃ?A-A-NOVA,4291,14305,156,18.75
1421,508,1660508,PROENÃ?A-A-NOVA,4291,14305,72,20.11010363
1422,508,1660508,PROENÃ?A-A-NOVA,4291,14305,23,18.75
1423,508,1660508,PROENÃ?A-A-NOVA,4291,14305,35,18.75
1424,508,1660508,PROENÃ?A-A-NOVA,4291,14305,25,18.75
1425,508,1660508,PROENÃ?A-A-NOVA,4291,14305,66,37.5
1426,508,1660508,PROENÃ?A-A-NOVA,4291,14305,43,37.5
1427,508,1660508,PROENÃ?A-A-NOVA,4291,14305,52,37.5
1428,508,1660508,PROENÃ?A-A-NOVA,4291,14305,29,37.5
1429,508,1660508,PROENÃ?A-A-NOVA,4291,14305,117,31.62939297
1430,508,1660508,PROENÃ?A-A-NOVA,4291,14305,25,18.75
1431,508,1660508,PROENÃ?A-A-NOVA,4291,14305,161,33.24652778
1432,508,1660508,PROENÃ?A-A-NOVA,4291,14305,144,12.81086387
1433,508,1660508,PROENÃ?A-A-NOVA,4291,14305,81,27.12209302
1434,508,1660508,PROENÃ?A-A-NOVA,4291,14305,44,18.75
1435,508,1660508,PROENÃ?A-A-NOVA,4291,14305,2622,18.28207132
1436,509,1660509,SERTÃ?,3694,8998,23,32.5
1437,509,1660509,SERTÃ?,3694,8998,34,18.75
1438,509,1660509,SERTÃ?,3694,8998,33,25.18656716
1439,509,1660509,SERTÃ?,3694,8998,15,18.75
1440,509,1660509,SERTÃ?,3694,8998,21,25.58139535
1441,509,1660509,SERTÃ?,3694,8998,16,26.13636364
1442,509,1660509,SERTÃ?,3694,8998,17,18.75
1443,509,1660509,SERTÃ?,3694,8998,36,16.875
1444,509,1660509,SERTÃ?,3694,8998,15,36.71875
1445,509,1660509,SERTÃ?,3694,8998,15,21.77419355
1446,509,1660509,SERTÃ?,3694,8998,23,18.75
1447,509,1660509,SERTÃ?,3694,8998,21,18.75
1448,509,1660509,SERTÃ?,3694,8998,12,25
1449,509,1660509,SERTÃ?,3694,8998,40,20
1450,509,1660509,SERTÃ?,3694,8998,16,15.35714286
1451,509,1660509,SERTÃ?,3694,8998,20,37.5
1452,509,1660509,SERTÃ?,3694,8998,25,18.75
1453,509,1660509,SERTÃ?,3694,8998,21,18.75
1454,509,1660509,SERTÃ?,3694,8998,23,37.5
1455,509,1660509,SERTÃ?,3694,8998,8,37.5
1456,509,1660509,SERTÃ?,3694,8998,37,12.58445946
1457,509,1660509,SERTÃ?,3694,8998,42,12.57267442
1458,509,1660509,SERTÃ?,3694,8998,50,17.0625
1459,509,1660509,SERTÃ?,3694,8998,23,18.75
1460,509,1660509,SERTÃ?,3694,8998,14,37.5
1461,509,1660509,SERTÃ?,3694,8998,45,18.75
1462,509,1660509,SERTÃ?,3694,8998,52,17.61363636
1463,509,1660509,SERTÃ?,3694,8998,18,18.75
1464,509,1660509,SERTÃ?,3694,8998,118,16.19565217
1465,509,1660509,SERTÃ?,3694,8998,25,12.625
1466,509,1660509,SERTÃ?,3694,8998,16,37.5
1467,509,1660509,SERTÃ?,3694,8998,19,18.75
1468,509,1660509,SERTÃ?,3694,8998,50,18.75
1469,509,1660509,SERTÃ?,3694,8998,14,37.5
1470,509,1660509,SERTÃ?,3694,8998,39,22.25
1471,509,1660509,SERTÃ?,3694,8998,69,37.5
1472,509,1660509,SERTÃ?,3694,8998,14,18.75
1473,509,1660509,SERTÃ?,3694,8998,21,37.5
1474,509,1660509,SERTÃ?,3694,8998,37,18.75
1475,509,1660509,SERTÃ?,3694,8998,42,8.796296296
1476,509,1660509,SERTÃ?,3694,8998,23,18.75
1477,509,1660509,SERTÃ?,3694,8998,26,18.75
1478,509,1660509,SERTÃ?,3694,8998,15,37.5
1479,509,1660509,SERTÃ?,3694,8998,14,18.75
1480,509,1660509,SERTÃ?,3694,8998,27,37.5
1481,509,1660509,SERTÃ?,3694,8998,19,18.75
1482,509,1660509,SERTÃ?,3694,8998,13,19.47115385
1483,509,1660509,SERTÃ?,3694,8998,17,20.45454545
1484,509,1660509,SERTÃ?,3694,8998,15,18.75
1485,509,1660509,SERTÃ?,3694,8998,17,37.5
1486,509,1660509,SERTÃ?,3694,8998,21,18.75
1487,509,1660509,SERTÃ?,3694,8998,13,18.75
1488,509,1660509,SERTÃ?,3694,8998,25,10.71428571
1489,509,1660509,SERTÃ?,3694,8998,27,18.75
1490,509,1660509,SERTÃ?,3694,8998,14,18.75
1491,509,1660509,SERTÃ?,3694,8998,22,18.75
1492,509,1660509,SERTÃ?,3694,8998,18,25
1493,509,1660509,SERTÃ?,3694,8998,20,18.75
1494,509,1660509,SERTÃ?,3694,8998,32,18.75
1495,509,1660509,SERTÃ?,3694,8998,17,18.75
1496,509,1660509,SERTÃ?,3694,8998,23,18.75
1497,509,1660509,SERTÃ?,3694,8998,101,12.5
1498,509,1660509,SERTÃ?,3694,8998,14,18.75
1499,509,1660509,SERTÃ?,3694,8998,19,12.5
1500,509,1660509,SERTÃ?,3694,8998,14,18.75
1501,509,1660509,SERTÃ?,3694,8998,125,17.15481172
1502,509,1660509,SERTÃ?,3694,8998,71,26.66366906
1503,509,1660509,SERTÃ?,3694,8998,62,14.78658537
1504,509,1660509,SERTÃ?,3694,8998,382,12.70861148
1505,509,1660509,SERTÃ?,3694,8998,47,27.62096774
1506,509,1660509,SERTÃ?,3694,8998,95,10.83559783
1507,509,1660509,SERTÃ?,3694,8998,106,12.71237864
1508,509,1660509,SERTÃ?,3694,8998,306,19.51320132
1509,509,1660509,SERTÃ?,3694,8998,200,9.941066998
1510,509,1660509,SERTÃ?,3694,8998,172,16.74703264
1511,509,1660509,SERTÃ?,3694,8998,231,11.4142539
1512,509,1660509,SERTÃ?,3694,8998,33,18.75
1513,509,1660509,SERTÃ?,3694,8998,119,16.24461207
1514,510,1660510,VILA DE REI,661,1652,27,18.75
1515,510,1660510,VILA DE REI,661,1652,48,18.75
1516,510,1660510,VILA DE REI,661,1652,53,17.1728972
1517,510,1660510,VILA DE REI,661,1652,19,18.75
1518,510,1660510,VILA DE REI,661,1652,24,18.75
1519,510,1660510,VILA DE REI,661,1652,41,18.75
1520,510,1660510,VILA DE REI,661,1652,26,5.514705882
1521,510,1660510,VILA DE REI,661,1652,26,18.75
1522,510,1660510,VILA DE REI,661,1652,35,18.75
1523,510,1660510,VILA DE REI,661,1652,17,18.75
1524,510,1660510,VILA DE REI,661,1652,26,16.22596154
1525,510,1660510,VILA DE REI,661,1652,17,17.83088235
1526,510,1660510,VILA DE REI,661,1652,30,18.75
1527,510,1660510,VILA DE REI,661,1652,94,16.43145161
1528,510,1660510,VILA DE REI,661,1652,13,18.75
1529,510,1660510,VILA DE REI,661,1652,24,13.85869565
1530,510,1660510,VILA DE REI,661,1652,33,12.5
1531,510,1660510,VILA DE REI,661,1652,13,12.5
1532,510,1660510,VILA DE REI,661,1652,32,12.5
1533,510,1660510,VILA DE REI,661,1652,16,12.5
1534,510,1660510,VILA DE REI,661,1652,13,12.5
1535,510,1660510,VILA DE REI,661,1652,15,1.875
1536,510,1660510,VILA DE REI,661,1652,0,12.5
1537,510,1660510,VILA DE REI,661,1652,18,12.67857143
1538,511,1690511,VILA VELHA DE RÃ?DÃ?O,7530,14018,23,18.75
1539,511,1690511,VILA VELHA DE RÃ?DÃ?O,7530,14018,4,18.75
1540,511,1690511,VILA VELHA DE RÃ?DÃ?O,7530,14018,21,18.75
1541,511,1690511,VILA VELHA DE RÃ?DÃ?O,7530,14018,19,18.75
1542,511,1690511,VILA VELHA DE RÃ?DÃ?O,7530,14018,18,18.75
