Muni_ID,ID,Muni,fertiliser,graz_nha,m_app99_nha,sludge,storage99_nha,total_sum
210,1840210,Moura,0.731733333333334,0.226290459793397,0.0462064681655526,0,0.005221802,1.00945206329228
212,1840212,Ourique,0.4928,0.283165600963766,0.0699883236030025,0,0.006362047,0.852315971566769
213,1840213,Serpa,0.950133333333333,0.214763789340001,0.0472469579711871,0,0.005158519,1.21730259964452
214,1840214,Vidigueira,0.868,0.169200802788634,0.0431243970282737,1.32533333333333e-05,0.0042931,1.08463155315024
1403,1851403,Almeirim,1.75093333333333,0.0920118531367447,0.117128071697022,0.0019852,0.023551796,1.9856102541671
1404,1851404,Alpiarça,1.932,0.106903299203641,0.090630537456476,0.00189112,0.00736283,2.13878778666012
1103,1851103,Azambuja,2.40426666666667,0.16928007540945,0.55326475786497,0.00219725333333333,0.071928899,3.20093765227442
1405,1851405,Benavente,1.2656,0.267351078142613,0.142275044543835,0.00236656,0.020797593,1.69839027568645
1406,1851406,Cartaxo,1.8144,0.219596284829721,0.769630712074304,0.00189112,0.13502559,2.94054370690403
1407,1851407,Chamusca,0.896,0.169811839132399,0.151020334387709,0.00208730666666667,0.012955189,1.23187466918677
1409,1851409,Coruche,0.461066666666667,0.194661646705403,0.12942709197992,0.00198893333333333,0.01515704,0.802301378685323
1412,1851412,Golegã,4.13466666666667,0.0452526265520535,0.0370224450811843,0.00214536,0.00774835,4.22683544829991
1414,1851414,Rio Maior,0.248266666666667,0.334085102754328,2.66647770103181,0.00189112,0.515365357,3.76608594745281
1415,1851415,Salvaterra de Magos,2.1392,0.187400463166535,0.180072347785302,0.00189616,0.025157784,2.53372675495184
1416,1851416,Santarém,1.75466666666667,0.212977443933605,0.790716397936498,0.00339509333333333,0.115105157,2.87686075887011
801,1500801,Albufeira,2.01226666666667,0.0879477025583003,0.0495442831101892,0.0362529066666667,0.012569075,2.19858063400183
802,1500802,Alcoutim,1.20213333333333,0.159965742452249,0.0540729513247073,0,0.006906447,1.42307847411029
803,1500803,Aljezur,1.1648,0.481924759405074,0.133686789151356,0.00135725333333333,0.018778683,1.80054748488976
804,1500804,Castro Marim,1.4392,0.145516763786842,0.0568323621315767,0,0.010091162,1.65164028791842
805,1500805,Faro,2.464,0.0637706035692801,0.134102800614932,0,0.011435875,2.67330927918421
806,1500806,Lagoa,0.8736,0.161297062023939,0.249857091040987,0.00886648,0.01652224,1.31014287306493
807,1500807,Lagos,1.6016,0.487771581679645,0.177007452063971,0.0121344533333333,0.031566545,2.31008003207695
808,1500808,Loulé,1.8928,0.114765965870848,0.0941525913608109,0.0118443733333333,0.01824616,2.13180909056499
809,1500809,Monchique,0.289333333333333,0.432418370767684,0.958220136328081,0,0.04532024,1.7252920804291
810,1500810,Olhão,2.35013333333333,0.052920656531276,0.065699720142198,0.00429912,0.012486541,2.4855393710068
811,1500811,Portimão,1.86293333333333,0.232007050011016,0.16602599691562,0,0.019029702,2.27999608225997
812,1500812,São Brás de Alportel,1.5008,0.139755043742189,0.0801556864845563,0,0.015447985,1.73615871522675
813,1500813,Silves,1.96933333333333,0.137652527056622,0.116267483149412,0.00162904,0.013555169,2.23843755253936
814,1500814,Tavira,1.6464,0.0762166394779772,0.0732400217509516,0.00447365333333333,0.011854309,1.81218462356226
815,1500815,Vila do Bispo,0.84,0.516814611872146,0.0878173515981735,0.000757306666666667,0.021278817,1.46666808713699
816,1500816,Vila Real de Santo António,1.3608,0.0904509169363538,0.0767119741100324,0,0.010690159,1.53865305004639
