CAA_ID,Muni_ID,full_ID,Muni,rf99,uaa99,poly_sum,poly_corr
1131,412,1180412,VINHAIS,12,22837,46163,18
1132,412,1180412,VINHAIS,3,22837,46163,202
1133,412,1180412,VINHAIS,6,22837,46163,280
1134,412,1180412,VINHAIS,4,22837,46163,660
1135,412,1180412,VINHAIS,8,22837,46163,65
1136,412,1180412,VINHAIS,5,22837,46163,486
1137,412,1180412,VINHAIS,7,22837,46163,1456
1138,412,1180412,VINHAIS,5,22837,46163,298
1139,412,1180412,VINHAIS,10,22837,46163,42
1140,412,1180412,VINHAIS,12,22837,46163,71
1141,412,1180412,VINHAIS,8,22837,46163,14481
1142,412,1180412,VINHAIS,8,22837,46163,941
1143,412,1180412,VINHAIS,7,22837,46163,2788
1144,501,16A0501,BELMONTE,3,6694,9772,34
1145,501,16A0501,BELMONTE,2,6694,9772,6660
1146,502,1690502,CASTELO BRANCO,11,56435,77814,29
1147,502,1690502,CASTELO BRANCO,11,56435,77814,26
1148,502,1690502,CASTELO BRANCO,7,56435,77814,31
1149,502,1690502,CASTELO BRANCO,7,56435,77814,53
1150,502,1690502,CASTELO BRANCO,5,56435,77814,33
1151,502,1690502,CASTELO BRANCO,7,56435,77814,26
1152,502,1690502,CASTELO BRANCO,12,56435,77814,36
1153,502,1690502,CASTELO BRANCO,7,56435,77814,31
1154,502,1690502,CASTELO BRANCO,6,56435,77814,36
1155,502,1690502,CASTELO BRANCO,5,56435,77814,63
1156,502,1690502,CASTELO BRANCO,6,56435,77814,41
1157,502,1690502,CASTELO BRANCO,6,56435,77814,0
1158,502,1690502,CASTELO BRANCO,4,56435,77814,24
1159,502,1690502,CASTELO BRANCO,4,56435,77814,30
1160,502,1690502,CASTELO BRANCO,0,56435,77814,51
1161,502,1690502,CASTELO BRANCO,3,56435,77814,36
1162,502,1690502,CASTELO BRANCO,6,56435,77814,147
1163,502,1690502,CASTELO BRANCO,8,56435,77814,27
1164,502,1690502,CASTELO BRANCO,4,56435,77814,33
1165,502,1690502,CASTELO BRANCO,3,56435,77814,50
1166,502,1690502,CASTELO BRANCO,10,56435,77814,41
1167,502,1690502,CASTELO BRANCO,11,56435,77814,25
1168,502,1690502,CASTELO BRANCO,2,56435,77814,34
1169,502,1690502,CASTELO BRANCO,6,56435,77814,24
1170,502,1690502,CASTELO BRANCO,2,56435,77814,36
1171,502,1690502,CASTELO BRANCO,11,56435,77814,59
1172,502,1690502,CASTELO BRANCO,3,56435,77814,30
1173,502,1690502,CASTELO BRANCO,3,56435,77814,33
1174,502,1690502,CASTELO BRANCO,2,56435,77814,44
1175,502,1690502,CASTELO BRANCO,8,56435,77814,40
1176,502,1690502,CASTELO BRANCO,4,56435,77814,54
1177,502,1690502,CASTELO BRANCO,6,56435,77814,67
1178,502,1690502,CASTELO BRANCO,4,56435,77814,55
1179,502,1690502,CASTELO BRANCO,3,56435,77814,79
1180,502,1690502,CASTELO BRANCO,9,56435,77814,2
1181,502,1690502,CASTELO BRANCO,5,56435,77814,75
1182,502,1690502,CASTELO BRANCO,2,56435,77814,58
1183,502,1690502,CASTELO BRANCO,3,56435,77814,24
1184,502,1690502,CASTELO BRANCO,4,56435,77814,26
1185,502,1690502,CASTELO BRANCO,7,56435,77814,11
1186,502,1690502,CASTELO BRANCO,5,56435,77814,25
1187,502,1690502,CASTELO BRANCO,7,56435,77814,27
1188,502,1690502,CASTELO BRANCO,5,56435,77814,24
1189,502,1690502,CASTELO BRANCO,5,56435,77814,133
1190,502,1690502,CASTELO BRANCO,3,56435,77814,45
1191,502,1690502,CASTELO BRANCO,5,56435,77814,236
1192,502,1690502,CASTELO BRANCO,6,56435,77814,49
1193,502,1690502,CASTELO BRANCO,3,56435,77814,22
1194,502,1690502,CASTELO BRANCO,5,56435,77814,225
1195,502,1690502,CASTELO BRANCO,3,56435,77814,24
1196,502,1690502,CASTELO BRANCO,11,56435,77814,49
1197,502,1690502,CASTELO BRANCO,7,56435,77814,233
1198,502,1690502,CASTELO BRANCO,3,56435,77814,137
1199,502,1690502,CASTELO BRANCO,5,56435,77814,90
1200,502,1690502,CASTELO BRANCO,3,56435,77814,678
1201,502,1690502,CASTELO BRANCO,2,56435,77814,460
1202,502,1690502,CASTELO BRANCO,2,56435,77814,55
1203,502,1690502,CASTELO BRANCO,6,56435,77814,81
1204,502,1690502,CASTELO BRANCO,8,56435,77814,83
1205,502,1690502,CASTELO BRANCO,4,56435,77814,106
1206,502,1690502,CASTELO BRANCO,3,56435,77814,68
1207,502,1690502,CASTELO BRANCO,3,56435,77814,2014
1208,502,1690502,CASTELO BRANCO,4,56435,77814,212
1209,502,1690502,CASTELO BRANCO,2,56435,77814,501
1210,502,1690502,CASTELO BRANCO,4,56435,77814,156
1211,502,1690502,CASTELO BRANCO,5,56435,77814,551
1212,502,1690502,CASTELO BRANCO,1,56435,77814,15
1213,502,1690502,CASTELO BRANCO,3,56435,77814,316
1214,502,1690502,CASTELO BRANCO,2,56435,77814,46966
1215,502,1690502,CASTELO BRANCO,10,56435,77814,1236
1216,503,16A0503,COVILHÃ?,11,14023,21404,30
1217,503,16A0503,COVILHÃ?,12,14023,21404,48
1218,503,16A0503,COVILHÃ?,9,14023,21404,53
1219,503,16A0503,COVILHÃ?,11,14023,21404,33
1220,503,16A0503,COVILHÃ?,12,14023,21404,83
1221,503,16A0503,COVILHÃ?,10,14023,21404,131
1222,503,16A0503,COVILHÃ?,11,14023,21404,32
1223,503,16A0503,COVILHÃ?,6,14023,21404,80
1224,503,16A0503,COVILHÃ?,11,14023,21404,22
1225,503,16A0503,COVILHÃ?,12,14023,21404,22
1226,503,16A0503,COVILHÃ?,10,14023,21404,45
1227,503,16A0503,COVILHÃ?,12,14023,21404,31
1228,503,16A0503,COVILHÃ?,6,14023,21404,89
1229,503,16A0503,COVILHÃ?,6,14023,21404,22
1230,503,16A0503,COVILHÃ?,10,14023,21404,36
1231,503,16A0503,COVILHÃ?,12,14023,21404,24
1232,503,16A0503,COVILHÃ?,11,14023,21404,29
1233,503,16A0503,COVILHÃ?,8,14023,21404,161
1234,503,16A0503,COVILHÃ?,5,14023,21404,289
1235,503,16A0503,COVILHÃ?,5,14023,21404,133
1236,503,16A0503,COVILHÃ?,4,14023,21404,804
1237,503,16A0503,COVILHÃ?,3,14023,21404,11826
1238,504,16A0504,FUNDÃ?O,3,27228,42155,25
1239,504,16A0504,FUNDÃ?O,4,27228,42155,29
1240,504,16A0504,FUNDÃ?O,1,27228,42155,29
1241,504,16A0504,FUNDÃ?O,4,27228,42155,23
1242,504,16A0504,FUNDÃ?O,2,27228,42155,25
1243,504,16A0504,FUNDÃ?O,7,27228,42155,57
1244,504,16A0504,FUNDÃ?O,6,27228,42155,34
1245,504,16A0504,FUNDÃ?O,4,27228,42155,22
1246,504,16A0504,FUNDÃ?O,11,27228,42155,24
1247,504,16A0504,FUNDÃ?O,4,27228,42155,22
1248,504,16A0504,FUNDÃ?O,11,27228,42155,28
1249,504,16A0504,FUNDÃ?O,8,27228,42155,24
1250,504,16A0504,FUNDÃ?O,11,27228,42155,6
1251,504,16A0504,FUNDÃ?O,2,27228,42155,6
1252,504,16A0504,FUNDÃ?O,11,27228,42155,31
1253,504,16A0504,FUNDÃ?O,9,27228,42155,67
1254,504,16A0504,FUNDÃ?O,5,27228,42155,18
1255,504,16A0504,FUNDÃ?O,9,27228,42155,23
1256,504,16A0504,FUNDÃ?O,6,27228,42155,63
1257,504,16A0504,FUNDÃ?O,11,27228,42155,21
1258,504,16A0504,FUNDÃ?O,8,27228,42155,43
1259,504,16A0504,FUNDÃ?O,4,27228,42155,10
1260,504,16A0504,FUNDÃ?O,11,27228,42155,2
1261,504,16A0504,FUNDÃ?O,9,27228,42155,64
1262,504,16A0504,FUNDÃ?O,12,27228,42155,42
1263,504,16A0504,FUNDÃ?O,4,27228,42155,111
1264,504,16A0504,FUNDÃ?O,2,27228,42155,26381
1265,505,1690505,IDANHA-A-NOVA,5,27228,42155,26
1266,505,1690505,IDANHA-A-NOVA,1,27228,42155,222
1267,505,1690505,IDANHA-A-NOVA,5,27228,42155,104
1268,505,1690505,IDANHA-A-NOVA,1,27228,42155,66
1269,505,1690505,IDANHA-A-NOVA,2,27228,42155,28
1270,505,1690505,IDANHA-A-NOVA,4,27228,42155,178
1271,505,1690505,IDANHA-A-NOVA,6,27228,42155,41
1272,505,1690505,IDANHA-A-NOVA,4,27228,42155,58
1273,505,1690505,IDANHA-A-NOVA,6,27228,42155,34
1274,505,1690505,IDANHA-A-NOVA,1,27228,42155,37
1275,505,1690505,IDANHA-A-NOVA,0,27228,42155,3
1276,505,1690505,IDANHA-A-NOVA,3,27228,42155,74
1277,505,1690505,IDANHA-A-NOVA,4,27228,42155,22
1278,505,1690505,IDANHA-A-NOVA,2,27228,42155,47
1279,505,1690505,IDANHA-A-NOVA,0,27228,42155,23
1280,505,1690505,IDANHA-A-NOVA,7,27228,42155,31
1281,505,1690505,IDANHA-A-NOVA,4,27228,42155,38
1282,505,1690505,IDANHA-A-NOVA,5,27228,42155,23
1283,505,1690505,IDANHA-A-NOVA,3,27228,42155,21
1284,505,1690505,IDANHA-A-NOVA,3,27228,42155,37
1285,505,1690505,IDANHA-A-NOVA,3,27228,42155,41
1286,505,1690505,IDANHA-A-NOVA,1,27228,42155,21
1287,505,1690505,IDANHA-A-NOVA,1,27228,42155,64
1288,505,1690505,IDANHA-A-NOVA,2,27228,42155,53
1289,505,1690505,IDANHA-A-NOVA,2,27228,42155,32
1290,505,1690505,IDANHA-A-NOVA,1,27228,42155,50
1291,505,1690505,IDANHA-A-NOVA,5,27228,42155,73
1292,505,1690505,IDANHA-A-NOVA,3,27228,42155,21
1293,505,1690505,IDANHA-A-NOVA,2,27228,42155,39
1294,505,1690505,IDANHA-A-NOVA,13,27228,42155,6
1295,505,1690505,IDANHA-A-NOVA,8,27228,42155,70
1296,505,1690505,IDANHA-A-NOVA,1,27228,42155,25
1297,505,1690505,IDANHA-A-NOVA,1,27228,42155,65
1298,505,1690505,IDANHA-A-NOVA,4,27228,42155,87
1299,505,1690505,IDANHA-A-NOVA,3,27228,42155,24
1300,505,1690505,IDANHA-A-NOVA,3,27228,42155,22
1301,505,1690505,IDANHA-A-NOVA,5,27228,42155,782
1302,505,1690505,IDANHA-A-NOVA,6,27228,42155,60
1303,505,1690505,IDANHA-A-NOVA,6,27228,42155,122
1304,505,1690505,IDANHA-A-NOVA,6,27228,42155,33
1305,505,1690505,IDANHA-A-NOVA,6,27228,42155,35
1306,505,1690505,IDANHA-A-NOVA,3,27228,42155,813
1307,505,1690505,IDANHA-A-NOVA,8,27228,42155,80
1308,505,1690505,IDANHA-A-NOVA,4,27228,42155,130
1309,505,1690505,IDANHA-A-NOVA,5,27228,42155,131
1310,505,1690505,IDANHA-A-NOVA,2,27228,42155,480
1311,505,1690505,IDANHA-A-NOVA,2,27228,42155,196
1312,505,1690505,IDANHA-A-NOVA,5,27228,42155,106
1313,505,1690505,IDANHA-A-NOVA,2,27228,42155,59118
1314,506,1660506,OLEIROS,8,2534,3794,37
1315,506,1660506,OLEIROS,5,2534,3794,86
1316,506,1660506,OLEIROS,10,2534,3794,23
1317,506,1660506,OLEIROS,6,2534,3794,35
1318,506,1660506,OLEIROS,9,2534,3794,26
1319,506,1660506,OLEIROS,8,2534,3794,24
1320,506,1660506,OLEIROS,10,2534,3794,26
1321,506,1660506,OLEIROS,12,2534,3794,25
1322,506,1660506,OLEIROS,10,2534,3794,34
1323,506,1660506,OLEIROS,4,2534,3794,61
1324,506,1660506,OLEIROS,10,2534,3794,24
1325,506,1660506,OLEIROS,11,2534,3794,53
1326,506,1660506,OLEIROS,10,2534,3794,27
1327,506,1660506,OLEIROS,11,2534,3794,25
1328,506,1660506,OLEIROS,9,2534,3794,22
1329,506,1660506,OLEIROS,9,2534,3794,26
1330,506,1660506,OLEIROS,8,2534,3794,49
1331,506,1660506,OLEIROS,12,2534,3794,25
1332,506,1660506,OLEIROS,6,2534,3794,25
1333,506,1660506,OLEIROS,11,2534,3794,346
1334,506,1660506,OLEIROS,7,2534,3794,26
1335,506,1660506,OLEIROS,9,2534,3794,22
1336,506,1660506,OLEIROS,10,2534,3794,40
1337,506,1660506,OLEIROS,11,2534,3794,31
1338,506,1660506,OLEIROS,8,2534,3794,47
1339,506,1660506,OLEIROS,10,2534,3794,66
1340,506,1660506,OLEIROS,8,2534,3794,29
1341,506,1660506,OLEIROS,11,2534,3794,23
1342,506,1660506,OLEIROS,8,2534,3794,24
1343,506,1660506,OLEIROS,9,2534,3794,42
1344,506,1660506,OLEIROS,9,2534,3794,22
1345,506,1660506,OLEIROS,11,2534,3794,29
1346,506,1660506,OLEIROS,8,2534,3794,22
1347,506,1660506,OLEIROS,7,2534,3794,30
1348,506,1660506,OLEIROS,11,2534,3794,23
1349,506,1660506,OLEIROS,12,2534,3794,24
1350,506,1660506,OLEIROS,9,2534,3794,24
1351,506,1660506,OLEIROS,4,2534,3794,35
1352,506,1660506,OLEIROS,7,2534,3794,31
1353,506,1660506,OLEIROS,11,2534,3794,27
1354,506,1660506,OLEIROS,11,2534,3794,53
1355,506,1660506,OLEIROS,7,2534,3794,34
1356,506,1660506,OLEIROS,11,2534,3794,66
1357,506,1660506,OLEIROS,12,2534,3794,21
1358,506,1660506,OLEIROS,7,2534,3794,48
1359,506,1660506,OLEIROS,11,2534,3794,53
1360,506,1660506,OLEIROS,4,2534,3794,150
1361,506,1660506,OLEIROS,3,2534,3794,172
1362,506,1660506,OLEIROS,9,2534,3794,66
1363,506,1660506,OLEIROS,4,2534,3794,255
1364,507,1690507,PENAMACOR,6,14329,23268,26
1365,507,1690507,PENAMACOR,6,14329,23268,7
1366,507,1690507,PENAMACOR,10,14329,23268,15
1367,507,1690507,PENAMACOR,9,14329,23268,0
1368,507,1690507,PENAMACOR,8,14329,23268,34
1369,507,1690507,PENAMACOR,9,14329,23268,38
1370,507,1690507,PENAMACOR,8,14329,23268,29
1371,507,1690507,PENAMACOR,0,14329,23268,31
1372,507,1690507,PENAMACOR,4,14329,23268,50
1373,507,1690507,PENAMACOR,2,14329,23268,10
1374,507,1690507,PENAMACOR,0,14329,23268,45
1375,507,1690507,PENAMACOR,3,14329,23268,35
1376,507,1690507,PENAMACOR,3,14329,23268,10
1377,507,1690507,PENAMACOR,4,14329,23268,60
1378,507,1690507,PENAMACOR,5,14329,23268,47
1379,507,1690507,PENAMACOR,4,14329,23268,29
1380,507,1690507,PENAMACOR,1,14329,23268,41
1381,507,1690507,PENAMACOR,1,14329,23268,22
1382,507,1690507,PENAMACOR,5,14329,23268,0
1383,507,1690507,PENAMACOR,7,14329,23268,0
1384,507,1690507,PENAMACOR,9,14329,23268,271
1385,507,1690507,PENAMACOR,1,14329,23268,81
1386,507,1690507,PENAMACOR,5,14329,23268,166
1387,507,1690507,PENAMACOR,2,14329,23268,90
1388,507,1690507,PENAMACOR,3,14329,23268,1338
1389,507,1690507,PENAMACOR,4,14329,23268,3
1390,507,1690507,PENAMACOR,1,14329,23268,11849
1391,508,1660508,PROENÃ?A-A-NOVA,11,4291,14305,10
1392,508,1660508,PROENÃ?A-A-NOVA,11,4291,14305,11
1393,508,1660508,PROENÃ?A-A-NOVA,11,4291,14305,43
1394,508,1660508,PROENÃ?A-A-NOVA,7,4291,14305,12
1395,508,1660508,PROENÃ?A-A-NOVA,4,4291,14305,11
1396,508,1660508,PROENÃ?A-A-NOVA,11,4291,14305,1
1397,508,1660508,PROENÃ?A-A-NOVA,11,4291,14305,31
1398,508,1660508,PROENÃ?A-A-NOVA,9,4291,14305,17
1399,508,1660508,PROENÃ?A-A-NOVA,9,4291,14305,19
1400,508,1660508,PROENÃ?A-A-NOVA,9,4291,14305,13
1401,508,1660508,PROENÃ?A-A-NOVA,8,4291,14305,17
1402,508,1660508,PROENÃ?A-A-NOVA,10,4291,14305,13
1403,508,1660508,PROENÃ?A-A-NOVA,8,4291,14305,16
1404,508,1660508,PROENÃ?A-A-NOVA,3,4291,14305,89
1405,508,1660508,PROENÃ?A-A-NOVA,10,4291,14305,16
1406,508,1660508,PROENÃ?A-A-NOVA,9,4291,14305,12
1407,508,1660508,PROENÃ?A-A-NOVA,7,4291,14305,43
1408,508,1660508,PROENÃ?A-A-NOVA,10,4291,14305,10
1409,508,1660508,PROENÃ?A-A-NOVA,7,4291,14305,34
1410,508,1660508,PROENÃ?A-A-NOVA,5,4291,14305,11
1411,508,1660508,PROENÃ?A-A-NOVA,8,4291,14305,28
1412,508,1660508,PROENÃ?A-A-NOVA,7,4291,14305,10
1413,508,1660508,PROENÃ?A-A-NOVA,3,4291,14305,32
1414,508,1660508,PROENÃ?A-A-NOVA,7,4291,14305,22
1415,508,1660508,PROENÃ?A-A-NOVA,8,4291,14305,17
1416,508,1660508,PROENÃ?A-A-NOVA,3,4291,14305,17
1417,508,1660508,PROENÃ?A-A-NOVA,5,4291,14305,22
1418,508,1660508,PROENÃ?A-A-NOVA,0,4291,14305,0
1419,508,1660508,PROENÃ?A-A-NOVA,6,4291,14305,17
1420,508,1660508,PROENÃ?A-A-NOVA,6,4291,14305,156
1421,508,1660508,PROENÃ?A-A-NOVA,11,4291,14305,72
1422,508,1660508,PROENÃ?A-A-NOVA,2,4291,14305,23
1423,508,1660508,PROENÃ?A-A-NOVA,7,4291,14305,35
1424,508,1660508,PROENÃ?A-A-NOVA,4,4291,14305,25
1425,508,1660508,PROENÃ?A-A-NOVA,12,4291,14305,66
1426,508,1660508,PROENÃ?A-A-NOVA,6,4291,14305,43
1427,508,1660508,PROENÃ?A-A-NOVA,10,4291,14305,52
1428,508,1660508,PROENÃ?A-A-NOVA,10,4291,14305,29
1429,508,1660508,PROENÃ?A-A-NOVA,6,4291,14305,117
1430,508,1660508,PROENÃ?A-A-NOVA,9,4291,14305,25
1431,508,1660508,PROENÃ?A-A-NOVA,5,4291,14305,161
1432,508,1660508,PROENÃ?A-A-NOVA,6,4291,14305,144
1433,508,1660508,PROENÃ?A-A-NOVA,3,4291,14305,81
1434,508,1660508,PROENÃ?A-A-NOVA,4,4291,14305,44
1435,508,1660508,PROENÃ?A-A-NOVA,6,4291,14305,2622
1436,509,1660509,SERTÃ?,6,3694,8998,23
1437,509,1660509,SERTÃ?,9,3694,8998,34
1438,509,1660509,SERTÃ?,3,3694,8998,33
1439,509,1660509,SERTÃ?,6,3694,8998,15
1440,509,1660509,SERTÃ?,7,3694,8998,21
1441,509,1660509,SERTÃ?,4,3694,8998,16
1442,509,1660509,SERTÃ?,11,3694,8998,17
1443,509,1660509,SERTÃ?,10,3694,8998,36
1444,509,1660509,SERTÃ?,7,3694,8998,15
1445,509,1660509,SERTÃ?,7,3694,8998,15
1446,509,1660509,SERTÃ?,9,3694,8998,23
1447,509,1660509,SERTÃ?,5,3694,8998,21
1448,509,1660509,SERTÃ?,8,3694,8998,12
1449,509,1660509,SERTÃ?,8,3694,8998,40
1450,509,1660509,SERTÃ?,5,3694,8998,16
1451,509,1660509,SERTÃ?,11,3694,8998,20
1452,509,1660509,SERTÃ?,6,3694,8998,25
1453,509,1660509,SERTÃ?,10,3694,8998,21
1454,509,1660509,SERTÃ?,7,3694,8998,23
1455,509,1660509,SERTÃ?,12,3694,8998,8
1456,509,1660509,SERTÃ?,8,3694,8998,37
1457,509,1660509,SERTÃ?,4,3694,8998,42
1458,509,1660509,SERTÃ?,4,3694,8998,50
1459,509,1660509,SERTÃ?,2,3694,8998,23
1460,509,1660509,SERTÃ?,11,3694,8998,14
1461,509,1660509,SERTÃ?,6,3694,8998,45
1462,509,1660509,SERTÃ?,5,3694,8998,52
1463,509,1660509,SERTÃ?,7,3694,8998,18
1464,509,1660509,SERTÃ?,4,3694,8998,118
1465,509,1660509,SERTÃ?,4,3694,8998,25
1466,509,1660509,SERTÃ?,12,3694,8998,16
1467,509,1660509,SERTÃ?,8,3694,8998,19
1468,509,1660509,SERTÃ?,9,3694,8998,50
1469,509,1660509,SERTÃ?,8,3694,8998,14
1470,509,1660509,SERTÃ?,4,3694,8998,39
1471,509,1660509,SERTÃ?,10,3694,8998,69
1472,509,1660509,SERTÃ?,4,3694,8998,14
1473,509,1660509,SERTÃ?,11,3694,8998,21
1474,509,1660509,SERTÃ?,7,3694,8998,37
1475,509,1660509,SERTÃ?,7,3694,8998,42
1476,509,1660509,SERTÃ?,5,3694,8998,23
1477,509,1660509,SERTÃ?,7,3694,8998,26
1478,509,1660509,SERTÃ?,9,3694,8998,15
1479,509,1660509,SERTÃ?,9,3694,8998,14
1480,509,1660509,SERTÃ?,8,3694,8998,27
1481,509,1660509,SERTÃ?,6,3694,8998,19
1482,509,1660509,SERTÃ?,2,3694,8998,13
1483,509,1660509,SERTÃ?,11,3694,8998,17
1484,509,1660509,SERTÃ?,8,3694,8998,15
1485,509,1660509,SERTÃ?,10,3694,8998,17
1486,509,1660509,SERTÃ?,9,3694,8998,21
1487,509,1660509,SERTÃ?,4,3694,8998,13
1488,509,1660509,SERTÃ?,5,3694,8998,25
1489,509,1660509,SERTÃ?,6,3694,8998,27
1490,509,1660509,SERTÃ?,8,3694,8998,14
1491,509,1660509,SERTÃ?,6,3694,8998,22
1492,509,1660509,SERTÃ?,7,3694,8998,18
1493,509,1660509,SERTÃ?,6,3694,8998,20
1494,509,1660509,SERTÃ?,5,3694,8998,32
1495,509,1660509,SERTÃ?,5,3694,8998,17
1496,509,1660509,SERTÃ?,9,3694,8998,23
1497,509,1660509,SERTÃ?,3,3694,8998,101
1498,509,1660509,SERTÃ?,5,3694,8998,14
1499,509,1660509,SERTÃ?,3,3694,8998,19
1500,509,1660509,SERTÃ?,5,3694,8998,14
1501,509,1660509,SERTÃ?,4,3694,8998,125
1502,509,1660509,SERTÃ?,5,3694,8998,71
1503,509,1660509,SERTÃ?,3,3694,8998,62
1504,509,1660509,SERTÃ?,3,3694,8998,382
1505,509,1660509,SERTÃ?,10,3694,8998,47
1506,509,1660509,SERTÃ?,4,3694,8998,95
1507,509,1660509,SERTÃ?,4,3694,8998,106
1508,509,1660509,SERTÃ?,2,3694,8998,306
1509,509,1660509,SERTÃ?,6,3694,8998,200
1510,509,1660509,SERTÃ?,5,3694,8998,172
1511,509,1660509,SERTÃ?,5,3694,8998,231
1512,509,1660509,SERTÃ?,6,3694,8998,33
1513,509,1660509,SERTÃ?,4,3694,8998,119
1514,510,1660510,VILA DE REI,2,661,1652,27
1515,510,1660510,VILA DE REI,2,661,1652,48
1516,510,1660510,VILA DE REI,4,661,1652,53
1517,510,1660510,VILA DE REI,5,661,1652,19
1518,510,1660510,VILA DE REI,5,661,1652,24
1519,510,1660510,VILA DE REI,5,661,1652,41
1520,510,1660510,VILA DE REI,4,661,1652,26
1521,510,1660510,VILA DE REI,3,661,1652,26
1522,510,1660510,VILA DE REI,6,661,1652,35
1523,510,1660510,VILA DE REI,6,661,1652,17
1524,510,1660510,VILA DE REI,2,661,1652,26
1525,510,1660510,VILA DE REI,7,661,1652,17
1526,510,1660510,VILA DE REI,6,661,1652,30
1527,510,1660510,VILA DE REI,1,661,1652,94
1528,510,1660510,VILA DE REI,4,661,1652,13
1529,510,1660510,VILA DE REI,6,661,1652,24
1530,510,1660510,VILA DE REI,4,661,1652,33
1531,510,1660510,VILA DE REI,11,661,1652,13
1532,510,1660510,VILA DE REI,9,661,1652,32
1533,510,1660510,VILA DE REI,7,661,1652,16
1534,510,1660510,VILA DE REI,10,661,1652,13
1535,510,1660510,VILA DE REI,3,661,1652,15
1536,510,1660510,VILA DE REI,7,661,1652,0
1537,510,1660510,VILA DE REI,9,661,1652,18
1538,511,1690511,VILA VELHA DE RÃ?DÃ?O,3,7530,14018,23
1539,511,1690511,VILA VELHA DE RÃ?DÃ?O,5,7530,14018,4
1540,511,1690511,VILA VELHA DE RÃ?DÃ?O,4,7530,14018,21
1541,511,1690511,VILA VELHA DE RÃ?DÃ?O,8,7530,14018,19
1542,511,1690511,VILA VELHA DE RÃ?DÃ?O,5,7530,14018,18
1543,511,1690511,VILA VELHA DE RÃ?DÃ?O,5,7530,14018,19
1544,511,1690511,VILA VELHA DE RÃ?DÃ?O,10,7530,14018,18
1545,511,1690511,VILA VELHA DE RÃ?DÃ?O,5,7530,14018,77
1546,511,1690511,VILA VELHA DE RÃ?DÃ?O,4,7530,14018,30
1547,511,1690511,VILA VELHA DE RÃ?DÃ?O,6,7530,14018,26
1548,511,1690511,VILA VELHA DE RÃ?DÃ?O,2,7530,14018,116
1549,511,1690511,VILA VELHA DE RÃ?DÃ?O,9,7530,14018,145
1550,511,1690511,VILA VELHA DE RÃ?DÃ?O,5,7530,14018,27
1551,511,1690511,VILA VELHA DE RÃ?DÃ?O,11,7530,14018,71
1552,511,1690511,VILA VELHA DE RÃ?DÃ?O,12,7530,14018,43
1553,511,1690511,VILA VELHA DE RÃ?DÃ?O,4,7530,14018,51
1554,511,1690511,VILA VELHA DE RÃ?DÃ?O,11,7530,14018,31
1555,511,1690511,VILA VELHA DE RÃ?DÃ?O,9,7530,14018,18
1556,511,1690511,VILA VELHA DE RÃ?DÃ?O,7,7530,14018,20
1557,511,1690511,VILA VELHA DE RÃ?DÃ?O,6,7530,14018,40
1558,511,1690511,VILA VELHA DE RÃ?DÃ?O,11,7530,14018,26
1559,511,1690511,VILA VELHA DE RÃ?DÃ?O,7,7530,14018,22
1560,511,1690511,VILA VELHA DE RÃ?DÃ?O,5,7530,14018,43
1561,511,1690511,VILA VELHA DE RÃ?DÃ?O,9,7530,14018,32
1562,511,1690511,VILA VELHA DE RÃ?DÃ?O,4,7530,14018,41
1563,511,1690511,VILA VELHA DE RÃ?DÃ?O,2,7530,14018,321
1564,511,1690511,VILA VELHA DE RÃ?DÃ?O,5,7530,14018,121
1565,511,1690511,VILA VELHA DE RÃ?DÃ?O,7,7530,14018,119
1566,511,1690511,VILA VELHA DE RÃ?DÃ?O,3,7530,14018,78
1567,511,1690511,VILA VELHA DE RÃ?DÃ?O,3,7530,14018,4663
1568,511,1690511,VILA VELHA DE RÃ?DÃ?O,4,7530,14018,190
1569,511,1690511,VILA VELHA DE RÃ?DÃ?O,10,7530,14018,1003
1570,511,1690511,VILA VELHA DE RÃ?DÃ?O,12,7530,14018,52
1571,601,1640601,ARGANIL,8,1549,5427,0
1572,601,1640601,ARGANIL,4,1549,5427,24
1573,601,1640601,ARGANIL,9,1549,5427,14
1574,601,1640601,ARGANIL,3,1549,5427,0
1575,601,1640601,ARGANIL,12,1549,5427,11
1576,601,1640601,ARGANIL,12,1549,5427,9
1577,601,1640601,ARGANIL,8,1549,5427,23
1578,601,1640601,ARGANIL,6,1549,5427,12
1579,601,1640601,ARGANIL,12,1549,5427,26
1580,601,1640601,ARGANIL,6,1549,5427,10
1581,601,1640601,ARGANIL,6,1549,5427,19
1582,601,1640601,ARGANIL,10,1549,5427,71
1583,601,1640601,ARGANIL,4,1549,5427,19
1584,601,1640601,ARGANIL,7,1549,5427,16
1585,601,1640601,ARGANIL,3,1549,5427,0
1586,601,1640601,ARGANIL,7,1549,5427,13
1587,601,1640601,ARGANIL,11,1549,5427,14
1588,601,1640601,ARGANIL,12,1549,5427,15
1589,601,1640601,ARGANIL,5,1549,5427,18
1590,601,1640601,ARGANIL,13,1549,5427,20
1591,601,1640601,ARGANIL,12,1549,5427,17
1592,601,1640601,ARGANIL,12,1549,5427,19
1593,601,1640601,ARGANIL,11,1549,5427,34
1594,601,1640601,ARGANIL,8,1549,5427,47
1595,601,1640601,ARGANIL,7,1549,5427,12
1596,601,1640601,ARGANIL,8,1549,5427,22
1597,601,1640601,ARGANIL,6,1549,5427,12
1598,601,1640601,ARGANIL,3,1549,5427,9
1599,601,1640601,ARGANIL,1,1549,5427,9
