CAA_ID,Muni_ID,Full_ID,Muni,rf09,uaa09,poly_sum,poly_corr
6169,1201,1821201,ALTER DO CH�?O,0,33253,35919,93
6170,1201,1821201,ALTER DO CH�?O,1.36,33253,35919,193
6171,1201,1821201,ALTER DO CH�?O,2.24,33253,35919,0
6172,1201,1821201,ALTER DO CH�?O,0,33253,35919,1
6173,1201,1821201,ALTER DO CH�?O,0,33253,35919,0
6174,1201,1821201,ALTER DO CH�?O,0,33253,35919,0
6175,1201,1821201,ALTER DO CH�?O,0,33253,35919,0
6176,1201,1821201,ALTER DO CH�?O,0,33253,35919,0
6177,1201,1821201,ALTER DO CH�?O,1.34,33253,35919,0
6178,1201,1821201,ALTER DO CH�?O,0,33253,35919,2
6179,1202,1821202,ARRONCHES,1.55,25838,33949,25569
6180,1202,1821202,ARRONCHES,10.63,25838,33949,4
6181,1202,1821202,ARRONCHES,2.78,25838,33949,52
6182,1202,1821202,ARRONCHES,4.28,25838,33949,108
6183,1202,1821202,ARRONCHES,4.9,25838,33949,24
6184,1202,1821202,ARRONCHES,3.38,25838,33949,81
6185,1202,1821202,ARRONCHES,0,25838,33949,0
6186,1202,1821202,ARRONCHES,0,25838,33949,0
6187,1202,1821202,ARRONCHES,0,25838,33949,0
6188,1202,1821202,ARRONCHES,2.49,25838,33949,0
6189,1203,1821203,AVIS,1.31,46556,51365,10412
6190,1203,1821203,AVIS,5,46556,51365,0
6191,1203,1821203,AVIS,0,46556,51365,0
6192,1203,1821203,AVIS,0,46556,51365,0
6193,1203,1821203,AVIS,0,46556,51365,10
6194,1203,1821203,AVIS,1.58,46556,51365,26044
6195,1203,1821203,AVIS,1.83,46556,51365,526
6196,1203,1821203,AVIS,3.87,46556,51365,915
6197,1203,1821203,AVIS,0,46556,51365,0
6198,1203,1821203,AVIS,0,46556,51365,0
6199,1203,1821203,AVIS,5,46556,51365,0
6200,1203,1821203,AVIS,5,46556,51365,0
6201,1203,1821203,AVIS,1.83,46556,51365,395
6202,1203,1821203,AVIS,1.6,46556,51365,34
6203,1203,1821203,AVIS,1.23,46556,51365,91
6204,1203,1821203,AVIS,0.94,46556,51365,292
6205,1203,1821203,AVIS,1.39,46556,51365,7633
6206,1203,1821203,AVIS,9.47,46556,51365,0
6207,1203,1821203,AVIS,2.77,46556,51365,15
6208,1203,1821203,AVIS,0,46556,51365,0
6209,1203,1821203,AVIS,0.31,46556,51365,121
6210,1203,1821203,AVIS,0,46556,51365,0
6211,1203,1821203,AVIS,0,46556,51365,0
6212,1203,1821203,AVIS,0,46556,51365,0
6213,1203,1821203,AVIS,0,46556,51365,1
6214,1203,1821203,AVIS,1.29,46556,51365,63
6215,1203,1821203,AVIS,0,46556,51365,0
6216,1203,1821203,AVIS,0,46556,51365,0
6217,1203,1821203,AVIS,5,46556,51365,5
6218,1204,1821204,CAMPO MAIOR,0.92,18391,29542,18364
6219,1204,1821204,CAMPO MAIOR,0,18391,29542,20
6220,1204,1821204,CAMPO MAIOR,0,18391,29542,7
6221,1204,1821204,CAMPO MAIOR,0,18391,29542,0
6222,1204,1821204,CAMPO MAIOR,5.34,18391,29542,0
6223,1205,1821205,CASTELO DE VIDE,1.14,20243,15037,12447
6224,1205,1821205,CASTELO DE VIDE,2.26,20243,15037,1086
6225,1205,1821205,CASTELO DE VIDE,0.8,20243,15037,306
6226,1205,1821205,CASTELO DE VIDE,1.77,20243,15037,69
6227,1205,1821205,CASTELO DE VIDE,1.74,20243,15037,673
6228,1205,1821205,CASTELO DE VIDE,0.87,20243,15037,43
6229,1205,1821205,CASTELO DE VIDE,2.76,20243,15037,708
6230,1205,1821205,CASTELO DE VIDE,1.32,20243,15037,1404
6231,1205,1821205,CASTELO DE VIDE,1.02,20243,15037,78
6232,1205,1821205,CASTELO DE VIDE,0.47,20243,15037,47
6233,1205,1821205,CASTELO DE VIDE,1.94,20243,15037,179
6234,1205,1821205,CASTELO DE VIDE,1.19,20243,15037,67
6235,1205,1821205,CASTELO DE VIDE,1.34,20243,15037,63
6236,1205,1821205,CASTELO DE VIDE,0.26,20243,15037,48
6237,1205,1821205,CASTELO DE VIDE,0.92,20243,15037,149
6238,1205,1821205,CASTELO DE VIDE,3.92,20243,15037,1975
6239,1205,1821205,CASTELO DE VIDE,3.98,20243,15037,116
6240,1205,1821205,CASTELO DE VIDE,2.1,20243,15037,46
6241,1205,1821205,CASTELO DE VIDE,0,20243,15037,0
6242,1205,1821205,CASTELO DE VIDE,0,20243,15037,0
6243,1205,1821205,CASTELO DE VIDE,0,20243,15037,0
6244,1205,1821205,CASTELO DE VIDE,0.1,20243,15037,678
6245,1205,1821205,CASTELO DE VIDE,4.64,20243,15037,59
6246,1205,1821205,CASTELO DE VIDE,0,20243,15037,0
6247,1206,1821206,CRATO,0.87,26647,30885,24503
6248,1206,1821206,CRATO,0,26647,30885,3
6249,1206,1821206,CRATO,0,26647,30885,31
6250,1206,1821206,CRATO,0,26647,30885,0
6251,1206,1821206,CRATO,2.07,26647,30885,69
6252,1206,1821206,CRATO,0,26647,30885,0
6253,1206,1821206,CRATO,0.29,26647,30885,71
6254,1206,1821206,CRATO,1.05,26647,30885,0
6255,1206,1821206,CRATO,0,26647,30885,0
6256,1206,1821206,CRATO,1.34,26647,30885,891
6257,1206,1821206,CRATO,1.67,26647,30885,34
6258,1206,1821206,CRATO,0,26647,30885,3
6259,1206,1821206,CRATO,0.06,26647,30885,155
6260,1206,1821206,CRATO,0,26647,30885,0
6261,1206,1821206,CRATO,0,26647,30885,0
6262,1206,1821206,CRATO,0.44,26647,30885,603
6263,1206,1821206,CRATO,1.71,26647,30885,55
6264,1206,1821206,CRATO,1.59,26647,30885,60
6265,1206,1821206,CRATO,0.14,26647,30885,36
6266,1206,1821206,CRATO,0.46,26647,30885,1
6267,1206,1821206,CRATO,1.19,26647,30885,1
6268,1206,1821206,CRATO,0.69,26647,30885,131
6269,1206,1821206,CRATO,2.9,26647,30885,0
6270,1206,1821206,CRATO,8.75,26647,30885,0
6271,1207,1821207,ELVAS,1.17,51870,71694,51797
6272,1207,1821207,ELVAS,1.56,51870,71694,51
6273,1207,1821207,ELVAS,5,51870,71694,0
6274,1207,1821207,ELVAS,5,51870,71694,0
6275,1207,1821207,ELVAS,8.75,51870,71694,0
6276,1207,1821207,ELVAS,8.75,51870,71694,0
6277,1207,1821207,ELVAS,5.4,51870,71694,0
6278,1207,1821207,ELVAS,3.39,51870,71694,20
6279,1207,1821207,ELVAS,1.2,51870,71694,2
6280,1207,1821207,ELVAS,7.54,51870,71694,0
6281,1208,1821208,FRONTEIRA,1.45,21489,25882,21488
6282,1208,1821208,FRONTEIRA,3.22,21489,25882,1
6283,1208,1821208,FRONTEIRA,0,21489,25882,0
6284,1208,1821208,FRONTEIRA,0,21489,25882,0
6285,1208,1821208,FRONTEIRA,0,21489,25882,0
6286,1208,1821208,FRONTEIRA,0,21489,25882,0
6287,1208,1821208,FRONTEIRA,1.87,21489,25882,0
6288,1208,1821208,FRONTEIRA,0,21489,25882,0
6289,1208,1821208,FRONTEIRA,0,21489,25882,0
6290,1208,1821208,FRONTEIRA,0,21489,25882,0
6291,1209,1821209,GAVI�?O,3.43,14237,7170,312
6292,1209,1821209,GAVI�?O,0,14237,7170,95
6293,1209,1821209,GAVI�?O,2.94,14237,7170,645
6294,1209,1821209,GAVI�?O,6.84,14237,7170,1459
6295,1209,1821209,GAVI�?O,5.8,14237,7170,83
6296,1209,1821209,GAVI�?O,12.5,14237,7170,0
6297,1209,1821209,GAVI�?O,4.09,14237,7170,201
6298,1209,1821209,GAVI�?O,10.24,14237,7170,171
6299,1209,1821209,GAVI�?O,8.75,14237,7170,4
6300,1209,1821209,GAVI�?O,10.63,14237,7170,2
6301,1209,1821209,GAVI�?O,4.2,14237,7170,836
6302,1209,1821209,GAVI�?O,8.9,14237,7170,143
6303,1209,1821209,GAVI�?O,2.11,14237,7170,73
6304,1209,1821209,GAVI�?O,10.97,14237,7170,0
6305,1209,1821209,GAVI�?O,3.6,14237,7170,103
6306,1209,1821209,GAVI�?O,12.5,14237,7170,0
6307,1209,1821209,GAVI�?O,7.38,14237,7170,347
6308,1209,1821209,GAVI�?O,2.27,14237,7170,77
6309,1209,1821209,GAVI�?O,0,14237,7170,0
6310,1209,1821209,GAVI�?O,0,14237,7170,2
6311,1209,1821209,GAVI�?O,0,14237,7170,459
6312,1209,1821209,GAVI�?O,8.08,14237,7170,300
6313,1209,1821209,GAVI�?O,1.54,14237,7170,288
6314,1209,1821209,GAVI�?O,3,14237,7170,1809
6315,1209,1821209,GAVI�?O,1.22,14237,7170,4035
6316,1209,1821209,GAVI�?O,1.28,14237,7170,1878
6317,1209,1821209,GAVI�?O,0.72,14237,7170,117
6318,1209,1821209,GAVI�?O,0,14237,7170,85
6319,1209,1821209,GAVI�?O,3.24,14237,7170,552
6320,1209,1821209,GAVI�?O,3.64,14237,7170,137
6321,1209,1821209,GAVI�?O,0,14237,7170,0
6322,1209,1821209,GAVI�?O,5,14237,7170,0
6323,1209,1821209,GAVI�?O,0,14237,7170,0
6324,1209,1821209,GAVI�?O,0,14237,7170,22
6325,1210,1821210,MARV�?O,3.68,8602,5487,2187
6326,1210,1821210,MARV�?O,2.08,8602,5487,116
6327,1210,1821210,MARV�?O,2.43,8602,5487,144
6328,1210,1821210,MARV�?O,5.2,8602,5487,464
6329,1210,1821210,MARV�?O,1.94,8602,5487,445
6330,1210,1821210,MARV�?O,2.32,8602,5487,268
6331,1210,1821210,MARV�?O,1.88,8602,5487,74
6332,1210,1821210,MARV�?O,0.28,8602,5487,31
6333,1210,1821210,MARV�?O,3.8,8602,5487,158
6334,1210,1821210,MARV�?O,3.09,8602,5487,209
6335,1210,1821210,MARV�?O,3.7,8602,5487,318
6336,1210,1821210,MARV�?O,4.18,8602,5487,136
6337,1210,1821210,MARV�?O,4.17,8602,5487,198
6338,1210,1821210,MARV�?O,4.05,8602,5487,2247
6339,1210,1821210,MARV�?O,6.77,8602,5487,132
6340,1210,1821210,MARV�?O,4.63,8602,5487,353
6341,1210,1821210,MARV�?O,6.88,8602,5487,3
6342,1210,1821210,MARV�?O,5.83,8602,5487,92
6343,1210,1821210,MARV�?O,3.55,8602,5487,2
6344,1210,1821210,MARV�?O,6.49,8602,5487,96
6345,1210,1821210,MARV�?O,0.41,8602,5487,121
6346,1210,1821210,MARV�?O,3.12,8602,5487,593
6347,1210,1821210,MARV�?O,2.63,8602,5487,53
6348,1210,1821210,MARV�?O,0.81,8602,5487,2
6349,1210,1821210,MARV�?O,0.56,8602,5487,19
6350,1210,1821210,MARV�?O,7.98,8602,5487,143
6351,1211,1821211,MONFORTE,0.97,38500,50277,38499
6352,1211,1821211,MONFORTE,0,38500,50277,0
6353,1211,1821211,MONFORTE,0,38500,50277,0
6354,1211,1821211,MONFORTE,5,38500,50277,0
6355,1211,1821211,MONFORTE,0,38500,50277,0
6356,1211,1821211,MONFORTE,0,38500,50277,1
6357,1211,1821211,MONFORTE,0,38500,50277,0
6358,1212,1821212,NISA,4.28,27925,31829,368
6359,1212,1821212,NISA,6.16,27925,31829,45
6360,1212,1821212,NISA,11.66,27925,31829,132
6361,1212,1821212,NISA,12.09,27925,31829,40
6362,1212,1821212,NISA,6.01,27925,31829,1162
6363,1212,1821212,NISA,6.6,27925,31829,130
6364,1212,1821212,NISA,5.65,27925,31829,87
6365,1212,1821212,NISA,4.43,27925,31829,422
6366,1212,1821212,NISA,10.2,27925,31829,146
6367,1212,1821212,NISA,3.96,27925,31829,3598
6368,1212,1821212,NISA,10.51,27925,31829,86
6369,1212,1821212,NISA,7.07,27925,31829,30
6370,1212,1821212,NISA,2.14,27925,31829,439
6371,1212,1821212,NISA,2.42,27925,31829,63
6372,1212,1821212,NISA,1.04,27925,31829,841
6373,1212,1821212,NISA,10.48,27925,31829,95
6374,1212,1821212,NISA,0.11,27925,31829,50
6375,1212,1821212,NISA,4.84,27925,31829,61
6376,1212,1821212,NISA,0.76,27925,31829,17919
6377,1212,1821212,NISA,3.89,27925,31829,118
6378,1212,1821212,NISA,0.44,27925,31829,0
6379,1212,1821212,NISA,0,27925,31829,0
6380,1212,1821212,NISA,0,27925,31829,0
6381,1212,1821212,NISA,0,27925,31829,0
6382,1212,1821212,NISA,0.1,27925,31829,0
6383,1212,1821212,NISA,5.69,27925,31829,991
6384,1212,1821212,NISA,4.66,27925,31829,101
6385,1212,1821212,NISA,3.43,27925,31829,433
6386,1212,1821212,NISA,10.9,27925,31829,36
6387,1212,1821212,NISA,5.23,27925,31829,61
6388,1212,1821212,NISA,1.5,27925,31829,243
6389,1212,1821212,NISA,0.24,27925,31829,42
6390,1212,1821212,NISA,0,27925,31829,0
6391,1212,1821212,NISA,0,27925,31829,35
6392,1212,1821212,NISA,0,27925,31829,0
6393,1212,1821212,NISA,1.07,27925,31829,18
6394,1212,1821212,NISA,1,27925,31829,5
6395,1212,1821212,NISA,0,27925,31829,0
6396,1212,1821212,NISA,0,27925,31829,0
6397,1212,1821212,NISA,0,27925,31829,0
6398,1212,1821212,NISA,0.21,27925,31829,102
6399,1212,1821212,NISA,0.4,27925,31829,26
6400,1213,1821213,PONTE DE SOR,1.52,56259,29781,5337
6401,1213,1821213,PONTE DE SOR,2.87,56259,29781,0
6402,1213,1821213,PONTE DE SOR,2.49,56259,29781,0
6403,1213,1821213,PONTE DE SOR,0,56259,29781,0
6404,1213,1821213,PONTE DE SOR,0,56259,29781,0
6405,1213,1821213,PONTE DE SOR,4.26,56259,29781,0
6406,1213,1821213,PONTE DE SOR,2.12,56259,29781,185
6407,1213,1821213,PONTE DE SOR,3.45,56259,29781,378
6408,1213,1821213,PONTE DE SOR,0.91,56259,29781,77
6409,1213,1821213,PONTE DE SOR,1.68,56259,29781,3210
6410,1213,1821213,PONTE DE SOR,2.62,56259,29781,227
6411,1213,1821213,PONTE DE SOR,2.4,56259,29781,98
6412,1213,1821213,PONTE DE SOR,1.6,56259,29781,421
6413,1213,1821213,PONTE DE SOR,2.92,56259,29781,601
6414,1213,1821213,PONTE DE SOR,1.02,56259,29781,2331
6415,1213,1821213,PONTE DE SOR,4.16,56259,29781,0
6416,1213,1821213,PONTE DE SOR,2.15,56259,29781,992
6417,1213,1821213,PONTE DE SOR,2.05,56259,29781,60
6418,1213,1821213,PONTE DE SOR,0,56259,29781,0
6419,1213,1821213,PONTE DE SOR,0,56259,29781,2
6420,1213,1821213,PONTE DE SOR,0,56259,29781,77
6421,1213,1821213,PONTE DE SOR,0,56259,29781,140
6422,1213,1821213,PONTE DE SOR,2.66,56259,29781,176
6423,1213,1821213,PONTE DE SOR,2.4,56259,29781,1917
6424,1213,1821213,PONTE DE SOR,2.43,56259,29781,166
6425,1213,1821213,PONTE DE SOR,1.73,56259,29781,270
6426,1213,1821213,PONTE DE SOR,2.18,56259,29781,72
6427,1213,1821213,PONTE DE SOR,1.77,56259,29781,2429
6428,1213,1821213,PONTE DE SOR,3.56,56259,29781,1283
6429,1213,1821213,PONTE DE SOR,4.25,56259,29781,130
6430,1213,1821213,PONTE DE SOR,2.36,56259,29781,172
6431,1213,1821213,PONTE DE SOR,1.54,56259,29781,64
6432,1213,1821213,PONTE DE SOR,1.66,56259,29781,187
6433,1213,1821213,PONTE DE SOR,1.67,56259,29781,7111
6434,1213,1821213,PONTE DE SOR,2.46,56259,29781,212
6435,1213,1821213,PONTE DE SOR,0.44,56259,29781,293
6436,1213,1821213,PONTE DE SOR,0,56259,29781,77
6437,1213,1821213,PONTE DE SOR,0.51,56259,29781,1492
6438,1213,1821213,PONTE DE SOR,2.45,56259,29781,0
6439,1213,1821213,PONTE DE SOR,4.07,56259,29781,70
6440,1213,1821213,PONTE DE SOR,0.41,56259,29781,542
6441,1213,1821213,PONTE DE SOR,0,56259,29781,0
6442,1213,1821213,PONTE DE SOR,0,56259,29781,0
6443,1213,1821213,PONTE DE SOR,1.47,56259,29781,767
6444,1213,1821213,PONTE DE SOR,0,56259,29781,0
6445,1213,1821213,PONTE DE SOR,2.95,56259,29781,198
6446,1213,1821213,PONTE DE SOR,0,56259,29781,0
6447,1213,1821213,PONTE DE SOR,0,56259,29781,0
6448,1213,1821213,PONTE DE SOR,2.84,56259,29781,376
6449,1213,1821213,PONTE DE SOR,4.12,56259,29781,119
6450,1213,1821213,PONTE DE SOR,1.44,56259,29781,62
6451,1213,1821213,PONTE DE SOR,0,56259,29781,77
6452,1213,1821213,PONTE DE SOR,1.89,56259,29781,4717
6453,1213,1821213,PONTE DE SOR,1.73,56259,29781,3147
6454,1213,1821213,PONTE DE SOR,1.29,56259,29781,136
6455,1213,1821213,PONTE DE SOR,2.45,56259,29781,62
6456,1213,1821213,PONTE DE SOR,0.4,56259,29781,144
6457,1213,1821213,PONTE DE SOR,0,56259,29781,417
6458,1213,1821213,PONTE DE SOR,1.19,56259,29781,572
6459,1213,1821213,PONTE DE SOR,2.5,56259,29781,147
6460,1213,1821213,PONTE DE SOR,1.36,56259,29781,159
6461,1213,1821213,PONTE DE SOR,1.5,56259,29781,153
6462,1213,1821213,PONTE DE SOR,0,56259,29781,0
6463,1213,1821213,PONTE DE SOR,2.79,56259,29781,9343
6464,1213,1821213,PONTE DE SOR,0.42,56259,29781,589
6465,1213,1821213,PONTE DE SOR,1.85,56259,29781,140
6466,1213,1821213,PONTE DE SOR,1.89,56259,29781,395
6467,1213,1821213,PONTE DE SOR,1.96,56259,29781,66
6468,1213,1821213,PONTE DE SOR,0,56259,29781,15
6469,1213,1821213,PONTE DE SOR,0.17,56259,29781,181
6470,1213,1821213,PONTE DE SOR,1.76,56259,29781,96
6471,1213,1821213,PONTE DE SOR,0.36,56259,29781,60
6472,1213,1821213,PONTE DE SOR,6.25,56259,29781,68
6473,1213,1821213,PONTE DE SOR,5.98,56259,29781,162
6474,1213,1821213,PONTE DE SOR,1.22,56259,29781,797
6475,1213,1821213,PONTE DE SOR,1.74,56259,29781,450
6476,1213,1821213,PONTE DE SOR,1.55,56259,29781,1132
6477,1213,1821213,PONTE DE SOR,2.97,56259,29781,142
6478,1213,1821213,PONTE DE SOR,2.71,56259,29781,484
6479,1213,1821213,PONTE DE SOR,1.18,56259,29781,83
6480,1214,1821214,PORTALEGRE,2.32,27604,29030,845
6481,1214,1821214,PORTALEGRE,3.37,27604,29030,50
6482,1214,1821214,PORTALEGRE,3.85,27604,29030,55
6483,1214,1821214,PORTALEGRE,1.67,27604,29030,23969
6484,1214,1821214,PORTALEGRE,8.21,27604,29030,85
6485,1214,1821214,PORTALEGRE,7.11,27604,29030,98
6486,1214,1821214,PORTALEGRE,2.39,27604,29030,53
6487,1214,1821214,PORTALEGRE,4.55,27604,29030,31
6488,1214,1821214,PORTALEGRE,0,27604,29030,0
6489,1214,1821214,PORTALEGRE,0,27604,29030,2
6490,1214,1821214,PORTALEGRE,0,27604,29030,0
6491,1214,1821214,PORTALEGRE,2.77,27604,29030,64
6492,1214,1821214,PORTALEGRE,6.72,27604,29030,75
6493,1214,1821214,PORTALEGRE,7.59,27604,29030,312
6494,1214,1821214,PORTALEGRE,1.77,27604,29030,27
6495,1214,1821214,PORTALEGRE,0,27604,29030,0
6496,1214,1821214,PORTALEGRE,17.82,27604,29030,129
6497,1214,1821214,PORTALEGRE,3.17,27604,29030,30
6498,1214,1821214,PORTALEGRE,11.45,27604,29030,86
6499,1214,1821214,PORTALEGRE,13.7,27604,29030,395
6500,1214,1821214,PORTALEGRE,14.37,27604,29030,79
6501,1214,1821214,PORTALEGRE,4.27,27604,29030,105
6502,1214,1821214,PORTALEGRE,9.06,27604,29030,68
6503,1214,1821214,PORTALEGRE,1.3,27604,29030,200
6504,1214,1821214,PORTALEGRE,8.45,27604,29030,192
6505,1214,1821214,PORTALEGRE,0.77,27604,29030,47
6506,1214,1821214,PORTALEGRE,1.19,27604,29030,0
6507,1214,1821214,PORTALEGRE,0,27604,29030,0
6508,1214,1821214,PORTALEGRE,5,27604,29030,0
6509,1214,1821214,PORTALEGRE,4.32,27604,29030,87
6510,1214,1821214,PORTALEGRE,2.2,27604,29030,57
6511,1214,1821214,PORTALEGRE,1.5,27604,29030,233
6512,1214,1821214,PORTALEGRE,3.73,27604,29030,119
6513,1214,1821214,PORTALEGRE,8.06,27604,29030,54
6514,1214,1821214,PORTALEGRE,2.21,27604,29030,0
6515,1214,1821214,PORTALEGRE,6.68,27604,29030,58
6516,1215,1831215,SOUSEL,0.88,20650,31591,20413
6517,1215,1831215,SOUSEL,0,20650,31591,0
6518,1215,1831215,SOUSEL,0,20650,31591,0
6519,1215,1831215,SOUSEL,3.81,20650,31591,18
6520,1215,1831215,SOUSEL,2.7,20650,31591,144
6521,1215,1831215,SOUSEL,0,20650,31591,0
6522,1215,1831215,SOUSEL,0,20650,31591,0
6523,1215,1831215,SOUSEL,1.11,20650,31591,75
6524,1301,1151301,AMARANTE,12.15,8748,11490,105
6525,1301,1151301,AMARANTE,12.5,8748,11490,0
6526,1301,1151301,AMARANTE,9.74,8748,11490,15
6527,1301,1151301,AMARANTE,7.16,8748,11490,239
6528,1301,1151301,AMARANTE,7.99,8748,11490,2160
6529,1301,1151301,AMARANTE,2.5,8748,11490,3
6530,1301,1151301,AMARANTE,12.15,8748,11490,28
6531,1301,1151301,AMARANTE,10.65,8748,11490,30
6532,1301,1151301,AMARANTE,8.54,8748,11490,601
6533,1301,1151301,AMARANTE,8.57,8748,11490,39
6534,1301,1151301,AMARANTE,8.75,8748,11490,0
6535,1301,1151301,AMARANTE,6.47,8748,11490,529
6536,1301,1151301,AMARANTE,9.56,8748,11490,159
6537,1301,1151301,AMARANTE,11.02,8748,11490,189
6538,1301,1151301,AMARANTE,11.5,8748,11490,56
6539,1301,1151301,AMARANTE,7.92,8748,11490,621
6540,1301,1151301,AMARANTE,5.38,8748,11490,88
6541,1301,1151301,AMARANTE,3.84,8748,11490,449
6542,1301,1151301,AMARANTE,6.75,8748,11490,28
6543,1301,1151301,AMARANTE,10.84,8748,11490,33
6544,1301,1151301,AMARANTE,5.74,8748,11490,97
6545,1301,1151301,AMARANTE,6.81,8748,11490,30
6546,1301,1151301,AMARANTE,5.84,8748,11490,40
6547,1301,1151301,AMARANTE,9.07,8748,11490,251
6548,1301,1151301,AMARANTE,7.42,8748,11490,86
6549,1301,1151301,AMARANTE,10.66,8748,11490,89
6550,1301,1151301,AMARANTE,7.75,8748,11490,336
6551,1301,1151301,AMARANTE,8.22,8748,11490,93
6552,1301,1151301,AMARANTE,9.89,8748,11490,1427
6553,1301,1151301,AMARANTE,10.69,8748,11490,29
6554,1301,1151301,AMARANTE,7.27,8748,11490,11
6555,1301,1151301,AMARANTE,11.3,8748,11490,78
6556,1301,1151301,AMARANTE,7.68,8748,11490,278
6557,1301,1151301,AMARANTE,7.53,8748,11490,48
6558,1301,1151301,AMARANTE,8.47,8748,11490,179
6559,1301,1151301,AMARANTE,2.45,8748,11490,49
6560,1301,1151301,AMARANTE,11.3,8748,11490,24
6561,1301,1151301,AMARANTE,2.69,8748,11490,68
6562,1301,1151301,AMARANTE,10.37,8748,11490,138
6563,1301,1151301,AMARANTE,12.5,8748,11490,0
6564,1301,1151301,AMARANTE,8.46,8748,11490,25
6565,1302,1151302,BAI�?O,4.53,4850,5776,42
6566,1302,1151302,BAI�?O,11.56,4850,5776,4
6567,1302,1151302,BAI�?O,9.25,4850,5776,71
6568,1302,1151302,BAI�?O,12.25,4850,5776,29
6569,1302,1151302,BAI�?O,11.47,4850,5776,94
6570,1302,1151302,BAI�?O,8.98,4850,5776,141
6571,1302,1151302,BAI�?O,9.87,4850,5776,29
6572,1302,1151302,BAI�?O,11.91,4850,5776,74
6573,1302,1151302,BAI�?O,8.01,4850,5776,396
6574,1302,1151302,BAI�?O,9.86,4850,5776,63
6575,1302,1151302,BAI�?O,6.72,4850,5776,235
6576,1302,1151302,BAI�?O,12.01,4850,5776,88
6577,1302,1151302,BAI�?O,11.08,4850,5776,177
6578,1302,1151302,BAI�?O,6.4,4850,5776,57
6579,1302,1151302,BAI�?O,8.89,4850,5776,474
6580,1302,1151302,BAI�?O,10.56,4850,5776,137
6581,1302,1151302,BAI�?O,7.5,4850,5776,11
6582,1302,1151302,BAI�?O,6.43,4850,5776,0
6583,1302,1151302,BAI�?O,7.6,4850,5776,92
6584,1302,1151302,BAI�?O,6.88,4850,5776,3
6585,1302,1151302,BAI�?O,11.49,4850,5776,85
6586,1302,1151302,BAI�?O,9.1,4850,5776,1129
6587,1302,1151302,BAI�?O,11.13,4850,5776,59
6588,1302,1151302,BAI�?O,11.11,4850,5776,412
6589,1302,1151302,BAI�?O,10.39,4850,5776,46
6590,1302,1151302,BAI�?O,12.19,4850,5776,65
6591,1302,1151302,BAI�?O,11.69,4850,5776,114
6592,1302,1151302,BAI�?O,11.13,4850,5776,86
6593,1302,1151302,BAI�?O,12.5,4850,5776,30
6594,1302,1151302,BAI�?O,11.76,4850,5776,34
6595,1302,1151302,BAI�?O,11.06,4850,5776,100
6596,1302,1151302,BAI�?O,8.01,4850,5776,36
6597,1302,1151302,BAI�?O,10.89,4850,5776,116
6598,1302,1151302,BAI�?O,6.21,4850,5776,29
6599,1302,1151302,BAI�?O,10.64,4850,5776,139
6600,1302,1151302,BAI�?O,9.18,4850,5776,56
6601,1302,1151302,BAI�?O,11.57,4850,5776,97
6602,1303,1151303,FELGUEIRAS,4.17,2914,5817,6
6603,1303,1151303,FELGUEIRAS,9.5,2914,5817,3
6604,1303,1151303,FELGUEIRAS,7.92,2914,5817,3
6605,1303,1151303,FELGUEIRAS,7.01,2914,5817,328
6606,1303,1151303,FELGUEIRAS,6.23,2914,5817,695
6607,1303,1151303,FELGUEIRAS,3.75,2914,5817,8
6608,1303,1151303,FELGUEIRAS,6.28,2914,5817,1
6609,1303,1151303,FELGUEIRAS,7.2,2914,5817,129
6610,1303,1151303,FELGUEIRAS,5.48,2914,5817,85
6611,1303,1151303,FELGUEIRAS,4.46,2914,5817,19
6612,1303,1151303,FELGUEIRAS,5.08,2914,5817,1354
6613,1303,1151303,FELGUEIRAS,5.79,2914,5817,82
6614,1303,1151303,FELGUEIRAS,6.55,2914,5817,33
6615,1303,1151303,FELGUEIRAS,4.7,2914,5817,17
6616,1303,1151303,FELGUEIRAS,5.32,2914,5817,18
6617,1303,1151303,FELGUEIRAS,7.89,2914,5817,31
6618,1303,1151303,FELGUEIRAS,9.83,2914,5817,23
6619,1303,1151303,FELGUEIRAS,6.2,2914,5817,18
6620,1303,1151303,FELGUEIRAS,5.6,2914,5817,27
6621,1303,1151303,FELGUEIRAS,5.94,2914,5817,21
6622,1303,1151303,FELGUEIRAS,7.5,2914,5817,17
6623,1303,1151303,FELGUEIRAS,0,2914,5817,0
6624,1303,1151303,FELGUEIRAS,5.18,2914,5817,0
6625,1303,1151303,FELGUEIRAS,5,2914,5817,0
6626,1303,1151303,FELGUEIRAS,3.75,2914,5817,0
6627,1303,1151303,FELGUEIRAS,8.75,2914,5817,0
6628,1303,1151303,FELGUEIRAS,8.75,2914,5817,0
6629,1303,1151303,FELGUEIRAS,1.13,2914,5817,0
6630,1304,1141304,GONDOMAR,2.51,1213,2102,76
6631,1304,1141304,GONDOMAR,4.32,1213,2102,40
6632,1304,1141304,GONDOMAR,0,1213,2102,1
6633,1304,1141304,GONDOMAR,0,1213,2102,0
6634,1304,1141304,GONDOMAR,0,1213,2102,0
6635,1304,1141304,GONDOMAR,3.15,1213,2102,44
6636,1304,1141304,GONDOMAR,5.3,1213,2102,19
6637,1304,1141304,GONDOMAR,0,1213,2102,19
6638,1304,1141304,GONDOMAR,4.22,1213,2102,21
6639,1304,1141304,GONDOMAR,7.47,1213,2102,29
6640,1304,1141304,GONDOMAR,5.48,1213,2102,43
