Muni_ID,ID,Muni,dairy,other_cattle,poultry,horses,sheep,goat,pigs,graz_tot
1112,16B1112,Sobral de Monte Agraço,0.0671965878247383,0.495696006203955,0.00377665761923226,0.0134470725087243,0.0549554090732842,0.000480806514152772,0.0118417991469562,0.647394338891043
1113,16B1113,Torres Vedras,0.0630386018027936,0.145188192389734,0.00723181724351476,0.00615151723663387,0.0332677354985206,0.00779123374389321,0.0115949907107961,0.274264088625886
1401,16C1401,Abrantes,0.00874022454510259,0.0812295780100658,2.32288037166086e-05,0.0079581881533101,0.0543352690669764,0.00455361982191251,0.000551296941540844,0.157391405342625
1402,16C1402,Alcanena,0.0548893451973534,0.190704996577687,0.00101300479123888,0.00252794889345197,0.0406137348847821,0.016342687656856,0.00025781428245494,0.306349532283824
1408,16C1408,Constância,0,0,3.59712230215827e-05,0.0151798561151079,0.0126618705035971,0.000467625899280576,0,0.0283453237410072
1410,16C1410,Entroncamento,0,0.0410176125244618,3.91389432485323e-05,0,0.0618982387475538,0.000313111545988258,0,0.103268101761252
1411,16C1411,Ferreira do Zêzere,0,0.0622271321254971,0.000203269995581087,0.00606274856385329,0.0608528501988511,0.0225629695095007,0.0421431727794962,0.19405214317278
1421,16C1421,Ourém,0.0122561257512714,0.151918631530282,0.0132408691631993,0.00374479889042996,0.0689412852519649,0.0180998613037448,0.000866851595006935,0.269068423485899
1417,16C1417,Sardoal,0,0.112703533026114,7.68049155145929e-05,0.00365591397849462,0.0343394777265745,0.00278033794162826,0.000284178187403994,0.15384024577573
1418,16C1418,Tomar,0.0134781323877069,0.0823995271867613,0.0126684397163121,0.0145094562647754,0.0504669030732861,0.00756648936170213,0.00607712765957447,0.187166075650118
1419,16C1419,Torres Novas,0.00207356507679871,0.0555860953920776,0.00543856103476152,0.00419765561843169,0.0356659256265158,0.0064803961196443,0.00302748585286985,0.112469684721099
1420,16C1420,Vila Nova da Barquinha,0,0,9.68523002421308e-05,0.0102179176755448,0.0607506053268765,0.00801452784503632,4.84261501210654e-05,0.0791283292978208
1115,1711115,Amadora,0,0,0,0,0.185573770491803,0.00344262295081967,0,0.189016393442623
1105,1711105,Cascais,0.0080168776371308,0.118818565400844,0,0,0.0817299578059072,0.0172151898734177,4.21940928270042e-05,0.225822784810127
1106,1711106,Lisboa,0,0,0,0,0.0313793103448276,0.00706896551724138,0.000172413793103448,0.0386206896551724
1107,1711107,Loures,0.108777414839011,0.219967335510966,4.19972001866542e-05,0.00870741950536631,0.064097060195987,0.00786280914605693,7.69948670088661e-05,0.409531031264582
1109,1711109,Mafra,0.0774628472970063,0.380749515399526,0.0219254792160241,0.00852896833943571,0.0542192547921602,0.00347297006245962,0.00315528752961447,0.549514322636227
1116,1711116,Odivelas,0.00669473684210526,0.170231578947368,4.21052631578947e-05,0.0637473684210526,0.135684210526316,0.00174736842105263,0.000210526315789474,0.378357894736842
1110,1711110,Oeiras,0,0,0,0,0.0239,0,0,0.0239
1111,1711111,Sintra,0.0606333786671848,0.138744899941714,8.93724499708568e-05,0.0109772683116378,0.0504196619389936,0.00309306392073052,0.000209830969496794,0.264167476199728
1114,1711114,Vila Franca de Xira,0.0403305539011316,0.153438058368076,1.48898153662895e-05,0.00749553305539011,0.013922721858249,0.00055762358546754,6.70041691483026e-06,0.215766081000596
1502,1721502,Alcochete,0,0.401558518518519,2.96296296296296e-05,0.0134044444444444,0.013917037037037,6.22222222222222e-05,0.00466074074074074,0.433632592592593
1503,1721503,Almada,0.0329245283018868,0.207028301886792,0.000188679245283019,0.0489622641509434,0.154080188679245,0.015,0.000141509433962264,0.458325471698113
1504,1721504,Barreiro,0,1.05421686746988,0.000481927710843374,0.0106024096385542,0.139036144578313,0.00903614457831325,0.000421686746987952,1.21379518072289
1506,1721506,Moita,0.662349137931034,0.560258620689655,0.000538793103448276,0.0498706896551724,0.0870689655172414,0.0139762931034483,0.00758620689655172,1.38164870689655
1507,1721507,Montijo,0.0340385770539945,0.169269171727958,2.2692384702663e-05,0.00529800440499233,0.0384382299939932,0.000220917039311219,0.0275859307214844,0.274873523326437
1508,1721508,Palmela,0.0402466682654425,0.269021891808558,7.40004796327384e-05,0.00501695844324917,0.0414755558600843,0.00174038165062181,0.00369043132686971,0.361265887834458
1510,1721510,Seixal,0.0018475073313783,0.113343108504399,2.93255131964809e-05,0,0.0481231671554252,0.013108504398827,2.93255131964809e-05,0.176480938416422
1511,1721511,Sesimbra,0.00204741379310345,0.0609806034482759,8.62068965517242e-05,0.00957974137931035,0.0474622844827586,0.00328663793103448,8.08189655172414e-05,0.123523706896552
1512,1721512,Setúbal,0.000654720882150241,0.0596416264645072,6.89179875947622e-05,0.0269882839421089,0.108859407305307,0.0110957960027567,7.58097863542385e-05,0.207384562370779
1501,1811501,Alcácer do Sal,0.00393217052264593,0.313309059402366,1.44405821617552e-06,0.000927704256877327,0.0171026003362593,4.89948323345264e-05,0.000257661244571888,0.335579634653271
1505,1811505,Grândola,0.00707549641116991,0.150640226332059,1.41457536543197e-05,0.000917378320322733,0.045307801121182,0.00036019280138314,0.00537198092942841,0.209687221669199
211,1810211,Odemira,0.0286876895782064,0.325235220053797,1.94585932581697e-05,0.00227894465747153,0.0280554283752075,0.00144336977050306,0.00028858810736565,0.38600869913581
1509,1811509,Santiago do Cacém,0.00479619257292712,0.333317576974132,1.45692362482598e-05,0.00152135202512384,0.0344865153624502,0.000383980315343025,0.00219785022825137,0.376718036714475
1513,1811513,Sines,0.00738769092542677,0.246868823000898,3.14465408805032e-05,0.0035377358490566,0.0541093890386343,0.0012533692722372,5.05390835579515e-05,0.313238993710692
1201,1821201,Alter do Chão,0.00944756864042342,0.391675939013021,1.2028989865576e-06,0.00686494451628425,0.0377737347006285,0.00054701831413707,3.81920428232039e-05,0.446348600126304
1202,1821202,Arronches,0.00301493923678303,0.500880873132596,0,0.00128725133524267,0.0318027711123152,0.00034406687824135,0.000515132750212865,0.537845034445391
1203,1821203,Avis,0.00585660280092792,0.2546876879457,4.29590170976888e-07,0.000695506486811582,0.0419209124495232,0.000355271071397886,0.000298994758999914,0.303815405103531
1204,1821204,Campo Maior,0.0309009841770431,0.349702571910173,0,0.0009374150399652,0.0121070088630308,2.2293513131423e-05,7.39492142895982e-05,0.393744222717634
1205,1821205,Castelo de Vide,0,0.389062885935879,1.97599170083486e-06,0.000443610136837425,0.0233310280096824,0.000740502889887863,9.38596057896557e-06,0.413589388924567
1206,1821206,Crato,0.00433744886854055,0.497717566705445,7.50553533230758e-07,0.00079258453109168,0.0291308590085188,0.00201898900439074,0.000807970878522911,0.534806169550043
1207,1821207,Elvas,0.00730017351069983,0.45290379795643,1.92789666473877e-06,0.00401079622132254,0.027535376903798,7.17177559282822e-05,5.70657412762676e-05,0.491880855986119
1208,1821208,Fronteira,0.0106677835171483,0.238874773139746,9.30708734701475e-07,0.00121178277258132,0.0652794452975941,0.000425799246125925,2.79212620410443e-06,0.316463306808134
1209,1821209,Gavião,0,0.188299501299431,1.26431130153825e-05,0.000865350846386177,0.00619231579686732,0.00226873639109363,1.75598791880312e-05,0.197656107325982
1210,1821210,Marvão,0.000223203906068356,0.265263892118112,0,0.000797488956056731,0.04964891885608,0.00213322483143455,9.30016275284818e-06,0.318076028830505
1211,1821211,Monforte,0.000414545454545455,0.642211948051948,0,0.000786493506493507,0.0197296103896104,0.000369090909090909,8.31168831168831e-05,0.663594805194805
707,1820707,Mora,0.00387994143484627,0.259356271351879,4.39238653001464e-06,0.000687164470473402,0.0353511469009273,5.05124450951684e-05,5.44167886774036e-05,0.299383845778429
1212,1821212,Nisa,0.00064028648164727,0.25155308863026,2.86481647269472e-06,0.00263419874664279,0.0463498657117278,0.00210420769919427,7.26947179946285e-05,0.303357206803939
1213,1821213,Ponte de Sor,4.55038304982314e-05,0.14495885102828,1.13759576245579e-05,0.00132032208180025,0.0365785029950763,0.00111431059919302,0.0006342096375691,0.184663076130041
1214,1821214,Portalegre,0.0147355455731053,0.39729531951891,3.62266338211853e-06,0.00117301840312998,0.0443218374148674,0.0034933342993769,7.20910013041588e-05,0.461094768874076
701,1830701,Alandroal,0.0175699867561766,0.309708179202631,8.67698771521213e-06,0.00234278668310728,0.0314960953555282,0.00564438050874549,0.000342055989404941,0.367112161483308
702,1830702,Arraiolos,0.0110370855449094,0.363882608395947,1.10291583373544e-05,0.000558006479630523,0.0302067967188254,0.00129489212104501,0.00305025160267457,0.410040670021369
703,1830703,Borba,0.00488120442248883,0.259585979769466,7.05716302046577e-06,0.00151023288637968,0.0671183250999765,0.000201129146083275,0.00157845212891084,0.334882380616326
704,1830704,Estremoz,0.00417435870616845,0.215037523206861,9.93645895980964e-06,0.000805376147268781,0.0642002457966164,0.000739220249457417,0.000921737311403394,0.285888397876736
705,1830705,Évora,0.00465103215840472,0.403249730843046,2.62135467865e-06,0.00139886720029958,0.0249523943266395,0.000190141834012077,0.000226840799513177,0.434671628516594
706,1830706,Montemor-o-Novo,0.0181807240244476,0.402720639398214,2.896097790315e-05,0.00186516220028209,0.0342366713681241,0.000124400564174894,0.00305086976962859,0.460207428302774
708,1830708,Mourão,0.00597315122316292,0.3866869357781,1.87099490153889e-06,0.00141634314046494,0.016526497965293,0.0034445016137331,0.000400860657654708,0.41445016137331
709,1830709,Portel,0.0176549478850312,0.275261789645035,3.88736363857237e-06,0.00124881556889137,0.0430209674676255,0.00167253820549576,0.00379212322942734,0.342655069365145
710,1830710,Redondo,0.0316445352400409,0.31939437872747,5.27200237240107e-06,0.0027025602161521,0.0172859072786583,0.00081221786549804,0.000385185673333553,0.372230057003526
711,1830711,Reguengos de Monsaraz,0.00325032675242485,0.27028547843434,4.81529889248126e-06,0.00123478021600055,0.0260762193024696,0.00269312788058059,0.000346013620416867,0.303890761505125
1215,1831215,Sousel,0.0129569007263923,0.203778208232446,9.68523002421307e-07,0.000681840193704601,0.0621980629539952,3.00242130750605e-05,0.000450847457627119,0.280096852300242
712,1830712,Vendas Novas,0,0.272296882984159,0.00585590189064895,0.00310296371997956,0.0214754726622381,9.90035769034236e-05,0.00825881451200818,0.311089039345938
713,1830713,Viana do Alentejo,0.0152957144652507,0.331007666205857,1.50810607012693e-06,0.00142465753424658,0.0334085710694986,0.00343571697876084,0.00103154455196682,0.38560537891165
714,1830714,Vila Viçosa,0.00562092331074663,0.439198277499842,2.53308846811475e-06,0.00577290861883351,0.034922424165664,0.00460135520233044,7.0926477107213e-05,0.490189348362992
201,1840201,Aljustrel,0.0116957381765869,0.195728414724998,4.11025766177717e-06,0.00142882831967529,0.0278983738793126,0.000870860842089039,0.000123564620957176,0.237749890821281
202,1840202,Almodôvar,4.91727705782923e-05,0.11295753726374,7.68324540285817e-06,0.00115863340675101,0.0600440506069764,0.00140705834144343,0.000445372125185678,0.176069507760078
203,1840203,Alvito,0.0052549531896364,0.445659046374918,1.74178097104289e-06,0.0012183757892445,0.031734378401916,7.18484650555193e-05,5.39952101023296e-05,0.483994339211844
204,1840204,Barrancos,0,0.479354078264969,0,0.00207449316360208,0.0167452459531667,0.000198805594845199,0.0013963539211064,0.49976897689769
205,1840205,Beja,6.60495164968988e-06,0.179604734924714,2.2704521295809e-06,0.00156021342250018,0.0207724697359051,0.00151470117753904,0.000318998524206116,0.203779993188644
206,1840206,Castro Verde,7.56844117705028e-05,0.229775508997379,3.15351715710428e-06,0.00111713345290419,0.0396351774838875,0.000339200189211029,0.000167924788615803,0.271113782840925
207,1840207,Cuba,0,0.294371479598846,0.000298117873334249,0.00216375875807116,0.0314486880065943,0.00386591564775381,0.00502129413380959,0.337169254018409
208,1840208,Ferreira do Alentejo,0.00760363891867904,0.175789356902481,1.47923523538331e-06,0.0020957065197293,0.0258370622388225,7.83994674753153e-05,0.00101420065825968,0.212419843940683
209,1840209,Mértola,0,0.0927674465106979,5.33226687995734e-06,0.000385256282076918,0.0594313359550312,0.00340965140305272,0.000286831522584372,0.156285853940323
210,1840210,Moura,0.000638437731094739,0.293048670263756,3.83446084741585e-06,0.00202459532743557,0.0208706965024239,0.00322656185807017,0.000410835090794555,0.320223631234423
212,1840212,Ourique,0.0004892993917549,0.205537733723812,5.40662311331381e-06,0.00293804911015995,0.058131786438387,0.00122234737553503,0.00267177292182924,0.270996395584591
213,1840213,Serpa,0.000317287916252629,0.184442493009498,7.39491137660897e-06,0.00182215238139255,0.0530163150232247,0.00165646014836041,0.00028840154368775,0.241550504933792
214,1840214,Vidigueira,0.000334045615106188,0.167807771139506,2.61654528803803e-06,0.00125855828354629,0.0323108455802189,0.00292747808643321,6.54136322009507e-05,0.204706728882299
1403,1851403,Almeirim,0.000398257622899813,0.0276996473760631,3.11138767890479e-05,0.00186268409043767,0.00397116780750882,0.000165940676208256,2.59282306575399e-05,0.0341547396805642
1404,1851404,Alpiarça,0.00349695740365112,0.0895983772819473,2.43407707910751e-05,0,0.00642799188640974,0.00214807302231237,6.08519269776876e-06,0.101701825557809
1103,1851103,Azambuja,0.0328615052990839,0.173897970181426,0.00380635890066463,0.00828273756062511,0.0141638225255973,0.00386653493802766,0.00561523262080115,0.242494162026226
1405,1851405,Benavente,0.0585051403167547,0.447333981661573,3.47318699638789e-06,0.0104160878021673,0.00566719922200611,0.00380522367324257,0.0107436093359266,0.536474715198666
1406,1851406,Cartaxo,0.00100601891659501,0.179303525365434,0.000424190312410433,0.00605331040412726,0.00880338205789625,0.00126683863571224,0.0630581828604185,0.259915448552594
1407,1851407,Chamusca,0.0236291448245913,0.136952759080617,1.86109991004684e-06,0.00247836471354571,0.025139117218276,0.000973045069636155,4.03238313843482e-06,0.189178324389714
1409,1851409,Coruche,0.0215918330796096,0.218698665711471,1.14623444076296e-05,0.00311417569624787,0.0110928628996149,0.00174191815169696,0.00105704307334109,0.257307960956389
1412,1851412,Golegã,0.00427614631633179,0.0157204190279924,6.86931135153701e-06,0.00507642108878585,0.00440666323201099,2.7477245406148e-05,2.23252618924953e-05,0.0295363214837713
1414,1851414,Rio Maior,0.0225623238673315,0.107368306958595,0.0423520485584219,0.0103013223498808,0.0298991979189248,0.0114892694558855,0.0209939301972686,0.244966399306308
1415,1851415,Salvaterra de Magos,0.0345334957369062,0.193344701583435,2.19244823386114e-05,0.00971010962241169,0.00785018270401949,0.000200974421437272,0.00433252131546894,0.249993909866017
1416,1851416,Santarém,0.061327959086378,0.109892948467906,0.00808477441164998,0.00341004637455034,0.0270155593117497,0.00921900056342912,0.0107723312963204,0.229722619511984
801,1500801,Albufeira,0,0.00554671382257589,5.89448865310934e-05,0.00477453580901857,0.0655113468906572,0.000533451223106396,6.18921308576481e-05,0.0764868847627468
802,1500802,Alcoutim,7.87275064267352e-05,0.00483129820051414,4.65938303341902e-05,0.00196497429305913,0.039577442159383,0.00735298843187661,9.80077120822622e-05,0.0539500321336761
803,1500803,Aljezur,0,0.499697406340058,7.68491834774256e-05,0.0099759846301633,0.00743035542747358,0.00291546589817483,0.000273775216138329,0.520369836695485
804,1500804,Castro Marim,0,0.053170800056046,5.04413619167718e-05,0.00515342580916351,0.0243169398907104,0.0234244080145719,0.00028022978842651,0.106396244920835
805,1500805,Faro,0.000715861730816377,0.0268693307183133,2.4515812699191e-05,0.00220151998038735,0.0221990683991174,0.00131649914194656,5.63863692081393e-05,0.0533831821524884
806,1500806,Lagoa,0,0.108747488278634,0.000107166778298727,0.0155659745478902,0.0142330877427997,0.00581379772270596,0.00562625586068319,0.150093770931011
807,1500807,Lagos,0.00304737516005122,0.264174135723432,0.000128040973111396,0.0317029449423816,0.00708493384549723,0.00128040973111396,0.000256081946222791,0.30767392232181
808,1500808,Loulé,0.000257776497695853,0.0103629032258065,7.34447004608295e-05,0.00205357142857143,0.0400244815668203,0.00189804147465438,0.000158410138248848,0.0548286290322581
809,1500809,Monchique,0.000466888994759409,0.152348737494045,0.000190566936636494,0.00469747498808957,0.0101238685088137,0.00504525964745117,0.0138923296808004,0.186765126250596
810,1500810,Olhão,0,0.0146144721233689,4.74495848161329e-05,0.00438117833135627,0.0161842625543693,0.000122578094108343,0.000102807433768288,0.0354527481217873
811,1500811,Portimão,0.00361168243521185,0.261990950226244,0.000131633072809543,0.0259893048128342,0.0227889757301522,0.000551213492389963,0.00257507198683669,0.317638831756479
812,1500812,São Brás de Alportel,0,0.000748454279205988,6.50829808005207e-05,0.0010868857793687,0.00587373901724699,0.00262284412626098,9.7624471200781e-05,0.010494630654084
813,1500813,Silves,0.00107048748353096,0.0639591567852438,6.75230566534914e-05,0.00572463768115942,0.0458967391304348,0.00264245718050066,0.0011421277997365,0.12050312911726
814,1500814,Tavira,5.80130529369108e-05,0.00676939811457578,4.35097897026831e-05,0.00524836838288615,0.0123168963016679,0.00342005076142132,0.000215736040609137,0.0280719724437999
815,1500815,Vila do Bispo,0.000334365325077399,0.173960784313726,1.65118679050568e-05,0.00366976264189887,0.0768833849329205,0.00324251805985552,5.77915376676987e-05,0.258165118679051
816,1500816,Vila Real de Santo António,0.00108514190317195,0.000934891485809683,5.00834724540902e-05,0.0192487479131886,0.0209432387312187,0.00664440734557596,0.000200333889816361,0.0491068447412354
