129725,323035,272/C67,Casal das Raposas,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2,,,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
149057,324217,273/39,CARNIDE,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,26,34,,,,,,,15,4,,,,,40,39,,,28,33,,,31,28,,,28,,,,28,,,28,30,,,28,,,28,29,,,28,,,25,,,,,
147074,337050,261/142,RIBª STO. AMARO - LOURIÇAL,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,13,14,,,,,,,16,17,,,,,19,14,,,9.9,18,,,16,18,,,18,,,,17,,,20,19,,,22,,,24,23,,,30,,,23,,,,,
154362,326065,274/80,CHARNECA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,2,,,,,,,,12,10,,,,,6.1,9.2,,,9.5,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162398,334528,262/10,Anços - Arrancada,Nascente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,,,,,,,,13,,,,,,11,12,,,12,12,12,12,12,15,13,9.2,12,,,,12,,,2,12,15,,12,,,11.8,13,,,12,,,12,,,,,
162453,334543,262/25,ANÇOS,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,14,14,,,,,,,14,12,,,12,,,,11,,,11.4,14,,,13,,,11.7,12,,,12,,,12,,,,,
161856,339518,262/4,OURÃO,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,8.1,5,,,,,,,9.7,9.4,,,,,8.2,7,,,,,,,12,,,,10,,,,4.1,,,5.8,12,,,23,,,2.8,10.8,,,3,,,9.3,,,,,
161840,339453,262/8,Barreiras,Nascente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5.8,,,,,5.1,5.2,,,7.8,4.6,7,,10,3.8,8,5.8,5,,,,3.3,,,4.3,6.9,,,7.7,,,3.1,5.7,,,3.3,,,7.5,,,,,
164135,315992,286/25,SANTIAIS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,2.5,2.7,,,,,,,2.7,,,,,,3.2,2,,,2.5,2,,,2.5,2.4,,,2.4,,,,2.4,,,2.5,2.3,,,2,,,2,2,,,2,,,2.4,,,,,
153324,320908,274/84,VENDA NOVA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,14,11,,,,,,,6.6,10,,,,,25,,,,6.8,,,,5.4,5.6,,,7.4,,,,6.1,,,7.9,6.5,,,6.2,,,5.1,5.8,,,6.4,,,7.4,,,,,
144886,330363,261/143,PEDROGUEIRA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,30,33,,,,,,,29,,,,,,33,30,,,26,27,,,27,28,,,27,,,,26,,,27,26,,,27,,,25,26,,,27,,,29,,,,,
137483,297179,308/51,CALVARIA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,2,,,,,,,,3.4,4.1,,,,,3.7,,,,2.9,6.5,,,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
136970,296208,308/52,CASAIS DOS MATOS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2,,,2,2,,,2,,,,2,2,,2,2,,,2,0.9,,0.9,,,,,,,2,,,,,
137505,297188,308/56,CALVARIA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,2,,,2,,,2,3.6,,,,,,2,,,,,
135040,294719,307/C81,Chão Pardo,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.8,,,,,5.6,5.3,,,4,3.3,,,4.2,3.4,,,4.4,,,,3.8,2,,3,3.9,,,4,2.8,,2.7,,,,3.4,,,2.8,,,,,
149308,285834,318/C83,Olho de àgua,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,16,,,,,15,14,,,9.8,13,,,6.9,14,,,12,,,,5.6,6.5,,10,10,,,8.6,5.7,,4.6,,,,9.7,,,9,,,,,
137244,290290,308/C82,Casal da Nogueira,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,,,,,12,12,,,12,,,,14,8.4,,,6.6,,,,12,9.1,,15,,,,20,7.2,,11,,,,17,,,12,,,,,
142075,290709,308/53,LIVRAMENTO,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2.7,,,2,2,,,2,,,,2,2,,2,,,,,,,,,,,,,,,,,,,
139343,296861,308/57,FONTE DE VAIS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,19,,,,,29,22,,,27,22,,,21,,,,30,,,,24,19,,26,20,,,32,,,17,22,,,21,,,21,,,,,
173181,319187,287/C69,CASAL DA RAINHA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,29,,,,,,,18,12,,,,,15,16,,,17,14,,,37,30,,,19.9,16,,,13,,,11,,,,34,,,15,33,,,32,32,,28,20,,34,26,
174308,315618,287/C70,Aldeia do Bofinho,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,8.1,,,,,,,7.2,15,,,,,6.7,5.8,,,7.3,9.4,,,9.3,11,,,2.9,3.4,,,,,,,,,,,,,,,,,,,,,,,,,
173155.28,308603.77,299/162,CASAIS DO VENTO,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,11,14,,,,,,,
172382,337567,263/5,Ribeira de Alcalamoque,Nascente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2,,,,,19,12,,,11,22,,,17,12,,,19,,,,16,21,,15,22,,,24,,,14,17,,,12,,,16,,,,,
172712,334946,263/6,Alvorge - Albergue pelegrino,Nascente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,,,22,,,,,,18,15,,,15,30,,,17,18,,,17,,,,11,23,,14,24,,,17,,,8.3,18,,,5.4,,,11,,,,,
174978,327851,275/8,Além da Ponte,Nascente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,5.7,,,,8.3,,,,7.4,5.3,,,6.2,,,,5.3,5.1,,2,5.3,,,,,,4.5,,,,3.7,,,4.8,,,,,
213305,354636,243/4,CEPOS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,3.1,2,,,2,2,,,2,,,,5.3,,,2,2,,,2,,,2,2,,,2,,,5.5,,,,,
222092,368803,233/2,MONTE FRIO,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,2.9,,,,,,,2.5,2,,,,,4.4,2,,,6,2,,,2,2,,,2,,,,3.9,,,3.6,2,,,2,,,3.3,2,,,4.5,,,4.1,,,,,
193103,338225,264/C66,Amial,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,,,,,2,2,,,2,2,2,,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
183720,332114,263/C64,Cercal,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,2,,,,,,,13,23,,,,,4.7,16,,,7.3,4,,,17,18,,,8,3,,,5,,,,,,,,,,,,,,,,,,,,,,
193103,338225,264/C66,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,,,,,2,2,,,2,2,2,,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
188730,336371,264/C65,Campelo,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,2,,,,2,,,,2,2,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190228,324473,276/C68,VÁRZEA REDONDA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2.3,,,,,2.2,,,,,,,,,,,,2.2,1.9,,,2,,,3,,,,3.3,,,2.6,3,,,2.7,2.4,,2.9,3.1,,3.1,2.8,
206837,351636,243/1,CADAFAZ,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,,,,,,,7.8,2,,,,,2,10,,,9.3,12,,,2,2,,,2,,,,2,,,2,,,,2,,,2,2,,,2,,,2,,,,,
201352,352386,243/2,CARCAVELOS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,8,2,,,2.7,2,,,2,2,,,2,,,,2,,,2,2,,,2,,,2,2,,,2,,,2,,,,,
202380,358468,243/3,PÓVOA DE GÓIS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2,,,2,2,,,2,,,,2,,,2,2,,,2,,,,,,,,,,,,,,,
180273,345428,251/17,FERVENÇAS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,2,,,,,,,2.2,4.2,,,,,3.9,3,,,2.7,2,,,2.4,2,,,,,,,2.2,,,2.4,,,,2.7,,,,,,,,,,,,,,,
183840,346021,251/16,Zona Industrial - Parque Desportivo,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,4.9,,,,,,,7,7.1,,,,,6.6,7,,,5.8,6.4,,,7.4,6.8,,,5.4,,,,5.6,,,8.9,,,,7,,,4.7,,,,6.6,,,6.8,,,7.4,,
184556,342704,252/C58,VILA NOVA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6.8,,,,,,,8.2,8.4,,,,,6.6,8,,,7.6,11,,,2,4.6,,,9,,,,9.4,,,7.6,,,,2.3,,,4.6,5.5,,,5,,,3.7,,,,,
229539,369281,233/C44,ALDEIA DAS DEZ,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,4.1,,,,,2,2,,,2,2,,,2,,,,2,,,,2,,,2,,,,2,,,2,2,,,2,,,2,,,,,
220481,382351,211/1,ERVEDAL DA BEIRA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,2,,,2,2,,,2,,,2,,,,,
218550,380460,211/C33,ANDORINHA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,5.1,,,,,,,4.3,,,,,,7,5,,,3.7,4.6,,,5.3,5.2,,,5.8,,,,3.9,,,3.7,,,,5.7,,,2,2.3,,,2.7,,,4.5,,,,,
223213,356236,244/1,Camba,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,,,,,2,2,,,2,2,,,2,2,,,0.89,0.89,,,2,,,,,,,,,,,,,,,,,,,,,,
229839,345837,254/1,Porto das Vacas,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,,,,,2,2,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215580,342636,253/1,Pampilhosa,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,,,,,2,2,,,7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209396,336565,265/1,Trinhão,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,2,,,,,2,2,,,2,2,,,2,,,,0.89,0.89,,,2,,,,,,,,,,,,,,,,,,,,,,
171852,339727,263/C61,RABAÇAL,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2,,,2,2,,,2,,,,2,,,2,,,,2,,,2,,,,2,,,2,,,,,
178871,336116,263/4,Dueça,Nascente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,9.8,,,,,4.9,5.6,,,3.2,5.5,,,4.9,5.7,,,3.3,,,,2.7,17,,2.6,15,,,4.3,,,3,,,,3.1,,,2.3,,,,,
178857,335877,263/C62,FONTE REDOIÇA - TALISCAS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9.1,,,,,,,11,9.3,,,,,13,9,,,12,13,,,10,14,,,17,,,,9.4,,,8.6,,,,12,,,5.9,10.3,,,8.6,,,6.8,,,,,
181155,335784,263/C63,CARVALHAIS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,3,,,,,,,4,,,,,,5.2,11,,,6,3.7,,,5.7,3.1,,,6.9,,,,6.7,,,4.4,,,,5.1,,,6.2,8.2,,,8.8,,,8.8,,,,,
209012,370429,221/C35,Pereira,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,4.9,,,,,2,2,,,2,2,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186850,361530,231/C40,Casais,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2,,,2,2,,,2,,,,2,,,2,,,,2,,,2,2,,,2,,,2,,,,,
193280,360877,231/16,ALVEITE GRANDE,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2,,,2,2,,,2,,,,2,,,2.2,,,,,,,,,,,,,,,,,,,
249773,427181,169/C10,Zona Industrial-Aguiar,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,29,29,,,,,35,28,,,25,29,,,32,31,,,34,,,,37,,,33,,,,33,,,22,29,,,28,,,28,,,,,
253198,418958,180/C20,PENAVERDE - MOREIRA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,25,24,,,,,32,26,,,33,18,,,26,25,,,24,,,,28,,,26,,,,23,,,21,22,,,23,,,,,,,,
209109,438948,156/C4,Esteiro de Cima,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2,,,2,2,,,2,2,2,,2,2,,2,2,,,2,,,2,2,,,2,0.89,,2,2,,2,2,
222391,445788,147/C1,Vale Abrigoso,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,5.6,,,,,4.3,5.2,,,2.8,3.7,,,2.4,4.8,,,2.3,2.1,2.1,,6.7,4.9,,3.6,2,,,3.2,,,5.7,,,,4,3.2,,2,3,,2,2.7,
237394,403521,190/2,Cunha Alta (Quintais),Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6.3,,,,,,,4.9,4.1,,,,,8.8,4.7,,,18,3.4,,,5.7,3.4,,,7.2,,,,7.7,,,4.8,3.8,,,2.9,,,5.8,2.7,,,6.2,,,4.4,,,,,
194679,386058,209/C31,CHÃO MIÚDO,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2,,,2,2,,,2,,,,2,,,2,,,,,,,,,,,,,,,,,,,
218888,393146,200/1,Canas de Senhorim (Casal),Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,7.6,,,,,,,7.4,7.1,,,,,13,14,,,8.9,21,,,19,12,,,16,,,,16,,,23,13,,,25,,,14,,,,,,,,,,,,
187624,418517,176/C17,ARCOZELO DAS MAIAS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,4.9,,,,,,,2,6.8,,,,,8,10,,,8.3,10,,,11,6.9,,,7.5,,,,14,,,2,2,,,2,,,2,6.8,,,4.3,,,5.3,,,,,
247303,410469,179/9,Antas,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5.9,,,,,,,4.5,2,,,,,6.8,7,,,8.1,6.4,,,6.3,9.1,,,7.2,,,,6.8,,,7.5,3.7,,,4.7,,,15,6.5,,,7.7,,,6.6,,,,,
231540,411256,178/5,Pindo de Cima,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,58,57,,,,,62,63,,,60,50,,,58,54,,,50,,,,43,,,43,28,,,41,,,37,23,,,,,,,,,,,
202216,385621,210/C32,Amainhos,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,26,,,,,,,26,38,,,,,32,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203680,421940,166/15,BORDONHOS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9.8,,,,,,,2.7,7,,,,,18,20,,,23,27,,,19,24,,,5.6,,,,25,,,34,,,,32,,,46,30,,,36,,,37,,,,,
209190,425390,166/16,VILA MAIOR,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2,,,2,8.3,,,2,,,,2,,,2,,,,2,,,2,8.3,,,2,,,7.8,,,,,
237306,424457,168/1,Lamas,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,6.3,,,,,,,8.9,7.3,,,,,6.1,8,,,6.6,6.9,,,7.7,,,,6,,,,7.4,,,7.7,9.6,,,7.9,,,7.1,8.8,,,2.4,,,10,,,,,
213716,395498,199/C27,CALDAS DE S. GEMIL,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,,,,,,,15,3.9,,,,,13,13,,,16,4.6,,,4.2,4.5,,,4.3,,,,4.5,,,,,,,,,,,,,,,,,,,,,,
187259,398908,198/C26,Near Agadão (no closer georeference),Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228761,431249,157/C5,Borralhais,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,3.4,,,,,2,3.1,,,2,2.1,,,3.4,2.7,,,2.1,2,2,,2.8,2,,2,2,,,2,,,3,2,,,2,1.2,,2,2,,2,2,
230918,438785,157/C6,Adomingueiros,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,,,,,,,2.7,2,,,,,3,2.5,,,3.6,2.3,,,2,2.2,,,2.7,2,2,2,3.2,3.1,,3.2,2,,,3,,,6.1,2.6,,,4.4,2.9,,4.3,3.2,,5.3,3.6,
219490,417320,178/C19,Lordosa,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2,,,,,,,2,2,,,,,2,2.9,,,3.7,2.4,,,2.6,2,,,2,,,,2.9,,,2.3,,,,3.5,,,2,2,,,2,,,2,,,,,
193451,411701,176/C18,CAMPIA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,8.4,2,,,,,2,2,,,2,2,,,2,2,,,2,,,,2,,,2,2,,,2,,,2,2,,,2,,,2,,,,,
210779,304102,301/C75,CARDIGOS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2,,,2,2,,,0.9,0.9,,,2,,,2,,,,0.9,,,1.2,,,,0.9,0.9,,0.9,0.9,,1.6,,
222408,289915,323/C80,ENVENDOS,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,,,,,2,2,,,2,2,,,2,2,,,0.9,1.2,,,2,,,2,,,,1.1,,,1.2,2,,,1.4,1.2,,1.3,1.4,,1.5,1.6,
230209,310282,290/C72,Rebacinhas,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259685,428025,169/C11,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,3.9,14,,,,,3.5,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201971,316577,289/C71,Zona Industrial,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199325,301307,300/C74,Vila de Rei,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,3.6,,,,,2,2,,,2,2,,,2.3,2,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
251139,408779,191/C23,RANCOSINHO,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,18,,,,,2,2,,,2,2,,,2,3,,,2.2,,,,2,,,2,,,,4.8,,,2,2.6,,,2,,,2,,,,,
300099,411788,183/C22,Aldeia Nova,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,8.2,,,,,,,30,,,,,,19,11,,,9.6,7.9,,,12,11,,,17.9,17.9,,,38,8.7,,13.2,,,,7.9,,,6.6,10.4,,,13.3,6.6,,6.8,8.7,,8.2,6.3,
260682,400059,191/2,CABEÇA ALTA,Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,2.9,3.7,,,,,2.9,2.8,,,2.4,2.9,,,2,2.9,,,2.4,,,,3.9,,,4,,,,3.1,,,2.3,2.5,,,3.6,,,2.9,,,,,
