CAA_ID,agua_leg,surface_id,GW_ID,area
1670,Aguas interiores,4264,7,26.837
1685,Aguas interiores,4264,23,60.667
1685,Aguas interiores,4264,91,59.251
1717,Aguas de transicao,68,23,9.191
1717,Aguas de transicao,68,26,31.533
1717,Zonas humidas litorais,704,23,2.402
1717,Zonas humidas litorais,704,26,9.133
1718,Zonas humidas litorais,702,20,22.897
1718,Zonas humidas litorais,702,23,5.62
1718,Aguas interiores,4170,20,2.243
1718,Aguas interiores,4170,23,1.693
1819,Aguas interiores,4222,23,44.037
1829,Aguas interiores,4323,7,0.031
1831,Aguas interiores,4323,7,0.1
1838,Aguas interiores,4261,7,0.355
1868,Aguas interiores,4162,85,28.935
1869,Aguas interiores,4198,85,12.907
1877,Aguas interiores,4162,85,11.607
1879,Aguas interiores,4162,85,3.514
1895,Aguas interiores,4198,85,3.533
1896,Aguas interiores,4198,85,3.395
1897,Aguas interiores,4198,85,3.626
1898,Aguas interiores,4198,85,20.089
1906,Aguas interiores,4323,7,79.875
1909,Aguas interiores,4323,7,29.646
1912,Aguas interiores,4323,7,0.045
1916,Aguas interiores,4264,7,3.113
1916,Aguas interiores,4323,7,1.604
1918,Aguas interiores,4264,7,65.227
1918,Aguas interiores,4323,7,43.554
1921,Aguas interiores,4264,7,20.54
1924,Aguas interiores,4264,7,27.91
1926,Aguas interiores,4264,7,14.922
1928,Aguas interiores,4264,7,2.422
1930,Aguas interiores,4264,7,29.037
1943,Aguas interiores,4264,7,25.728
1945,Aguas interiores,4264,7,11.6
2014,Aguas interiores,4323,7,79.989
2051,Aguas interiores,2367,40,79.472
2052,Aguas interiores,2367,40,51.732
2063,Aguas interiores,2224,40,171.106
2076,Aguas interiores,3039,43,41.089
2127,Aguas interiores,999,42,0.5
2128,Aguas de transicao,8,42,33.973
2128,Aguas interiores,961,42,33.973
2131,Aguas interiores,999,42,5.097
2133,Aguas interiores,961,42,32.507
2138,Aguas interiores,935,42,1.048
2139,Aguas de transicao,8,42,3.984
2140,Aguas de transicao,8,42,26.835
2143,Aguas interiores,935,42,11.777
2144,Aguas interiores,935,42,26.759
2155,Aguas de transicao,8,42,30.921
2155,Aguas interiores,961,42,87.955
2157,Aguas de transicao,8,42,76.968
2162,Aguas interiores,935,42,8.853
2170,Zonas humidas litorais,472,14,30.543
2170,Aguas interiores,919,14,26.014
2185,Aguas interiores,920,42,16.259
2186,Aguas interiores,920,42,43.191
2187,Aguas de transicao,8,42,16.672
2187,Zonas humidas litorais,470,42,4.986
2188,Aguas de transicao,8,50,124.559
2188,Zonas humidas litorais,464,50,48.279
2188,Zonas humidas litorais,468,50,61.198
2188,Zonas humidas litorais,469,50,63.621
2188,Zonas humidas litorais,470,50,43.665
2190,Aguas de transicao,8,42,120.108
2195,Aguas de transicao,4,60,2.405
2195,Aguas de transicao,4,82,6.948
2196,Aguas de transicao,4,82,0.685
2224,Aguas interiores,880,65,0.845
2260,Aguas interiores,891,14,19.433
2262,Aguas interiores,891,14,22.531
2276,Zonas humidas litorais,444,58,19.587
2276,Aguas marinhas e costeiras,4755,58,33.917
2276,Aguas marinhas e costeiras,4755,77,5.501
2278,Aguas marinhas e costeiras,4755,77,1.262
2280,Aguas de transicao,4,60,42.706
2283,Aguas de transicao,4,60,22.254
2283,Zonas humidas litorais,454,60,51.443
2311,Aguas interiores,903,16,31.739
2320,Aguas interiores,935,42,3.214
2321,Aguas interiores,935,42,5.645
2363,Aguas de transicao,8,49,129.261
2363,Aguas de transicao,8,50,21.262
2363,Zonas humidas litorais,459,49,61.849
2363,Zonas humidas litorais,459,50,1.52
2363,Zonas humidas litorais,464,49,66.602
2363,Zonas humidas litorais,464,50,11.777
2363,Zonas humidas litorais,468,49,13.72
2363,Zonas humidas litorais,468,50,9.689
2363,Zonas humidas litorais,469,49,60.229
2363,Zonas humidas litorais,469,50,5.661
2453,Aguas interiores,4536,3,9.199
2454,Aguas interiores,4536,3,5.776
2458,Aguas interiores,4536,3,3.286
2501,Aguas interiores,4353,7,23.855
2544,Aguas interiores,4536,3,1.392
2547,Aguas interiores,4536,3,48.732
2648,Aguas interiores,4261,7,54.672
2691,Aguas interiores,4585,3,86.783
2692,Aguas interiores,4585,3,7.83
2692,Aguas interiores,4650,3,48.092
2693,Aguas interiores,4585,3,19.892
2694,Aguas interiores,4585,3,59.225
2695,Aguas interiores,4650,3,33.3
2700,Aguas interiores,4650,3,35.392
2703,Aguas interiores,4536,3,22.224
2706,Aguas interiores,4585,3,115.509
2708,Aguas interiores,4650,3,95.865
2709,Aguas interiores,4650,3,74.67
2815,Aguas interiores,3994,85,11.681
2816,Aguas interiores,3994,85,3.48
2817,Aguas interiores,3994,85,26.12
2867,Aguas de transicao,67,15,27.56
2868,Aguas de transicao,67,15,2.331
2887,Aguas marinhas e costeiras,4784,34,12.383
2889,Aguas marinhas e costeiras,4784,34,5.384
2897,Zonas humidas interiores,254,34,150.878
2897,Aguas marinhas e costeiras,4784,8,18.222
2897,Aguas marinhas e costeiras,4784,34,132.806
2902,Aguas interiores,4198,85,1.955
2906,Aguas interiores,4198,85,13.417
2911,Aguas interiores,4198,85,34.229
2913,Aguas interiores,4049,85,23.128
3016,Aguas interiores,3342,44,53.176
3016,Aguas interiores,3342,45,16.04
3016,Aguas interiores,3342,46,69.216
3056,Aguas de transicao,66,33,15.295
3056,Zonas humidas litorais,670,33,15.24
3067,Zonas humidas interiores,164,34,46.569
3078,Aguas de transicao,66,33,16.02
3133,Aguas de transicao,66,33,5.928
3133,Aguas de transicao,66,46,21.327
3140,Aguas de transicao,66,46,273.844
3140,Zonas humidas litorais,676,46,6.164
3141,Aguas de transicao,66,33,0.016
3141,Aguas de transicao,66,46,3.473
3144,Aguas de transicao,66,45,333.185
3144,Aguas de transicao,66,46,333.477
3144,Zonas humidas litorais,675,45,48.041
3144,Zonas humidas litorais,675,46,48.041
3144,Zonas humidas litorais,676,45,451.421
3144,Zonas humidas litorais,676,46,451.713
3178,Aguas interiores,3875,85,27.784
3178,Aguas interiores,3895,85,14.997
3181,Aguas interiores,3875,85,39.253
3183,Aguas interiores,3875,85,28.303
3204,Aguas interiores,3907,85,1.811
3205,Aguas interiores,3907,85,66.593
3207,Aguas interiores,3907,85,14.802
3244,Aguas interiores,3932,85,15.691
3245,Aguas interiores,3932,85,97.038
3248,Aguas interiores,3932,85,84.085
3294,Aguas interiores,3475,45,74.49
3347,Aguas interiores,4593,3,29.127
3365,Aguas interiores,4564,3,19.25
3388,Aguas de transicao,99,3,43.572
3390,Aguas de transicao,99,3,31.998
3393,Aguas de transicao,99,3,36.087
3395,Aguas de transicao,99,3,59.857
3397,Aguas interiores,4552,3,29.451
3399,Aguas de transicao,99,3,41.816
3400,Aguas interiores,4552,3,26.257
3401,Aguas interiores,4552,3,35.899
3402,Aguas interiores,4552,3,14.059
3403,Aguas interiores,4552,3,90.68
3404,Aguas interiores,4552,3,64.608
3405,Aguas interiores,4552,3,15.243
3406,Aguas interiores,4552,3,12.978
3407,Aguas interiores,4552,3,27.85
3437,Aguas interiores,4593,3,66.317
3439,Aguas interiores,4593,3,10.006
3452,Aguas de transicao,101,2,16.519
3495,Aguas interiores,4552,3,35.454
3498,Aguas interiores,4593,3,130.309
3501,Aguas interiores,4552,3,200.838
3501,Aguas interiores,4593,3,0.949
3548,Aguas de transicao,99,3,33.763
3550,Aguas de transicao,99,3,7.15
3550,Aguas de transicao,99,4,28.952
3551,Aguas de transicao,99,3,1.54
3568,Aguas de transicao,99,3,4.728
3568,Aguas interiores,4552,3,30.247
3570,Aguas de transicao,99,3,8.715
3571,Aguas de transicao,99,3,23.33
3600,Aguas de transicao,99,3,0.002
3600,Aguas interiores,4552,3,39.384
3608,Aguas de transicao,102,53,8.661
3617,Aguas interiores,3994,85,21.042
3618,Aguas interiores,3994,85,55.285
3619,Aguas interiores,3994,85,26.856
3620,Aguas interiores,3994,85,37.944
3621,Aguas interiores,3994,85,56.538
3622,Aguas interiores,3994,85,112.915
3626,Aguas interiores,3994,85,73.536
3628,Aguas interiores,3994,85,108.322
3629,Aguas interiores,3994,85,32.032
3636,Aguas interiores,3873,85,12.918
3637,Aguas interiores,3873,85,50.899
3638,Aguas interiores,3873,43,49.517
3639,Aguas interiores,3873,43,22.589
3640,Aguas interiores,3873,43,9.729
3675,Aguas interiores,3873,43,51.076
3675,Aguas interiores,3873,46,213.93
3700,Aguas interiores,3063,45,7.231
3700,Aguas interiores,3063,46,7.231
3712,Aguas interiores,3873,43,24.529
3743,Aguas interiores,3873,85,0.602
3743,Aguas interiores,3994,85,7.203
3768,Aguas interiores,3475,45,3.958
3771,Aguas interiores,2951,45,16.346
3795,Aguas interiores,2951,45,17.216
3802,Aguas interiores,3994,85,34.766
3803,Aguas interiores,3994,85,29.344
3832,Aguas interiores,4078,85,0.23
3869,Aguas interiores,3873,85,301.14
3869,Aguas interiores,3907,85,56.572
3888,Aguas interiores,3342,44,16.294
3888,Aguas interiores,3342,45,11.799
3888,Aguas interiores,3342,46,28.093
3889,Aguas interiores,3115,45,37.794
3889,Aguas interiores,3115,46,37.794
3930,Aguas interiores,3994,85,56.082
3933,Aguas interiores,3994,85,14.989
3934,Aguas interiores,3994,85,112.872
3942,Aguas interiores,3994,85,155.973
3944,Aguas interiores,3994,85,15.608
3953,Aguas interiores,3994,85,14.396
3954,Aguas interiores,3994,85,8.483
3957,Aguas interiores,3873,43,26.286
3959,Aguas interiores,3873,43,23.279
3984,Aguas interiores,2147,45,28.649
3986,Aguas de transicao,34,45,44.842
3986,Zonas humidas litorais,628,45,39.728
3995,Aguas de transicao,34,45,109.85
3995,Zonas humidas litorais,593,45,92.66
3996,Aguas interiores,2065,39,35.282
4000,Aguas de transicao,34,45,0.068
4043,Aguas de transicao,66,45,84.133
4043,Zonas humidas litorais,634,45,106.877
4044,Aguas de transicao,66,45,30.004
4044,Zonas humidas litorais,629,45,24.606
4044,Zonas humidas litorais,634,45,24.357
4046,Aguas de transicao,66,45,0.244
4046,Zonas humidas litorais,629,45,40.442
4090,Aguas interiores,1862,45,24.441
4130,Aguas de transicao,34,45,22.099
4130,Zonas humidas litorais,628,45,25.444
4164,Aguas interiores,1341,13,34.064
4165,Aguas interiores,1341,13,34.568
4166,Aguas interiores,1341,13,29.369
4167,Aguas interiores,1306,41,22.85
4181,Aguas de transicao,66,45,108.859
4181,Zonas humidas litorais,638,45,19.417
4183,Aguas de transicao,66,45,58.032
4196,Aguas marinhas e costeiras,4780,45,18.367
4200,Aguas marinhas e costeiras,4780,45,4.827
4214,Aguas de transicao,34,45,24.955
4214,Zonas humidas litorais,628,45,127.363
4216,Aguas de transicao,34,11,22.238
4217,Aguas de transicao,34,11,27.833
4219,Aguas de transicao,34,45,8.71
4219,Zonas humidas litorais,628,45,9.085
4223,Aguas de transicao,34,45,72.057
4223,Zonas humidas litorais,605,45,14.871
4223,Zonas humidas litorais,628,45,161.258
4237,Aguas interiores,1373,41,60.298
4238,Aguas interiores,1373,41,34.813
4239,Aguas interiores,1373,41,44.509
4250,Aguas interiores,4731,5,34.883
4262,Aguas interiores,4728,5,43.603
4267,Aguas interiores,4731,5,41.873
4268,Aguas interiores,4731,5,18.305
4269,Aguas interiores,4731,5,30.373
4270,Aguas interiores,4728,5,10.943
4271,Aguas interiores,4731,5,20.581
4272,Aguas interiores,4731,5,23.635
4273,Aguas interiores,4728,5,0.766
4274,Aguas interiores,4731,5,14.051
4276,Aguas interiores,4728,5,44.802
4278,Aguas interiores,4731,5,36.663
4280,Aguas interiores,4728,5,49.092
4281,Aguas interiores,4715,5,19.262
4285,Aguas interiores,4731,5,57.685
4286,Aguas interiores,4731,5,16.192
4287,Aguas interiores,4728,5,143.23
4292,Aguas interiores,4728,5,48.292
4296,Aguas de transicao,114,1,8.349
4296,Zonas humidas litorais,806,1,13.717
4297,Aguas de transicao,114,1,14.103
4297,Zonas humidas litorais,805,1,5.548
4299,Aguas de transicao,114,1,13.095
4306,Aguas de transicao,114,1,0.811
4307,Aguas de transicao,114,1,10.209
4317,Aguas interiores,4732,1,4.959
4318,Aguas interiores,4732,1,14.718
4342,Aguas interiores,4732,1,60.653
4343,Aguas interiores,4732,1,61.563
4349,Aguas interiores,4732,1,57.593
4350,Aguas interiores,4732,1,16.25
4351,Aguas interiores,4732,1,51.155
4392,Aguas interiores,4728,5,54.492
4393,Aguas interiores,4728,5,17.608
4394,Aguas interiores,4728,5,33.875
4395,Aguas interiores,4728,5,34.405
4397,Aguas interiores,4728,5,55.579
4401,Aguas interiores,4728,5,25.765
4403,Aguas interiores,4728,5,9.214
4426,Aguas de transicao,105,5,44.108
4432,Aguas de transicao,105,5,28.38
4433,Aguas de transicao,105,5,60.279
4436,Aguas de transicao,105,5,12.876
4468,Aguas de transicao,105,5,47.04
4469,Aguas de transicao,105,5,25.752
4469,Zonas humidas litorais,791,5,25.752
4471,Zonas humidas litorais,791,5,0.059
4486,Aguas de transicao,105,5,103.863
4495,Aguas de transicao,114,1,5.284
4496,Aguas de transicao,114,1,12.589
4546,Aguas interiores,4674,3,1.719
4548,Aguas interiores,4674,3,13.623
4549,Aguas interiores,4674,3,29.186
4597,Aguas interiores,4725,5,35.926
4606,Aguas interiores,4711,54,28.41
4607,Aguas interiores,4700,54,28.769
4614,Aguas interiores,4700,54,80.759
4621,Aguas interiores,4679,54,8.996
4623,Aguas interiores,4679,54,14.597
4624,Aguas interiores,4679,54,14.662
4625,Aguas interiores,4679,54,19.685
4626,Aguas interiores,4679,54,24.086
4627,Aguas interiores,4679,54,42.829
4628,Aguas interiores,4679,54,25.433
4629,Aguas interiores,4679,54,62.304
4638,Aguas interiores,4725,5,111.539
4648,Aguas interiores,4700,3,47.355
4648,Aguas interiores,4700,54,95.392
4649,Aguas interiores,4700,54,87.234
4652,Aguas interiores,4679,54,111.984
4679,Aguas interiores,4647,3,15.484
4682,Aguas interiores,4647,3,32.371
4735,Aguas interiores,4674,3,23.149
4872,Aguas interiores,4552,3,11.51
4900,Aguas interiores,4409,7,57.616
4901,Aguas interiores,4409,7,6.909
4954,Aguas interiores,4323,7,13.664
4969,Aguas interiores,4323,7,30.621
4973,Aguas interiores,4323,7,42.2
5066,Aguas interiores,4323,7,36.692
5067,Aguas interiores,4323,7,21.858
5070,Aguas interiores,4323,7,34.862
5071,Aguas interiores,4323,7,33.209
5073,Aguas interiores,4323,7,0.007
5075,Aguas interiores,4323,7,17.061
5077,Aguas interiores,4587,3,50.815
5166,Aguas interiores,4531,3,88.621
58,Zonas humidas interiores,327,21,63.263
58,Zonas humidas interiores,327,27,11.196
58,Zonas humidas interiores,331,21,3.204
58,Zonas humidas interiores,331,27,2.743
58,Aguas interiores,4375,21,102.888
58,Aguas interiores,4375,27,23.158
58,Zonas humidas interiores,327,27,3.71
75,Aguas de transicao,98,21,55.626
75,Aguas de transicao,98,27,83.137
75,Zonas humidas litorais,754,21,20.797
75,Zonas humidas litorais,754,27,32.242
75,Aguas de transicao,98,21,1.146
75,Aguas de transicao,98,27,1.146
75,Zonas humidas litorais,747,21,0.036
75,Zonas humidas litorais,747,27,0.036
75,Zonas humidas litorais,754,21,1.146
75,Zonas humidas litorais,754,27,1.146
150,Aguas de transicao,98,21,145.71
150,Aguas de transicao,98,27,145.71
150,Zonas humidas litorais,739,21,22.148
150,Zonas humidas litorais,739,27,22.148
150,Zonas humidas litorais,747,21,66.498
150,Zonas humidas litorais,747,27,66.498
150,Zonas humidas litorais,754,21,39.91
150,Zonas humidas litorais,754,27,39.91
150,Zonas humidas interiores,331,21,41.394
150,Zonas humidas interiores,331,27,0.218
150,Aguas interiores,4375,21,89.032
150,Aguas interiores,4375,22,19.466
150,Aguas interiores,4375,27,41.744
55,Aguas interiores,4375,21,17.916
55,Aguas interiores,4375,22,0.077
55,Aguas interiores,4375,27,90.774
168,Aguas interiores,4552,3,0.049
168,Aguas interiores,4552,3,0.276
176,Zonas humidas litorais,770,4,24.545
176,Zonas humidas litorais,770,27,11.97
148,Aguas de transicao,76,21,2.497
148,Zonas humidas litorais,731,21,90.112
247,Aguas de transicao,76,21,0.671
247,Zonas humidas litorais,731,21,123.989
251,Aguas de transicao,76,21,117.805
251,Aguas de transicao,76,27,112.434
251,Zonas humidas litorais,718,21,96.611
251,Zonas humidas litorais,718,27,90.501
251,Zonas humidas litorais,731,21,7.7
251,Zonas humidas litorais,731,27,7.7
184,Aguas de transicao,98,21,9.48
184,Aguas de transicao,98,27,10.104
184,Zonas humidas litorais,768,21,110.918
184,Zonas humidas litorais,768,27,115.485
265,Aguas de transicao,98,21,568.85
265,Aguas de transicao,98,27,568.85
265,Zonas humidas litorais,753,21,1.963
265,Zonas humidas litorais,753,27,1.963
265,Zonas humidas litorais,754,21,38.745
265,Zonas humidas litorais,754,27,38.745
265,Zonas humidas litorais,755,21,38.871
265,Zonas humidas litorais,755,27,38.871
265,Zonas humidas litorais,760,21,140.098
265,Zonas humidas litorais,760,27,140.098
265,Zonas humidas litorais,761,21,271.701
265,Zonas humidas litorais,761,27,271.701
265,Zonas humidas litorais,763,21,53.31
265,Zonas humidas litorais,763,27,53.31
265,Zonas humidas litorais,768,21,384.36
265,Zonas humidas litorais,768,27,384.36
265,Zonas humidas litorais,760,21,2.3
265,Zonas humidas litorais,760,27,2.3
311,Zonas humidas interiores,327,21,25.254
311,Zonas humidas interiores,327,22,0
311,Zonas humidas interiores,327,27,91.49
311,Aguas interiores,4375,21,13.615
311,Aguas interiores,4375,22,0
311,Aguas interiores,4375,27,6.672
334,Zonas humidas litorais,770,4,10.339
334,Zonas humidas litorais,770,27,2.759
337,Aguas de transicao,98,21,32.959
337,Aguas de transicao,98,27,32.959
337,Zonas humidas litorais,765,21,44.369
337,Zonas humidas litorais,765,27,44.369
337,Zonas humidas litorais,768,21,14.708
337,Zonas humidas litorais,768,27,14.708
384,Aguas de transicao,98,21,303.981
384,Aguas de transicao,98,27,303.981
384,Zonas humidas litorais,724,21,73.4
384,Zonas humidas litorais,724,27,73.4
384,Aguas de transicao,98,21,16.084
384,Aguas de transicao,98,27,16.084
422,Aguas interiores,1313,12,0.353
422,Aguas interiores,1313,41,260.975
422,Aguas interiores,1366,12,33.931
422,Aguas interiores,1366,13,69.657
