CAA_ID,agua_leg,surface_id,GW_ID
"2083",Aguas interiores,"1851","40"
"2083",Aguas interiores,"1853","40"
"2083",Aguas interiores,"1854","40"
"2083",Aguas interiores,"1856","40"
"2083",Aguas interiores,"1870","40"
"2083",Aguas interiores,"1910","40"
"2083",Aguas interiores,"1911","40"
"2083",Aguas interiores,"1928","40"
"2083",Aguas interiores,"1930","40"
"2083",Aguas interiores,"1931","40"
"2083",Aguas interiores,"1932","40"
"2083",Aguas interiores,"1960","40"
"2083",Aguas interiores,"1961","40"
"2083",Aguas interiores,"1968","40"
"2097",Aguas interiores,"1791","40"
"2097",Aguas interiores,"1800","40"
"2097",Aguas interiores,"1804","39"
"2097",Aguas interiores,"1814","40"
"2097",Aguas interiores,"1817","39"
"2097",Aguas interiores,"1825","40"
"2097",Aguas interiores,"1826","39"
"2097",Aguas interiores,"1829","40"
"2097",Aguas interiores,"1836","39"
"2097",Aguas interiores,"1841","40"
"2097",Aguas interiores,"1850","39"
"2097",Aguas interiores,"1852","39"
"2097",Aguas interiores,"1858","40"
"2097",Aguas interiores,"1861","39"
"2097",Aguas interiores,"1868","40"
"2097",Aguas interiores,"1873","39"
"2097",Aguas interiores,"1875","40"
"2097",Aguas interiores,"1877","40"
"2097",Aguas interiores,"1895","40"
"2097",Aguas interiores,"1903","39"
"2097",Aguas interiores,"1904","40"
"2097",Aguas interiores,"1908","39"
"2097",Aguas interiores,"1914","40"
"2097",Aguas interiores,"1924","40"
"2097",Aguas interiores,"1934","40"
"2097",Aguas interiores,"1936","40"
"2097",Aguas interiores,"1938","40"
"2097",Aguas interiores,"1940","40"
"2097",Aguas interiores,"1942","40"
"2097",Aguas interiores,"1949","40"
"2097",Aguas interiores,"1950","40"
"2097",Aguas interiores,"1951","40"
"2097",Aguas interiores,"1958","40"
"2097",Aguas interiores,"1969","40"
"2097",Aguas interiores,"1972","40"
"2097",Aguas interiores,"1974","40"
"2097",Aguas interiores,"1977","40"
"2097",Aguas interiores,"1978","40"
"2097",Aguas interiores,"1992","40"
"2097",Aguas interiores,"1997","40"
"2097",Aguas interiores,"1999","40"
"2100",Aguas interiores,"2160","40"
"2100",Aguas interiores,"2193","40"
"2100",Aguas interiores,"2254","40"
"2100",Aguas interiores,"2276","40"
"2100",Aguas interiores,"2290","40"
"2100",Aguas interiores,"2292","40"
"2100",Aguas interiores,"2295","40"
"2100",Aguas interiores,"2304","40"
"2100",Aguas interiores,"2305","40"
"2100",Aguas interiores,"2309","40"
"2100",Aguas interiores,"2310","40"
"2100",Aguas interiores,"2312","40"
"2100",Aguas interiores,"2378","40"
"2100",Aguas interiores,"2386","40"
"2100",Aguas interiores,"2395","40"
"2100",Aguas interiores,"2396","40"
"2100",Aguas interiores,"2408","40"
"2100",Aguas interiores,"2418","40"
"2100",Aguas interiores,"2419","40"
"2100",Aguas interiores,"2433","40"
"2100",Aguas interiores,"2441","40"
"2100",Aguas interiores,"2446","40"
"2100",Aguas interiores,"2464","40"
"2100",Aguas interiores,"2500","40"
"2100",Aguas interiores,"2510","40"
"2100",Aguas interiores,"2100","40"
"2100",Aguas interiores,"2113","40"
"2100",Aguas interiores,"2117","40"
"2100",Aguas interiores,"2120","40"
"2100",Aguas interiores,"2126","40"
"2100",Aguas interiores,"2160","40"
"2106",Aguas interiores,"1837","40"
"2106",Aguas interiores,"1859","40"
"2106",Aguas interiores,"1878","40"
"2106",Aguas interiores,"1880","40"
"2106",Aguas interiores,"1891","40"
"2106",Aguas interiores,"1900","40"
"2106",Aguas interiores,"1913","40"
"2106",Aguas interiores,"1926","40"
"2106",Aguas interiores,"1929","40"
"2106",Aguas interiores,"1935","40"
"2106",Aguas interiores,"1954","40"
"2106",Aguas interiores,"1959","40"
"2106",Aguas interiores,"1964","40"
"2106",Aguas interiores,"1981","40"
"2106",Aguas interiores,"1986","40"
"2106",Aguas interiores,"1998","40"
"2106",Aguas interiores,"2000","40"
"2106",Aguas interiores,"2011","40"
"2106",Aguas interiores,"2013","40"
"2106",Aguas interiores,"2018","40"
"2106",Aguas interiores,"2040","40"
"2106",Aguas interiores,"2055","40"
"2106",Aguas interiores,"2072","40"
"2106",Aguas interiores,"2076","40"
"2106",Aguas interiores,"2077","40"
"2106",Aguas interiores,"2080","40"
"2106",Aguas interiores,"2099","40"
"2106",Aguas interiores,"2111","40"
"2106",Aguas interiores,"2118","40"
"2106",Aguas interiores,"2091","40"
"2106",Aguas interiores,"2000","40"
"2118",Aguas interiores,"2345","39"
"2118",Aguas interiores,"2347","12"
"2118",Aguas interiores,"2352","45"
"2118",Aguas interiores,"2353","45"
"2118",Aguas interiores,"2358","12"
"2118",Aguas interiores,"2359","39"
"2118",Aguas interiores,"2360","12"
"2118",Aguas interiores,"2360","45"
"2118",Aguas interiores,"2362","12"
"2118",Aguas interiores,"2362","39"
"2118",Aguas interiores,"2365","39"
"2118",Aguas interiores,"2377","12"
"2118",Aguas interiores,"2380","12"
"2118",Aguas interiores,"2389","12"
"2118",Aguas interiores,"2392","12"
"2118",Aguas interiores,"2392","45"
"2118",Aguas interiores,"2405","45"
"2118",Aguas interiores,"2406","45"
"2118",Aguas interiores,"2407","45"
"2118",Aguas interiores,"2412","43"
"2118",Aguas interiores,"2413","45"
"2118",Aguas interiores,"2417","43"
"2118",Aguas interiores,"2421","45"
"2118",Aguas interiores,"2422","85"
"2118",Aguas interiores,"2428","43"
"2118",Aguas interiores,"2435","43"
"2118",Aguas interiores,"2442","43"
"2118",Aguas interiores,"2467","43"
"2118",Aguas interiores,"2345","39"
"2118",Aguas interiores,"2362","39"
"2118",Aguas interiores,"2242","45"
"2118",Aguas interiores,"2251","45"
"2118",Aguas interiores,"2262","45"
"2118",Aguas interiores,"2319","45"
"2120",Aguas interiores,"1884","39"
"2120",Aguas interiores,"1890","39"
"2120",Aguas interiores,"1892","39"
"2120",Aguas interiores,"1901","39"
"2120",Aguas interiores,"1902","39"
"2120",Aguas interiores,"1905","39"
"2120",Aguas interiores,"1906","39"
"2120",Aguas interiores,"1912","39"
"2120",Aguas interiores,"1916","39"
"2120",Aguas interiores,"1918","39"
"2120",Aguas interiores,"1921","39"
"2120",Aguas interiores,"1925","39"
"2120",Aguas interiores,"1933","39"
"2120",Aguas interiores,"1937","39"
"2120",Aguas interiores,"1941","39"
"2120",Aguas interiores,"1946","39"
"2120",Aguas interiores,"1947","39"
"2120",Aguas interiores,"1953","39"
"2120",Aguas interiores,"1956","39"
"2120",Aguas interiores,"1957","39"
"2120",Aguas interiores,"1965","39"
"2120",Aguas interiores,"1967","39"
"2120",Aguas interiores,"1976","39"
"2120",Aguas interiores,"1980","39"
"2120",Aguas interiores,"1984","39"
"2120",Aguas interiores,"1990","39"
"2120",Aguas interiores,"1991","39"
"2120",Aguas interiores,"1994","39"
"2120",Aguas interiores,"1996","39"
"2120",Aguas interiores,"2021","39"
"2120",Aguas interiores,"2023","39"
"2120",Aguas interiores,"2026","39"
"2120",Aguas interiores,"2027","39"
"2120",Aguas interiores,"2034","39"
"2120",Aguas interiores,"2041","39"
"2120",Aguas interiores,"2042","39"
"2120",Aguas interiores,"2045","39"
"2120",Aguas interiores,"2046","39"
"2120",Aguas interiores,"2059","39"
"2120",Aguas interiores,"2069","39"
"2121",Aguas interiores,"2560","40"
"2121",Aguas interiores,"2622","40"
"2121",Aguas interiores,"2660","40"
"2121",Aguas interiores,"2661","40"
"2121",Aguas interiores,"2666","40"
"2121",Aguas interiores,"2673","40"
"2121",Aguas interiores,"2684","40"
"2121",Aguas interiores,"2712","40"
"2121",Aguas interiores,"2779","40"
"2121",Aguas interiores,"2779","90"
"2121",Zonas humidas interiores,"141","40"
"2121",Aguas interiores,"2438","40"
"2121",Aguas interiores,"2443","40"
"2121",Aguas interiores,"2463","40"
"2121",Aguas interiores,"2477","40"
"2121",Aguas interiores,"2485","32"
"2121",Aguas interiores,"2485","40"
"2121",Aguas interiores,"2491","40"
"2121",Aguas interiores,"2502","40"
"2121",Aguas interiores,"2503","40"
"2121",Aguas interiores,"2521","32"
"2121",Aguas interiores,"2521","40"
"2121",Aguas interiores,"2535","32"
"2121",Aguas interiores,"2535","40"
"2121",Aguas interiores,"2558","40"
"2121",Aguas interiores,"2640","40"
"2121",Aguas interiores,"2653","40"
"2121",Aguas interiores,"2655","40"
"2055",Aguas interiores,"2477","40"
"2123",Zonas humidas litorais,"425","82"
"2123",Aguas interiores,"821","83"
"2123",Aguas interiores,"821","84"
"2123",Aguas interiores,"823","83"
"2123",Aguas interiores,"823","84"
"2123",Aguas interiores,"824","83"
"2123",Aguas interiores,"824","84"
"2123",Aguas interiores,"826","84"
"2123",Aguas interiores,"827","82"
"2123",Aguas interiores,"838","61"
"2123",Aguas interiores,"838","65"
"2123",Aguas interiores,"838","83"
"2123",Aguas interiores,"838","84"
"2123",Aguas interiores,"840","61"
"2123",Aguas interiores,"840","65"
"2123",Aguas interiores,"840","83"
"2123",Aguas marinhas e costeiras,"4748","83"
"2123",Aguas marinhas e costeiras,"4749","61"
"2123",Aguas marinhas e costeiras,"4751","82"
"2146",Aguas interiores,"928","42"
"2161",Aguas interiores,"933","42"
"2161",Aguas interiores,"934","42"
"2161",Aguas interiores,"936","42"
"2167",Aguas interiores,"922","42"
"2178",Aguas interiores,"941","14"
"2191",Aguas interiores,"907","42"
"2191",Aguas interiores,"912","42"
"2191",Aguas interiores,"913","42"
"2191",Aguas de transicao,"3","42"
"2191",Aguas de transicao,"5","42"
"2191",Aguas de transicao,"6","42"
"2191",Aguas de transicao,"7","42"
"2191",Zonas humidas litorais,"461","50"
"2191",Zonas humidas litorais,"461","69"
"2191",Zonas humidas litorais,"463","50"
"2191",Zonas humidas litorais,"463","69"
"2191",Zonas humidas litorais,"467","42"
"2191",Aguas interiores,"845","61"
"2191",Aguas interiores,"845","69"
"2191",Aguas interiores,"860","42"
"2191",Aguas interiores,"860","50"
"2191",Aguas interiores,"860","57"
"2191",Aguas interiores,"860","61"
"2191",Aguas interiores,"860","69"
"2191",Aguas interiores,"861","42"
"2191",Aguas interiores,"861","50"
"2191",Aguas interiores,"861","57"
"2191",Aguas interiores,"861","61"
"2191",Aguas interiores,"865","42"
"2191",Aguas interiores,"865","57"
"2191",Aguas interiores,"866","42"
"2191",Aguas interiores,"866","50"
"2191",Aguas interiores,"869","50"
"2191",Aguas interiores,"874","42"
"2191",Aguas interiores,"879","42"
"2191",Aguas interiores,"879","50"
"2191",Aguas interiores,"883","42"
"2191",Aguas interiores,"886","42"
"2191",Aguas interiores,"888","42"
"2191",Aguas interiores,"890","42"
"2191",Aguas interiores,"894","42"
"2191",Aguas interiores,"897","42"
"2191",Aguas interiores,"865","42"
"2191",Aguas interiores,"865","57"
"2192",Zonas humidas litorais,"407","80"
"2192",Zonas humidas litorais,"410","61"
"2192",Zonas humidas litorais,"410","80"
"2192",Zonas humidas litorais,"412","61"
"2192",Zonas humidas litorais,"412","80"
"2193",Zonas humidas litorais,"396","61"
"2193",Zonas humidas litorais,"398","61"
"2193",Zonas humidas litorais,"398","80"
"2193",Aguas marinhas e costeiras,"4734","61"
"2193",Aguas marinhas e costeiras,"4743","61"
"2193",Aguas marinhas e costeiras,"4743","80"
"2193",Aguas interiores,"818","80"
"2197",Aguas de transicao,"2","60"
"2197",Aguas de transicao,"2","65"
"2197",Zonas humidas litorais,"446","60"
"2197",Zonas humidas litorais,"446","65"
"2197",Zonas humidas litorais,"447","60"
"2197",Zonas humidas litorais,"447","65"
"2197",Zonas humidas litorais,"447","82"
"2197",Zonas humidas litorais,"448","65"
"2197",Zonas humidas litorais,"449","60"
"2197",Zonas humidas litorais,"449","65"
"2197",Zonas humidas litorais,"451","60"
"2197",Zonas humidas litorais,"452","60"
"2197",Zonas humidas litorais,"452","65"
"2197",Zonas humidas litorais,"453","60"
"2197",Zonas humidas litorais,"455","60"
"2197",Zonas humidas litorais,"455","65"
"2197",Zonas humidas litorais,"457","60"
"2197",Zonas humidas litorais,"457","65"
"2197",Zonas humidas litorais,"458","60"
"2197",Aguas interiores,"832","82"
"2197",Aguas interiores,"833","82"
"2205",Aguas interiores,"829","58"
"2207",Zonas humidas interiores,"115","58"
"2207",Zonas humidas interiores,"115","75"
"2207",Zonas humidas litorais,"430","58"
"2207",Zonas humidas litorais,"430","75"
"2207",Zonas humidas litorais,"435","58"
"2207",Zonas humidas litorais,"438","58"
"2207",Zonas humidas litorais,"442","58"
"2207",Aguas interiores,"829","58"
"2207",Aguas interiores,"831","58"
"2207",Aguas interiores,"831","75"
"2207",Aguas interiores,"837","58"
"2207",Aguas interiores,"837","75"
"2207",Aguas interiores,"837","77"
"2207",Aguas interiores,"839","14"
"2207",Aguas interiores,"839","58"
"2209",Aguas interiores,"921","42"
"2209",Aguas interiores,"921","42"
"2211",Aguas interiores,"921","42"
"2211",Aguas interiores,"914","42"
"2211",Aguas interiores,"921","42"
"2211",Aguas interiores,"921","42"
"2229",Zonas humidas litorais,"407","61"
"2229",Zonas humidas litorais,"407","80"
"2229",Zonas humidas litorais,"410","61"
"2229",Zonas humidas litorais,"410","80"
"2229",Zonas humidas litorais,"412","61"
"2229",Zonas humidas litorais,"412","80"
"2229",Zonas humidas litorais,"407","80"
"2229",Zonas humidas litorais,"410","80"
"2229",Zonas humidas litorais,"407","80"
"2229",Zonas humidas litorais,"410","80"
"2230",Aguas interiores,"927","42"
"2234",Aguas interiores,"914","42"
"2234",Aguas interiores,"914","42"
"2236",Zonas humidas litorais,"410","61"
"2236",Zonas humidas litorais,"410","92"
"2236",Zonas humidas litorais,"412","61"
"2236",Zonas humidas litorais,"412","92"
"2236",Zonas humidas litorais,"420","70"
"2236",Zonas humidas litorais,"420","84"
"2236",Zonas humidas litorais,"420","92"
"2236",Zonas humidas litorais,"424","84"
"2236",Aguas interiores,"817","92"
"2236",Aguas interiores,"818","80"
"2236",Aguas interiores,"818","92"
"2236",Aguas interiores,"819","92"
"2236",Aguas interiores,"820","84"
"2236",Aguas interiores,"820","92"
"2236",Aguas interiores,"821","83"
"2236",Aguas interiores,"821","84"
"2236",Aguas interiores,"822","84"
"2236",Aguas interiores,"823","83"
"2236",Aguas interiores,"823","84"
"2236",Aguas interiores,"824","84"
"2236",Aguas interiores,"825","84"
"2236",Aguas interiores,"826","84"
"2236",Aguas interiores,"838","61"
"2236",Aguas interiores,"838","83"
"2236",Aguas interiores,"838","84"
"2236",Aguas interiores,"857","61"
"2236",Aguas interiores,"857","65"
"2236",Aguas interiores,"887","65"
"2236",Aguas interiores,"895","61"
"2236",Aguas interiores,"895","65"
"2236",Aguas interiores,"896","60"
"2236",Aguas interiores,"896","61"
"2236",Aguas interiores,"900","61"
"2236",Aguas interiores,"905","16"
"2236",Aguas marinhas e costeiras,"4748","83"
"2237",Aguas interiores,"929","14"
"2237",Aguas interiores,"930","14"
"2168",Aguas interiores,"929","14"
"2271",Zonas humidas litorais,"405","61"
"2271",Zonas humidas litorais,"411","61"
"2271",Zonas humidas litorais,"411","80"
"2271",Zonas humidas litorais,"418","61"
"2271",Zonas humidas litorais,"418","70"
"2285",Aguas de transicao,"1","60"
"2285",Aguas de transicao,"1","77"
"2285",Zonas humidas litorais,"431","58"
"2285",Zonas humidas litorais,"437","58"
"2285",Zonas humidas litorais,"441","60"
"2285",Zonas humidas litorais,"441","77"
"2285",Zonas humidas litorais,"442","58"
"2285",Zonas humidas litorais,"442","77"
"2285",Zonas humidas litorais,"443","60"
"2285",Zonas humidas litorais,"443","77"
"2285",Zonas humidas litorais,"445","58"
"2285",Zonas humidas litorais,"445","77"
"2285",Aguas interiores,"837","58"
"2285",Aguas interiores,"837","77"
"2285",Aguas interiores,"842","58"
"2285",Aguas interiores,"842","77"
"2285",Aguas interiores,"844","58"
"2285",Aguas interiores,"844","77"
"2285",Aguas interiores,"856","60"
"2285",Aguas interiores,"863","60"
"2285",Aguas interiores,"864","58"
"2285",Aguas interiores,"872","14"
"2285",Aguas interiores,"872","58"
"2285",Aguas interiores,"872","77"
"2285",Aguas interiores,"881","14"
"2285",Aguas interiores,"881","16"
"2285",Aguas interiores,"881","58"
"2285",Aguas interiores,"881","60"
"2285",Aguas interiores,"885","14"
"2285",Aguas marinhas e costeiras,"4753","58"
"2294",Aguas interiores,"843","57"
"2313",Aguas interiores,"889","16"
"2313",Aguas interiores,"892","16"
"2317",Zonas humidas litorais,"460","16"
"2317",Zonas humidas litorais,"460","60"
"2317",Zonas humidas litorais,"462","16"
"2317",Zonas humidas litorais,"462","60"
"2317",Aguas interiores,"892","16"
"2318",Aguas de transicao,"2","60"
"2318",Aguas de transicao,"2","65"
"2318",Zonas humidas litorais,"425","82"
"2318",Zonas humidas litorais,"428","82"
"2318",Zonas humidas litorais,"451","60"
"2318",Zonas humidas litorais,"452","60"
"2318",Zonas humidas litorais,"452","65"
"2318",Zonas humidas litorais,"453","60"
"2318",Zonas humidas litorais,"455","60"
"2318",Zonas humidas litorais,"455","65"
"2318",Zonas humidas litorais,"457","60"
"2318",Zonas humidas litorais,"457","65"
"2318",Zonas humidas litorais,"458","60"
"2318",Zonas humidas litorais,"460","60"
"2318",Aguas interiores,"827","82"
"2318",Aguas interiores,"898","16"
"2318",Aguas interiores,"898","60"
"2318",Aguas interiores,"899","16"
"2318",Aguas interiores,"899","60"
"2318",Aguas interiores,"923","16"
"2318",Aguas interiores,"925","16"
"2318",Aguas marinhas e costeiras,"4751","82"
"2323",Aguas interiores,"918","42"
"2149",Aguas interiores,"918","42"
"2349",Zonas humidas litorais,"418","61"
"2349",Zonas humidas litorais,"418","70"
"2349",Zonas humidas litorais,"422","47"
"2349",Zonas humidas litorais,"422","61"
"2349",Zonas humidas litorais,"423","47"
"2349",Zonas humidas litorais,"423","61"
"2349",Zonas humidas litorais,"426","47"
"2349",Zonas humidas litorais,"426","61"
"2349",Zonas humidas litorais,"432","61"
"2349",Zonas humidas litorais,"434","61"
"2349",Aguas interiores,"835","61"
"2349",Aguas interiores,"836","61"
"2349",Aguas interiores,"836","78"
"2349",Aguas interiores,"841","57"
"2349",Aguas interiores,"841","61"
"2349",Aguas interiores,"846","57"
"2349",Aguas interiores,"846","61"
"2349",Aguas interiores,"850","57"
"2349",Aguas interiores,"850","61"
"2349",Aguas interiores,"851","57"
"2349",Aguas interiores,"853","57"
"2349",Aguas interiores,"854","57"
"2349",Aguas interiores,"859","57"
"2349",Aguas interiores,"862","57"
"2349",Aguas marinhas e costeiras,"4752","61"
"2350",Aguas interiores,"834","14"
"2350",Aguas interiores,"834","58"
"2364",Aguas interiores,"846","57"
"2364",Aguas interiores,"846","61"
"2364",Aguas interiores,"851","57"
"2364",Aguas interiores,"851","61"
"2364",Aguas interiores,"858","57"
"2364",Aguas interiores,"858","61"
"2364",Aguas interiores,"859","57"
"2364",Aguas interiores,"860","61"
"2364",Aguas interiores,"860","69"
"2364",Aguas interiores,"865","57"
"2364",Aguas interiores,"868","42"
"2364",Aguas interiores,"868","57"
"2364",Aguas interiores,"871","42"
"2364",Aguas interiores,"873","42"
"2364",Aguas interiores,"874","42"
"2364",Aguas interiores,"877","42"
"2364",Aguas interiores,"878","42"
"2383",Aguas interiores,"4490","3"
"2383",Aguas interiores,"4490","3"
"2407",Aguas interiores,"4369","3"
"2419",Aguas interiores,"4392","3"
"2419",Aguas interiores,"4443","3"
"2419",Aguas interiores,"4445","3"
"2421",Zonas humidas interiores,"313","3"
"2422",Aguas interiores,"4338","3"
"2422",Aguas interiores,"4340","3"
"2422",Aguas interiores,"4350","3"
"2422",Aguas interiores,"4352","3"
"2436",Aguas interiores,"4394","7"
"2436",Aguas interiores,"4395","7"
"2442",Aguas interiores,"4394","7"
"2443",Aguas interiores,"4407","7"
"2443",Aguas interiores,"4408","7"
"2443",Aguas interiores,"4410","7"
"2443",Aguas interiores,"4413","7"
"2443",Aguas interiores,"4415","7"
"2457",Aguas interiores,"4535","3"
"2459",Aguas interiores,"4468","3"
"2459",Aguas interiores,"4480","3"
"2459",Aguas interiores,"4485","3"
"2459",Aguas interiores,"4489","3"
"2459",Aguas interiores,"4492","3"
"2459",Aguas interiores,"4493","3"
"2459",Aguas interiores,"4494","3"
"2459",Aguas interiores,"4495","3"
"2468",Aguas interiores,"4394","7"
"2468",Aguas interiores,"4395","7"
"2436",Aguas interiores,"4394","7"
"2436",Aguas interiores,"4395","7"
"2471",Aguas interiores,"4383","7"
"2471",Aguas interiores,"4390","7"
"2472",Aguas interiores,"4390","7"
"2472",Aguas interiores,"4394","7"
"2442",Aguas interiores,"4357","7"
"2442",Aguas interiores,"4396","7"
"2442",Aguas interiores,"4403","7"
"2472",Aguas interiores,"4394","7"
"2490",Aguas interiores,"4331","7"
"2490",Aguas interiores,"4357","7"
"2493",Aguas interiores,"4369","3"
"2493",Aguas interiores,"4369","3"
"2499",Aguas interiores,"4356","3"
"2526",Aguas interiores,"4299","85"
"2526",Aguas interiores,"4303","85"
"2526",Aguas interiores,"4304","85"
"2526",Aguas interiores,"4305","85"
"2526",Aguas interiores,"4306","85"
"2526",Aguas interiores,"4309","85"
"2526",Aguas interiores,"4362","3"
"1237",Aguas interiores,"4294","85"
"2526",Aguas interiores,"4389","3"
"2532",Aguas interiores,"4294","85"
"2543",Aguas interiores,"4487","3"
"2543",Aguas interiores,"4488","3"
"2543",Aguas interiores,"4500","3"
"2543",Aguas interiores,"4518","3"
"2543",Aguas interiores,"4538","3"
"2559",Aguas interiores,"4385","3"
"2403",Aguas interiores,"4385","3"
"2561",Aguas interiores,"4485","3"
"2416",Aguas interiores,"4384","3"
"2416",Aguas interiores,"4412","3"
"2416",Aguas interiores,"4431","3"
"2416",Aguas interiores,"4432","3"
"2416",Aguas interiores,"4437","3"
"2565",Aguas interiores,"4389","3"
"2565",Aguas interiores,"4400","3"
"2565",Aguas interiores,"4449","3"
"2565",Aguas interiores,"4450","3"
"2565",Aguas interiores,"4459","3"
"2565",Aguas interiores,"4467","3"
"2565",Aguas interiores,"4468","3"
"2565",Aguas interiores,"4469","3"
"2565",Aguas interiores,"4470","3"
"2565",Aguas interiores,"4471","3"
"2565",Aguas interiores,"4477","3"
"2566",Aguas interiores,"4356","3"
"2572",Aguas interiores,"4334","3"
"2617",Aguas interiores,"4337","3"
"2633",Aguas interiores,"4348","3"
"2633",Aguas interiores,"4336","3"
"2633",Aguas interiores,"4338","3"
"2633",Aguas interiores,"4340","3"
"2633",Aguas interiores,"4350","3"
"2633",Aguas interiores,"4311","3"
"2633",Aguas interiores,"4256","85"
"2658",Aguas interiores,"4331","7"
"2661",Aguas interiores,"4292","7"
"1849",Aguas interiores,"4282","7"
"2663",Aguas interiores,"4282","7"
"2663",Aguas interiores,"4286","7"
"2663",Aguas interiores,"4288","7"
"1851",Aguas interiores,"4270","7"
"1851",Aguas interiores,"4278","7"
"2684",Aguas interiores,"4473","3"
"2690",Aguas interiores,"4487","3"
"2713",Aguas interiores,"4520","3"
"2713",Aguas interiores,"4543","3"
"2713",Aguas interiores,"4544","3"
"2713",Aguas interiores,"4550","3"
"2730",Zonas humidas interiores,"274","8"
"2730",Zonas humidas interiores,"275","8"
"2730",Zonas humidas interiores,"275","34"
"2730",Zonas humidas interiores,"276","8"
"2730",Zonas humidas interiores,"276","34"
"2730",Zonas humidas interiores,"277","8"
"2730",Zonas humidas interiores,"277","34"
"2730",Zonas humidas interiores,"278","34"
"2730",Zonas humidas interiores,"279","8"
"2730",Zonas humidas interiores,"279","34"
"2730",Zonas humidas interiores,"280","8"
"2730",Zonas humidas interiores,"280","34"
"2730",Zonas humidas interiores,"281","34"
"2730",Zonas humidas interiores,"282","34"
"2730",Zonas humidas interiores,"284","34"
"2730",Zonas humidas interiores,"286","8"
"2730",Zonas humidas interiores,"286","34"
"2730",Aguas interiores,"3876","8"
"2730",Aguas interiores,"3906","29"
"2730",Aguas interiores,"3906","34"
"2730",Aguas marinhas e costeiras,"4785","8"
"2730",Zonas humidas interiores,"276","34"
"2730",Aguas marinhas e costeiras,"4785","34"
"2771",Aguas interiores,"3928","89"
"2778",Zonas humidas interiores,"287","63"
"2778",Zonas humidas interiores,"287","89"
"2782",Zonas humidas interiores,"227","8"
"2782",Zonas humidas interiores,"227","34"
"2782",Zonas humidas interiores,"232","8"
"2782",Zonas humidas interiores,"232","34"
"2782",Zonas humidas interiores,"234","8"
"2782",Zonas humidas interiores,"235","8"
"2782",Zonas humidas interiores,"248","8"
"2782",Aguas interiores,"3702","34"
"2782",Aguas interiores,"3709","34"
"2782",Aguas interiores,"3715","34"
"2782",Aguas interiores,"3771","8"
"2782",Aguas interiores,"3776","8"
"2782",Aguas interiores,"3780","8"
"2782",Aguas interiores,"3782","8"
"2793",Zonas humidas interiores,"228","34"
"2793",Zonas humidas interiores,"233","34"
"2793",Zonas humidas interiores,"241","34"
"2793",Zonas humidas interiores,"262","8"
"2793",Zonas humidas interiores,"262","34"
"2793",Zonas humidas interiores,"266","8"
"2793",Zonas humidas interiores,"266","34"
"2793",Zonas humidas interiores,"274","8"
"2793",Zonas humidas interiores,"276","8"
"2793",Zonas humidas interiores,"276","34"
"2793",Aguas interiores,"3758","34"
"2793",Aguas interiores,"3832","34"
"2793",Aguas interiores,"3876","8"
"2793",Aguas marinhas e costeiras,"4785","8"
"2793",Aguas marinhas e costeiras,"4785","34"
"2821",Aguas interiores,"4040","33"
"2864",Zonas humidas interiores,"287","89"
"2864",Zonas humidas interiores,"288","89"
"2864",Zonas humidas interiores,"289","89"
"2864",Zonas humidas interiores,"290","9"
"2864",Zonas humidas interiores,"290","15"
"2864",Zonas humidas interiores,"290","20"
"2864",Zonas humidas interiores,"290","89"
"2864",Zonas humidas interiores,"291","9"
"2864",Zonas humidas litorais,"701","9"
"2864",Zonas humidas litorais,"701","20"
"2864",Aguas interiores,"3958","89"
"2864",Aguas interiores,"4011","9"
"2864",Aguas interiores,"4030","9"
"2885",Zonas humidas interiores,"286","8"
"2895",Aguas interiores,"3833","34"
"2924",Zonas humidas interiores,"237","34"
"2924",Zonas humidas interiores,"239","34"
"2924",Zonas humidas interiores,"240","34"
"2924",Zonas humidas interiores,"242","34"
"2924",Zonas humidas interiores,"245","34"
"2924",Zonas humidas interiores,"247","34"
"2924",Aguas interiores,"3752","34"
"2924",Aguas interiores,"3775","34"
"2924",Aguas interiores,"3792","34"
"2924",Aguas interiores,"3810","34"
"2924",Aguas interiores,"3814","34"
"1737",Aguas interiores,"4124","20"
"2962",Aguas interiores,"4124","20"
"2976",Aguas interiores,"4033","33"
"2976",Aguas interiores,"4048","20"
"2976",Aguas interiores,"4048","91"
"3008",Aguas interiores,"3917","63"
"3012",Zonas humidas interiores,"169","33"
"3012",Zonas humidas interiores,"171","33"
"3012",Zonas humidas interiores,"188","44"
"3012",Zonas humidas interiores,"188","46"
"3012",Zonas humidas interiores,"191","33"
"3012",Zonas humidas interiores,"191","44"
"3012",Zonas humidas interiores,"194","33"
"3012",Zonas humidas interiores,"194","44"
"3012",Zonas humidas interiores,"197","33"
"3012",Zonas humidas interiores,"199","33"
"3012",Zonas humidas interiores,"202","33"
"3012",Zonas humidas interiores,"204","44"
"3012",Zonas humidas interiores,"207","44"
"3012",Zonas humidas interiores,"210","33"
"3012",Zonas humidas interiores,"210","81"
"3012",Zonas humidas interiores,"211","44"
"3012",Zonas humidas interiores,"212","44"
"3012",Aguas interiores,"3146","33"
"3012",Aguas interiores,"3146","44"
"3012",Aguas interiores,"3146","46"
"3012",Aguas interiores,"3167","44"
"3012",Aguas interiores,"3167","46"
"3012",Aguas interiores,"3187","44"
"3012",Aguas interiores,"3187","46"
"3012",Aguas interiores,"3262","33"
"3012",Aguas interiores,"3282","44"
"3012",Aguas interiores,"3284","44"
"3012",Aguas interiores,"3287","33"
"3012",Aguas interiores,"3292","33"
