CAA_ID,agua_leg,surface_id,GW_ID,area
661,Aguas interiores,1318,41,77.077
661,Aguas interiores,1319,41,600.804
661,Aguas interiores,1320,42,50.348
661,Aguas interiores,1321,42,156.837
661,Aguas interiores,1322,42,93.595
661,Aguas interiores,1323,42,62.714
661,Aguas interiores,1325,42,103.401
661,Aguas interiores,1326,42,163.191
661,Aguas interiores,1327,42,106.253
661,Aguas interiores,1329,41,111.367
661,Aguas interiores,1333,42,117.018
661,Aguas interiores,1337,42,132.383
661,Aguas interiores,1343,42,106.662
661,Aguas interiores,1344,42,114.424
661,Aguas interiores,1346,42,276.617
661,Aguas interiores,1347,42,8.857
661,Aguas interiores,1350,42,59.453
661,Aguas interiores,1351,42,89.034
661,Aguas interiores,1352,42,32.901
661,Aguas interiores,1353,41,92.487
661,Aguas interiores,1354,42,38.495
661,Aguas interiores,1355,42,208.476
661,Aguas interiores,1357,42,64.445
661,Aguas interiores,1358,42,26.018
661,Aguas interiores,1360,42,101.411
661,Aguas interiores,1362,42,67.426
661,Aguas interiores,1363,41,145.446
661,Aguas interiores,1364,42,118.458
661,Aguas interiores,1365,41,104.551
661,Aguas interiores,1367,42,111.181
661,Aguas interiores,1368,42,58.064
661,Aguas interiores,1372,41,112.909
661,Aguas interiores,1375,41,234.251
661,Aguas interiores,1376,42,125.664
661,Aguas interiores,1378,42,127.667
661,Aguas interiores,1381,41,101.399
661,Aguas interiores,1383,42,206.974
661,Aguas interiores,1385,41,190.473
661,Aguas interiores,1386,42,121.75
661,Aguas interiores,1387,42,320.253
661,Aguas interiores,1389,42,152.556
661,Aguas interiores,1391,42,98.089
661,Aguas interiores,1394,59,33.948
661,Aguas interiores,1395,42,80.745
661,Aguas interiores,1396,42,97.848
661,Aguas interiores,1397,59,24.882
661,Aguas interiores,1399,42,37.199
661,Aguas interiores,1402,42,92.941
661,Aguas interiores,1402,59,29.288
661,Aguas interiores,1405,42,78.956
661,Aguas interiores,1411,42,227.74
661,Aguas interiores,1412,42,34.174
661,Aguas interiores,1413,42,97.546
