CAA_ID,agua_leg,surface_id,GW_ID,area
2804,Aguas interiores,3932,85,36.042
2806,Aguas interiores,3932,85,0.579
2807,Aguas interiores,4078,85,0.026
2808,Aguas interiores,3907,85,7.606
2808,Aguas interiores,4078,85,5.928
2809,Aguas interiores,3932,85,45.479
2810,Aguas interiores,3907,85,75.077
2810,Aguas interiores,3932,85,8.163
2813,Aguas interiores,4260,7,0.001
2814,Aguas interiores,4260,7,0.002
2815,Aguas interiores,4260,7,9.643
2816,Aguas interiores,4260,7,70.399
2817,Aguas interiores,4260,7,62.472
2823,Aguas interiores,4260,7,19.175
2829,Aguas interiores,4260,7,11.739
2834,Aguas interiores,4260,7,9.424
2836,Aguas interiores,4260,7,26.345
2837,Aguas interiores,4260,7,42.736
2840,Aguas interiores,4260,7,50.176
2841,Aguas interiores,4260,7,38.741
2843,Aguas interiores,4260,7,165.297
2846,Aguas interiores,4260,7,48.09
2849,Aguas interiores,4260,7,13.877
2850,Aguas interiores,4260,7,0.126
2851,Aguas interiores,4260,7,27.406
2852,Aguas interiores,4260,7,0.05
2854,Aguas interiores,4260,7,4.474
2977,Aguas interiores,4222,23,298.175
2989,Zonas humidas interiores,296,18,32.114
2989,Aguas interiores,4222,23,299.18
2991,Aguas interiores,4264,38,15.493
2993,Aguas interiores,4264,7,35.985
2998,Aguas interiores,4264,7,26.837
3001,Aguas interiores,4264,91,17.232
3002,Zonas humidas interiores,296,18,43.7
3003,Aguas interiores,4264,7,10.247
3003,Aguas interiores,4264,23,0.887
3003,Aguas interiores,4264,91,10.217
3004,Zonas humidas interiores,296,18,0.073
3010,Zonas humidas interiores,296,18,31.661
3025,Zonas humidas interiores,296,18,6.855
3027,Zonas humidas interiores,296,18,16.913
3058,Aguas interiores,4251,17,121.81
3058,Aguas interiores,4251,27,121.81
3067,Aguas de transicao,68,23,196.385
3067,Aguas de transicao,68,91,24.457
3067,Aguas interiores,4170,23,17.237
3067,Aguas interiores,4170,91,7.377
3080,Aguas de transicao,68,23,5.157
3080,Aguas de transicao,68,26,83.732
3080,Aguas de transicao,68,91,6.272
3080,Zonas humidas litorais,704,23,0.177
3080,Zonas humidas litorais,704,26,2.782
3080,Aguas interiores,4170,23,5.157
3080,Aguas interiores,4170,26,23.32
3081,Aguas de transicao,68,26,1.339
3081,Zonas humidas litorais,704,26,5.581
3082,Aguas de transicao,68,23,108.464
3082,Aguas de transicao,68,26,3.531
3082,Zonas humidas litorais,704,23,191.913
3082,Zonas humidas litorais,704,26,4.204
3082,Zonas humidas litorais,705,23,9.904
3082,Aguas interiores,4170,23,11.242
3082,Aguas interiores,4170,26,0.672
3083,Aguas de transicao,68,20,73.251
3083,Aguas de transicao,68,23,282.518
3083,Aguas de transicao,68,26,2.462
3083,Zonas humidas litorais,702,20,39.287
3083,Zonas humidas litorais,702,23,122.26
3083,Zonas humidas litorais,704,20,30.839
3083,Zonas humidas litorais,704,23,122.648
3083,Zonas humidas litorais,704,26,0.527
3083,Zonas humidas litorais,705,23,102.782
3083,Aguas interiores,4170,20,830.842
3083,Aguas interiores,4170,23,811.283
3083,Aguas interiores,4170,26,10.708
3084,Aguas de transicao,68,23,0.157
3084,Zonas humidas litorais,702,9,1.099
3084,Zonas humidas litorais,702,20,22.073
3084,Zonas humidas litorais,702,23,67.477
3085,Zonas humidas litorais,702,20,0.198
3112,Aguas interiores,4198,85,12.892
3127,Aguas de transicao,98,21,0.292
3127,Aguas de transicao,98,27,0.292
3128,Aguas de transicao,98,21,16.045
3128,Aguas de transicao,98,27,16.045
3176,Aguas de transicao,68,23,297.516
3176,Aguas interiores,4170,23,5.683
3176,Aguas interiores,4222,23,429.836
3187,Zonas humidas interiores,296,18,33.816
3187,Aguas interiores,4222,18,94.924
3187,Aguas interiores,4222,23,154.81
3190,Zonas humidas interiores,296,18,20.567
3192,Aguas de transicao,68,18,0.378
3192,Aguas de transicao,68,23,57.543
3192,Aguas de transicao,68,91,10.298
3192,Aguas interiores,4169,18,128.691
3192,Aguas interiores,4169,23,133.106
3192,Aguas interiores,4169,26,16.928
3192,Aguas interiores,4169,91,14.478
3193,Aguas de transicao,68,23,7.857
3193,Aguas de transicao,68,91,65.09
3194,Aguas de transicao,68,23,80.931
3194,Aguas de transicao,68,26,55.729
3194,Aguas de transicao,68,91,10.562
3194,Zonas humidas litorais,704,23,9.073
3194,Zonas humidas litorais,704,26,5.998
3194,Aguas interiores,4170,23,142.662
3194,Aguas interiores,4170,26,108.044
3194,Aguas interiores,4170,91,33.953
3198,Aguas de transicao,68,23,0.001
3198,Zonas humidas litorais,704,23,0.001
3198,Aguas interiores,4170,23,0.001
3208,Aguas interiores,4323,7,0.019
3211,Aguas interiores,4323,7,0.1
3240,Aguas interiores,4260,7,0.204
3242,Aguas interiores,4261,7,30.762
3243,Aguas interiores,4261,7,57.199
3244,Aguas interiores,4261,7,24.066
3246,Aguas interiores,4261,7,49.082
3247,Aguas interiores,4261,7,0.355
3248,Aguas interiores,4260,7,3.999
3249,Aguas interiores,4260,7,57.001
3250,Aguas interiores,4261,7,3.789
3263,Aguas interiores,4162,85,28.935
3264,Aguas interiores,4198,85,12.907
3267,Aguas interiores,4198,85,6.424
3268,Aguas interiores,4198,85,32.713
3271,Aguas interiores,4162,85,11.607
3272,Aguas interiores,4162,85,3.514
3273,Aguas interiores,4198,85,6.319
3275,Aguas interiores,4198,85,4.55
3278,Aguas interiores,4198,85,0.071
3279,Aguas interiores,4198,85,0.378
3280,Aguas interiores,4198,85,18.272
3282,Aguas interiores,4198,85,0.34
3283,Aguas interiores,4198,85,0.08
3288,Aguas interiores,4198,85,3.395
3289,Aguas interiores,4198,85,3.626
3296,Aguas interiores,4323,7,79.875
3299,Aguas interiores,4323,7,0
3300,Aguas interiores,4323,7,46.438
3303,Aguas interiores,4264,7,5.801
3305,Aguas interiores,4264,7,3.113
3305,Aguas interiores,4323,7,1.604
3310,Aguas interiores,4264,7,20.54
3313,Aguas interiores,4264,7,27.91
3315,Aguas interiores,4264,7,14.922
3320,Aguas interiores,4264,7,2.422
3335,Aguas interiores,4264,7,25.728
3363,Aguas de transicao,68,23,37.751
3363,Aguas interiores,4222,23,144.936
3364,Aguas interiores,4222,18,11.117
3364,Aguas interiores,4222,23,0
3365,Aguas de transicao,68,18,52.112
3365,Aguas de transicao,68,23,15.966
3365,Aguas interiores,4169,18,507.694
3365,Aguas interiores,4169,23,404.932
3365,Aguas interiores,4169,26,192.745
3365,Aguas interiores,4169,91,125.806
3365,Aguas interiores,4222,18,95
3365,Aguas interiores,4222,23,25.85
3369,Aguas interiores,4170,20,396.787
3369,Aguas interiores,4170,23,267.597
3369,Aguas interiores,4170,26,76.606
3400,Aguas interiores,4323,7,5.385
3409,Aguas interiores,4323,7,10.583
3412,Aguas interiores,4323,7,33.244
3431,Aguas interiores,4260,7,26.807
3448,Aguas interiores,2794,40,670.663
3449,Aguas interiores,2258,40,0.193
3449,Aguas interiores,2367,40,156.477
3449,Aguas interiores,2794,40,5005.976
3450,Aguas interiores,2794,40,9.011
3451,Aguas interiores,2794,40,38.989
3452,Aguas interiores,2794,40,49.399
3464,Aguas interiores,2367,40,78.397
3465,Aguas interiores,2367,40,51.732
3467,Aguas interiores,2258,40,0.536
3474,Aguas interiores,2794,40,41.215
3477,Aguas interiores,2794,40,1.012
3479,Aguas interiores,2794,40,1.352
3480,Aguas interiores,2458,85,461.68
3527,Aguas interiores,2129,39,2.764
3527,Aguas interiores,2129,40,399.807
3527,Aguas interiores,2143,39,291.055
3527,Aguas interiores,2150,39,2069.678
3527,Aguas interiores,2224,40,2616.796
3527,Aguas interiores,2258,40,0.151
3527,Aguas interiores,2431,85,104.512
3527,Aguas interiores,2458,85,28.661
3527,Aguas interiores,2794,40,651.363
3548,Aguas interiores,2224,40,171.106
3549,Aguas interiores,2258,40,0.088
3550,Aguas interiores,2224,40,0.217
3556,Aguas interiores,2794,40,8.859
3557,Aguas interiores,2794,40,1.206
3560,Aguas interiores,2431,85,1486.744
3560,Aguas interiores,2582,85,406.01
3560,Aguas interiores,2672,85,245.2
3574,Aguas interiores,2147,45,3.44
3587,Aguas interiores,2065,39,0
3591,Aguas interiores,3039,43,353.314
3591,Aguas interiores,3039,85,223.155
3594,Aguas interiores,3039,43,38.566
3594,Aguas interiores,3475,43,173.68
3595,Aguas interiores,3475,43,133.026
3595,Aguas interiores,3475,45,70.236
3598,Aguas interiores,3039,43,127.406
3598,Aguas interiores,3039,45,0.034
3603,Aguas interiores,3039,43,41.089
3615,Aguas interiores,2794,40,4318.324
3616,Aguas interiores,2794,40,206.31
3617,Aguas interiores,2794,40,28.026
3618,Aguas interiores,2794,40,26.26
3619,Aguas interiores,2794,40,49.953
3620,Aguas interiores,1718,40,69.748
3620,Aguas interiores,2794,40,1539.851
3621,Aguas interiores,2794,40,72.843
3626,Aguas interiores,1718,40,2.619
3627,Aguas interiores,1718,40,1.557
3628,Aguas interiores,1718,40,0.003
3629,Aguas interiores,1718,40,5.385
3630,Aguas interiores,1867,39,317.068
3630,Aguas interiores,1894,39,1587.095
3630,Aguas interiores,1909,40,257.423
3630,Aguas interiores,1966,40,403.322
3630,Aguas interiores,2794,40,1285.777
3631,Aguas interiores,2794,40,44.206
3634,Aguas interiores,2794,40,96.883
3635,Aguas interiores,1894,39,146.272
3636,Aguas interiores,2794,40,428.605
3639,Aguas interiores,2794,40,202.445
3645,Aguas interiores,2794,40,247.833
3648,Aguas interiores,2794,40,489.093
3649,Aguas interiores,2794,40,8.377
3650,Aguas interiores,1724,40,0.004
3651,Aguas interiores,2224,40,126.997
3651,Aguas interiores,2258,40,1087.807
3661,Aguas interiores,2224,40,57.994
3661,Aguas interiores,2258,40,525.113
3669,Aguas interiores,1975,40,74.194
3669,Aguas interiores,2794,40,3966.072
3670,Aguas interiores,2794,40,6.044
3671,Aguas interiores,2794,40,40.653
3672,Aguas interiores,2794,40,0.455
3676,Aguas interiores,2794,40,31.183
3681,Aguas interiores,1975,40,183.902
3681,Aguas interiores,2794,40,29.972
3682,Aguas interiores,2794,40,321.597
3684,Aguas interiores,2794,40,49.697
3685,Aguas interiores,1975,40,70.827
3685,Aguas interiores,2794,40,12.486
3686,Aguas interiores,2794,40,29.042
3687,Aguas interiores,2794,40,196.354
3688,Aguas interiores,2794,40,48.839
3689,Aguas interiores,2794,40,42.757
3690,Aguas interiores,2794,40,22.147
3708,Aguas interiores,2257,45,21.211
3716,Aguas interiores,1894,39,309.924
3716,Aguas interiores,1922,39,999.504
3716,Aguas interiores,1923,39,295.543
3716,Aguas interiores,2065,39,376.09
3716,Aguas interiores,2150,39,447.887
3717,Aguas interiores,2065,39,0.029
3718,Aguas interiores,2065,39,2.925
3722,Aguas interiores,1886,39,0.273
3722,Aguas interiores,1922,39,0.273
3730,Aguas interiores,2794,40,15.422
3751,Aguas interiores,880,61,26.852
3751,Aguas interiores,880,65,102.111
3751,Aguas interiores,880,83,18.433
3753,Aguas interiores,880,65,6.08
3757,Aguas interiores,999,42,0.031
3758,Aguas interiores,999,42,0.089
3759,Aguas interiores,999,42,1.019
3760,Aguas interiores,999,42,0.033
3761,Aguas interiores,999,42,12.91
3762,Aguas interiores,999,42,0.028
3763,Aguas interiores,961,42,5.991
3763,Aguas interiores,999,42,24.912
3764,Aguas interiores,999,42,0.005
3765,Aguas interiores,999,42,3.574
3766,Aguas interiores,999,42,0.014
3767,Aguas interiores,999,42,0.846
3768,Aguas interiores,999,42,0.555
3769,Aguas interiores,999,42,102.173
3770,Aguas interiores,999,42,16.125
3771,Aguas de transicao,8,42,8.817
3771,Aguas interiores,999,42,3.162
3772,Aguas interiores,999,42,0.271
3773,Aguas interiores,999,42,1.034
3774,Aguas interiores,999,42,0.054
3775,Aguas interiores,999,42,0.03
3778,Aguas interiores,999,42,3.204
3779,Aguas interiores,999,42,0.5
3780,Aguas interiores,999,42,1.526
3781,Aguas de transicao,8,42,33.973
3781,Aguas interiores,961,42,33.973
3782,Aguas interiores,999,42,0.013
3783,Aguas interiores,999,42,0.783
3784,Aguas interiores,999,42,2.117
3786,Aguas interiores,999,42,0.571
3787,Aguas interiores,999,42,22.936
3788,Aguas interiores,999,42,1.157
3790,Aguas interiores,999,42,5.097
3792,Aguas de transicao,8,42,30.921
3792,Aguas interiores,961,42,87.955
3794,Aguas interiores,935,42,145.627
3794,Aguas interiores,999,42,29.243
3795,Aguas interiores,999,42,40.952
3798,Aguas interiores,999,42,11.547
3799,Aguas interiores,999,42,0
3800,Aguas interiores,935,42,64.942
3800,Aguas interiores,999,42,228.946
3803,Aguas interiores,999,42,0
3804,Aguas interiores,999,42,0
3806,Aguas de transicao,8,42,20.978
3812,Aguas interiores,935,42,1.048
3813,Aguas interiores,999,42,35.177
3815,Aguas de transicao,8,42,43.704
3818,Aguas interiores,999,42,11.093
3819,Aguas interiores,935,42,81.98
3820,Aguas interiores,935,42,136.749
3822,Aguas de transicao,8,42,98.593
3823,Aguas interiores,935,42,312.914
3824,Aguas interiores,935,42,31.528
3826,Aguas interiores,935,42,210.817
3827,Aguas interiores,935,42,60.069
3828,Aguas interiores,935,42,240.823
3831,Aguas interiores,935,42,32.471
3832,Aguas interiores,935,42,147.745
3833,Aguas interiores,935,42,116.088
3834,Aguas interiores,935,42,0.54
3836,Aguas de transicao,8,42,62.748
3839,Aguas interiores,935,42,3.006
3840,Aguas interiores,935,42,20.695
3847,Aguas interiores,935,42,2.453
3850,Aguas interiores,935,42,4.102
3854,Aguas interiores,935,42,0.517
3855,Aguas interiores,935,42,0.005
3859,Aguas interiores,935,42,1.462
3878,Zonas humidas litorais,472,14,30.543
3878,Aguas interiores,919,14,26.014
3880,Zonas humidas litorais,472,14,56.249
3880,Aguas interiores,919,14,147.829
3880,Aguas interiores,919,79,32.071
3899,Aguas interiores,935,42,40.852
3900,Aguas interiores,935,42,15.149
3901,Aguas de transicao,8,42,98.756
3901,Aguas interiores,920,42,142.933
3901,Aguas interiores,935,42,820.656
3902,Aguas interiores,935,42,11.05
3910,Aguas interiores,920,42,26.476
3911,Aguas interiores,920,42,320.979
3912,Aguas interiores,920,42,16.259
3913,Aguas interiores,908,42,318.718
3913,Aguas interiores,920,42,287.695
3914,Aguas de transicao,8,42,57.148
3914,Aguas interiores,920,42,26.721
3919,Aguas interiores,908,42,67.803
3920,Aguas de transicao,8,42,195.343
3920,Zonas humidas litorais,468,42,16.382
3920,Zonas humidas litorais,469,42,98.604
3920,Zonas humidas litorais,470,42,322.328
3920,Aguas interiores,908,42,42.285
3921,Aguas de transicao,8,42,59.594
3922,Aguas interiores,908,42,84.757
3923,Aguas de transicao,8,42,16.672
3923,Zonas humidas litorais,470,42,4.986
3924,Zonas humidas litorais,469,42,13.438
3927,Aguas de transicao,8,42,0.095
3927,Aguas de transicao,8,50,92.525
3927,Zonas humidas litorais,459,50,11.333
3927,Zonas humidas litorais,469,42,0.095
3927,Zonas humidas litorais,469,50,122.611
3928,Aguas de transicao,8,50,124.559
3928,Zonas humidas litorais,464,50,48.279
3928,Zonas humidas litorais,468,50,61.198
3928,Zonas humidas litorais,469,50,63.621
3928,Zonas humidas litorais,470,50,43.665
3931,Aguas de transicao,8,50,15.244
3931,Aguas de transicao,8,69,14.48
3931,Zonas humidas litorais,459,50,0.761
3949,Zonas humidas litorais,413,80,19.279
3949,Aguas marinhas e costeiras,4746,61,14.028
3949,Aguas marinhas e costeiras,4746,80,31.028
3951,Zonas humidas litorais,402,61,52.386
3951,Zonas humidas litorais,409,61,38.991
3951,Aguas marinhas e costeiras,4756,61,64.899
3952,Aguas de transicao,4,60,111.519
3952,Aguas de transicao,4,65,122.646
3952,Aguas de transicao,4,82,0
3959,Aguas de transicao,4,82,0.685
3978,Zonas humidas litorais,440,58,28.072
3978,Aguas marinhas e costeiras,4755,58,108.153
3988,Aguas interiores,999,42,88.108
3989,Aguas interiores,999,42,121.183
3990,Aguas interiores,999,42,34.134
3991,Aguas interiores,999,42,243.28
3993,Aguas interiores,999,42,0.078
3995,Aguas interiores,935,42,208.296
3998,Aguas interiores,999,42,344.341
4000,Aguas interiores,999,42,29.93
4015,Aguas interiores,880,65,19.07
4024,Aguas interiores,880,61,33.672
4024,Aguas interiores,880,65,10.311
4029,Aguas interiores,880,61,152.484
4029,Aguas interiores,880,65,636.381
4032,Aguas interiores,880,65,0.845
4033,Aguas interiores,880,61,0.626
4033,Aguas interiores,880,65,33.862
4034,Aguas interiores,880,65,11.971
4053,Zonas humidas litorais,413,61,5.288
4053,Zonas humidas litorais,413,92,48.102
4053,Aguas marinhas e costeiras,4746,61,5.288
4053,Aguas marinhas e costeiras,4746,92,32.215
4054,Zonas humidas litorais,413,61,0.668
4054,Zonas humidas litorais,413,80,0.245
4054,Aguas marinhas e costeiras,4746,61,15.02
4054,Aguas marinhas e costeiras,4746,80,1.12
4055,Zonas humidas litorais,413,80,0.044
4055,Aguas marinhas e costeiras,4746,80,0.044
4056,Zonas humidas litorais,413,80,0.015
4056,Aguas marinhas e costeiras,4746,80,0.015
4082,Aguas interiores,891,14,19.433
4083,Aguas interiores,901,16,47.435
4089,Aguas interiores,891,14,22.531
4090,Aguas interiores,901,16,7.033
4091,Aguas interiores,901,16,2.47
4092,Zonas humidas litorais,415,70,0.284
4092,Zonas humidas litorais,416,61,31.692
4092,Zonas humidas litorais,416,70,58.937
4092,Zonas humidas litorais,419,61,6.643
4092,Zonas humidas litorais,419,70,36.03
4092,Aguas marinhas e costeiras,4756,61,22.875
4092,Aguas marinhas e costeiras,4756,70,50.744
4099,Zonas humidas litorais,415,61,0.247
4099,Zonas humidas litorais,416,61,18.125
4099,Zonas humidas litorais,416,70,30.67
4099,Aguas marinhas e costeiras,4756,61,16.297
4099,Aguas marinhas e costeiras,4756,70,6.359
4100,Zonas humidas litorais,415,61,4.267
4100,Zonas humidas litorais,415,70,10.823
4100,Zonas humidas litorais,416,61,0.46
4100,Zonas humidas litorais,416,70,4.457
4100,Aguas marinhas e costeiras,4756,61,0.726
4100,Aguas marinhas e costeiras,4756,70,9.31
4101,Zonas humidas litorais,415,61,47.351
4101,Zonas humidas litorais,415,80,11.12
4101,Aguas marinhas e costeiras,4756,61,23.355
4101,Aguas marinhas e costeiras,4756,80,4.11
4102,Zonas humidas litorais,409,61,25.492
4102,Zonas humidas litorais,409,80,3.36
4104,Aguas de transicao,4,60,1.051
4104,Aguas de transicao,4,77,1.064
4104,Zonas humidas litorais,454,60,27.564
4104,Zonas humidas litorais,454,77,7.47
4115,Zonas humidas litorais,440,58,12.547
4115,Zonas humidas litorais,440,77,2.039
4115,Aguas marinhas e costeiras,4755,58,20.699
4115,Aguas marinhas e costeiras,4755,77,2.307
4116,Aguas de transicao,4,60,22.254
4116,Zonas humidas litorais,454,60,51.443
4117,Aguas de transicao,4,60,30
4117,Aguas de transicao,4,77,82.602
4117,Zonas humidas litorais,454,60,15.338
4117,Zonas humidas litorais,454,77,60.398
4118,Zonas humidas litorais,444,58,0.032
4118,Zonas humidas litorais,444,77,8.451
4118,Aguas marinhas e costeiras,4755,58,0.032
4118,Aguas marinhas e costeiras,4755,77,1.495
4119,Zonas humidas litorais,444,58,70.855
4119,Aguas marinhas e costeiras,4755,58,70.842
4121,Zonas humidas litorais,440,58,83.397
4121,Zonas humidas litorais,444,58,25.857
4121,Aguas marinhas e costeiras,4755,58,132.717
4126,Aguas de transicao,4,60,42.706
4161,Aguas interiores,926,16,159.731
4163,Aguas interiores,926,16,0.647
4167,Aguas interiores,926,16,107.153
4178,Aguas interiores,903,16,30.078
4178,Aguas interiores,926,16,311.857
4186,Aguas interiores,903,16,42.354
4188,Aguas interiores,903,16,56.27
4193,Aguas de transicao,4,16,0
4193,Aguas de transicao,4,60,789.429
4193,Aguas de transicao,4,65,243.426
4193,Aguas interiores,903,16,35.29
4196,Aguas interiores,901,16,120.334
4197,Aguas interiores,903,16,31.739
4199,Aguas interiores,901,16,37.267
4200,Aguas de transicao,4,16,39.766
4200,Aguas de transicao,4,60,0.778
4200,Aguas interiores,901,16,22.842
4214,Aguas interiores,935,42,0.894
4215,Aguas interiores,935,42,1.137
4216,Aguas interiores,935,42,30.758
4217,Aguas interiores,935,42,163.756
4219,Aguas interiores,935,42,17.715
4220,Aguas interiores,935,42,23.754
4221,Aguas interiores,935,42,28.855
4223,Aguas interiores,935,42,41.203
4224,Aguas interiores,935,42,22.41
4243,Aguas interiores,867,57,158.259
4252,Aguas interiores,867,57,136.812
4257,Aguas interiores,867,57,193.162
4266,Zonas humidas litorais,427,47,15.061
4266,Zonas humidas litorais,427,61,28.894
4266,Zonas humidas litorais,429,47,42.226
4266,Zonas humidas litorais,429,61,15.554
4266,Zonas humidas litorais,433,61,65.826
4266,Aguas interiores,867,61,19.807
4266,Aguas marinhas e costeiras,4756,47,42.352
4266,Aguas marinhas e costeiras,4756,61,188.747
4277,Zonas humidas litorais,421,61,59.113
4277,Zonas humidas litorais,421,70,8.294
4277,Aguas marinhas e costeiras,4756,61,35.493
4277,Aguas marinhas e costeiras,4756,70,7.51
4302,Aguas marinhas e costeiras,4756,61,21.387
4303,Aguas marinhas e costeiras,4756,61,20.135
4431,Aguas interiores,4650,3,255.127
4437,Aguas interiores,4536,3,7.419
4438,Aguas interiores,4498,3,238.645
4438,Aguas interiores,4536,3,99.951
4447,Aguas interiores,4536,3,37.249
4450,Aguas interiores,4536,3,9.199
4454,Aguas interiores,4536,3,5.776
4456,Aguas interiores,4536,3,3.286
4534,Aguas interiores,4353,7,4.835
4574,Aguas interiores,4353,7,46.56
4579,Aguas interiores,4353,7,24.811
4693,Aguas interiores,4499,3,1.076
4696,Aguas interiores,4499,3,6.887
4702,Aguas interiores,4536,3,9.893
4708,Aguas interiores,4536,3,48.732
4711,Aguas interiores,4536,3,54.285
4744,Aguas interiores,4448,3,43.518
4753,Aguas interiores,4448,3,35.896
4759,Aguas interiores,4438,3,30.643
4759,Aguas interiores,4438,7,3.431
4823,Aguas interiores,4279,3,246.619
4879,Aguas interiores,4279,3,23.429
4882,Aguas interiores,4279,3,29.129
4886,Aguas interiores,4279,3,0.086
4887,Aguas interiores,4279,3,0.255
4887,Aguas interiores,4279,85,0.009
4889,Aguas interiores,4279,3,22.647
4891,Aguas interiores,4279,3,0.22
4891,Aguas interiores,4279,85,0.01
4900,Aguas interiores,4279,3,65.45
4905,Aguas interiores,4279,3,3.186
4954,Aguas interiores,4261,7,54.672
4955,Aguas interiores,4261,7,4.574
4975,Aguas interiores,4499,3,49.073
4976,Aguas interiores,4499,3,0.806
4979,Aguas interiores,4499,3,55.965
5030,Aguas interiores,4438,7,2.575
5032,Aguas interiores,4585,3,36.841
5033,Aguas interiores,4585,3,110.127
5033,Aguas interiores,4650,3,0.62
5034,Aguas interiores,4585,3,36.883
5035,Aguas interiores,4585,3,28.941
5036,Aguas interiores,4585,3,2.881
5041,Aguas interiores,4650,3,11.233
5046,Aguas interiores,4650,3,57.443
5047,Aguas interiores,4650,3,22.561
5061,Aguas interiores,4650,3,25.931
5062,Aguas interiores,4650,3,7.751
5065,Aguas interiores,4650,3,35.392
5067,Aguas interiores,4650,3,1.056
5070,Aguas interiores,4650,3,17.877
5095,Aguas interiores,4536,3,22.224
5278,Aguas marinhas e costeiras,4784,8,41.47
5278,Aguas marinhas e costeiras,4784,34,23.851
5337,Aguas interiores,3994,85,11.681
5338,Aguas interiores,3994,85,3.48
5341,Aguas de transicao,67,9,340.014
5341,Aguas de transicao,67,15,20.715
5341,Aguas de transicao,67,89,284.446
5417,Aguas de transicao,67,15,80.106
5417,Aguas de transicao,67,89,129.256
5443,Aguas marinhas e costeiras,4784,8,14.934
5444,Aguas marinhas e costeiras,4784,34,12.383
5445,Zonas humidas interiores,254,34,84.151
5445,Aguas marinhas e costeiras,4784,8,7.144
5445,Aguas marinhas e costeiras,4784,34,94.925
5448,Aguas marinhas e costeiras,4784,34,5.384
5452,Zonas humidas interiores,254,34,19.846
5468,Aguas interiores,4198,85,5.325
5470,Aguas interiores,4198,85,0.01
5475,Aguas interiores,4198,85,13.417
5481,Aguas interiores,4198,85,34.229
5484,Aguas interiores,4049,85,23.128
5494,Aguas interiores,3794,31,30.793
5494,Aguas interiores,3794,34,74.848
5495,Aguas interiores,3794,34,20.305
5499,Aguas interiores,4170,20,3.541
5679,Aguas de transicao,66,44,142.548
5679,Aguas de transicao,66,46,142.548
5679,Aguas interiores,3342,44,55.828
5679,Aguas interiores,3342,46,55.828
5738,Aguas de transicao,66,44,1.583
5738,Aguas de transicao,66,46,1.583
5738,Aguas interiores,3342,44,1510.494
5738,Aguas interiores,3342,46,1505.201
5742,Aguas interiores,3342,44,53.176
5742,Aguas interiores,3342,45,16.04
5742,Aguas interiores,3342,46,69.216
5743,Aguas interiores,3342,45,77.756
5743,Aguas interiores,3342,46,77.756
5823,Aguas de transicao,66,33,18.035
5833,Aguas de transicao,66,33,5.767
5834,Aguas de transicao,66,33,15.295
5834,Zonas humidas litorais,670,33,15.24
5874,Zonas humidas interiores,164,34,178.924
5880,Zonas humidas interiores,164,34,46.569
5898,Zonas humidas interiores,164,34,323.91
5901,Zonas humidas interiores,164,34,4.071
5911,Aguas de transicao,66,33,16.02
5914,Zonas humidas interiores,164,34,0.685
5915,Zonas humidas interiores,164,34,5.517
5916,Zonas humidas interiores,164,34,0.245
5917,Zonas humidas interiores,164,34,1.689
5918,Zonas humidas interiores,164,34,0.133
5919,Zonas humidas interiores,164,34,0.031
5924,Zonas humidas interiores,164,34,150.363
5925,Zonas humidas interiores,164,34,7.289
6050,Zonas humidas interiores,205,34,60.172
6065,Zonas humidas interiores,205,34,8.751
6070,Zonas humidas interiores,205,34,9.864
6072,Zonas humidas interiores,205,34,36.412
6078,Zonas humidas interiores,205,34,86.616
6079,Zonas humidas interiores,205,34,40.395
6090,Zonas humidas interiores,205,34,32.082
6095,Zonas humidas interiores,205,34,0.854
6108,Aguas de transicao,66,45,1255.721
6108,Aguas de transicao,66,46,1255.721
6108,Zonas humidas litorais,675,45,357.42
6108,Zonas humidas litorais,675,46,357.42
6108,Zonas humidas litorais,676,45,31.996
6108,Zonas humidas litorais,676,46,31.996
6108,Zonas humidas litorais,680,45,160.38
6108,Zonas humidas litorais,680,46,160.38
6108,Zonas humidas litorais,681,45,478.459
6108,Zonas humidas litorais,681,46,478.459
6108,Aguas interiores,3063,45,573.557
6108,Aguas interiores,3063,46,573.557
6108,Aguas interiores,3342,45,356.161
6108,Aguas interiores,3342,46,356.161
6111,Aguas de transicao,66,44,8.304
6111,Aguas de transicao,66,46,8.304
6118,Aguas de transicao,66,44,310.524
6118,Aguas de transicao,66,46,310.524
6128,Aguas de transicao,66,33,23.713
6133,Aguas de transicao,66,46,273.844
6133,Zonas humidas litorais,676,46,6.164
6134,Aguas de transicao,66,33,12.678
6134,Aguas de transicao,66,46,21.353
6138,Aguas de transicao,66,33,45.855
6138,Aguas de transicao,66,46,86.85
6138,Zonas humidas litorais,674,33,21.424
6138,Zonas humidas litorais,674,46,30.469
6138,Zonas humidas litorais,677,33,67.783
6138,Zonas humidas litorais,677,46,114.856
6141,Aguas de transicao,66,45,333.185
6141,Aguas de transicao,66,46,333.477
6141,Zonas humidas litorais,675,45,48.041
6141,Zonas humidas litorais,675,46,48.041
6141,Zonas humidas litorais,676,45,451.421
6141,Zonas humidas litorais,676,46,451.713
6165,Aguas interiores,3579,85,831.736
6165,Aguas interiores,3728,85,317.542
6179,Aguas interiores,3258,40,1332.739
6179,Aguas interiores,3382,40,321.749
6189,Aguas interiores,3579,85,1733.65
6194,Aguas interiores,3579,85,3452.768
6205,Aguas interiores,3039,85,64.431
6207,Aguas interiores,3475,45,13.898
6218,Aguas interiores,3258,40,129.663
6218,Aguas interiores,3382,40,183.585
