"Muni_ID","ID","Muni","barley","maize","oat","rice","rye","triticale","wheat","lemon","orange","other_citrus","tangerine","almonds","chestnut","locust","nuuts","other_dried_nuts","apple","cherry","other_fresh_fruits","peach","pear","olive_grove","vineyard","total"
1419,"16C1419","Torres Novas",0,0,0,0,0,0,0,0,69.6,4.68,5.32,0,0,0,3.52,0,4.12,0,4.68,5.17,3.65,14.84,1.97,117.55
1420,"16C1420","Vila Nova da Barquinha",0,0,0,0,0,0,0,0,13.05,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,18.88
1115,"1711115","Amadora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,"1711105","Cascais",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,"1711106","Lisboa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,"1711107","Loures",0,0,0,147.4,0,0,0,0,4.35,0,0,0,0,0,0,0,4.11,0,0,5.17,10.95,0,0,171.98
1109,"1711109","Mafra",0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,4.11,0,2.34,5.17,73,0,0,93.32
1116,"1711116","Odivelas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,"1711110","Oeiras",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,"1711111","Sintra",0,0,0,0,0,0,0,8.7,4.35,0,0,0,0,0,0,0,115.08,0,2.34,5.17,32.85,0,0,168.49
1114,"1711114","Vila Franca de Xira",0,0,0,76648,0,0,0,4.35,13.05,0,5.32,0,0,0,0,0,0,0,2.34,5.17,3.65,0,0,76681.88
1502,"1721502","Alcochete",0,0,0,3714.48,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718.83
1503,"1721503","Almada",0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,4.11,0,2.34,0,3.65,0,0,14.45
1504,"1721504","Barreiro",0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35
1506,"1721506","Moita",0,0,0,0,0,0,0,0,52.2,0,0,0,0,0,0,0,4.11,0,2.34,10.34,3.65,0,1.97,74.61
1507,"1721507","Montijo",0,0,0,7546.88,0,0,0,0,39.15,0,0,0,0,0,0,0,0,0,2.34,5.17,7.3,0.53,33.49,7634.86
1508,"1721508","Palmela",0,0,0,14268.32,0,0,0,21.75,404.55,9.36,21.28,0,0,0,0,0,135.63,0,37.44,129.25,51.1,0,43.34,15122.02
1510,"1721510","Seixal",0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,7.53
1511,"1721511","Sesimbra",0,0,0,0,0,0,0,0,13.05,0,0,0,0,0,0,0,24.66,0,4.68,10.34,7.3,0,3.94,63.97
1512,"1721512","Setúbal",0,0,0,766.48,0,0,0,4.35,95.7,0,15.96,0,0,0,3.52,0,8.22,0,9.36,20.68,3.65,0,1.97,929.89
1501,"1811501","Alcácer do Sal",0,0,0,187302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,187302.53
1505,"1811505","Grândola",0,0,0,20997.85,0,0,0,0,60.16,0,3.77,0,0,0,0,0,6.11,0,2.34,4.93,3.81,1.06,0,21080.03
211,"1810211","Odemira",0,0,0,12810.75,0,0,0,0,33.84,0,3.77,0,0,0,0,0,0,0,0,4.93,0,0.53,1.97,12855.79
1509,"1811509","Santiago do Cacém",0,0,0,22941.55,0,0,0,0,116.56,0,0,0,0,0,0,0,6.11,0,2.34,9.86,7.62,1.06,0,23085.1
1513,"1811513","Sines",0,0,0,0,0,0,0,0,15.04,0,0,0,0,0,0,0,6.11,0,0,4.93,0,1.06,0,27.14
1201,"1821201","Alter do Chão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,"1821202","Arronches",0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,4.77,0,8.53
1203,"1821203","Avis",0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,4.82
1204,"1821204","Campo Maior",0,0,0,0,0,0,0,0,11.28,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,17.11
1205,"1821205","Castelo de Vide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,"1821206","Crato",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,"1821207","Elvas",0,0,0,2238.2,0,0,0,0,45.12,0,0,0,0,0,0,0,0,0,0,0,0,21.73,0,2305.05
1208,"1821208","Fronteira",0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,5.88
1209,"1821209","Gavião",0,0,0,0,0,0,0,0,22.56,0,0,0,0,0,0,0,6.11,0,0,4.93,3.81,3.71,19.7,60.82
1210,"1821210","Marvão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,"1821211","Monforte",0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76
707,"1820707","Mora",0,0,0,0,0,0,0,0,45.12,0,0,0,0,0,0,0,6.11,0,0,4.93,0,0,0,56.16
1212,"1821212","Nisa",0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,3.52,0,0,0,0,0,0,9.01,0,16.29
1213,"1821213","Ponte de Sor",0,0,0,3534,0,0,0,0,300.8,0,7.54,0,0,0,35.2,0,18.33,0,4.68,59.16,7.62,6.36,39.4,4013.09
1214,"1821214","Portalegre",0,0,0,0,0,0,0,0,18.8,0,3.77,0,0,0,3.52,14.08,30.55,4.68,0,0,7.62,0,0,83.02
701,"1830701","Alandroal",0,0,0,2945,0,0,0,0,7.52,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,2955.17
702,"1830702","Arraiolos",0,0,0,1943.7,0,0,0,0,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951.22
703,"1830703","Borba",0,0,0,0,0,0,0,0,11.28,0,0,0,0,0,0,0,0,0,23.4,0,0,2.65,0,37.33
704,"1830704","Estremoz",0,0,0,88.08,0,0,0,0,11.28,0,0,0,0,0,3.52,0,0,0,0,0,0,11.13,0,114.01
705,"1830705","Évora",0,0,0,4181.9,0,0,0,0,22.56,0,0,0,0,0,0,0,0,0,0,0,3.81,1.59,689.5,4899.36
706,"1830706","Montemor-o-Novo",0,0,0,21881.35,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,2.34,0,0,0,11.82,21899.27
708,"1830708","Mourão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.53
709,"1830709","Portel",0,0,0,0,0,0,0,0,11.28,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,16.58
710,"1830710","Redondo",0,0,0,0,0,0,0,0,22.56,0,0,0,0,0,0,0,0,0,0,0,0,0.53,1.97,25.06
711,"1830711","Reguengos de Monsaraz",0,0,0,0,0,0,0,0,101.52,0,0,0,0,0,0,0,0,0,2.34,4.93,3.81,4.24,5.91,122.75
1215,"1831215","Sousel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,"1830712","Vendas Novas",0,0,0,5683.85,0,0,0,0,33.84,3.75,3.77,0,0,0,0,0,0,0,4.68,4.93,0,0,5.91,5740.73
713,"1830713","Viana do Alentejo",0,0,0,3621.12,0,0,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3658.72
714,"1830714","Vila Viçosa",0,0,0,0,0,0,0,0,15.04,0,0,0,0,0,0,0,0,0,7.02,0,0,0,0,22.06
201,"1840201","Aljustrel",0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76
202,"1840202","Almodôvar",0,0,0,0,0,0,0,0,7.52,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,9.11
203,"1840203","Alvito",0,0,0,0,0,0,0,0,67.68,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,68.21
204,"1840204","Barrancos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,1.59
205,"1840205","Beja",0,0,0,883.5,0,0,0,0,56.4,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,941.49
206,"1840206","Castro Verde",0,0,0,117.64,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,121.93
207,"1840207","Cuba",0,0,0,0,0,0,0,0,7.52,0,0,0,0,0,0,0,0,0,0,0,0,2.12,157.6,167.24
208,"1840208","Ferreira do Alentejo",0,0,0,7391.95,0,0,0,0,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0.53,311.26,7711.26
209,"1840209","Mértola",0,0,0,0,0,0,0,0,26.32,0,0,0,0,0,0,0,0,0,0,0,0,3.18,3.94,33.44
210,"1840210","Moura",0,0,0,0,0,0,0,0,11.28,0,0,22.8,0,0,0,0,0,2.34,2.34,0,0,14.31,0,53.07
212,"1840212","Ourique",0,0,0,412.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,412.69
213,"1840213","Serpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,5.3
214,"1840214","Vidigueira",0,0,0,0,0,0,0,0,60.16,0,0,0,0,0,0,0,0,0,0,0,0,12.72,3.94,76.82
1403,"1851403","Almeirim",0,0,0,8755.56,0,0,0,4.35,69.6,0,0,0,0,0,0,0,0,0,4.68,15.51,0,0,137.9,8987.6
1404,"1851404","Alpiarça",0,0,0,0,0,0,0,0,13.05,0,0,0,0,0,0,0,4.12,1.24,2.34,0,3.65,0.53,27.58,52.51
1103,"1851103","Azambuja",0,0,0,16214,0,0,0,0,52.2,4.67,5.32,0,0,0,0,0,4.11,0,0,5.17,3.65,0,0,16289.12
1405,"1851405","Benavente",0,0,0,105037.24,0,0,0,0,60.9,0,5.32,0,0,0,0,0,4.12,0,2.34,5.17,3.65,0,3.94,105122.68
1406,"1851406","Cartaxo",0,0,0,2211,0,0,0,0,30.45,4.68,5.32,0,0,0,0,0,0,0,2.34,0,0,0,3.94,2257.73
1407,"1851407","Chamusca",0,0,0,19957.96,0,0,0,0,78.3,0,0,0,0,0,0,0,0,0,0,25.85,0,12.72,63.04,20137.87
1409,"1851409","Coruche",0,0,0,89442.32,0,0,0,0,178.35,0,0,0,0,0,0,0,4.11,0,9.36,15.51,3.65,2.65,3.94,89659.89
1412,"1851412","Golegã",0,0,0,0,0,0,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,25.69
1414,"1851414","Rio Maior",0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,4.11,0,2.34,0,3.65,2.65,0,17.1
1415,"1851415","Salvaterra de Magos",0,0,0,15477,0,0,0,0,47.85,0,0,0,0,0,0,0,0,0,0,5.17,0,1.06,3.94,15535.02
1416,"1851416","Santarém",0,0,0,589.6,0,0,0,0,17.4,0,0,4.56,0,0,3.52,0,4.11,0,9.36,0,0,6.89,23.64,659.08
801,"1500801","Albufeira",0,0,0,0,0,0,0,0,37.53,0,4.31,0,0,73.92,0,0,0,0,2.34,0,0,1.06,23.64,142.8
802,"1500802","Alcoutim",0,0,0,0,0,0,0,0,8.34,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,10.99
803,"1500803","Aljezur",0,0,0,0,0,0,0,0,45.87,0,0,0,0,0,0,0,0,0,2.34,0,3.01,0,13.79,65.01
804,"1500804","Castro Marim",0,0,0,0,0,0,0,0,87.57,0,0,0,0,28.16,0,0,0,0,4.68,4.59,0,2.65,11.82,139.47
805,"1500805","Faro",0,0,0,0,0,0,0,0.44,129.27,0,8.62,0,0,0,0,0,0,0,2.34,0,0,0,0,140.67
806,"1500806","Lagoa",0,0,0,5451.6,0,0,0,0.44,104.25,0,12.93,4.56,0,10.56,0,0,0,0,4.68,0,0,0,1.97,5590.99
807,"1500807","Lagos",0,0,0,0,0,0,0,0,62.55,0,4.31,0,0,17.6,0,0,0,0,9.36,13.77,3.01,0,1.97,112.57
808,"1500808","Loulé",0,0,0,0,0,0,0,0,112.59,2.97,17.24,0,0,10.56,3.52,0,0,0,9.36,13.77,3.01,0,0,173.02
809,"1500809","Monchique",0,0,0,0,0,0,0,15.4,133.44,0,8.62,0,0,0,0,0,7.68,2.5,9.36,13.77,3.01,0,0,193.78
810,"1500810","Olhão",0,0,0,0,0,0,0,0.44,83.4,0,12.93,0,0,7.04,0,0,0,0,11.7,4.59,0,1.59,1.97,123.66
811,"1500811","Portimão",0,0,0,0,0,0,0,1.32,166.8,0,8.62,4.56,0,14.08,0,0,0,0,11.7,22.95,0,0.53,9.85,240.41
812,"1500812","São Brás de Alportel",0,0,0,337.22,0,0,0,0,20.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.07
813,"1500813","Silves",0,0,0,3245,0,0,0,0.44,166.8,0,47.41,0,0,14.08,0,0,0,0,11.7,4.59,0,0,3.94,3493.96
814,"1500814","Tavira",0,0,0,0,0,0,0,0,129.27,11.88,4.31,0,0,31.68,0,0,2.56,0,2.34,4.59,6.02,0.53,3.94,197.12
815,"1500815","Vila do Bispo",0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,42.24,0,0,0,0,0,0,0,0,46.41
816,"1500816","Vila Real de Santo António",0,0,0,0,0,0,0,0,16.68,0,0,0,0,0,0,0,0,0,9.36,0,0,0,0,26.04
