"Muni_ID","ID","Muni","Does","Other_caprine"
913,"1680913","Trancoso",1.646172,0.211073
502,"1690502","Castelo Branco",9.850491,1.931112
505,"1690505","Idanha-a-Nova",4.150447,0.715224
507,"1690507","Penamacor",3.526396,0.752022
511,"1690511","Vila Velha de Ródão",2.032955,0.412978
501,"16A0501","Belmonte",0.726578,0.108546
503,"16A0503","Covilhã",5.423926,0.539514
504,"16A0504","Fundão",7.978405,1.426961
1001,"16B1001","Alcobaça",0.477272,0.339795
1101,"16B1101","Alenquer",1.426961,0.283572
1102,"16B1102","Arruda dos Vinhos",0.212508,0.103962
1005,"16B1005","Bombarral",0,0.012722
1104,"16B1104","Cadaval",1.854029,0.186313
1006,"16B1006","Caldas da Rainha",0.745319,0.605994
1108,"16B1108","Lourinhã",3.551156,0.24999
1011,"16B1011","Nazaré",0.071064,0.018057
1012,"16B1012","Óbidos",0.841827,0.237268
1014,"16B1014","Peniche",2.110038,0.20047
1112,"16B1112","Sobral de Monte Agraço",0.006703,0.037482
1113,"16B1113","Torres Vedras",3.667089,0.250674
1401,"16C1401","Abrantes",1.40822,0.629319
1402,"16C1402","Alcanena",2.348674,0.128722
1408,"16C1408","Constância",0,0.007454
1410,"16C1410","Entroncamento",0,0.006019
1411,"16C1411","Ferreira do Zêzere",1.479284,0.28884
1421,"16C1421","Ourém",1.949169,0.759476
1417,"16C1417","Sardoal",0.02476,0.102527
1418,"16C1418","Tomar",1.396182,0.374061
1419,"16C1419","Torres Novas",1.673735,0.541633
1420,"16C1420","Vila Nova da Barquinha",0.090489,0.02476
1115,"1711115","Amadora",0,0.006703
1105,"1711105","Cascais",0.031463,0.109981
1106,"1711106","Lisboa",0,0.013406
1107,"1711107","Loures",0.945789,0.219211
1109,"1711109","Mafra",0.69368,0.424265
1116,"1711116","Odivelas",0.018741,0.012038
1110,"1711110","Oeiras",0,0
1111,"1711111","Sintra",0.378645,0.173591
1114,"1711114","Vila Franca de Xira",0.06361,0.198351
1502,"1721502","Alcochete",0,0.006703
1503,"1721503","Almada",0.167572,0.051639
1504,"1721504","Barreiro",0,0.051639
1506,"1721506","Moita",0.361339,0.08447
1507,"1721507","Montijo",0.057658,0.057658
1508,"1721508","Palmela",1.414239,0.346498
1510,"1721510","Seixal",0.244655,0.064361
1511,"1721511","Sesimbra",0.122703,0.089121
1512,"1721512","Setúbal",0.939086,0.174275
1501,"1811501","Alcácer do Sal",0.005335,0.160869
1505,"1811505","Grândola",0.103211,0.372626
211,"1810211","Odemira",1.31985,2.16838
1509,"1811509","Santiago do Cacém",0.116,0.706402
1513,"1811513","Sines",0,0.386099
1201,"1821201","Alter do Chão",0.443006,0.187064
1202,"1821202","Arronches",0.206489,0.101843
1203,"1821203","Avis",0.411543,0.160869
1204,"1821204","Campo Maior",0,0.013406
1205,"1821205","Castelo de Vide",0.295543,0.224546
1206,"1821206","Crato",1.608006,0.252109
1207,"1821207","Elvas",0.006019,0.122703
1208,"1821208","Fronteira",0.108546,0.211073
1209,"1821209","Gavião",0.745319,0.373377
1210,"1821210","Marvão",0.218527,0.417562
1211,"1821211","Monforte",0.411543,0.082418
707,"1820707","Mora",0,0.071064
1212,"1821212","Nisa",1.42908,0.603875
1213,"1821213","Ponte de Sor",1.441118,0.727262
1214,"1821214","Portalegre",1.993354,1.34461
701,"1830701","Alandroal",7.255727,1.29899
702,"1830702","Arraiolos",2.012846,0.586569
703,"1830703","Borba",0,0.058342
704,"1830704","Estremoz",0.655514,0.322422
705,"1830705","Évora",0.333776,0.371942
706,"1830706","Montemor-o-Novo",0.15485,0.302313
708,"1830708","Mourão",2.367415,0.180294
709,"1830709","Portel",1.048316,1.332572
710,"1830710","Redondo",0.547652,0.302997
711,"1830711","Reguengos de Monsaraz",2.155658,0.552987
1215,"1831215","Sousel",0,0.020176
712,"1830712","Vendas Novas",0,0.052323
713,"1830713","Viana do Alentejo",3.841431,0.887447
714,"1830714","Vila Viçosa",2.115373,0.399505
201,"1840201","Aljustrel",0.715224,0.456412
202,"1840202","Almodôvar",1.209869,0.689096
203,"1840203","Alvito",0,0.057658
204,"1840204","Barrancos",0.018741,0.07038
205,"1840205","Beja",3.556424,1.52422
206,"1840206","Castro Verde",0.405524,0.187748
207,"1840207","Cuba",1.402952,0.541633
208,"1840208","Ferreira do Alentejo",0.019425,0.127971
209,"1840209","Mértola",9.083628,1.536942
210,"1840210","Moura",6.897942,1.25337
212,"1840212","Ourique",0.875409,1.002696
213,"1840213","Serpa",4.001549,0.958511
214,"1840214","Vidigueira",1.961891,0.360655
1403,"1851403","Almeirim",0.032898,0.020176
1404,"1851404","Alpiarça",0,0.366674
1103,"1851103","Azambuja",1.332572,0.15485
1405,"1851405","Benavente",3.667089,0.122703
1406,"1851406","Cartaxo",0.231249,0.076399
1407,"1851407","Chamusca",1.015418,0.071064
1409,"1851409","Coruche",2.271591,1.093185
1412,"1851412","Golegã",0.005335,0.000684
1414,"1851414","Rio Maior",3.158354,0.508802
1415,"1851415","Salvaterra de Magos",0.025444,0.032147
1416,"1851416","Santarém",6.653287,0.706402
801,"1500801","Albufeira",0.005335,0.058342
802,"1500802","Alcoutim",2.889623,0.276118
803,"1500803","Aljezur",0.006703,0.412227
804,"1500804","Castro Marim",5.043846,0.739984
805,"1500805","Faro",0.160185,0.026128
806,"1500806","Lagoa",0.282137,0.019425
807,"1500807","Lagos",0.044936,0.058342
808,"1500808","Loulé",0.573096,0.339795
809,"1500809","Monchique",0,0.366674
810,"1500810","Olhão",0.006019,0.006019
811,"1500811","Portimão",0,0.04562
812,"1500812","São Brás de Alportel",0.245339,0.032147
813,"1500813","Silves",0.482607,0.629319
814,"1500814","Tavira",0.886696,0.41893
815,"1500815","Vila do Bispo",0.33446,0.211073
816,"1500816","Vila Real de Santo António",0.24999,0.026128
