CAA_ID,Muni_ID,Lf_large,Lf_small,Lf_gw
1083,409,0,0,18.75
1084,409,0,0,17.73255814
1085,409,0,0,12.09839357
1086,409,0,0,18.44783715
1087,409,15.8397001056,0,0.4949906283
1088,409,2.250489458,0,13.824435242
1089,409,6.5625,0,12.1875
1090,409,3.3512273586,0,15.2667024114
1091,409,0,0,18.75
1092,409,2.0625,0,16.6875
1093,410,0,7.5,11.25
1094,410,0,0,12.5
1095,410,4.6035008181,0,12.4465022119
1096,411,0,0,18.75
1097,411,0,0,18.75
1098,411,0,0,12.5
1099,411,0,0,12.5
1100,411,15.5625,0,3.1875
1101,411,0,0,17.36918605
1102,411,0,0,18.75
1103,411,0,0,18.75
1104,411,0,0,18.75
1105,411,0,0,16.10221675
1106,411,0,0,18.65572381
1107,411,0,0,18.86427524
1108,412,0,0,0
1109,412,0,0,18.75
1110,412,0,0,17.94871795
1111,412,0,0,15.07352941
1112,412,0,0,18.75
1113,412,0,0,18.75
1114,412,0,0,18.75
1115,412,0,0,18.75
1116,412,0,0,18.75
1117,412,0,0,14.77272727
1118,412,0,2.4375,16.3125
1119,412,0,0,18.75
1120,412,0,0,18.75
1121,412,0,0,18.75
1122,412,0,0,18.75
1123,412,0,0,18.75
1124,412,0,0,18.75
1125,412,0,0,18.75
1126,412,0,0,18.75
1127,412,0,0,18.75
1128,412,0,0,18.75
1129,412,0,0,18.75
1130,412,0,0,18.75
1131,412,0,0,18.75
1132,412,0,0,8.743902439
1133,412,0,0,16.125
1134,412,0,0,12.89509804
1135,412,0,0,17.32142857
1136,412,0,0,18.08035714
1137,412,0,0,18.17941674
1138,412,0,0,18.75
1139,412,0,0,18.75
1140,412,0,0,18.75
1141,412,0,0,18.53468085
1142,412,0,0,18.48144531
1143,412,0.1536308999,0,15.2094590901
1144,501,0,0,12.5
1145,501,0,0,12.07778346
1146,502,0,0,18.75
1147,502,0,0,18.75
1148,502,0,0,18.75
1149,502,0,0,10.52631579
1150,502,0,0,18.75
1151,502,0,0,18.75
1152,502,0,0,18.75
1153,502,0,0,18.75
1154,502,0,0,18.75
1155,502,0,0,18.75
1156,502,0,0,7.03125
1157,502,0,0,0
1158,502,0,0,18.75
1159,502,0,0,18.75
1160,502,0,0,18.75
1161,502,0,0,18.75
1162,502,0,5.625,13.125
1163,502,0.75,0,18
1164,502,4.5,0,14.25
1165,502,0,0,12.5
1166,502,0,0,18.75
1167,502,0,0,37.5
1168,502,0,0,18.75
1169,502,0,0,18.75
1170,502,0,0,18.75
1171,502,0,0,18.75
1172,502,0,0,18.75
1173,502,0,0,18.75
1174,502,0,0,18.75
1175,502,0,0,18.75
1176,502,0,10.125,8.625
1177,502,0,0,18.75
1178,502,0,0,18.75
1179,502,0,0,18.75
1180,502,0,0,18.75
1181,502,5.25,0,13.5
1182,502,0,0,18.75
1183,502,0,0,18.75
1184,502,0,0,18.75
1185,502,0,0,18.75
1186,502,0,0,18.75
1187,502,0,0,18.75
1188,502,0,0,18.75
1189,502,0,13.1796357594,1.9693708606
1190,502,0,12,6.75
1191,502,0,0,18.75
1192,502,0,0,18.75
1193,502,0,0,18.75
1194,502,0,0,18.75
1195,502,0,0,18.75
1196,502,1.125,0,17.625
1197,502,0,0,17.11309524
1198,502,6.1761274509,0,8.8875980391
1199,502,0,0,12.375
1200,502,2.0625,0,16.6875
1201,502,0.9375,0,17.8125
1202,502,0,0,18.75
1203,502,0,0,18.75
1204,502,4.125,13.5,1.125
1205,502,0,0,18.75
1206,502,0,0,18.75
1207,502,0.1842354911,0,18.2393136189
1208,502,0,0,18.75
1209,502,0,0,16.93222621
1210,502,0,0,14.77941176
1211,502,0,0,17.87439614
1212,502,0,0,18.75
1213,502,0,3.9817116475,11.9451349425
1214,502,0.4710194055,0,15.2296274445
1215,502,0,0,18.75
1216,503,0,0,18.75
1217,503,0,0,6.355932203
1218,503,0,0,12.5
1219,503,0,0,56.25
1220,503,0,0,19.57070707
1221,503,0,0,40.41149068
1222,503,0,0,18.75
1223,503,0,0,17.3537234
1224,503,0,0,18.75
1225,503,0,0,18.75
1226,503,0,0,18.75
1227,503,0,0,18.75
1228,503,0,0,7.638888889
1229,503,0,0,14.25
1230,503,0,0,18.75
1231,503,0,0,16.66666667
1232,503,0,0,6.25
1233,503,0,0,24.71153846
1234,503,0,0,11.84490085
1235,503,0,0,18.28416149
1236,503,0,0,14.34457404
1237,503,0,0,17.41709693
1238,504,0,0,15.80882353
1239,504,0,0,12.5
1240,504,0,0,6.791666667
1241,504,0,0,12.73148148
1242,504,0,0,18.75
1243,504,0,0,12.5
1244,504,0,0,5.813953488
1245,504,1.125,0,11.375
1246,504,0,0,18.75
1247,504,0.625,0,11.875
1248,504,0,0,0
1249,504,0,0,18.75
1250,504,0,0,18.75
1251,504,0,0,14.58333333
1252,504,0,0,18.75
1253,504,0,0,11.17647059
1254,504,2.75,0,9.75
1255,504,0,0,18.75
1256,504,1.25,0,11.25
1257,504,0,0,17.59259259
1258,504,0,0,10.45454545
1259,504,0,0,12.5
1260,504,0,0,18.75
1261,504,1.2560975608,0,14.4451219492
1262,504,0,0,18.75
1263,504,0,0,13.08876812
1264,504,0,0,14.25128556
1265,505,0,0,18.75
1266,505,0,0,18.75
1267,505,0,0,18.75
1268,505,0,0,18.75
1269,505,0,0,6.75
1270,505,0,0,16.01785714
1271,505,0,0,12.5
1272,505,0,0,18.75
1273,505,0,0,18.75
1274,505,0,0,4.855555556
1275,505,0,0,6.75
1276,505,0,0,18.75
1277,505,0,0,12.5
1278,505,0,0,8.059090909
1279,505,0,0,6.75
1280,505,0,0,18.75
1281,505,0,0,18.75
1282,505,0,0,18.75
1283,505,0,0,18.75
1284,505,0,0,18.75
1285,505,0,0,17.36111111
1286,505,0,0,18.75
1287,505,0,0,18.75
1288,505,0,0,18.75
1289,505,0,15.75,3
1290,505,1.70761904764,0,2.17333333336
1291,505,0,0,10.69444444
1292,505,0,0,18.75
1293,505,0,0,18.75
1294,505,0,0,18.75
1295,505,0,0,18.75
1296,505,0,0,7.163793103
1297,505,0,0,6.75
1298,505,0,0,11.98636364
1299,505,0,0,18.75
1300,505,0,0,18.75
1301,505,15.2408041212,0,2.9030103088
1302,505,0,0,18.75
1303,505,0,0,18.75
1304,505,0,0,18.75
1305,505,0,0,18.75
1306,505,0,0,16.60798817
1307,505,0,0,18.75
1308,505,0,0,18.75
1309,505,0,0,17.14939024
1310,505,0,0,18.35779352
1311,505,0,0,8.921161826
1312,505,0,0,16.91729323
1313,505,0,0,15.71357089
1314,506,11.125,0,1.375
1315,506,0,0,9.4375
1316,506,0,0,18.75
1317,506,0,0,8.035714286
1318,506,0,0,18.75
1319,506,0,0,9.375
1320,506,0,0,18.75
1321,506,0,0,18.75
1322,506,0,0,14.32926829
1323,506,0,0,18.75
1324,506,0,0,20.04310345
1325,506,0,0,26.18534483
1326,506,0,0,18.75
1327,506,0,0,18.75
1328,506,4,0,8.5
1329,506,0,0,10.04464286
1330,506,4.7510593221,0,7.4311440679
1331,506,0,0,18.75
1332,506,0,0,22.8515625
1333,506,0,0,18.75
1334,506,0,0,23.58870968
1335,506,0,0,12.5
1336,506,0,0,18.75
1337,506,0,0,18.75
1338,506,0,0,37.5
1339,506,0,0,36.09375
1340,506,0,0,27.85714286
1341,506,0,0,37.5
1342,506,0,0,30.55555556
1343,506,0,0,37.5
1344,506,0,0,37.5
1345,506,0,0,18.75
1346,506,0,0,37.5
1347,506,0,0,37.5
1348,506,0,0,37.5
1349,506,0,0,37.5
1350,506,0,0,37.5
1351,506,0,11.666666664,2.916666666
1352,506,0,0,37.5
1353,506,0,0,37.5
1354,506,0,0,37.5
1355,506,0,6,19
1356,506,0,0,36.2804878
1357,506,0,0,37.5
1358,506,0,0,23.07692308
1359,506,0,0,37.5
1360,506,0,0,18.85359116
1361,506,0,0,25.24154589
1362,506,0,0,19.71153846
1363,506,0,0,26.98412698
1364,507,0,0,14.88970588
1365,507,0,0,12.5
1366,507,0,0,17.10526316
1367,507,0,0,0
1368,507,0,0,15.95744681
1369,507,0,0,18.75
1370,507,0,0,18.75
1371,507,0,0,18.75
1372,507,0,0,13.8671875
1373,507,0,0,18.75
1374,507,0,0,18.75
1375,507,0,0,18.75
1376,507,0,0,18.75
1377,507,0,7.875,10.875
1378,507,0,0,18.75
1379,507,0,0,18.75
1380,507,0,0,6.75
1381,507,0,0,3.34375
1382,507,0,0,0
1383,507,0,0,0
1384,507,0,0,16.95422535
1385,507,0,0,11.37385321
1386,507,0,0,18.75
1387,507,0,0,11.84090909
1388,507,0,0,14.55104106
1389,507,0,0,18.75
1390,507,0,0.4677611169,15.1242761131
1391,508,0,0,37.5
1392,508,0,0,37.5
1393,508,0,0,32.14285714
1394,508,0,0,18.75
1395,508,0,0,37.5
1396,508,0,0,37.5
1397,508,0,0,37.5
1398,508,0,0,37.5
1399,508,0,0,37.5
1400,508,0,0,37.5
1401,508,5.4375,0,13.3125
1402,508,0,0,28.125
1403,508,0,0,37.5
1404,508,0,0,29.49790795
1405,508,0,0,18.75
1406,508,0,0,18.75
1407,508,0,0,37.5
1408,508,0,0,18.75
1409,508,0,0,14.77941176
1410,508,0,0,7.5
1411,508,0,0,18.75
1412,508,0,0,18.75
1413,508,0,28.125,9.375
1414,508,0,0,18.75
1415,508,0,0,18.75
1416,508,0,0,37.5
1417,508,0,0,18.75
1418,508,0,0,0
1419,508,0,0,37.5
1420,508,0,0,18.75
1421,508,0,15.2836787588,4.8264248712
1422,508,0,0,18.75
1423,508,0,0,18.75
1424,508,0,0,18.75
1425,508,0,0,37.5
1426,508,0,0,37.5
1427,508,0,0,37.5
1428,508,0,0,37.5
1429,508,0,0,31.62939297
1430,508,0,0,18.75
1431,508,0,0,33.24652778
1432,508,0,0,12.81086387
1433,508,0,0,27.12209302
1434,508,0,0,18.75
1435,508,0.1828207132,0,18.0992506068
1436,509,0,0,32.5
1437,509,0,0,18.75
1438,509,0,0,25.18656716
1439,509,0,0,18.75
1440,509,0,0,25.58139535
1441,509,0,0,26.13636364
1442,509,0,0,18.75
1443,509,0,0,16.875
1444,509,0,0,36.71875
1445,509,0,0,21.77419355
1446,509,0,0,18.75
1447,509,0,0,18.75
1448,509,0,0,25
1449,509,0,0,20
1450,509,0,0,15.35714286
1451,509,0,0,37.5
1452,509,0,0,18.75
1453,509,0,0,18.75
1454,509,0,0,37.5
1455,509,0,0,37.5
1456,509,3.775337838,0,8.809121622
1457,509,0,0,12.57267442
1458,509,0,0,17.0625
1459,509,0,0,18.75
1460,509,0,0,37.5
1461,509,0,0,18.75
1462,509,0,0,17.61363636
1463,509,0,0,18.75
1464,509,0,0,16.19565217
1465,509,0,0,12.625
1466,509,0,0,37.5
1467,509,0,0,18.75
1468,509,9,0,9.75
1469,509,0,0,37.5
1470,509,0,0,22.25
1471,509,0,0,37.5
1472,509,0,0,18.75
1473,509,0,0,37.5
1474,509,0,0,18.75
1475,509,0,0,8.796296296
1476,509,0,0,18.75
1477,509,0,0,18.75
1478,509,0,0,37.5
1479,509,0,0,18.75
1480,509,0,0,37.5
1481,509,0,0,18.75
1482,509,0,0,19.47115385
1483,509,0,3.681818181,16.772727269
1484,509,0,0,18.75
1485,509,0,0,37.5
1486,509,0,0,18.75
1487,509,0,0,18.75
1488,509,0,0,10.71428571
1489,509,0,0,18.75
1490,509,0,0,18.75
1491,509,0,0,18.75
1492,509,0,0,25
1493,509,0,0,18.75
1494,509,0,0,18.75
1495,509,0,0,18.75
1496,509,0,0,18.75
1497,509,0.375,0,12.125
1498,509,0,0,18.75
1499,509,7.25,0,5.25
1500,509,0,0,18.75
1501,509,1.715481172,0,15.439330548
1502,509,0,0,26.66366906
1503,509,0,0,14.78658537
1504,509,0,0,12.70861148
1505,509,0,0,27.62096774
1506,509,0,0,10.83559783
1507,509,4.5764563104,0,8.1359223296
1508,509,0,0,19.51320132
1509,509,0,0,9.941066998
1510,509,0,0,16.74703264
1511,509,0.228285078,0,11.185968822
1512,509,13.125,0,5.625
1513,509,0,0,16.24461207
1514,510,0,0,18.75
1515,510,0,0,18.75
1516,510,0,0,17.1728972
1517,510,0,0,18.75
1518,510,0,0,18.75
1519,510,0,0,18.75
1520,510,0,0,5.514705882
1521,510,0,0,18.75
1522,510,0,0,18.75
1523,510,0,0,18.75
1524,510,0,0,16.22596154
1525,510,0,0,17.83088235
1526,510,0,0,18.75
1527,510,0,0,16.43145161
1528,510,0,0,18.75
1529,510,0,0,13.85869565
1530,510,0,0,12.5
1531,510,1.875,0,10.625
1532,510,0,0,12.5
1533,510,0,0,12.5
1534,510,1.875,0,10.625
1535,510,0,0,1.875
1536,510,0,0,0
1537,510,0,0,12.67857143
1538,511,0,0,18.75
1539,511,0,0,18.75
1540,511,0,0,18.75
1541,511,0,0,18.75
1542,511,0,0,18.75
1543,511,0,0,18.75
1544,511,0,0,18.75
1545,511,0,0,18.75
1546,511,0,0,18.75
1547,511,0,0,18.75
1548,511,0,5.9454000018,8.2103142882
1549,511,13.5,0,5.25
1550,511,0,0,18.75
1551,511,15.5625,0,3.1875
1552,511,17.4375,0,1.3125
1553,511,0,0,18.75
1554,511,0,0,18.75
1555,511,0,0,18.75
1556,511,0,0,18.75
1557,511,0,0,18.75
1558,511,0,0,12.65243902
1559,511,0,0,18.75
1560,511,9.4107142845,0,9.0416666655
1561,511,0.3590425533,0,11.6090425567
1562,511,0,0,18.75
1563,511,0,0,16.61931818
1564,511,0,0,17.92127072
1565,511,0,0,18.75
1566,511,0,0,18.75
1567,511,0,0,16.36126629
1568,511,0,0,17.01030928
1569,511,0.7366071428,1.6573660713,16.0212053559
1570,511,0,0,12.5
1571,601,0,0,0
1572,601,0,0,18.75
1573,601,0,0,18.75
1574,601,0,0,0
1575,601,0,0,18.75
1576,601,0,0,18.75
1577,601,0,0,18.75
1578,601,0,0,18.75
1579,601,0,0,18.75
1580,601,13.125,0,5.625
1581,601,16.6875,0,2.0625
1582,601,0,0,18.75
1583,601,16.6875,0,2.0625
1584,601,18.75,0,0
1585,601,0,0,0
1586,601,0,0,15.86538462
1587,601,0,0,18.75
1588,601,0,0,18.75
1589,601,1.125,0,17.625
1590,601,0,0,16.02272727
1591,601,0,0,18.75
1592,601,0,0,18.75
1593,601,0,0,16.28787879
1594,601,16.3125,0,2.4375
1595,601,4.6875,0,14.0625
1596,601,7.6875,0,11.0625
1597,601,0,0,18.75
1598,601,0,0,18.75
1599,601,0,0,15.97222222
1600,601,0,0,14.17682927
1601,601,0,0,18.75
1602,601,0,0,18.75
1603,601,0,0,18.75
1604,601,0,0,13.39285714
1605,601,0,0,18.75
1606,601,0,0,18.75
1607,601,0,0,18.75
1608,601,0,0,18.75
1609,601,0,0,18.75
1610,601,0,0,18.75
1611,601,0,0,10.76388889
1612,601,0,0,18.75
1613,601,0,0,18.75
1614,601,0,0,15.35904255
1615,601,16.2802547808,0,0.6783439492
1616,601,0,0,17.4556213
1617,601,0,0,18.75
1618,601,0,0,18.75
1619,601,0.4496073297,0,14.5373036603
1620,601,0,0,18.75
1621,601,0,0,17.25
1622,601,6.311881188,0,9.467821782
1623,601,0,0,13.0075406
1624,601,0,0,12.19059406
1625,601,13.3125,0,5.4375
1626,601,0,0,14.08227848
1627,602,0,0,0
1628,602,0,0,0
1629,602,0,0,0
1630,602,0,0,0
1631,602,0,0,0
1632,602,0,0,0
1633,602,0,0,0
1634,602,0,0,0
1635,602,0,0,0
1636,602,0,0,0
1637,602,0,0,0
1638,602,0,0,0
1639,602,0,0,0
1640,602,0,0,0
1641,602,0,0,0
1642,602,0,0,0
1643,602,0,0,0
1644,602,0,0,0
1645,602,0,0,0
1646,602,0,0,0
1647,602,0,0,0
1648,602,0,0,0
1649,602,0,0,0
1650,603,0,0,12.5
1651,603,0,0,12.84722222
1652,603,0,0,18.31896552
1653,603,0,13.769886367,4.838068183
1654,603,0,0,18.75
1655,603,0,0,13.81578947
1656,603,0,0,15.89673913
1657,603,0,0,13.72863248
1658,603,0,0,14.62053571
1659,603,0,0,18.75
1660,603,3.3147321438,0,11.7522321462
1661,603,0,0,8.984375
1662,603,4.1820652161,0,11.3070652139
1663,603,0,0,18.26923077
1664,603,0,0,28.61842105
1665,603,0,0,14.25
1666,603,0,0,18.75
1667,603,0,0,12.06395349
1668,603,0,0,19.7265625
1669,603,0,0,30.39215686
1670,603,0,0,15.234375
1671,603,0,1.3582089549,18.0447761151
1672,603,0,0,17.2759434
1673,603,0,0,22.734375
1674,603,0,0,9.432432432
1675,603,0,0,19.25
1676,603,0,0,18.75
1677,603,0,0,21.90721649
1678,603,0,0,0
1679,603,0,0,22.29166667
1680,603,0,0,21.63461538
1681,603,0,0,22.22222222
1682,603,0,0,23.21428571
1683,603,0,0,25
1684,603,0,0,24.8655914
1685,603,4.358552632,0,6.537828948
1686,603,3.688821573,0,20.903322247
1687,603,0,0,22.47596154
1688,603,0.2720952098,0.5441904196,26.3932353506
1689,603,0.1810576923,2.1726923076,15.7520192301
1690,604,0,0,19.66666667
1691,604,0,0,21.71052632
1692,604,0,0,23.02631579
1693,604,0,0,25
1694,604,0,0,38.25757576
1695,604,0,0,46.99074074
1696,604,0,0,35.07513661
1697,604,0,0,24.64285714
1698,604,0,0,25
1699,604,0,0,24.03846154
1700,604,3.076730817,0,27.690577353
1701,604,0,0,32.84883721
1702,604,0,0,41.4673913
1703,604,0,0,22.79846336
1704,604,0,0,20.82962633
1705,604,0,0,25.76754386
1706,604,0,0,0
1707,605,0,0,0
1708,605,0,0,0
1709,605,0,0,0
1710,605,0,0,0
1711,605,0,0,0
1712,605,0,0,0
1713,605,0,0,0
1714,605,0,0,0
1715,605,0,0,0
1716,605,0,0,0
1717,605,0,0,0
1718,605,0,0,0
1719,605,0,0,0
1720,605,0,0,0
1721,605,0,0,0
1722,605,0,0,0
1723,605,0,0,0
1724,605,0,0,0
1725,605,0,0,0
1726,605,0,0,0
1727,605,0,0,0
1728,605,0,0,0
1729,605,0,0,0
1730,605,0,0,0
1731,605,0,0,0
1732,605,0,0,0
1733,605,0,0,0
1734,605,0,0,0
1735,605,0,0,0
1736,605,0,0,0
1737,605,0,0,0
1738,605,0,0,0
1739,606,0,0,18.75
1740,606,0,0,18.75
1741,606,0,0,18.75
1742,606,0,0,14.51612903
1743,606,0,0,18.75
1744,606,0,0,14.6875
1745,606,0,0,14.58333333
1746,606,0,0,18.75
1747,606,0,0,18.75
1748,606,0,0,18.75
1749,606,0,0,18.75
1750,606,0,0,18.75
1751,606,0,0,18.75
1752,606,0,0,18.75
1753,606,0,0,18.75
1754,606,0,0,13.47222222
1755,606,0,0,18.75
1756,606,16.125,0,2.625
1757,606,0,0,18.75
1758,606,0,0.5621141976,13.4907407424
1759,606,0,0,12.5
1760,607,0,0,18.75
1761,607,0,0,18.75
1762,607,0,0,18.75
1763,607,0,0,18.75
1764,607,0,0,18.75
1765,607,0,0,18.75
1766,607,0,0,18.75
1767,607,0,0,18.75
1768,607,0,0,15.97222222
1769,607,0,0,15.36259542
1770,607,0,0,18.75
1771,607,0,0,18.75
1772,607,0,0,18.75
1773,607,0,0,12.5
1774,607,0,0,13.57984293
1775,607,0,14.9024024,0
1776,607,0,0,18.75
1777,607,0,0,13.81006267
1778,607,0,0,18.45238095
1779,608,0,0,12.5
1780,608,0,0,12.5
1781,608,0,0,15.71969697
1782,608,0,0,6.730769231
1783,608,0,0,13.22463768
1784,608,0,0,12.5
1785,608,0,0,12.5
1786,608,0,0,12.08333333
1787,608,0,0,10.48387097
1788,608,0,0,12.5
1789,608,0,0,12.109375
1790,608,0,0,0
1791,608,2.1667725533,0.2280813214,9.0092121953
1792,608,0,0.1157024793,11.4545454507
1793,608,0,0.8378537734,11.1314858466
1794,608,0,0.125862069,12.460344831
1795,608,0,0,11.96564885
1796,608,0,0,11.58405172
1797,609,0,0,12.5
1798,609,0,0,20.51282051
1799,609,0,0,16.86507937
1800,609,0,0,19.51219512
1801,609,0,0,17.14285714
1802,609,0,0,20.98214286
1803,609,0,0,23.16176471
1804,609,0,0,17.36111111
1805,609,0,0,11.82432432
1806,609,0,0,25
1807,609,0,0,12.5
1808,609,0,0,11.66044776
1809,609,0,0,15.90909091
1810,609,0,0,11.30952381
1811,609,0,2.2623448081,15.1403075619
1812,609,0,0,15.91594828
1813,609,0,0,11.83035714
1814,609,0,0.626012966,15.024311184
1815,609,0,0,10.86448598
1816,610,0,0,25
1817,610,0,0,22.54901961
1818,610,0,0,34.9137931
1819,610,0,0,22.80701754
1820,610,0,0,31.53052065
1821,610,0,0,22.47596154
1822,610,0.2676944107,0,26.2340522486
1823,610,0,1.2098554032,29.0365296768
1824,610,0.4438545688,0.4438545688,21.3050193024
1825,611,0,9.375,3.125
1826,611,0,0,12.5
1827,611,0,0,12.5
1828,611,0,0,12.5
1829,611,0,0,12.5
1830,611,0,0,0
1831,611,0,0,16.4118705
1832,611,0,0,6.041666667
1833,611,0,0,18.75
1834,611,0,0,18.42105263
1835,611,0,0,18.05555556
1836,611,0,0,18.75
1837,611,0,0,12.5
1838,611,10.3125,0,8.4375
1839,611,0,0,18.75
1840,611,0,0,18.75
1841,611,0,0,13.00828729
1842,611,0,0,12.1579602
1843,611,0,0,12.72321429
1844,611,0,0,16.63385827
1845,611,0,0,11.29385965
1846,611,0,0,12.5
1847,611,0,0,12.5
1848,611,0,0,11.99817518
1849,611,0,0,17.85714286
1850,611,0,0,12.5
1851,611,0,11.8095425899,5.8166403801
1852,611,0,0,13.39285714
1853,611,0,0,18.75
1854,611,0.6934357542,0,10.8638268158
1855,611,0,0,18.41814159
1856,611,0.1282090465,5.384779953,7.3079156505
1857,611,4.495967742,0,10.490591398
1858,611,0,0,18.75
1859,612,0,0,18.75
1860,612,0,0,18.75
1861,612,0,0,18.75
1862,612,0,0,18.75
1863,612,0,0,18.75
1864,612,0,0,14.21370968
1865,612,0,0,18.75
1866,612,0,0,18.75
1867,612,0,0,18.42532468
1868,612,2.77806122451,0,5.64030612249
1869,612,6.25,0,6.25
1870,612,0,0,12.5
1871,612,0,0,18.75
1872,612,0,0,12.88265306
1873,612,4.23828125,0,9.43359375
1874,612,0,0,15.41666667
1875,612,0,0,18.75
1876,612,0,0,18.75
1877,612,0,0,18.75
1878,612,0,0,18.75
1879,612,0,0,18.75
1880,612,0,0,18.75
1881,612,8.7073170744,0,6.8414634156
1882,612,0,0,12.5
1883,612,0,0,18.75
1884,612,0,0,18.75
1885,612,0,0,18.75
1886,612,0,0,12.88265306
1887,612,5.1421232889,0,8.0428082211
1888,612,0,0,17.82407407
1889,612,0,0,7.75
1890,612,0,0,12.5
1891,612,0,0,18.75
1892,612,0,0,18.75
1893,612,0,0,18.75
1894,612,0,0,15.27777778
1895,612,0,0,13.41911765
1896,612,0,0,6.712962963
1897,612,0,0,12.5
1898,612,0,0,12.5
1899,612,0,0,13.75
1900,613,0,0,12.5
1901,613,0,0,15.625
1902,613,0,0,18.75
1903,613,0,0,18.75
1904,613,0,0,18.75
1905,613,0,0,18.22916667
1906,613,0,3.1196808511,6.0558510639
1907,613,0,0,12.5
1908,613,0,0,18.75
1909,613,0,0,18.54575163
1910,613,3.8973958338,0,14.6616319462
1911,613,0,0,12.5
1912,613,2.9252450986,0,10.3713235314
1913,613,0,0,14.73214286
1914,613,0,0,12.62755102
1915,613,0,0,18.45238095
1916,613,0,0,15.74074074
1917,613,0,0,18.75
1918,613,4.5,0,8
1919,613,0,0,13.54166667
1920,613,0,0,11.953125
1921,613,0,0,18.58974359
1922,613,0,0,18.75
1923,613,10.2291666642,0,6.2694892458
1924,613,0,0,12.65625
1925,613,0,0,17.66826923
1926,613,0,0,18.75
1927,613,0,0,12.5
1928,613,0,0,18.28703704
1929,613,0,0,18.75
1930,613,0,0,12.5
1931,613,0,11.4375,7.3125
1932,613,0,0,18.75
1933,613,0,0,18.75
1934,613,0,0,12.5
1935,613,6.949468084,0,6.414893616
1936,613,0,0,18.75
1937,613,0,0,18.75
1938,613,0,0,18.75
1939,613,0,0,17.13362069
1940,613,0,0,18.75
1941,613,0,0,18.75
1942,613,0,0,13.19444444
1943,613,0,0,12.5
1944,613,0,0,16.875
1945,613,0,0,16.70833333
1946,613,0,0,18.32061069
1947,613,0,0,17.01923077
1948,613,0,0,18.06640625
1949,613,0,0,18.08510638
1950,613,0,0,12.5
1951,613,0,0,18.49250936
1952,613,0,0,18.75
1953,614,0,0,19.44444444
1954,614,0,0,24.609375
1955,614,0,0,13.11090226
1956,614,0,0,10.38135593
1957,614,0,0,23.7804878
1958,614,0,0,10.48387097
1959,614,0,0,16.30434783
1960,614,0,0,20.95588235
1961,614,0,0,12.5
1962,614,0,0,12.58928571
1963,614,0,0,15
1964,614,0,0,26.50162338
1965,614,0,0,21.03658537
1966,614,0,0,18.83833922
1967,614,0,0,11.31756757
1968,614,0,0,18.88020833
1969,614,0,0,22.87299465
1970,614,0,0,22.76968594
1971,615,0,0,25
1972,615,0,0,25
1973,615,0,0,25
1974,615,0,0,12.17105263
1975,615,0,0,12.92808219
1976,615,0,0,17.12962963
1977,615,0,0,25.44642857
1978,615,0,0,13.54166667
1979,615,0,0,12.05357143
1980,615,0,0,11.42857143
1981,615,1.1506410255,3.068376068,34.1356837565
1982,615,0,0,31.25
1983,615,0.5890330188,0,28.8626179212
1984,615,0,0,24.06914894
1985,615,0,0,32.90610599
1986,615,0,0,36.47540984
1987,615,0,0,11.53846154
1988,615,0,0,43.75
1989,615,0,0,17.33870968
1990,615,0,0,50
1991,615,0,0,39.90353698
1992,615,0,0,36.19402985
1993,615,0,0.2033502285,20.1316726215
1994,616,0,0,12.5
1995,616,0,0,12.5
1996,616,0,0.5625,18.1875
1997,616,0,0,12.92808219
1998,616,0,0,18.75
1999,616,0,0,18.75
2000,616,0,0,18.359375
2001,616,0,0,18.75
2002,616,0,0,12.5
2003,616,0,0,12.5
2004,616,0,0,15.88114754
2005,616,0,0,18.39788732
2006,616,0,0,12.5
2007,616,0,0,18.75
2008,616,0,0,12.5
2009,616,0,0,12.78409091
2010,616,0.2544067796,0,12.4659322004
2011,616,0,0,12.5
2012,616,0,1.3125,11.8125
2013,616,0.5316573556,0,12.7597765344
2014,616,1.377688172,3.1686827956,9.2305107524
2015,616,0,0,12.69869942
2016,616,0,2.203921568,11.570588232
2017,616,0,0,15.91981132
2018,616,0,0,18.75
2019,616,0,0,12.51914242
2020,616,0,2.4375,16.3125
2021,616,0,0,16.47727273
2022,616,0,0,18.75
2023,616,0,0,16.43318966
2024,616,0,0,0
2025,616,1.3884803922,0,11.2340686278
2026,617,0,0,12.5
2027,617,0,0,18.75
2028,617,0,0,18.75
2029,617,0,0,18.75
2030,617,0,0,18.75
2031,617,0,0,12.5
2032,617,0,0,12.5
2033,617,0,0,18.75
2034,617,0,0,18.22916667
2035,617,0,0,0
2036,617,0,0,18.75
2037,617,0,0,18.75
2038,617,0,0,12.5
2039,617,0,0,18.75
2040,617,0,0,18.75
2041,617,0,0,18.75
2042,617,0,0,18.75
2043,617,0,0,14.25851254
2044,617,0,0,13.88480392
2045,617,0,0,18.75
2046,701,0,0,12.68939394
2047,701,0,0,15.16203704
2048,701,0,0,18.75
2049,701,0,7.1724,1.1676
2050,701,0,0,18.75
2051,701,1.881443299,0,16.932989691
2052,701,0,0,18.75
2053,701,0,1.7867647062,18.0661764738
2054,701,0,0,8.703488372
2055,701,0,0,18.48141416
2056,702,0,0,12.5
2057,702,0,0,16.76495575
2058,703,0,0,0
2059,703,0,0.3964300212,19.4250710388
2060,704,0,0,20.79741379
2061,704,0,0,23.36309524
2062,704,0,0,19.48167743
2063,705,3.5250267383,0,11.8011764717
2064,705,0,0,18.01176095
2065,706,0,0,12.5
2066,706,0,0,12.5
2067,706,0,0,12.82051282
