CAA_ID,Muni_ID,Lf_large,Lf_small,Lf_gw
2419,503,0,0,8.26
2420,503,0,0,12.5
2421,503,0,0,25.75
2422,503,0,0,25
2423,503,0,0,24.44
2424,503,0,0,12.5
2425,503,0,0,37.5
2426,503,0,0,6.52
2427,503,0,0,25
2428,503,0,0,27.17
2429,503,0,0,18.52
2430,503,0,0,14.44
2431,503,0,0,0
2432,503,0,0,18.75
2433,503,0,0,13.55
2434,503,0,0,12.5
2435,503,0,0,12.5
2436,503,0,0,17.46
2437,503,0,0,12.5
2438,503,0,0,12.5
2439,503,0,7.254,4.836
2440,503,0,0,18.75
2441,503,0,0,18.75
2442,503,0,0,18.75
2443,503,0,0,6.6
2444,503,0,0,16.96
2445,503,5.0127,0,10.1773
2446,503,0,0,18.75
2447,504,0,5.2256,11.1044
2448,504,0.2832,0.8496,13.0272
2449,504,0,0,12.5
2450,504,0,0,0
2451,504,0,0,16.21
2452,504,0,0,0
2453,504,0,0,0
2454,504,0,0,0
2455,504,0,0,0
2456,504,0,0,12.5
2457,504,0,0,6.62
2458,504,0,2.159,10.541
2459,504,0,2.1564,15.8136
2460,504,0,0,18.75
2461,504,0,0,18.75
2462,504,0,14.0625,4.6875
2463,504,9.5475,0,4.7025
2464,504,0,0,18.72
2465,504,0,0,9.27
2466,504,0,0,17.47
2467,504,0,0,0
2468,504,0,0,0
2469,504,0,0,18.75
2470,504,9.375,0,3.125
2471,504,3.78,0,10.22
2472,504,0,1.518,5.082
2473,504,0,0,18.75
2474,504,0,0,18.75
2475,504,7.875,0,4.625
2476,504,0,0,0
2477,504,0,0,0
2478,504,0,0,18.75
2479,504,9.375,0,3.125
2480,504,0,0,18.75
2481,504,0,0.0941,9.3159
2482,504,0,0,12.5
2483,504,0,0,12.5
2484,504,0,0,18.75
2485,504,0,0,0
2486,504,0,0,9.6
2487,504,9.9456,0,3.4944
2488,504,6.4342,0,5.7058
2489,504,0,0,18.75
2490,504,9.5,0,3
2491,504,0,0,12.21
2492,504,0,0,12.5
2493,504,0,0,17.41
2494,504,0,0,12.5
2495,504,0,0,0
2496,504,0,0,12.5
2497,504,0,0,12.5
2498,504,0,0,0
2499,504,0,0,12.5
2500,504,0,0,0
2501,504,0,0.2626,12.8674
2502,506,9.25,0,3.25
2503,506,0,0,18.75
2504,506,6.7379,0,2.4921
2505,506,0,0,18.75
2506,506,0,0,5.82
2507,506,0,0,18.75
2508,506,0,0,18.75
2509,506,4.0542,0,9.9258
2510,506,0,0,18.75
2511,506,0,0,18.75
2512,506,0,0,28.31
2513,506,0,0,18.75
2514,506,0,0,18.75
2515,506,0.875,0,11.625
2516,506,0,0,10.55
2517,506,0,0,34.04
2518,506,0,0,18.75
2519,506,0,0,8.65
2520,506,0,0,19.89
2521,506,0,0,18.75
2522,506,0,0,21.98
2523,506,0,0,18.75
2524,506,0,0,35.2
2525,506,0,0,35.71
2526,506,0,0,27.43
2527,506,0,0,37.5
2528,506,0,0,26.01
2529,506,0,0,37.5
2530,506,0,0,34.23
2531,506,0,0,37.5
2532,506,0,0,36
2533,506,0,0,37.5
2534,506,0,0,18.75
2535,506,0,0,37.5
2536,506,0,0,37.5
2537,506,0,0,37.5
2538,506,0,0,37.5
2539,506,0,0,37.5
2540,506,0,1.2555,12.6945
2541,506,0,0,36.99
2542,506,0,0,37.5
2543,506,0,0,37.5
2544,506,0,13,12
2545,506,0,0,36.61
2546,506,0,0,37.5
2547,506,0,4.5,33
2548,507,2.247,0,13.803
2549,507,0,0,0
2550,507,0,0,0
2551,507,0,0,18.75
2552,507,0,0,18.75
2553,507,0,0,12.5
2554,507,0,0,0
2555,507,0,0,16.96
2556,507,0,0,12.5
2557,507,0.5625,0,18.1875
2558,507,0,0,18.67
2559,507,6.3141,0,9.8759
2560,507,0,0,18.75
2561,507,0,0,18.75
2562,507,0,0,18.75
2563,507,0,0,0
2564,507,0.4743,0,15.3357
2565,507,0,0,16.77
2566,507,0,0,18.75
2567,507,0,0,18.75
2568,507,0,0,18.75
2569,507,0,0,18.75
2570,507,0,0,11.24
2571,507,0,1.4984,17.2316
2572,507,0,1.3131,13.2769
2573,507,0,0,13.57
2574,507,0,3.408,10.792
2575,507,0,0,18.75
2576,507,0,0,12.5
2577,507,0,0,11.58
2578,507,0,0,18.75
2579,507,0,0,18.75
2580,507,0,0,12.5
2581,507,0,0,18.75
2582,507,0,0,12.5
2583,507,0,0,18.75
2584,507,0,0,13.69
2585,507,0,0,12.5
2586,507,0,2.4375,16.3125
2587,507,0,9.6552,2.2648
2588,507,0,0,10.68
2589,507,0,0,18.75
2590,507,0,0,12.1
2591,507,0,0,6.94
2592,507,0,0,15.53
2593,507,0,0,16.91
2594,507,0,0,0
2595,507,0,0,0
2596,507,0,0,3.07
2597,507,0,0,0
2598,507,0,0,0
2599,507,0,0,0
2600,507,0,0,12.5
2601,507,0,1.9188,14.0712
2602,507,0,0,18.75
2603,507,0,0,12.5
2604,507,0,0,12.5
2605,507,0,0,12.5
2606,507,0,0,12.5
2607,507,0,0,0
2608,507,0,0,12.5
2609,507,0,0,0
2610,507,0,0,7.77
2611,507,0,0,0
2612,507,0,0,0
2613,507,0,0,0
2614,507,0,0,0
2615,507,0,0,0
2616,507,0,0,12.5
2617,507,0,0,0
2618,508,0,0,37.5
2619,508,0,0,37.5
2620,508,0,0,37.5
2621,508,0,0,32.46
2622,508,0,0,37.5
2623,508,0,0,37.5
2624,508,0,0,37.5
2625,508,0,10.5,8.25
2626,508,0,0,37.5
2627,508,0,0,37.5
2628,508,0,0,0
2629,508,0,0,37.5
2630,508,0,0,37.5
2631,508,0,0,28.38
2632,508,0,0,37.5
2633,508,0,0,18.75
2634,508,0,0,37.5
2635,508,0,0,25.4
2636,508,0,0,37.5
2637,508,0,15,3.75
2638,508,14.0625,0,4.6875
2639,508,13.875,0.75,4.125
2640,508,0,0,18.75
2641,508,0,0,37.5
2642,508,13.3125,0,5.4375
2643,508,0,0,18.75
2644,508,3.3606,1.1202,14.3759
2645,508,0,0,12.05
2646,508,0,0,16.74
2647,508,0,0,0
2648,508,0,0,37.5
2649,508,0,0,18.75
2650,508,0,0,19.46
2651,508,0,5.25,32.25
2652,508,0,0,18.75
2653,508,0,15.3368,4.8432
2654,508,0,0,18.75
2655,508,0,0,18.75
2656,508,0,0,18.75
2657,508,1.6875,0,17.0625
2658,508,13.875,0,4.875
2659,508,0,0,18.75
2660,508,15.375,0,3.375
2661,508,11.8125,1.125,5.8125
2662,508,0,0,0
2663,508,13.3125,0,5.4375
2664,508,0,0,0
2665,508,15,0,3.75
2666,508,9.5892,0,5.9736
2667,509,0,0,32.67
2668,509,0,0,18.75
2669,509,0.949,0,18.031
2670,509,0,0,25
2671,509,0,0,26.16
2672,509,0,0,18.75
2673,509,0,11.628,5.472
2674,509,0,0,21.25
2675,509,0,0,18.75
2676,509,0,0,18.75
2677,509,0,0,25
2678,509,0,0,20.43
2679,509,0,0,28.63
2680,509,0,5.1533,12.6167
2681,509,0,0,25
2682,509,0,0,37.5
2683,509,0,0,37.5
2684,509,0,0,18.75
2685,509,0,0,18.75
2686,509,0,0,37.5
2687,509,0,0,37.5
2688,509,0,0,17.76
2689,509,0,0,18.75
2690,509,0,0,12.5
2691,509,0,0,37.5
2692,509,0,0,14.88
2693,509,0,0,18.75
2694,509,0.375,0,18.375
2695,509,0,0,37.5
2696,509,0,0,12.29
2697,509,0,0,21.61
2698,509,0,0,37.5
2699,509,0,0,12.96
2700,509,0,0,15.63
2701,509,0,0,37.5
2702,509,0,0,15.2
2703,509,0,0,12.5
2704,509,14.4375,0,4.3125
2705,509,0,0,9.04
2706,509,8.8125,0,9.9375
2707,509,0,0,19.19
2708,509,0,0,37.5
2709,509,0,0,18.75
2710,509,0,0,10.77
2711,509,0,0,22.83
2712,509,2.632,0,3.948
2713,509,1.125,0,17.625
2714,509,0.5032,0,12.0768
2715,509,0,0,23.44
2716,509,0,6.966,12.384
2717,509,0,0,18.75
2718,509,0,0,37.5
2719,509,0,0,18.75
2720,509,2.52,0,7.98
2721,509,0,0,18.75
2722,509,0,0,18.75
2723,509,0.375,0,18.375
2724,509,0,0,18.75
2725,509,0,0,25
2726,509,0,0,18.75
2727,509,0,0,18.75
2728,509,0,0,18.75
2729,509,0.1154,0,11.4246
2730,509,0,0,18.75
2731,509,0,0,18.75
2732,509,8.25,6.1875,4.125
2733,509,0.75,0,11.75
2734,509,0,0,18.75
2735,509,1.75,0,10.75
2736,509,0,0,14.41
2737,509,0,0,18.75
2738,509,0,0,18.75
2739,509,8.125,0,4.375
2740,509,0,0,18.75
2741,510,0,0,18.75
2742,510,0,0,18.75
2743,510,0,0,16.65
2744,510,0,0,18.75
2745,510,0,0,0
2746,510,0,0,0
2747,510,0,0,18.75
2748,510,0,0,4.04
2749,510,0,0,18.75
2750,510,0,0,18.75
2751,510,0,0,18.75
2752,510,0,0,18.75
2753,510,0,0,13.94
2754,510,0,0,17.19
2755,510,0,0,18.75
2756,510,0,0,13.59
2757,510,0,0,12.5
2758,510,0,0,12.8
2759,510,0,0,0
2760,511,0,0,18.75
2761,511,0,0,0
2762,511,0,0,0
2763,511,12.5625,0,6.1875
2764,511,12.5625,0,6.1875
2765,511,0,0,0
2766,511,9.75,0,9
2767,511,0,0,18.75
2768,511,14.25,0,4.5
2769,511,0,0,18.75
2770,511,0,0,18.75
2771,511,0,0,18.75
2772,511,0,0,0
2773,511,0,0,18.75
2774,511,0,0,0
2775,511,0,0,18.75
2776,511,11.25,0,7.5
2777,511,0,0,0
2778,511,7.8498,0.1869,10.6533
2779,511,0,0,18.75
2780,511,0,0,18.75
2781,511,0,0.7845,14.9055
2782,511,0,0,18.75
2783,511,0,1.2339,12.4761
2784,511,0,0,18.75
2785,511,0,0,18.75
2786,511,0,0,18.75
2787,511,0.8385,3.1863,12.7452
2788,511,0,0,18.75
2789,511,0,0,18.75
2790,511,0,0,14.5
2791,511,14.0625,0.9375,3.5625
2792,511,0,0,18.75
2793,511,1.5,0,17.25
2794,511,0,0,18.75
2795,511,8.625,0,10.125
2796,511,0,0,17.16
2797,511,0,0,0
2798,511,12.5625,0,6.1875
2799,511,0,0,18.75
2800,511,10.3125,0,8.4375
2801,511,14.25,0,4.5
2802,511,0,0,18.75
2803,511,0,0,18.75
2804,511,9.3732,0,3.4668
2805,511,0,0,18.75
2806,511,0,0,18.75
2807,511,0,0,0
2808,511,2.5,9.25,0.75
2809,511,9.4725,0,3.1575
2810,511,9.9365,0.7014,1.169
2811,601,0,0,18.75
2812,601,0,0,0
2813,601,0,0,0
2814,601,0,0,0
2815,601,11.25,0,7.5
2816,601,10.1335,0,5.4565
2817,601,10.841,0,3.809
2818,601,0,0,18.75
2819,601,0,0,13.89
2820,601,0,6.486,7.614
2821,601,0,0,18.75
2822,601,0,0,17.71
2823,601,9.375,0,9.375
2824,601,0,0,18.75
2825,601,0,0,18.75
2826,601,0,0,0
2827,601,0,0,18.75
2828,601,0,0,18.75
2829,601,0.4569,0,14.7731
2830,601,0,0,18.75
2831,601,0,0,16.98
2832,601,0,18.75,0
2833,601,0,0,0
2834,601,1.875,0,16.875
2835,601,0,0,18.75
2836,601,12.9375,0,5.8125
2837,601,12.5625,0,6.1875
2838,601,0,0,18.75
2839,601,0,0,18.75
2840,601,14.25,0,4.5
2841,601,12,0,6.75
2842,601,0,0,15.71
2843,601,9.384,0,4.416
2844,601,0,0,18.75
2845,601,0,0,18.75
2846,601,14.0625,0,4.6875
2847,601,0,0,18.75
2848,601,0,0,18.75
2849,601,1.5,0,17.25
2850,601,0,0,18.75
2851,601,1.6875,0,17.0625
2852,601,0,0,18.75
2853,601,0,0,18.75
2854,601,1.5,0,17.25
2855,601,0,0,14.29
2856,601,0,0,18.75
2857,601,0,0,11.87
2858,601,0,0,18.75
2859,601,0,0,18.75
2860,601,0,0,10.28
2861,601,0,0,18.75
2862,601,0,0,18.75
2863,601,0,0,18.75
2864,601,0,0,13.36
2865,601,0,0,18.75
2866,601,0,0,18.75
2867,601,0,0,0
2868,601,0,0,18.75
2869,601,0,0,0
2870,601,0,0,0
2871,601,0,0,18.75
2872,601,0,0,0
2873,602,0,0,0
2874,602,0,0,19.81
2875,602,0,0,0
2876,602,0,0,0
2877,602,0,0,16.77
2878,602,0,0,16.88
2879,602,0,0,12.5
2880,602,0,0,16.55
2881,602,0,0,18.75
2882,602,0,0,18.56
2883,602,0,0,21.88
2884,602,0,0,11.01
2885,602,0,0,14.4
2886,602,0,0,12.5
2887,602,0,0,12.5
2888,602,0,0,17.97
2889,602,0,0,12.07
2890,602,0,0,12.03
2891,602,0,0,18.2
2892,602,0,0,16.07
2893,602,0,0,16.05
2894,602,0,8.205,2.735
2895,602,0,0,9
2896,602,0,0,12.5
2897,602,0,0,12.5
2898,602,0,0,12.5
2899,602,0,0,24.14
2900,602,0,0,12.5
2901,602,0,0,11.84
2902,602,0,0,11.51
2903,602,0,0,12.84
2904,602,0,0,12.5
2905,602,0,0,12.5
2906,602,0,0,14.06
2907,602,0,0,12.41
2908,602,0,0,12.5
2909,602,0,0,12.5
2910,602,0,0,19.82
2911,602,0,0,16.63
2912,602,0,0,12.5
2913,602,0,0.3435,11.1065
2914,602,0,0,17.53
2915,602,0,0,12.5
2916,602,0,0,12.5
2917,602,0,0,13.11
2918,602,0,0,15.35
2919,602,0,0,33.09
2920,602,0,0,13.37
2921,602,0,0,12.5
2922,602,0,0,37.5
2923,602,0,0,50
2924,602,0,0,12.5
2925,602,0,0,27.63
2926,602,0,0,43.16
2927,602,0,0,45.45
2928,602,0,0,41.6
2929,602,0,0,12.5
2930,602,0,0,36.75
2931,602,0,0,12.62
2932,602,0,0,12.5
2933,602,0,0,25
2934,602,0,0,27.23
2935,602,0,0,39.47
2936,602,0,0,31.7
2937,602,0,0,12.5
2938,602,0,0,12.5
2939,602,0,0,25
2940,602,0,0,0
2941,602,0,0,31.11
2942,602,0,0,7.5
2943,602,0,0,30.48
2944,602,0,0,32.2
2945,602,0,0,38.78
2946,602,0,0,0
2947,602,0,0,24.88
2948,602,0,0,0
2949,602,0,0,27.21
2950,602,0,0,35.35
2951,602,0,0,25
2952,602,0,0,0
2953,602,0,0,0
2954,603,0,0,7.14
2955,603,0,0,13.1
2956,603,0,0,10.78
2957,603,0,0,12.5
2958,603,0,0,18.57
2959,603,0,0,0
2960,603,0,0,15.41
2961,603,0,0,12.79
2962,603,0,0,15.31
2963,603,0,0,13.75
2964,603,0,0,31.1
2965,603,0,0,16.91
2966,603,0,0,19.67
2967,603,0,0,24.42
2968,603,0,0,13.43
2969,603,0,0,7.19
2970,603,0,0,32.03
2971,603,0,0,26.86
2972,603,0,0,25
2973,603,0,0,0
2974,603,0,0,13.69
2975,603,0,0,25
2976,603,0,0,17.8
2977,603,2.7819,12.9822,15.1459
2978,603,0,3.375,15.375
2979,603,0,0,25
2980,603,0,3.3066,15.0634
2981,603,0,0,0
2982,603,0,0,25
2983,603,0,0,25.56
2984,603,0,0,25.89
2985,603,0,0,15.99
2986,603,0,0,28.95
2987,603,0,0,13.93
2988,603,0,0,36.68
2989,603,6.338,5.3873,19.9647
2990,603,0,0,9.47
2991,603,2.5008,0,13.1292
2992,603,0,0,18.75
2993,603,13.395,0,4.465
2994,603,0,0,30.59
2995,603,0,0,11.55
2996,603,0,0,18.01
2997,603,0,0,36.01
2998,603,5.9445,0,7.2655
2999,603,0,7.6342,7.9458
3000,603,0,0,15.39
3001,603,7.6296,0,9.7104
3002,603,10.6272,0,18.8928
3003,603,2.3322,7.5348,8.2524
3004,603,0,0,0
3005,603,0,0,24.16
3006,603,0,0,21.68
3007,603,0,0,12.5
3008,603,0,0,9.8
3009,603,0,0,19.03
3010,603,26.625,0,10.875
3011,603,0,0,20.55
3012,603,0,0,16.46
3013,603,0,0,14.31
3014,603,0,0,9.68
3015,603,0,0,24.25
3016,603,0,0,20.19
3017,603,0,0,22.61
3018,603,0,0,18.85
3019,603,0,0,21.44
3020,603,0,0,21.77
3021,603,0,0,24.22
3022,603,0,0,0
3023,603,0,0,23.53
3024,603,0,0,0
3025,604,1.5474,0,24.2426
3026,604,0,0,25
3027,604,0.3448,0,34.1352
3028,604,0,0,37.5
3029,604,0,0,36.07
3030,604,0,0,40.75
3031,604,0,0,23.97
3032,604,0,0,31.78
3033,604,0,0,36.99
3034,604,0,0,25
3035,604,0,0,15.24
3036,604,0,0,20.14
3037,604,0,0,20.29
3038,604,0,0,19.38
3039,604,0,0,24.9
3040,604,0,0,22.04
3041,604,0,0,14.05
3042,604,0,0,18.81
3043,604,0,0,25
3044,604,0,0,19.64
3045,604,0,0,37.11
3046,604,0,0,25.43
3047,604,0,0,0
3048,604,0,0,42.92
3049,604,0,0,0
3050,604,0,0,0
3051,604,0,0,40.44
3052,604,0,0,20.75
3053,604,0,0,25
3054,604,0,0,34.41
3055,604,0,0,0
3056,604,0,0,28.13
3057,604,0,0,21.88
3058,605,1.1124,0.618,10.6296
3059,605,0,0,12.5
3060,605,0,0,12.5
3061,605,0,0,12.57
3062,605,0,0,0
3063,605,0,0,0
3064,605,0,0,0
3065,605,0,1,11.5
3066,605,0,0,0
3067,605,1.5952,6.7796,11.5652
3068,605,0,0,17.26
3069,605,0,3,9.5
3070,605,0,0,12.81
3071,605,0,0,9.12
3072,605,0,0,22.06
3073,605,0,0,23.87
3074,605,0,0,16.88
3075,605,0,0,18.03
3076,605,0,3.6102,12.7998
3077,605,0,0,0
3078,605,0,0,12.91
3079,605,0,0,13.62
3080,605,12.0002,4.138,4.3449
3081,605,3.0744,0,14.0056
3082,605,15.48,0.387,3.483
3083,605,19.9488,0.6234,0
3084,605,0,0,0
3085,605,0,0,10.16
3086,605,0,0,12.5
3087,605,0,0,12.5
3088,605,0,0,11.25
3089,605,0,0,12.5
3090,605,0,0,12.63
3091,605,0,0,11.08
3092,605,0,0,11.44
3093,605,0,0,18.9
3094,605,0,0,12.13
3095,605,0,8.375,4.125
3096,606,0,0,18.75
3097,606,0,0,18.75
3098,606,0,0,12.5
3099,606,0,0,13.74
3100,606,0,0,18.75
3101,606,0,0,18.49
3102,606,0,0,18.75
3103,606,0,0,16.16
3104,606,0,0,18.75
3105,606,0,0,18.75
3106,606,0,0,18.75
3107,606,0,0,18.75
3108,606,0,0,13.08
3109,606,0,0,18.75
3110,606,0,0,13.84
3111,606,0,0,18.75
3112,606,9.375,0,9.375
3113,607,0,0,18.75
3114,607,0,0,18.75
3115,607,0,0,18.75
3116,607,0,0.2994,14.6706
3117,607,0,0,18.75
3118,607,0,0,18.75
3119,607,0,0,18.75
3120,607,0,4.5375,9.2125
3121,607,0,0,16.22
3122,607,0,0,18.75
3123,607,0,0,18.75
3124,607,0,0,12.3
3125,607,0,0,15.8
3126,607,0,0,18.75
3127,608,0,0,0
3128,608,0.3417,0,11.0483
3129,608,0,0,12.5
3130,608,0,0,12.5
3131,608,0,0,11.79
3132,608,0,0,12.5
3133,608,0,2.7912,8.8388
3134,608,0,0,12.1
3135,608,0,5.499,6.201
3136,608,0,0,0
3137,608,0,0,12.84
3138,608,0,0,5.63
3139,608,0,0,11.8
3140,608,0,0,15.37
3141,608,0,0,10.19
3142,608,0,0,12.5
3143,608,0,0,11.16
3144,608,0,0,10.55
3145,608,0,0,12.5
3146,608,0,0,12.5
3147,608,0,0,10.66
3148,608,0,0,0
3149,608,0,0,0
3150,609,0,9.375,9.375
3151,609,0,0,0
3152,609,0,7.2776,9.2624
3153,609,0,0,16.23
3154,609,0,0,23
3155,609,0,0,12.68
3156,609,0,0,11.43
3157,609,0,0,11.61
3158,609,0,0,25
3159,609,0,0,18.75
3160,609,0,0,11.69
3161,609,0,0,11.38
3162,609,0,0,10.87
3163,609,0,0,8.84
3164,609,0,0,15.63
3165,609,0,0,10.17
3166,610,0,0,12.5
3167,610,0,0,12.49
3168,610,0,0,12.5
3169,610,0,0,22.59
3170,610,0,0,29.81
3171,610,0,0,35.51
3172,610,0,0,25.44
3173,610,0,0,32.09
3174,610,0,0,25
3175,610,0,0,34.17
3176,610,2.7495,7.0265,20.774
3177,610,0,0,12.5
3178,610,0,0,12.5
3179,610,0,4.2883,18.2817
3180,610,0,0,22.55
3181,610,0,12.4752,13.5148
3182,610,0,0,21
3183,610,0,0,26.69
3184,610,0,0,26.25
3185,610,0,0,15.57
3186,610,0,0,41.29
3187,610,7.09,1.9852,19.2848
3188,610,0,0,35.71
3189,610,0,0,0
3190,610,18.3768,0,16.9632
3191,610,0,0,37.5
3192,610,22.4576,3.8599,8.7725
3193,610,3.0852,2.0568,11.998
3194,610,16.847,0,2.973
3195,610,0,0,18.42
3196,610,0,0,17.34
3197,610,0,0,18.75
3198,610,0,0,0
3199,611,0,0,12.5
3200,611,0,0,12.5
3201,611,0,0,9.39
3202,611,0,0,12.5
3203,611,0,0,12.41
3204,611,0,8.25,10.5
3205,611,0,0.375,12.125
3206,611,0,0,16.26
3207,611,0,0,12.5
3208,611,0,0,12.5
3209,611,0,0,16.8
3210,611,0,0,0
3211,611,0,0,16.22
3212,611,0,0,10.45
3213,611,0,0,11.52
3214,611,0,0,12.5
3215,611,0,0,12.5
3216,611,0,0,12.07
3217,611,0,0,12.5
3218,611,0,0,11.83
3219,611,0,0,12.5
3220,611,0,0,12.5
3221,611,0,0,12.5
3222,611,0,0,0
3223,611,0,0,12.5
3224,611,0,0,12.5
3225,611,0,0,5.6
3226,611,0,0,12.5
3227,611,0,0,18.75
3228,611,0,0,12.5
3229,611,0,0,12.5
3230,611,0,0,18.75
3231,611,0,0,0
3232,611,0,0,0
3233,611,0,10.0844,4.7456
3234,611,0,0,12.5
3235,611,0,0,18.75
3236,611,0,0,18.42
3237,611,0,9.324,5.476
3238,611,0,0,17.82
3239,611,0,0,18.75
3240,611,0,0,18.75
3241,611,0,0,11.81
3242,611,11.8125,0,6.9375
3243,611,3.6982,4.0344,8.9093
3244,611,11.0625,0,7.6875
3245,611,0,0,18.75
3246,611,7.8234,0,5.4366
3247,611,0,0,18.75
3248,611,9.375,0,9.375
3249,611,11.2035,0,3.3465
3250,611,0.375,2.625,15.5625
3251,611,0,0,18.75
3252,611,0,0,18.75
3253,611,0,0,18.75
3254,612,0,0,18.75
3255,612,0,0,18.75
3256,612,0,0,18.75
3257,612,0,0,18.75
3258,612,0,0,18.75
3259,612,0,0,12.2
3260,612,0,0,18.75
3261,612,0,0,18.75
3262,612,0,0,18.27
3263,612,3.2868,0,4.1832
3264,612,2.375,0,10.125
3265,612,0,0,18.75
3266,612,0,0,12.64
3267,612,6.25,0,6.25
3268,612,5.958,0,7.282
3269,612,0,0,18.75
3270,612,0,0,18.75
3271,612,5.0625,0,13.6875
3272,612,1.125,0,17.625
3273,612,6.25,0,6.25
3274,612,0,0,18.75
3275,612,6.25,0,6.25
3276,612,0,0,18.75
3277,612,0,0,13.43
3278,612,0,0,0
3279,612,0,0,0
3280,612,8.875,0,3.625
3281,612,0,0,18.13
3282,612,0,0,0
3283,612,0,0,0
3284,612,0,3.492,8.148
3285,612,0,0,18.75
3286,612,0,0,18.75
3287,612,0,0,14.97
3288,612,0.223,0,4.237
3289,612,1.25,0,11.25
3290,613,0,0,12.5
3291,613,0,0,18.75
3292,613,0,0,18.75
3293,613,0,0,18.62
3294,613,0,0,18.75
3295,613,0,0,18.58
3296,613,6.6309,2.6908,0.2883
3297,613,0,0,12.5
3298,613,0,0,18.75
3299,613,0,0,0
3300,613,9.5,2.25,0.75
3301,613,0,0,14.81
3302,613,0,0,12.5
3303,613,1.6695,0,16.8805
3304,613,0,0,18.75
3305,613,1.8084,0,14.6316
3306,613,0,0,18.75
3307,613,0,0,18.75
3308,613,0,0,13.33
3309,613,0,0,12.42
3310,613,6.75,0,12
3311,613,0,3.578,14.312
3312,613,0,0,18.75
3313,613,6.325,0,6.325
3314,613,0,0,17.52
3315,613,5.022,0,13.578
3316,613,0,0,18.75
3317,613,0,1.584,16.016
3318,613,0,0,12.5
3319,613,0,0,16.67
3320,613,0,0.902,17.138
3321,613,0,0,18.75
3322,613,0,4.125,14.625
3323,613,0,0,18.75
3324,613,0,0,18.49
3325,613,0,0,18.75
3326,613,0,0,12.5
3327,613,0,3.75,15
3328,613,0,12.5625,6.1875
3329,613,0,0,18.75
3330,613,0,0,12.5
3331,613,0,0,18.75
3332,613,0,0,17.3
3333,613,0,0,18.75
3334,613,0,0,18.75
3335,613,9.75,0,2.75
3336,614,0,0,22.35
3337,614,0,0,25
3338,614,0,0,12.5
3339,614,0,0,14.83
3340,614,0,0,25
3341,614,0,0,12.55
3342,614,0,0,13.89
3343,614,0,0,9.27
3344,614,0,0,31.28
3345,614,0,0,18.67
3346,614,0,0,15.56
3347,614,0,0,10.47
3348,614,0,0,21.91
3349,614,0,0,23.99
3350,614,0,2.2793,7.6307
3351,614,0,0,15.66
3352,614,0,0,14.58
3353,614,0,0,18.89
3354,614,0,0,21.34
3355,614,0,0,12.5
3356,614,0,0,21.8
3357,614,0,0,18.48
3358,614,0,0,12.02
3359,614,0,0,24.88
3360,614,0,0,44.82
3361,614,0,0,26.56
3362,614,0,0,27.78
3363,615,15.162,0,20.938
3364,615,0.7662,0,24.7738
3365,615,5.645,0.6774,16.0318
3366,615,0,0,36.88
3367,615,0,0,28.92
3368,615,0,0,25
3369,615,14.7802,0.4412,6.8386
3370,615,0,0,15.47
3371,615,0,0,25
3372,615,0,0,16.7
3373,615,0,0,10.78
3374,615,0,0,17.46
3375,615,0,0,10.76
3376,615,0,0,12.7
3377,615,0,0,17.12
3378,615,0,0,25.24
3379,615,0,0,14.63
3380,615,0,0,26.7
3381,615,0,0,13.94
3382,615,0,0,25
3383,615,0,0,8.27
3384,615,0,0,11.58
3385,615,0,0,25
3386,615,0,0,40.49
3387,615,0,0,12.5
3388,615,0,0,16.85
3389,615,0,0,39.8
3390,615,0,0,33.33
3391,615,0,0,11.67
3392,615,0,0,41.57
3393,615,0,0,0
3394,615,0,0,37.5
3395,615,0,0,11.09
3396,615,0,0,44.83
3397,615,0,0,18.56
3398,615,0,0,43.67
3399,615,0,0,49.43
3400,616,0,0,12.89
3401,616,0,0,12.5
3402,616,0,0,12.5
3403,616,0,0,12.5
3404,616,0,0,13.5
3405,616,0,0,13.1
3406,616,0,0,12.5
3407,616,0,0,12.5
3408,616,0,0,12.5
3409,616,2.125,0,10.375
3410,616,0,0,12.69
3411,616,0,0,12.5
3412,616,12.1372,2.8746,0.9582
3413,616,0,0,13.7
3414,616,0,0,12.5
3415,616,0,0,15.86
3416,616,0,3,15.75
3417,616,0,0,18.75
3418,616,0,0,18.75
3419,616,0,0,18.55
3420,616,0,7.3125,11.4375
3421,616,0,0,18.75
3422,616,0,0,12.5
3423,616,0,0,16.67
3424,616,0,0,17.92
3425,616,0,0,18.75
3426,616,0,0,18.75
3427,616,0,0,12.5
3428,616,0,0,0
3429,616,0,0,0
3430,616,0,0,12.78
3431,616,8.5224,0,4.1976
3432,617,0,18.75,0
3433,617,0,3.1875,15.5625
3434,617,0,0,18.75
3435,617,0,0,18.75
3436,617,0,0,13.84
3437,617,0,0,12.5
3438,617,0,0,17
3439,617,0,0,14.44
3440,617,0,0,18.75
3441,617,0,0,18.75
3442,617,0,0,0
3443,617,0,0,0
3444,617,0,0,18.75
3445,617,0,0,18.75
3446,617,0,0,18.75
3447,617,0,0,18.75
3448,701,6.0144,1.2888,14.1768
3449,701,1.9954,2.1768,13.7864
3450,701,7.875,0,10.875
3451,701,9.7888,0,3.0912
3452,701,12.2055,0,3.2445
3453,701,0,0,0
3454,701,0,0,0
3455,701,0,0,0
3456,701,0,0,0
3457,701,0,0,0
3458,701,0,0,0
3459,701,0,0,0
3460,701,0,0,0
3461,701,0,0,18.75
3462,701,0,0.5625,5.6875
