CAA_ID,drainage,leaching,nloading
2545,10327807.8535549,868291550.035981,84.07
2546,3171800.16568726,287240542.779309,90.56
2547,6790762.79880397,629128895.215445,92.64
2548,8317452.14793357,84715523.1483754,10.19
2549,17223.6586280383,0,0
2550,52605.8115315264,0,0
2551,6093680.48199898,81418009.5184236,13.36
2552,7847064.7380623,112786762.319725,14.37
2553,750726.337507018,8224455.56133192,10.96
2554,2539.92629409147,0,0
2555,4164287.18148106,47020234.2767849,11.29
2556,911119.900874489,7370371.48631309,8.09
2557,19133602.9024108,217364789.51736,11.36
2558,543273007.296393,6309566600.38817,11.61
2559,10371841.5145,62612147.2410193,6.04
2560,297499.039617276,3552832.581886,11.94
2561,3777111.70603599,47302772.5260711,12.52
2562,2502062.15457061,31841698.25974,12.73
2563,13.452888983688,0,0
2564,37548197.7881269,437433283.711872,11.65
2565,56514651.7417967,812194422.975183,14.37
2566,21375954.0522131,283408598.389778,13.26
2567,6596494.76076876,98973367.5344792,15
2568,10982027.7587127,154130560.777248,14.03
2569,7443361.64672099,108857636.292884,14.62
2570,19731427.3417088,170865145.190459,8.66
2571,166782448.936246,2155408625.46398,12.92
2572,673370476.866824,6899282628.28302,10.25
2573,13085408.9439088,126795388.407755,9.69
2574,300810776.355899,2545781259.00924,8.46
2575,18259142.0219581,262245120.329916,14.36
2576,5665902.55544866,53570736.642243,9.45
2577,13044410.8472994,110608920.587325,8.48
2578,11706248.3160947,158069288.288512,13.5
2579,8794465.63809121,120508793.149605,13.7
2580,22190116.04368,206841004.908355,9.32
2581,2440273.84064204,33269412.30326,13.63
2582,5510017.82320784,51280952.9505713,9.31
2583,8339881.66538875,115181994.640742,13.81
2584,105174858.265391,976827782.441899,9.29
2585,26745875.9803138,247694050.358165,9.26
2586,16181511.0917548,181440971.52805,11.21
2587,23834273.9131646,37325279.067944,1.57
2588,67759042.017386,423513007.85946,6.25
2589,9366120.8788475,102337785.597505,10.93
2590,7525538.259048,52731948.211124,7.01
2591,12331193.2766126,61900354.7748783,5.02
2592,98037103.3298232,1105038642.31454,11.27
2593,50467713.102773,625639329.757619,12.4
2594,136355.854970936,0,0
2595,63.9268247143594,0,0
2596,5666571.74063378,12682925.3257956,2.24
2597,30489.1306565124,0,0
2598,164.01496060005,0,0
2599,175960.673699649,0,0
2600,17276190.5771653,121708840.910845,7.04
2601,326083774.580583,2846078065.62352,8.73
2602,472802.491375772,5203048.204228,11
2603,15425840.504499,82938402.6053277,5.38
2604,7855485.73564374,44276394.1274622,5.64
2605,12712217.0814422,72131894.8768085,5.67
2606,806950.27831838,4948321.617621,6.13
2607,10950.6248718139,0,0
2608,8144035.1563489,40438324.523772,4.97
2609,15789.1193919263,0,0
2610,9537812.09400046,40747309.2717184,4.27
2611,170709.102874038,0,0
2612,90.5914235814682,0,0
2613,358.617090536324,0,0
2614,117584.063407743,0,0
2615,124860.850786701,0,0
2616,656036.945958097,4466015.4104415,6.81
2617,28613.808696907,0,0
2618,32300839.4573572,837356651.003034,25.92
2619,3876370.52047525,128534445.187511,33.16
2620,4046190.78373571,134739387.158469,33.3
2621,15725157.7348381,473654065.885003,30.12
2622,4534805.05338491,128857397.65905,28.42
2623,3884787.88548665,130283846.34603,33.54
2624,16002738.5091068,542244049.720755,33.88
2625,4942276.48276908,34680032.5395758,7.02
2626,5286691.32376222,143531341.083511,27.15
2627,9312250.11340378,244247023.243664,26.23
2628,154343.577464853,0,0
2629,243048.778925016,8373791.974487,34.45
2630,6605575.54447108,213842360.381018,32.37
2631,4885799.87676458,128507685.258754,26.3
2632,7223499.82862163,201619999.589948,27.91
2633,6733955.34805877,104313807.491127,15.49
2634,16494751.8475218,561670201.753517,34.05
2635,4923611.65340069,96705796.53484,19.64
2636,23685867.641829,547822092.611891,23.13
2637,1505892.2073176,5256888.5461599,3.49
2638,1226205.32375818,5006296.61472375,4.08
2639,7023993.96117831,30054462.634629,4.28
2640,3337664.55295786,63384999.6740118,18.99
2641,15567702.8719125,556706532.927049,35.76
2642,2645955.26561587,10074696.401223,3.81
2643,13777916.6186854,180007447.78281,13.06
2644,633521708.193857,8687093692.0728,13.71
2645,5000719.02041078,60018265.8015271,12
2646,6812659.51657434,118792479.541332,17.44
2647,81006.7681113893,0,0
2648,4283058.70928341,220444200.384536,51.47
2649,8450432.14139557,141756387.932326,16.78
2650,15536065.6700675,265296120.565484,17.08
2651,6360843.68573922,180772778.173493,28.42
2652,55897617.3673933,993336419.118464,17.77
2653,24025798.982191,118996679.741504,4.95
2654,8774250.37698546,146392034.815752,16.68
2655,37106321.5155049,634947123.929984,17.11
2656,6465445.68282038,118125553.757369,18.27
2657,12449667.3311238,200569327.002113,16.11
2658,6096988.75178739,29968149.056958,4.92
2659,9358574.07298369,156910329.743347,16.77
2660,3933880.99987159,10716653.713575,2.72
2661,45224193.1545415,180827050.67273,4
2662,23130.7003500444,0,0
2663,7004483.42726601,24827868.8768552,3.54
2664,102366.705176609,0,0
2665,4043768.59190233,10569724.1908371,2.61
2666,116332776.572174,498421097.150067,4.28
2667,8881352.68752156,239095972.154768,26.92
2668,12766408.9806064,198947230.902918,15.58
2669,49053305.4588244,708371087.402295,14.44
2670,9528815.76837457,256393330.720938,26.91
2671,8071629.19498444,170570942.100159,21.13
2672,6772362.32866024,100761884.441574,14.88
2673,12747726.6686293,62859850.9405867,4.93
2674,5939440.44494469,101964251.110788,17.17
2675,8279285.0076916,132746927.724033,16.03
2676,7527410.26304963,122100497.042132,16.22
2677,3056190.37651821,63951454.2128648,20.93
2678,15634814.7332252,253694072.186225,16.23
2679,25373990.1494543,577733681.48364,22.77
2680,6409853.7213846,65440040.2558438,10.21
2681,1518120.92201136,31158206.5763652,20.52
2682,4326613.5567787,153789744.281134,35.55
2683,2575352.85189486,77969493.3613047,30.28
2684,7360019.55893212,126355994.541898,17.17
2685,7504792.10604255,132403409.346875,17.64
2686,3362497.37033276,98444142.7059902,29.28
2687,5894787.34846056,165018406.52459,27.99
2688,19400048.6310301,252543260.23637,13.02
2689,10604613.9647832,140986612.15936,13.29
2690,12135682.3193153,97410044.129237,8.03
2691,5776664.49071969,189351349.74653,32.78
2692,42511787.5040919,399233207.595345,9.39
2693,9156575.05517738,112213257.008337,12.25
2694,16076255.4375918,286646343.686973,17.83
2695,4189277.00327788,161986509.686387,38.67
2696,63576454.2533958,765668634.611936,12.04
2697,18839025.6888759,263391917.802158,13.98
2698,25542501.246317,807819198.558912,31.63
2699,18020468.9134777,165344655.982446,9.18
2700,5854038.98235011,86673794.9202793,14.81
2701,6884020.92494126,244721783.079677,35.55
2702,21537225.0334039,296898774.59056,13.79
2703,6748553.34557466,57484804.6431114,8.52
2704,18926518.2662703,48512595.041694,2.56
2705,12530321.8496192,118381727.171884,9.45
2706,8752435.57680473,70422185.2778155,8.05
2707,109630013.33347,1841261358.63488,16.8
2708,4549502.28676815,176512969.243596,38.8
2709,4421640.06583308,82411010.5949894,18.64
2710,33817303.8043945,319991327.989502,9.46
2711,11094866.1699515,242459342.359465,21.85
2712,22436058.7816831,81394195.00625,3.63
2713,5930326.10185112,107327853.415527,18.1
2714,28731255.1069795,298931021.13536,10.4
2715,4984625.31827322,98506980.8730143,19.76
2716,5208014.35202032,65547628.0998728,12.59
2717,4800785.59723616,87854424.0266815,18.3
2718,4941339.97978043,200750373.286345,40.63
2719,7103423.08803469,125569758.214762,17.68
2720,8830334.23149776,62511782.1256796,7.08
2721,9359150.36736686,161275577.434634,17.23
2722,4522955.93842195,84586733.5939082,18.7
2723,17046566.0091009,304271018.083692,17.85
2724,6641401.0132121,127059630.092725,19.13
2725,5871193.41314079,142627478.424063,24.29
2726,6094006.1769686,116370292.849776,19.1
2727,8651387.5080284,188061179.307096,21.74
2728,5027209.25133922,110041503.56982,21.89
2729,63641331.6379756,773692400.962,12.16
2730,4843494.55784659,97148441.5641432,20.06
2731,6021747.49673097,132917966.233259,22.07
2732,9302767.5823598,40657506.1157309,4.37
2733,20616967.371456,268666749.554775,13.03
2734,374602.92789329,8332293.678975,22.24
2735,4641869.87738316,54966315.28467,11.84
2736,22517408.262373,377583177.599373,16.77
2737,5335970.01909982,110426957.296394,20.69
2738,4029078.6768896,85253218.5376542,21.16
2739,5472158.84561147,26833023.341094,4.9
2740,3765606.15885003,82195018.8017417,21.83
2741,3533967.15211397,73764175.5862255,20.87
2742,10393075.4182969,228148757.321809,21.95
2743,10500790.6771642,223252342.248504,21.26
2744,5104656.96101271,115430882.200495,22.61
2745,19243.0142585431,0,0
2746,5473.31384971316,0,0
2747,2201938.6209505,53515116.1816875,24.3
2748,4776557.8237731,26263576.2410415,5.5
2749,2991866.98594457,79878178.6297937,26.7
2750,8940109.03592078,120638630.126849,13.49
2751,6083824.77547983,79250838.2302125,13.03
2752,5561547.85078893,75473499.269775,13.57
2753,7887844.33676925,71130111.0488703,9.02
2754,32977616.0846085,408840718.048894,12.4
2755,5066280.0584034,62189489.7321984,12.28
2756,8365821.86995288,81698542.9194519,9.77
2757,12721731.2682976,102707899.4555,8.07
2758,6393206.93658194,58587310.8799641,9.16
2759,188787.038613279,0,0
2760,463210.239990609,3588962.254624,7.75
2761,378.236066668233,0,0
2762,83322.4052445616,0,0
2763,3163261.89847724,7797466.18825333,2.47
2764,4641600.40093809,11043216.82108,2.38
2765,23444.9284522208,0,0
2766,12431968.2162957,39738589.0147188,3.2
2767,24195153.7108958,173545415.77018,7.17
2768,19758208.6225219,36935967.6170688,1.87
2769,9553133.32995211,69174132.2527857,7.24
2770,6756205.48981836,49872548.9464244,7.38
2771,11627294.7192117,84236932.3870092,7.24
2772,141845.810394611,0,0
2773,496999.247818268,3806762.597424,7.66
2774,17794.689328956,0,0
2775,18862634.1330379,145329345.684898,7.7
2776,82294133.3089747,196989899.249,2.39
2777,38375.7732664548,0,0
2778,325330998.669317,1352356067.39033,4.16
2779,19020949.3315424,115652800.086598,6.08
2780,10439122.9366215,78446107.676187,7.51
2781,306692411.597854,1759783575.51633,5.74
2782,9019125.36446807,67990242.6051722,7.54
2783,341108729.882476,1675142847.8736,4.91
2784,24375714.1640467,142840216.55835,5.86
2785,8911175.25224378,67189475.1112324,7.54
2786,72909363.4767553,438123768.317196,6.01
2787,1055828833.02875,4967233280.19612,4.7
2788,9407435.20337364,73858279.505512,7.85
2789,15744279.0395637,96729318.0894768,6.14
2790,69529138.4194844,366274306.482374,5.27
2791,73137157.0113798,91278553.273173,1.25
2792,18636007.2454672,125704298.605276,6.75
2793,50133033.438052,360028110.44352,7.18
2794,12461749.5484429,97704579.4881336,7.84
2795,32898150.2017643,139140575.775541,4.23
2796,71155196.4324974,451176402.766068,6.34
2797,4235.52979076522,0,0
2798,19100395.4926394,51159282.1934965,2.68
2799,24645366.8046866,186132892.6996,7.55
2800,15284051.2686034,52076570.6346393,3.41
2801,7978378.78930709,15186053.427303,1.9
2802,8822262.17970318,74518551.068492,8.45
2803,17528052.7124918,146332104.890668,8.35
2804,10957997.3127624,17741716.9688066,1.62
2805,10065682.2265921,81126546.000948,8.06
2806,20617017.1966133,157249248.726267,7.63
2807,7548.58443986327,0,0
2808,14166209.6207551,4846763.8665072,0.34
2809,13806954.5561615,19643795.7972495,1.42
2810,21290390.0484213,11542164.9285228,0.54
2811,1449642.45835307,58015172.4005265,40.02
2812,69974.4460100449,0,0
2813,166.458901539097,0,0
2814,233.153932044219,0,0
2815,1166159.6836983,19491291.4422252,16.71
2816,8515900.31663473,118754027.264281,13.94
2817,7282115.27035223,63647579.69916,8.74
2818,2764269.36042432,120048607.99353,43.43
2819,1805171.50382276,65466961.37718,36.27
2820,7576571.46370324,144394926.793928,19.06
2821,4231587.97404739,193003947.509278,45.61
2822,4542553.35780579,201032164.81415,44.26
2823,3025499.95715564,70847047.6367377,23.42
2824,16437956.0716667,791474122.029646,48.15
2825,3056400.64656187,145407236.182256,47.57
2826,109655.221701858,0,0
2827,3878568.26934635,186920317.163362,48.19
2828,7206454.61184086,355475078.640783,49.33
2829,28376267.3907407,1094839925.43223,38.58
2830,2349391.0322114,119805052.92837,50.99
2831,6996127.24491283,313233810.207216,44.77
2832,4822979.28158944,0,0
2833,2153.49401783967,0,0
2834,6005616.58590535,276151539.740977,45.98
2835,3291099.23034926,165236687.530721,50.21
2836,3019505.5591873,40939789.456289,13.56
2837,4805371.56330955,83257565.3080911,17.33
2838,4382542.49120599,207113367.232159,47.26
2839,4950969.28678837,258164477.175886,52.14
2840,5080321.33032265,60816070.7522716,11.97
2841,4463592.10241961,80506902.4842962,18.04
2842,3777490.92089544,150245063.419359,39.77
2843,20633534.0341755,218015073.892793,10.57
2844,3598059.27768433,185246270.5389,51.49
2845,4375388.49736025,201583002.489459,46.07
2846,6351426.90595787,60736822.6382813,9.56
2847,3269907.26971864,135737492.963475,41.51
2848,7373778.19690468,250553477.267074,33.98
2849,16818062.8383647,563382128.858004,33.5
2850,3373062.10311582,158449156.066642,46.97
2851,22193043.9000136,1024072520.12056,46.14
2852,8192709.3110786,299403639.904733,36.55
2853,3670841.08168253,163138390.665655,44.44
2854,4105203.36416149,116041420.711048,28.27
2855,4072110.75997541,148145711.715046,36.38
2856,2849886.44152658,126296419.807763,44.32
2857,14375023.7916854,276125282.318138,19.21
2858,6010317.17736219,182705877.755582,30.4
2859,3453047.70240758,154353235.763009,44.7
2860,4666011.1823428,70060910.7279046,15.02
2861,4864979.25362739,135171177.559891,27.78
2862,4579724.38893798,129156766.452274,28.2
2863,4822607.11493839,133111532.481445,27.6
2864,13069084.1678134,264270013.977998,20.22
2865,4878716.68456579,140796279.573019,28.86
2866,7050615.83488474,199514323.446203,28.3
2867,134984.178953475,0,0
2868,1166992.74995367,32313405.3830412,27.69
2869,40911.2496211787,0,0
2870,498.109764647491,0,0
2871,279844.631742897,7986600.218506,28.54
2872,230626.18423515,0,0
2873,79212.2977866157,0,0
2874,36907291.6023954,155754614.581159,4.22
2875,92863.4922282511,0,0
2876,80801.0837147715,0,0
2877,28661668.5555787,104789080.862571,3.66
2878,4960092.70896473,18144949.0862082,3.66
2879,46529378.0202574,126975614.422703,2.73
2880,19636291.4890756,62643175.1231424,3.19
2881,879915.182938109,3330176.7825,3.78
2882,63460917.4104651,238860558.057303,3.76
2883,1603043.26894285,8342681.14001,5.2
2884,146189852.528415,280947906.887568,1.92
2885,47131717.3491316,133261152.610812,2.83
2886,3401733.30445557,5818403.742052,1.71
2887,41706516.3752998,81144123.4121644,1.95
2888,19313680.8108472,67770863.7463488,3.51
2889,43834084.5298823,71000249.5128888,1.62
2890,109277846.111534,199152302.049907,1.82
2891,54095108.3261003,198119369.956802,3.66
2892,16337670.6941444,67539092.8121765,4.13
2893,17888864.7670302,60141927.7753699,3.36
2894,32581978.043757,23370033.653006,0.72
2895,12430304.3160064,24903334.4163814,2
2896,29979078.7217925,58307257.2482624,1.94
2897,38867812.644648,77354794.138193,1.99
2898,12185655.3458669,34544252.535221,2.83
2899,13845424.7296587,71155002.1449156,5.14
2900,6811007.27384602,13695416.4954525,2.01
2901,30774341.1482913,91118389.50451,2.96
2902,163451585.960484,331014395.635073,2.03
2903,57621315.7713434,172701804.255732,3
2904,138210003.110224,241456697.051713,1.75
2905,12499738.7129831,39609463.2492845,3.17
2906,88695202.8552049,239945620.720534,2.71
2907,170510284.761673,357182242.276882,2.09
2908,23098380.3508024,68687612.589596,2.97
2909,153879390.024351,331958220.166802,2.16
2910,37027480.7492704,125460380.559095,3.39
2911,84595011.393028,236415932.51778,2.79
2912,11617601.5234744,35234910.0824435,3.03
2913,1979309990.64473,3109618939.49573,1.57
2914,172156009.631923,563765418.436085,3.27
2915,20986512.6029057,51561582.2070192,2.46
2916,143611695.285734,284845030.742239,1.98
2917,16958782.2093347,52755950.0647244,3.11
2918,20795401.8508585,91384859.8370268,4.39
2919,73777852.5843062,618348717.258757,8.38
2920,40793922.5117083,120659457.838019,2.96
2921,47446137.5817621,89658299.6754046,1.89
2922,120668525.331397,661246236.763405,5.48
2923,82653213.9186392,245019403.902321,2.96
2924,22040473.3156731,49449897.9135589,2.24
2925,84212106.4409899,577735458.241034,6.86
2926,70708655.2507017,232389336.82747,3.29
2927,12081775.8857757,146133474.242041,12.1
2928,31882197.6805888,295969895.611723,9.28
2929,2754420.67219817,9493263.05359033,3.45
2930,221467424.891462,584310589.754443,2.64
2931,183325975.712912,383787916.047917,2.09
2932,1707746.38023743,6395253.65000625,3.74
2933,5102333.15319651,21205401.5185702,4.16
2934,43313134.1513566,156117109.628847,3.6
2935,406563132.492618,1137550667.5472,2.8
2936,24655805.3976832,88150014.9334902,3.58
2937,1941406.9515896,4145041.620868,2.14
2938,2254212.41223607,4276626.65252,1.9
2939,744214.368914414,4320684.039103,5.81
2940,20588.0859269685,0,0
2941,47764271.0678011,142098853.231882,2.98
2942,10794636.3910684,15020932.768245,1.39
2943,169896717.66636,495402674.060031,2.92
2944,212013409.023967,647094549.459571,3.05
2945,424672.270165703,7609179.93429,17.92
2946,124453.616441063,0,0
2947,87544643.1945233,559434826.955602,6.39
2948,161054.441642815,0,0
2949,7100441.81035407,92382725.39938,13.01
2950,52956084.9419816,492718606.100814,9.3
2951,13790642.8172708,176408392.865921,12.79
2952,8546.23106762774,0,0
2953,42119.0014524753,0,0
2954,2394902.11691454,28376227.5941195,11.85
2955,41916587.3383093,885995697.910964,21.14
2956,5921078.87895769,161658401.596903,27.3
2957,2711190.20297944,66526281.078656,24.54
2958,5860957.89010103,354497002.632909,60.48
2959,25168.7449176572,0,0
2960,12292836.242314,359225219.881045,29.22
2961,20429632.2991787,454977000.704849,22.27
2962,50609807.0903572,1222561549.69106,24.16
2963,6815883.87342261,150508979.590547,22.08
2964,289457993.030844,5616850366.06931,19.4
2965,24319886.9981151,542965062.268472,22.33
2966,84347610.5644033,1215814187.92392,14.41
2967,182052947.061928,2045684252.99269,11.24
2968,20805231.6710041,203433433.313522,9.78
2969,32173550.6024574,175368236.699747,5.45
2970,11977338.7724856,293488814.006713,24.5
2971,29826649.852954,695987417.820772,23.33
2972,51999395.9110447,758170066.59542,14.58
2973,19492.5760260187,0,0
2974,441451144.654169,3427906546.72918,7.77
2975,3261907.84144572,56725587.10088,17.39
2976,62115149.9638708,688423542.303317,11.08
2977,5993204994.00091,24264732884.184,4.05
2978,23503919.5544664,233889307.661698,9.95
2979,28173151.3490776,350250520.316365,12.43
2980,58879311.6385097,670986645.212122,11.4
2981,53115.6474173599,0,0
2982,16081831.7288848,540108009.230488,33.58
2983,21321106.484285,623143791.872816,29.23
2984,20537960.3110677,388604227.644056,18.92
2985,39940752.3535164,1219242725.91263,30.53
2986,29775008.7927245,609955062.574052,20.49
2987,71934454.6461571,682358038.690585,9.49
2988,40098411.0357974,973957007.296337,24.29
2989,1927589436.01351,15044510588.1571,7.8
2990,25026245.1358471,161999851.627502,6.47
2991,79886406.3115381,501632588.133549,6.28
2992,7890982.75322069,543440755.861517,68.87
2993,9821188.95460836,94796804.9604882,9.65
2994,22030634.0866744,617480600.65428,28.03
2995,30546890.0261811,285911684.59193,9.36
2996,66892020.4388999,342905490.091361,5.13
2997,19036729.0596603,832319216.785564,43.72
2998,5770522.71404912,187147516.694029,32.43
2999,12491747.9818758,294016595.825212,23.54
3000,116236665.491453,905786275.385265,7.79
3001,16168599.5234952,158517513.524319,9.8
3002,35167063.7536771,963859768.321531,27.41
3003,55167970.7349387,576366966.584481,10.45
3004,31203.2621219233,0,0
3005,36227053.7757474,910027123.491276,25.12
3006,108225621.567578,962342790.882874,8.89
3007,20327963.3341301,345802282.64041,17.01
3008,11711114.1843011,200124482.528793,17.09
3009,50637096.1306114,472266173.714198,9.33
3010,10144539.9157214,197646494.103221,19.48
3011,225482971.297848,1092400388.47958,4.84
3012,83583338.9096414,1403577037.45453,16.79
3013,49815474.2823723,309734928.150613,6.22
3014,104451133.663169,707475398.632725,6.77
3015,155643798.252872,1635185612.49166,10.51
3016,61462305.7294755,300130601.366857,4.88
3017,44169807.130701,442048561.993404,10.01
3018,46836600.2934487,1233997664.47064,26.35
3019,143462485.612605,751091641.257834,5.24
3020,43047272.1429216,350309743.14632,8.14
3021,4663028.3565882,89574024.95489,19.21
3022,230946.357756615,0,0
3023,67184139.7928868,661467194.208521,9.85
3024,567798.458126682,0,0
3025,25809875.3462344,447224885.342258,17.33
3026,1719521.07187343,23265448.12277,13.53
3027,297058721.983558,8356062623.97949,28.13
3028,9218816.47666229,284945459.364704,30.91
3029,21071450.0024051,384129742.54936,18.23
3030,53496840.1968196,1228085753.05085,22.96
3031,280604982.797948,1043191661.64415,3.72
3032,361578017.585238,5406757672.36835,14.95
3033,28273735.8814594,752923198.212318,26.63
3034,2039244.26346927,12029745.193538,5.9
3035,31446925.1271797,249446742.772392,7.93
3036,46105013.9813253,218677633.768901,4.74
3037,33877453.8751634,368790780.354238,10.89
3038,591627748.541503,2193457441.93659,3.71
3039,99678798.0997305,458933173.345401,4.6
3040,21217961.5361252,242129705.808909,11.41
3041,277273389.298117,817148902.6617,2.95
3042,191580914.34875,620619691.042612,3.24
3043,40513330.9714472,193256331.643321,4.77
3044,62989433.6919902,206501902.761483,3.28
3045,19225619.6324938,339164801.132536,17.64
3046,57514634.2293933,850269167.212741,14.78
3047,63381.779621695,0,0
3048,39321647.6272336,668303276.461859,17
3049,639934.986826768,0,0
3050,1077626.02831879,0,0
3051,187233619.049615,1389128002.11039,7.42
3052,448345272.021092,1898175996.53462,4.23
3053,9621714.84310514,140533020.804618,14.61
3054,337755451.241827,1829038027.06881,5.42
3055,252980.862919947,0,0
3056,44528794.973211,194786399.158057,4.37
3057,3931523.17793163,13787750.660619,3.51
3058,2469320343.12733,11853538257.7621,4.8
3059,4889718.27311224,25583751.704016,5.23
3060,47167860.4068084,261666271.577046,5.55
3061,101364462.159632,558018005.411732,5.51
3062,99719.0614487321,0,0
3063,16185.6354118044,0,0
3064,24955.3277775029,0,0
3065,31255689.0344269,166307504.046276,5.32
3066,157.633066697735,0,0
3067,2627154308.1497,10938635546.5253,4.16
3068,101459485.996963,822343199.293364,8.11
3069,22044303.2593012,91503004.3747468,4.15
3070,30234550.5466884,165401472.696985,5.47
3071,23825144.5443245,104685055.063104,4.39
3072,40071134.288494,465023162.596753,11.6
3073,57201092.5632082,765118401.707055,13.38
3074,17242461.1147207,158336339.578438,9.18
3075,104679544.035031,1056262498.95936,10.09
3076,69949719.3149604,479330832.935715,6.85
3077,258337.047225356,0,0
3078,227236891.662499,1135125213.92602,5
3079,23897064.4355663,122639365.321209,5.13
3080,147100511.622956,253501586.925685,1.72
3081,25903035.8528393,134514696.641103,5.19
3082,476866283.671353,395837521.665936,0.83
3083,2748414899.026,94891174.299734,0.03
3084,119862003.941282,0,0
3085,86638787.9345205,378925891.622337,4.37
3086,28638921.5506184,118630597.417481,4.14
3087,29132125.0996267,192106497.472233,6.59
3088,44014347.5424553,296686587.490244,6.74
3089,31748839.575327,236452674.561961,7.45
3090,26417932.4614544,192626191.399537,7.29
3091,46015103.9386561,313682048.281743,6.82
3092,41040926.8176765,172550269.425245,4.2
3093,23203456.2577795,255793593.860183,11.02
3094,74294358.6953616,531925651.307173,7.16
3095,2514194.71911599,6658437.5307533,2.65
3096,2398159.05107687,77819668.139422,32.45
3097,3633344.93209001,110702633.049562,30.47
3098,390227.141737484,6247287.615513,16.01
3099,6863003.04706364,372553579.051082,54.28
3100,308324.097818042,22840030.412478,74.08
3101,2172843.78271509,158727974.864008,73.05
3102,1346385.02742871,99737500.866782,74.08
3103,1457438.87811822,93050842.34901,63.85
3104,1273671.52886927,94351030.81709,74.08
3105,1266501.23371909,93819869.741924,74.08
3106,1357067.23575406,100528817.422154,74.08
3107,3083522.56395199,126900646.352024,41.15
3108,3482577.32021425,101987899.231393,29.29
3109,5284803.74379574,223800680.75856,42.35
3110,3609770.56301005,112224125.954277,31.09
3111,5704701.86349375,235466890.4902,41.28
3112,1523779.906568,31262355.2126863,20.52
3113,140605.657277585,14597631.407392,103.82
3114,646309.40476851,67100769.7381959,103.82
3115,1966461.3170811,205574020.855104,104.54
3116,15546658.2849178,1244244667.45089,80.03
3117,1581939.20209171,164131568.199562,103.75
3118,3166271.72310731,325637906.43389,102.85
3119,1522288.00367717,163325818.541555,107.29
3120,10680142.1948613,522090859.436163,48.88
3121,2126882.77489481,222243642.841552,104.49
3122,511336.178762716,62515304.5266739,122.26
3123,5557217.70273169,621729087.043414,111.88
3124,2766680.35329445,224862136.493734,81.28
3125,25499296.2953277,2260193147.30277,88.64
3126,3405684.94650675,349005874.865138,102.48
3127,70801.1430543318,0,0
3128,169146778.139609,1879632664.07182,11.11
3129,22888399.9813431,278812094.25729,12.18
3130,10778696.4260098,133133227.703933,12.35
3131,131731825.997741,1564124825.40614,11.87
3132,7451829.93714439,79873808.7189874,10.72
3133,54456004.9011859,454849456.728684,8.35
3134,6368847.83887855,73451292.3524216,11.53
3135,58590296.2254554,315449826.517816,5.38
3136,72350.4488410978,0,0
3137,7768583.91551031,100543583.102022,12.94
3138,7904549.43070822,46648412.6338918,5.9
3139,17290812.7458403,174138481.456582,10.07
3140,9299844.81292667,118561645.065173,12.75
3141,37627410.107055,390494720.221805,10.38
3142,17153355.186812,178077486.353435,10.38
3143,6016075.58191725,68694207.5342796,11.42
3144,6384528.45808871,68219803.0493582,10.69
3145,5684963.21148879,72100280.2360126,12.68
3146,7179038.87921147,85399104.7560416,11.9
3147,80588189.854475,802020113.678189,9.95
3148,47092.1803729506,0,0
3149,10851.805954285,0,0
3150,369031.69175055,10606231.8710899,28.74
3151,100277.959777104,0,0
3152,3447822.41190385,94291962.3188514,27.35
3153,87616640.257606,3328929729.77344,37.99
3154,3190688.51346702,176839822.140429,55.42
3155,8559680.85023952,246042310.777471,28.74
3156,4961269.8480806,128858503.644113,25.97
3157,13591365.251651,137139802.939579,10.09
3158,2355175.54022557,13943869.516253,5.92
3159,5048992.52687472,213174513.006976,42.22
3160,26406711.9266254,212116046.721592,8.03
3161,5423201.75507639,188293851.362729,34.72
3162,15264784.0863484,434050235.161394,28.43
3163,13662074.1626449,269870553.842715,19.75
3164,996546.401926831,36056058.82697,36.18
3165,4085950.25722759,127001244.355897,31.08
3166,7350296.50782067,37574975.4886128,5.11
3167,832562595.267399,4232918310.89357,5.08
3168,7938521.04104053,29858908.1918955,3.76
3169,36822871.6248102,265547723.732049,7.21
3170,19200112.1648644,171091285.026274,8.91
3171,22653788.1796618,515248021.416458,22.74
3172,182349195.413482,2316320995.00595,12.7
3173,29538256.9152319,230388663.325956,7.8
3174,70659288.8630211,721442421.036018,10.21
3175,43729214.3846255,304911395.353771,6.97
3176,4957436382.71786,27513504258.4749,5.55
3177,966334.958108601,3862854.383796,4
3178,1746730.26236609,7843363.5663835,4.49
3179,566922262.705631,1803276569.59793,3.18
3180,183214933.331642,964597987.756799,5.26
3181,75710079.7512307,210016189.26631,2.77
3182,77720418.2777642,443621035.197744,5.71
3183,85225218.4174058,531633110.637702,6.24
3184,29856406.3848779,174999948.894673,5.86
3185,36740654.4581424,164439013.73116,4.48
3186,50301572.9568671,468558841.505597,9.31
3187,984575023.487552,3855443943.64959,3.92
3188,30786214.7414938,200962082.875421,6.53
3189,93509.2666048708,0,0
3190,20144263.7554636,103807900.471547,5.15
3191,43482424.9089084,409816911.340392,9.42
3192,862706123.57954,1246402515.05093,1.44
3193,516432376.608117,831323596.36148,1.61
3194,623771619.526366,395037185.28925,0.63
3195,90163847.2593508,217940408.487945,2.42
3196,52242714.4243726,147157149.206854,2.82
3197,53315516.0118764,95433446.4695761,1.79
3198,1139.67104489221,0,0
3199,4907905.21012199,404020527.486847,82.32
3200,9106231.29698475,736998276.653705,80.93
3201,25751564.8524797,2121469316.34976,82.38
3202,25411063.2530608,1739180562.4748,68.44
