Muni_ID,ID,Muni,fertiliser,m_app99_nha,sludge,graz_tot
907,1680907,Guarda,0.075,0.0905543433083957,0.00451851951,0.289823877805486
908,1680908,Manteigas,0.127,0.177291666666667,0,0.284131944444444
909,1680909,Mêda,0.312,0,0,0.108884686047768
910,1680910,Pinhel,0.119,0.0674184840143976,0.00012377286,0.270282130002117
911,1680911,Sabugal,0.048,0.0520525131282821,7.780379e-05,0.462341085271318
913,1680913,Trancoso,0.295,0.0964368539325843,0,0.193136179775281
502,1690502,Castelo Branco,0.125,0.0419097822739226,0,0.18071975171172
505,1690505,Idanha-a-Nova,0.121,0.0389668895653476,0,0.309107116123559
507,1690507,Penamacor,0.238,0.0602879126334078,0,0.257980474890378
511,1690511,Vila Velha de Ródão,0.276,0.0568627103631532,0,0.15392028343667
501,16A0501,Belmonte,0.284,0.0769282103134479,3.736455e-05,0.184325581395349
503,16A0503,Covilhã,0.275,0.128901037805782,8.18893e-06,0.232448109710897
504,16A0504,Fundão,0.282,0.0785155007178055,0.00109348321,0.179563496682575
1001,16B1001,Alcobaça,0.084,1.01851644602156,0.00537023182,0.362548109731132
1101,16B1101,Alenquer,0.424,0.170717878372199,0.00901619997,0.135986282578875
1102,16B1102,Arruda dos Vinhos,0.304,0.213661221590909,0.00537023182,0.199712357954545
1005,16B1005,Bombarral,0.115,0.600703161868806,0.00537023182,0.105474280320906
1104,16B1104,Cadaval,0.312,0.33109375,0.00537023182,0.146009615384615
1006,16B1006,Caldas da Rainha,0.082,0.773616792249731,0.05198802101,0.221851453175458
1108,16B1108,Lourinhã,0.541,1.40087781521546,0.01050669115,0.363555594963646
1011,16B1011,Nazaré,0.788,0.606939426142402,0.02696646547,0.742954303931987
1012,16B1012,Óbidos,0.317,0.47992,0.2385266077,0.0592096
1014,16B1014,Peniche,1.163,0.300944558521561,0.00537023182,0.154989733059548
1112,16B1112,Sobral de Monte Agraço,0.379,0.443803799922451,0.00537023182,0.647394338891043
1113,16B1113,Torres Vedras,0.333,0.448622445468933,0.01012575255,0.274264088625886
1401,16C1401,Abrantes,0.406,0.0372171893147503,0.00920971438,0.157391405342625
1402,16C1402,Alcanena,0.391,0.119596167008898,0.00537023182,0.306349532283824
1408,16C1408,Constância,1.636,0.0115467625899281,0.00537023182,0.0283453237410072
1410,16C1410,Entroncamento,0.992,0.0214090019569472,0.00537023182,0.103268101761252
1411,16C1411,Ferreira do Zêzere,0.008,2.11753424657534,0.00537023182,0.19405214317278
1421,16C1421,Ourém,0.007,1.46664586222839,0.06055177302,0.269068423485899
1417,16C1417,Sardoal,0.484,0.0625576036866359,0.00537023182,0.15384024577573
1418,16C1418,Tomar,0.138,0.521761229314421,0.02940492397,0.187166075650118
1419,16C1419,Torres Novas,0.542,0.12410670978173,0.00537023182,0.112469684721099
1420,16C1420,Vila Nova da Barquinha,0.857,0.0321065375302663,0.00537023182,0.0791283292978208
1115,1711115,Amadora,0.093,0.0213114754098361,0.00537023182,0.189016393442623
1105,1711105,Cascais,0.537,0.0346413502109705,0.01096484699,0.225822784810127
1106,1711106,Lisboa,0.962,0.00620689655172414,0.00537023182,0.0386206896551724
1107,1711107,Loures,0.416,0.27556696220252,0.3712824563,0.409531031264582
1109,1711109,Mafra,0.49,0.271768253284514,0.03211065194,0.549514322636227
1116,1711116,Odivelas,0.02,0.0800842105263158,0.00537023182,0.378357894736842
1110,1711110,Oeiras,0.658,0.004,0.4093940513,0.0239
1111,1711111,Sintra,0.647,0.138523411696134,0.00643979408,0.264167476199728
1114,1711114,Vila Franca de Xira,1.21,0.0807794818344252,0.01738502906,0.215766081000596
1502,1721502,Alcochete,0.332,0.106678518518519,0.00537023182,0.433632592592593
1503,1721503,Almada,0.953,0.149716981132076,1.947978902,0.458325471698113
1504,1721504,Barreiro,0.291,0.192048192771084,0.00537023182,1.21379518072289
1506,1721506,Moita,0.165,1.1559375,0.00537023182,1.38164870689655
1507,1721507,Montijo,0.086,0.440541947540546,0.00558108684,0.274873523326437
1508,1721508,Palmela,0.215,0.177934838466546,0.00543992792,0.361265887834458
1510,1721510,Seixal,0.046,0.0274926686217009,0.02889284387,0.176480938416422
1511,1721511,Sesimbra,0.071,0.0398653017241379,0.5161539453,0.123523706896552
1512,1721512,Setúbal,0.184,0.0699827705031013,0.00537023182,0.207384562370779
1501,1811501,Alcácer do Sal,0.172,0.0176994089676015,0,0.335579634653271
1505,1811505,Grândola,0.036,0.109268612144391,7.028243e-05,0.209687221669199
211,1810211,Odemira,0.216,0.0648257311280261,0,0.38600869913581
1509,1811509,Santiago do Cacém,0.205,0.056668663191634,0,0.376718036714475
1513,1811513,Sines,0.184,0.0347798742138365,0.01102179988,0.313238993710692
1201,1821201,Alter do Chão,0.105,0.0379060535891499,0,0.446348600126304
1202,1821202,Arronches,0.154,0.0346586423097763,9.262963e-05,0.537845034445391
1203,1821203,Avis,0.199,0.0289457857204227,0,0.303815405103531
1204,1821204,Campo Maior,0.434,0.0608928280137024,0,0.393744222717634
1205,1821205,Castelo de Vide,0.172,0.0206896211035914,0.00039687425,0.413589388924567
1206,1821206,Crato,0.058,0.0432720381281195,0.00012525036,0.534806169550043
1207,1821207,Elvas,0.263,0.0491897050318103,0.00096163687,0.491880855986119
1208,1821208,Fronteira,0.287,0.0398161850248965,0,0.316463306808134
1209,1821209,Gavião,0.043,0.0111020580178408,2.101359e-05,0.197656107325982
1210,1821210,Marvão,0.152,0.0209195535921879,0.00038257101,0.318076028830505
1211,1821211,Monforte,0.135,0,0,0.663594805194805
707,1820707,Mora,0.13,0.0209694973157638,0,0.299383845778429
1212,1821212,Nisa,0.094,0.0251846016114593,0.00068565493,0.303357206803939
1213,1821213,Ponte de Sor,0.095,0.026076183366217,6.736508e-05,0.184663076130041
1214,1821214,Portalegre,0.085,0.0497815533980583,0.0070914384,0.461094768874076
701,1830701,Alandroal,0.154,0.0404742658811709,0,0.367112161483308
702,1830702,Arraiolos,0.116,0.0759822844144206,0,0.410040670021369
703,1830703,Borba,0.273,0.0536744295459892,0,0.334882380616326
704,1830704,Estremoz,0.211,0.0418586407970086,0,0.285888397876736
705,1830705,Évora,0.191,0.0271181950100641,0,0.434671628516594
706,1830706,Montemor-o-Novo,0.086,0.0745085096379878,2.132311e-05,0.460207428302774
708,1830708,Mourão,0.04,0.0316151363487535,0,0.41445016137331
709,1830709,Portel,0.079,0.090341845039967,0.02458667294,0.342655069365145
710,1830710,Redondo,0.176,0.0697765988994695,0,0.372230057003526
711,1830711,Reguengos de Monsaraz,0.219,0.0285454357845498,0,0.303890761505125
1215,1831215,Sousel,0.326,0.0503733656174334,0.00020282748,0.280096852300242
712,1830712,Vendas Novas,0.012,0.169333163004599,0,0.311089039345938
713,1830713,Viana do Alentejo,0.113,0.0570860877215031,0,0.38560537891165
714,1830714,Vila Viçosa,0.144,0.0190412260148186,9.32125e-06,0.490189348362992
201,1840201,Aljustrel,0.462,0.0301836771392607,0,0.237749890821281
202,1840202,Almodôvar,0.093,0.0299498027967013,0,0.176069507760078
203,1840203,Alvito,0.102,0.0508900500762029,1.042179e-05,0.483994339211844
204,1840204,Barrancos,0.008,0.0457740059720258,0,0.49976897689769
205,1840205,Beja,0.458,0.0152724026543649,7.41003e-06,0.203779993188644
206,1840206,Castro Verde,0.208,0.0213286161972525,0.00282996442,0.271113782840925
207,1840207,Cuba,0.248,0.0873451023492238,0,0.337169254018409
208,1840208,Ferreira do Alentejo,0.438,0.0325002773566066,0,0.212419843940683
209,1840209,Mértola,0.089,0.0233516630007332,0,0.156285853940323
210,1840210,Moura,0.254,0.0268908000328668,0,0.320223631234423
212,1840212,Ourique,0.125,0.0579972966884433,0,0.270996395584591
213,1840213,Serpa,0.325,0.024684329720611,0,0.241550504933792
214,1840214,Vidigueira,0.376,0.0136954341284724,4.062697e-05,0.204706728882299
1403,1851403,Almeirim,0.939,0.0155341215515453,0.00559363234,0.0341547396805642
1404,1851404,Alpiarça,1.208,0.0107586206896552,0.00537023182,0.101701825557809
1103,1851103,Azambuja,0.558,0.139034488952757,0.00614177687,0.242494162026226
1405,1851405,Benavente,0.398,0.245587663239789,0.00687148767,0.536474715198666
1406,1851406,Cartaxo,0.591,0.759736314130123,0.00537023182,0.259915448552594
1407,1851407,Chamusca,0.393,0.0463866745246441,0.00570430357,0.189178324389714
1409,1851409,Coruche,0.31,0.0546777111131011,0.00566342805,0.257307960956389
1412,1851412,Golegã,2.415,0.0101528421775717,0.00597484092,0.0295363214837713
1414,1851414,Rio Maior,0.075,0.692972035551702,0.00537023182,0.244966399306308
1415,1851415,Salvaterra de Magos,1.006,0.106200974421437,0.00538801443,0.249993909866017
1416,1851416,Santarém,0.523,0.342254149872145,0.01036224216,0.229722619511984
801,1500801,Albufeira,0.776,0.0166607721780136,0.1404819465,0.0764868847627468
802,1500802,Alcoutim,0.253,0.0124325192802057,0,0.0539500321336761
803,1500803,Aljezur,0.246,0.0446781940441883,0.00431081458,0.520369836695485
804,1500804,Castro Marim,0.437,0.0200434356172061,0,0.106396244920835
805,1500805,Faro,1.132,0.0142191713655308,0,0.0533831821524884
806,1500806,Lagoa,0.178,0.116758204956464,0.02706280999,0.150093770931011
807,1500807,Lagos,0.363,0.0599231754161332,0.05111870564,0.30767392232181
808,1500808,Loulé,0.699,0.0164105702764977,0.03560443834,0.0548286290322581
809,1500809,Monchique,0.133,0.29477846593616,0,0.186765126250596
810,1500810,Olhão,1.161,0.0115579280347964,0.01857412489,0.0354527481217873
811,1500811,Portimão,0.488,0.114981489099136,0,0.317638831756479
812,1500812,São Brás de Alportel,0.334,0.00953465668727628,0,0.010494630654084
813,1500813,Silves,0.879,0.0414245718050066,0.00521429798,0.12050312911726
814,1500814,Tavira,0.686,0.0156073241479333,0.01232637185,0.0280719724437999
815,1500815,Vila do Bispo,0.135,0.0247079463364293,0.0009901958,0.258165118679051
816,1500816,Vila Real de Santo António,0.37,0.0221368948247078,0,0.0491068447412354
