Muni_ID,ID,Muni,fertiliser,irrig_nha,m_app99_nha,sludge,graz_tot,storage99_nha,total_sum
1409,1851409,Coruche,0.056308409,0,0.069335942,0.000471295,0.214497954464603,0.050706711,0.391320311464603
1412,1851412,Golegã,0.108007617,0,0.019833453,0.000628612,0.0438001432664756,0.020481607,0.192751432266476
1414,1851414,Rio Maior,0.407197792,0,1.428470197,0.001,0.279018930672806,0.925347147,3.04103406667281
1415,1851415,Salvaterra de Magos,1.088729043,0,0.096467329,0.000662747,0.216409286782165,0.125929028,1.52819743378217
1416,1851416,Santarém,0.1206413,0,0.42359807,0.0006366,0.23001748364955,0.275743306,1.05063675964955
801,1500801,Albufeira,0.088725328,0,0.02654158,0.005816563,0.0664812370356402,0.027530373,0.21509508103564
802,1500802,Alcoutim,0.034900522,0,0.028967652,0,0.0956608133086876,0.018543846,0.178072833308688
803,1500803,Aljezur,0.14581521,0,0.071617923,0.000369091,0.503708286464192,0.061249157,0.782759667464192
804,1500804,Castro Marim,0.017007342,0,0.030445908,0,0.113526729161388,0.028681168,0.189661147161388
805,1500805,Faro,0.234017405,0,0.071840786,0,0.0378804892721075,0.075461597,0.419200277272108
806,1500806,Lagoa,0.240612508,0,0.133852013,0.001971912,0.115108813928183,0.090678489,0.582223735928183
807,1500807,Lagos,0.101766231,0,0.094825421,0.002248219,0.495847776940467,0.080986013,0.775673660940467
808,1500808,Loulé,0.010301865,0,0.050438888,0.00150678,0.072128518826464,0.035486434,0.169862485826464
809,1500809,Monchique,0.605223372,0,0.513332216,0,0.425715722427087,0.402729691,1.94700100142709
810,1500810,Olhão,0.323766879,0,0.035196279,0.000730968,0.0514340821420467,0.028217402,0.439345610142047
811,1500811,Portimão,1.007455915,0,0.088942498,0,0.217752808988764,0.065977997,1.38012921898876
812,1500812,São Brás de Alportel,0.568681577,0.00101497000535619,0.042940546,0,0.0838832351365828,0.038159391,0.734679719141939
813,1500813,Silves,0.368055167,0,0.062286152,0.000410622,0.104769407412132,0.049227998,0.584749346412132
814,1500814,Tavira,0.223820414,0,0.039235726,0.000630038,0.0573450244698206,0.02702783,0.348059032469821
815,1500815,Vila do Bispo,1.184359141,0,0.04704501,0,0.456046966731898,0.051767072,1.7392181897319
816,1500816,Vila Real de Santo António,2.225790808,0,0.0410957,0,0.0757836338418863,0.02682791,2.36949805184189
