Muni_ID,ID,Muni,fertiliser,irrig_nha,m_app99_nha,sludge,graz_tot,storage09_nha,total_sum
712,1830712,Vendas Novas,0.012,0,0.169333163004599,0,0.311089039345938,0.130793756,0.623215958350537
713,1830713,Viana do Alentejo,0.113,0.0423273193414603,0.0570860877215031,0,0.38560537891165,0.03366726,0.631686045974614
714,1830714,Vila Viçosa,0.144,0.00453458932303211,0.0190412260148186,9.32125e-06,0.490189348362992,0.022146115,0.679920599950843
201,1840201,Aljustrel,0.462,0.0441325455339482,0.0301836771392607,0,0.237749890821281,0.016589168,0.79065528149449
202,1840202,Almodôvar,0.093,0.0011594094145367,0.0299498027967013,0,0.176069507760078,0.01751159,0.317690309971316
203,1840203,Alvito,0.102,0.0223663487916394,0.0508900500762029,1.042179e-05,0.483994339211844,0.02451043,0.683771589869686
204,1840204,Barrancos,0.008,0.00224218921892189,0.0457740059720258,0,0.49976897689769,0.028692223,0.584477395088638
205,1840205,Beja,0.458,0.00655766225992549,0.0152724026543649,7.41003e-06,0.203779993188644,0.011351459,0.694968927132934
206,1840206,Castro Verde,0.208,0.0156374401324477,0.0213286161972525,0.00282996442,0.271113782840925,0.012401564,0.531311367590625
207,1840207,Cuba,0.248,0.114314102211842,0.0873451023492238,0,0.337169254018409,0.076582115,0.863410573579475
208,1840208,Ferreira do Alentejo,0.438,0.0786466402869716,0.0325002773566066,0,0.212419843940683,0.023534476,0.785101237584261
209,1840209,Mértola,0.089,6.99060187962408e-05,0.0233516630007332,0,0.156285853940323,0.012702152,0.281409574959852
210,1840210,Moura,0.254,0.00226270849880858,0.0268908000328668,0,0.320223631234423,0.016202227,0.619579366766098
212,1840212,Ourique,0.125,0.00264658706915972,0.0579972966884433,0,0.270996395584591,0.042167151,0.498807430342194
213,1840213,Serpa,0.325,0.117833644535854,0.024684329720611,0,0.241550504933792,0.015806014,0.724874493190257
214,1840214,Vidigueira,0.376,0.00190594827962147,0.0136954341284724,4.062697e-05,0.204706728882299,0.008797267,0.605146005260393
1403,1851403,Almeirim,0.939,0.055107571043352,0.0155341215515453,0.00559363234,0.0341547396805642,0.010751867,1.06014193161546
1404,1851404,Alpiarça,1.208,0.0777603245436105,0.0107586206896552,0.00537023182,0.101701825557809,0.00699601,1.41058701261107
1103,1851103,Azambuja,0.558,0,0.139034488952757,0.00614177687,0.242494162026226,0.111722702,1.05739312984898
1405,1851405,Benavente,0.398,0.0305370589052515,0.245587663239789,0.00687148767,0.536474715198666,0.192484126,1.40995505101371
1406,1851406,Cartaxo,0.591,0.0267638291774147,0.759736314130123,0.00537023182,0.259915448552594,0.781011868,2.42379769168013
1407,1851407,Chamusca,0.393,0.043322916343559,0.0463866745246441,0.00570430357,0.189178324389714,0.023319873,0.700912091827917
1409,1851409,Coruche,0.31,0.958760098504522,0.0546777111131011,0.00566342805,0.257307960956389,0.03760408,1.62401327862401
1412,1851412,Golegã,2.415,0.1267120728147,0.0101528421775717,0.00597484092,0.0295363214837713,0.007132044,2.59450812139604
1414,1851414,Rio Maior,0.075,0.0347951766746152,0.692972035551702,0.00537023182,0.244966399306308,0.361554642,1.41465848535263
1415,1851415,Salvaterra de Magos,1.006,0.565688867235079,0.106200974421437,0.00538801443,0.249993909866017,0.10824088,2.04151264595253
1416,1851416,Santarém,0.523,0,0.342254149872145,0.01036224216,0.229722619511984,0.19730947,1.30264848154413
801,1500801,Albufeira,0.776,0.00517220748600059,0.0166607721780136,0.1404819465,0.0764868847627468,0.013391664,1.02819347492676
802,1500802,Alcoutim,0.253,0,0.0124325192802057,0,0.0539500321336761,0.006878226,0.326260777413882
803,1500803,Aljezur,0.246,0,0.0446781940441883,0.00431081458,0.520369836695485,0.031733532,0.847092377319673
804,1500804,Castro Marim,0.437,0.219771710802858,0.0200434356172061,0,0.106396244920835,0.021530749,0.804742140340899
805,1500805,Faro,1.132,0,0.0142191713655308,0,0.0533831821524884,0.013184216,1.21278656951802
806,1500806,Lagoa,0.178,0.00296637642330877,0.116758204956464,0.02706280999,0.150093770931011,0.083503914,0.558385076300784
807,1500807,Lagos,0.363,0.0448455399061033,0.0599231754161332,0.05111870564,0.30767392232181,0.043692805,0.870254148284047
808,1500808,Loulé,0.699,0.0106037442396313,0.0164105702764977,0.03560443834,0.0548286290322581,0.010557339,0.827004720888387
809,1500809,Monchique,0.133,0,0.29477846593616,0,0.186765126250596,0.233306367,0.847849959186756
810,1500810,Olhão,1.161,0,0.0115579280347964,0.01857412489,0.0354527481217873,0.00851734,1.23510214104658
811,1500811,Portimão,0.488,0,0.114981489099136,0,0.317638831756479,0.085594825,1.00621514585562
812,1500812,São Brás de Alportel,0.334,0.000470680117149365,0.00953465668727628,0,0.010494630654084,0.009827603,0.36432757045851
813,1500813,Silves,0.879,0,0.0414245718050066,0.00521429798,0.12050312911726,0.029672684,1.07581468290227
814,1500814,Tavira,0.686,0.0278486765772299,0.0156073241479333,0.01232637185,0.0280719724437999,0.009237947,0.779092292018963
815,1500815,Vila do Bispo,0.135,0,0.0247079463364293,0.0009901958,0.258165118679051,0.019582696,0.43844595681548
816,1500816,Vila Real de Santo António,0.37,0,0.0221368948247078,0,0.0491068447412354,0.018359235,0.459602974565943
