"","Muni_ID","ID","Muni","2009"
"151",904,"1680904","Figueira de Castelo Rodrigo",8
"152",907,"1680907","Guarda",220
"153",908,"1680908","Manteigas",1
"154",909,"1680909","Mêda",89
"155",910,"1680910","Pinhel",163
"156",911,"1680911","Sabugal",162
"157",913,"1680913","Trancoso",240
"158",502,"1690502","Castelo Branco",168
"159",505,"1690505","Idanha-a-Nova",549
"160",507,"1690507","Penamacor",200
"161",511,"1690511","Vila Velha de Ródão",18
"162",501,"16A0501","Belmonte",149
"163",503,"16A0503","Covilhã",274
"164",504,"16A0504","Fundão",633
"165",1001,"16B1001","Alcobaça",224
"166",1101,"16B1101","Alenquer",101
"167",1102,"16B1102","Arruda dos Vinhos",23
"168",1005,"16B1005","Bombarral",17
"169",1104,"16B1104","Cadaval",10
"170",1006,"16B1006","Caldas da Rainha",125
"171",1108,"16B1108","Lourinhã",210
"172",1011,"16B1011","Nazaré",28
"173",1012,"16B1012","Óbidos",47
"174",1014,"16B1014","Peniche",111
"175",1112,"16B1112","Sobral de Monte Agraço",52
"176",1113,"16B1113","Torres Vedras",302
"177",1401,"16C1401","Abrantes",571
"178",1402,"16C1402","Alcanena",18
"179",1408,"16C1408","Constância",241
"180",1410,"16C1410","Entroncamento",74
"181",1411,"16C1411","Ferreira do Zêzere",24
"182",1421,"16C1421","Ourém",343
"183",1417,"16C1417","Sardoal",8
"184",1418,"16C1418","Tomar",489
"185",1419,"16C1419","Torres Novas",766
"186",1420,"16C1420","Vila Nova da Barquinha",29
"187",1115,"1711115","Amadora",0
"188",1105,"1711105","Cascais",1
"189",1106,"1711106","Lisboa",0
"190",1107,"1711107","Loures",74
"191",1109,"1711109","Mafra",222
"192",1116,"1711116","Odivelas",1
"193",1110,"1711110","Oeiras",0
"194",1111,"1711111","Sintra",181
"195",1114,"1711114","Vila Franca de Xira",1133
"196",1502,"1721502","Alcochete",30
"197",1503,"1721503","Almada",9
"198",1504,"1721504","Barreiro",4
"199",1506,"1721506","Moita",25
"200",1507,"1721507","Montijo",658
"201",1508,"1721508","Palmela",629
"202",1510,"1721510","Seixal",0
"203",1511,"1721511","Sesimbra",4
"204",1512,"1721512","Setúbal",3
"205",1501,"1811501","Alcácer do Sal",53
"206",1505,"1811505","Grândola",109
"207",211,"1810211","Odemira",1243
"208",1509,"1811509","Santiago do Cacém",1144
"209",1513,"1811513","Sines",23
"210",1201,"1821201","Alter do Chão",0
"211",1202,"1821202","Arronches",18
"212",1203,"1821203","Avis",406
"213",1204,"1821204","Campo Maior",333
"214",1205,"1821205","Castelo de Vide",0
"215",1206,"1821206","Crato",10
"216",1207,"1821207","Elvas",545
"217",1208,"1821208","Fronteira",478
"218",1209,"1821209","Gavião",58
"219",1210,"1821210","Marvão",3
"220",1211,"1821211","Monforte",75
"221",707,"1820707","Mora",581
"222",1212,"1821212","Nisa",0
"223",1213,"1821213","Ponte de Sor",521
"224",1214,"1821214","Portalegre",40
"225",701,"1830701","Alandroal",405
"226",702,"1830702","Arraiolos",314
"227",703,"1830703","Borba",64
"228",704,"1830704","Estremoz",193
"229",705,"1830705","Évora",431
"230",706,"1830706","Montemor-o-Novo",214
"231",708,"1830708","Mourão",0
"232",709,"1830709","Portel",16
"233",710,"1830710","Redondo",279
"234",711,"1830711","Reguengos de Monsaraz",3
"235",1215,"1831215","Sousel",30
"236",712,"1830712","Vendas Novas",25
"237",713,"1830713","Viana do Alentejo",706
"238",714,"1830714","Vila Viçosa",0
"239",201,"1840201","Aljustrel",128
"240",202,"1840202","Almodôvar",11
"241",203,"1840203","Alvito",51
"242",204,"1840204","Barrancos",0
"243",205,"1840205","Beja",120
"244",206,"1840206","Castro Verde",3
"245",207,"1840207","Cuba",1
"246",208,"1840208","Ferreira do Alentejo",431
"247",209,"1840209","Mértola",0
"248",210,"1840210","Moura",0
"249",212,"1840212","Ourique",285
"250",213,"1840213","Serpa",25
"251",214,"1840214","Vidigueira",41
"252",1403,"1851403","Almeirim",923
"253",1404,"1851404","Alpiarça",873
"254",1103,"1851103","Azambuja",447
"255",1405,"1851405","Benavente",980
"256",1406,"1851406","Cartaxo",586
"257",1407,"1851407","Chamusca",2438
"258",1409,"1851409","Coruche",3348
"259",1412,"1851412","Golegã",3559
"260",1414,"1851414","Rio Maior",326
"261",1415,"1851415","Salvaterra de Magos",1301
"262",1416,"1851416","Santarém",2008
"263",801,"1500801","Albufeira",0
"264",802,"1500802","Alcoutim",0
"265",803,"1500803","Aljezur",122
"266",804,"1500804","Castro Marim",3
"267",805,"1500805","Faro",4
"268",806,"1500806","Lagoa",0
"269",807,"1500807","Lagos",20
"270",808,"1500808","Loulé",4
"271",809,"1500809","Monchique",39
"272",810,"1500810","Olhão",0
"273",811,"1500811","Portimão",12
"274",812,"1500812","São Brás de Alportel",2
"275",813,"1500813","Silves",45
"276",814,"1500814","Tavira",13
"277",815,"1500815","Vila do Bispo",7
"278",816,"1500816","Vila Real de Santo António",1
