Muni_ID,ID,Muni,fertiliser
1104,16B1104,Cadaval,0.5824
1006,16B1006,Caldas da Rainha,0.153066666666667
1108,16B1108,Lourinhã,1.00986666666667
1011,16B1011,Nazaré,1.47093333333333
1012,16B1012,Óbidos,0.591733333333333
1014,16B1014,Peniche,2.17093333333333
1112,16B1112,Sobral de Monte Agraço,0.707466666666667
1113,16B1113,Torres Vedras,0.6216
1401,16C1401,Abrantes,0.757866666666667
1402,16C1402,Alcanena,0.729866666666667
1408,16C1408,Constância,3.05386666666667
1410,16C1410,Entroncamento,1.85173333333333
1411,16C1411,Ferreira do Zêzere,0.0149333333333333
1421,16C1421,Ourém,0.0130666666666667
1417,16C1417,Sardoal,0.903466666666667
1418,16C1418,Tomar,0.2576
1419,16C1419,Torres Novas,1.01173333333333
1420,16C1420,Vila Nova da Barquinha,1.59973333333333
1115,1711115,Amadora,0.1736
1105,1711105,Cascais,1.0024
1106,1711106,Lisboa,1.79573333333333
1107,1711107,Loures,0.776533333333333
1109,1711109,Mafra,0.914666666666667
1116,1711116,Odivelas,0.0373333333333333
1110,1711110,Oeiras,1.22826666666667
1111,1711111,Sintra,1.20773333333333
1114,1711114,Vila Franca de Xira,2.25866666666667
1502,1721502,Alcochete,0.619733333333334
1503,1721503,Almada,1.77893333333333
1504,1721504,Barreiro,0.5432
1506,1721506,Moita,0.308
1507,1721507,Montijo,0.160533333333333
1508,1721508,Palmela,0.401333333333333
1510,1721510,Seixal,0.0858666666666667
1511,1721511,Sesimbra,0.132533333333333
1512,1721512,Setúbal,0.343466666666667
1501,1811501,Alcácer do Sal,0.321066666666667
1505,1811505,Grândola,0.0672
211,1810211,Odemira,0.4032
1509,1811509,Santiago do Cacém,0.382666666666667
1513,1811513,Sines,0.343466666666667
1201,1821201,Alter do Chão,0.196
1202,1821202,Arronches,0.287466666666667
1203,1821203,Avis,0.371466666666667
1204,1821204,Campo Maior,0.810133333333333
1205,1821205,Castelo de Vide,0.321066666666667
1206,1821206,Crato,0.108266666666667
1207,1821207,Elvas,0.490933333333333
1208,1821208,Fronteira,0.535733333333333
1209,1821209,Gavião,0.0802666666666667
1210,1821210,Marvão,0.283733333333333
1211,1821211,Monforte,0.252
707,1820707,Mora,0.242666666666667
1212,1821212,Nisa,0.175466666666667
1213,1821213,Ponte de Sor,0.177333333333333
1214,1821214,Portalegre,0.158666666666667
701,1830701,Alandroal,0.287466666666667
702,1830702,Arraiolos,0.216533333333333
703,1830703,Borba,0.5096
704,1830704,Estremoz,0.393866666666667
705,1830705,Évora,0.356533333333333
706,1830706,Montemor-o-Novo,0.160533333333333
708,1830708,Mourão,0.0746666666666667
709,1830709,Portel,0.147466666666667
710,1830710,Redondo,0.328533333333333
711,1830711,Reguengos de Monsaraz,0.4088
1215,1831215,Sousel,0.608533333333333
712,1830712,Vendas Novas,0.0224
713,1830713,Viana do Alentejo,0.210933333333333
714,1830714,Vila Viçosa,0.2688
201,1840201,Aljustrel,0.8624
202,1840202,Almodôvar,0.1736
203,1840203,Alvito,0.1904
204,1840204,Barrancos,0.0149333333333333
205,1840205,Beja,0.854933333333333
206,1840206,Castro Verde,0.388266666666667
207,1840207,Cuba,0.462933333333333
208,1840208,Ferreira do Alentejo,0.8176
209,1840209,Mértola,0.166133333333333
210,1840210,Moura,0.474133333333333
212,1840212,Ourique,0.233333333333333
213,1840213,Serpa,0.606666666666667
214,1840214,Vidigueira,0.701866666666667
1403,1851403,Almeirim,1.7528
1404,1851404,Alpiarça,2.25493333333333
1103,1851103,Azambuja,1.0416
1405,1851405,Benavente,0.742933333333333
1406,1851406,Cartaxo,1.1032
1407,1851407,Chamusca,0.7336
1409,1851409,Coruche,0.578666666666667
1412,1851412,Golegã,4.508
1414,1851414,Rio Maior,0.14
1415,1851415,Salvaterra de Magos,1.87786666666667
1416,1851416,Santarém,0.976266666666667
801,1500801,Albufeira,1.44853333333333
802,1500802,Alcoutim,0.472266666666667
803,1500803,Aljezur,0.4592
804,1500804,Castro Marim,0.815733333333333
805,1500805,Faro,2.11306666666667
806,1500806,Lagoa,0.332266666666667
807,1500807,Lagos,0.6776
808,1500808,Loulé,1.3048
809,1500809,Monchique,0.248266666666667
810,1500810,Olhão,2.1672
811,1500811,Portimão,0.910933333333333
812,1500812,São Brás de Alportel,0.623466666666667
813,1500813,Silves,1.6408
814,1500814,Tavira,1.28053333333333
815,1500815,Vila do Bispo,0.252
816,1500816,Vila Real de Santo António,0.690666666666667
